區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
信義區,20880000,20880000,902526.0,23.14,13,住宅大樓(11層含以上有電梯),住家用,二層
信義區,34500000,34500000,911597.0,37.85,43,住宅大樓(11層含以上有電梯),住家用,十層
信義區,15600000,15600000,824863.0,18.91,48,公寓(5樓含以下無電梯),商業用,二層
信義區,14500000,14500000,631877.0,22.95,50,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,26500000,26500000,842182.0,31.47,35,住宅大樓(11層含以上有電梯),商業用,八層
信義區,23200000,23200000,799485.0,29.02,49,公寓(5樓含以下無電梯),住家用,二層
信義區,20800000,20800000,810857.0,25.65,54,公寓(5樓含以下無電梯),住家用,二層，陽臺
信義區,17600000,17600000,765051.0,23.01,56,公寓(5樓含以下無電梯),住家用,四層
信義區,18550000,18550000,688555.0,26.94,38,公寓(5樓含以下無電梯),住家用,二層
信義區,26700000,26700000,757703.0,35.24,48,華廈(10層含以下有電梯),商業用,四層
信義區,27380000,27380000,903740.0,36.06,19,住宅大樓(11層含以上有電梯),住家用,八層
信義區,19700000,19700000,628674.0,31.34,39,公寓(5樓含以下無電梯),住家用,四層
信義區,18300000,18300000,698410.0,26.2,49,公寓(5樓含以下無電梯),住家用,二層，陽臺
信義區,61800000,61800000,1185800.0,61.56,4,住宅大樓(11層含以上有電梯),住家用,十七層
信義區,39700000,39700000,1040021.0,38.17,48,住宅大樓(11層含以上有電梯),商業用,十一層
信義區,26900000,26900000,775223.0,34.7,41,住宅大樓(11層含以上有電梯),其他,三層
信義區,32000000,32000000,711117.0,45.0,56,公寓(5樓含以下無電梯),住家用,一層
信義區,32770000,32770000,910040.0,36.01,45,住宅大樓(11層含以上有電梯),住家用,十一層
信義區,10800000,10800000,273899.0,39.43,39,華廈(10層含以下有電梯),住家用,七層
信義區,35000000,35000000,957568.0,36.55,42,住宅大樓(11層含以上有電梯),商業用,七層
信義區,64080000,64080000,1017023.0,63.01,28,華廈(10層含以下有電梯),住家用,四層
信義區,27800000,27800000,1050782.0,26.46,58,公寓(5樓含以下無電梯),住家用,四層
信義區,20000000,20000000,615662.0,32.49,45,華廈(10層含以下有電梯),住家用,四層
信義區,15000000,15000000,693719.0,21.62,53,公寓(5樓含以下無電梯),住家用,四層，陽臺
信義區,18800000,18800000,772711.0,24.33,51,公寓(5樓含以下無電梯),住家用,一層，平台
信義區,24880000,24880000,1099212.0,23.75,14,住宅大樓(11層含以上有電梯),住家用,五層
信義區,19900000,19900000,641309.0,31.03,52,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,21000000,21000000,1308118.0,16.05,20,住宅大樓(11層含以上有電梯),辦公用,八層
信義區,13000000,13000000,526402.0,24.7,48,公寓(5樓含以下無電梯),住家用,四層
信義區,46000000,46000000,921895.0,49.9,28,住宅大樓(11層含以上有電梯),住家用,十三層
信義區,18500000,18500000,645867.0,28.64,49,公寓(5樓含以下無電梯),住家用,四層
信義區,20650000,20650000,583910.0,35.37,41,公寓(5樓含以下無電梯),住家用,五層
信義區,27500000,27500000,847290.0,41.11,17,住宅大樓(11層含以上有電梯),住家用,六層
信義區,23500000,23500000,804622.0,29.21,41,住宅大樓(11層含以上有電梯),住家用,一層，夾層
信義區,18000000,18000000,608304.0,29.59,57,公寓(5樓含以下無電梯),住家用,四層
信義區,22380000,22380000,883495.0,25.33,49,公寓(5樓含以下無電梯),住家用,二層
信義區,6500000,6500000,310606.0,20.93,49,公寓(5樓含以下無電梯),其他,一層，停車場
信義區,25500000,25500000,705481.0,36.15,43,住宅大樓(11層含以上有電梯),住家用,六層
信義區,10500000,10500000,937624.0,11.2,18,住宅大樓(11層含以上有電梯),住家用,二層
信義區,17680000,17680000,724873.0,24.39,56,公寓(5樓含以下無電梯),住家用,三層
信義區,12000000,12000000,496366.0,24.18,59,透天厝,住家用,全
信義區,9000000,9000000,729220.0,12.34,61,透天厝,住家用,全
信義區,23500000,23500000,693752.0,33.87,18,住宅大樓(11層含以上有電梯),住家用,五層
信義區,39980000,39980000,966123.0,41.38,29,住宅大樓(11層含以上有電梯),住家用,八層
信義區,19600000,19600000,685646.0,28.59,52,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,12500000,12500000,487295.0,25.65,54,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,71000000,71000000,697570.0,101.78,33,住宅大樓(11層含以上有電梯),工業用,九層
信義區,27580000,27580000,734681.0,37.54,37,公寓(5樓含以下無電梯),住家用,二層
信義區,20680000,20680000,1516840.0,13.63,21,住宅大樓(11層含以上有電梯),辦公用,十一層
信義區,39300000,39300000,943690.0,41.64,41,公寓(5樓含以下無電梯),其他,地下層
信義區,11250000,11250000,756516.0,14.87,61,公寓(5樓含以下無電梯),住家用,二層
信義區,13800000,13800000,837524.0,16.48,30,華廈(10層含以下有電梯),住家用,十層
信義區,42000000,42000000,868096.0,58.74,30,華廈(10層含以下有電梯),商業用,九層，十層
信義區,16900000,16900000,702476.0,24.06,56,公寓(5樓含以下無電梯),住商用,四層，陽臺
信義區,66880000,66880000,1235179.0,73.99,4,住宅大樓(11層含以上有電梯),住家用,十九層
信義區,31000000,31000000,837184.0,37.03,46,華廈(10層含以下有電梯),住家用,七層
信義區,38300000,38300000,837161.0,45.75,17,住宅大樓(11層含以上有電梯),住家用,十四層
信義區,22000000,22000000,1174161.0,18.74,43,華廈(10層含以下有電梯),住商用,一層
信義區,38000000,38000000,1093588.0,34.75,45,公寓(5樓含以下無電梯),其他,一層，停車場
信義區,20850000,20850000,929664.0,26.38,20,住宅大樓(11層含以上有電梯),住家用,三層，四層
信義區,12920000,12920000,782109.0,16.52,54,公寓(5樓含以下無電梯),住家用,四層，陽臺
信義區,21500000,21500000,972295.0,22.11,37,住宅大樓(11層含以上有電梯),其他,四層
信義區,32000000,32000000,843686.0,51.52,43,華廈(10層含以下有電梯),住家用,七層
信義區,30800000,30800000,849551.0,36.25,41,華廈(10層含以下有電梯),住家用,三層
信義區,33660000,33660000,932953.0,36.08,43,住宅大樓(11層含以上有電梯),住家用,八層
信義區,24500000,24500000,877392.0,27.92,39,住宅大樓(11層含以上有電梯),商業用,三層
信義區,16150000,16150000,642618.0,25.13,57,公寓(5樓含以下無電梯),住家用,二層
信義區,33580000,33580000,686638.0,48.9,43,華廈(10層含以下有電梯),住家用,六層
信義區,22800000,22800000,735197.0,31.01,48,公寓(5樓含以下無電梯),住家用,三層
信義區,25000000,25000000,842457.0,29.68,49,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,32080000,32080000,940662.0,34.1,42,華廈(10層含以下有電梯),住家用,七層
信義區,33520000,33520000,800076.0,41.9,33,華廈(10層含以下有電梯),住家用,三層
信義區,20000000,20000000,621157.0,32.2,45,住宅大樓(11層含以上有電梯),住家用,九層
信義區,20000000,20000000,605401.0,33.04,43,公寓(5樓含以下無電梯),住家用,五層
信義區,23200000,23200000,1026838.0,22.59,19,華廈(10層含以下有電梯),住家用,四層
信義區,17640000,17640000,624552.0,28.25,29,住宅大樓(11層含以上有電梯),其他,六層
信義區,14200000,14200000,899796.0,15.78,29,住宅大樓(11層含以上有電梯),其他,六層
信義區,68000000,68000000,743491.0,91.46,29,住宅大樓(11層含以上有電梯),其他,十八層
信義區,19380000,19380000,683292.0,32.0,12,住宅大樓(11層含以上有電梯),住家用,五層
信義區,60000000,60000000,1151043.0,52.13,13,住宅大樓(11層含以上有電梯),住家用,四層
信義區,24000000,24000000,1065529.0,22.52,16,住宅大樓(11層含以上有電梯),住家用,八層
信義區,16680000,16680000,1091033.0,15.29,17,住宅大樓(11層含以上有電梯),住家用,五層
信義區,27500000,27500000,675355.0,40.72,40,住宅大樓(11層含以上有電梯),住家用,二層
信義區,13680000,13680000,517014.0,26.46,50,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,78500000,78500000,876973.0,89.51,21,華廈(10層含以下有電梯),住家用,六層
信義區,10550000,10550000,762989.0,13.83,36,住宅大樓(11層含以上有電梯),商業用,四層
信義區,8450000,8450000,762182.0,11.09,36,住宅大樓(11層含以上有電梯),商業用,四層
信義區,9000000,9000000,258226.0,38.08,43,華廈(10層含以下有電梯),其他,地下一層
信義區,18300000,18300000,795164.0,23.01,54,公寓(5樓含以下無電梯),住家用,四層
信義區,27000000,27000000,1049215.0,25.73,54,公寓(5樓含以下無電梯),住家用,四層，陽臺
信義區,29500000,29500000,1054054.0,27.99,51,公寓(5樓含以下無電梯),住家用,一層，平台
信義區,9000000,9000000,810245.0,11.11,36,住宅大樓(11層含以上有電梯),住家用,十二層
信義區,16380000,16380000,706813.0,23.17,47,公寓(5樓含以下無電梯),住家用,二層
信義區,10130000,10130000,222467.0,45.54,26,華廈(10層含以下有電梯),住家用,六層
信義區,38500000,38500000,890444.0,47.95,31,住宅大樓(11層含以上有電梯),住家用,十層
信義區,46500000,46500000,608862.0,76.37,16,住宅大樓(11層含以上有電梯),住家用,九層
信義區,31500000,31500000,757438.0,41.59,45,華廈(10層含以下有電梯),住家用,四層
信義區,10000000,10000000,256841.0,38.93,42,華廈(10層含以下有電梯),住家用,二層
信義區,14700000,14700000,751666.0,19.56,42,住宅大樓(11層含以上有電梯),商業用,七層
信義區,21150000,21150000,839551.0,25.19,13,住宅大樓(11層含以上有電梯),住家用,三層
信義區,29680000,29680000,946427.0,31.36,46,公寓(5樓含以下無電梯),住家用,三層
信義區,21580000,21580000,1343487.0,16.06,20,住宅大樓(11層含以上有電梯),辦公用,六層
信義區,11024600,11024600,393450.0,28.02,53,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,13600000,13600000,1000391.0,22.78,18,住宅大樓(11層含以上有電梯),住家用,九層
信義區,29300000,29300000,724185.0,40.46,40,住宅大樓(11層含以上有電梯),其他,三層
信義區,21000000,21000000,525923.0,39.93,45,公寓(5樓含以下無電梯),住家用,三層
信義區,33800000,33800000,530333.0,63.73,16,住宅大樓(11層含以上有電梯),住家用,十四層
信義區,83580000,83580000,1140352.0,91.94,4,住宅大樓(11層含以上有電梯),住家用,十層
信義區,18750000,18750000,965932.0,19.41,64,透天厝,住家用,全
信義區,15200000,15200000,1138382.0,13.35,18,華廈(10層含以下有電梯),住家用,三層
信義區,18000000,18000000,942718.0,19.09,54,公寓(5樓含以下無電梯),住家用,二層，陽臺
信義區,27000000,27000000,761769.0,35.44,35,華廈(10層含以下有電梯),住家用,六層
信義區,10000000,10000000,674929.0,14.82,43,華廈(10層含以下有電梯),商業用,一層
信義區,17180000,17180000,669342.0,25.67,43,公寓(5樓含以下無電梯),住家用,三層
信義區,24800000,24800000,1148233.0,21.6,53,公寓(5樓含以下無電梯),住家用,五層
信義區,21300000,21300000,814219.0,26.16,32,公寓(5樓含以下無電梯),住家用,一層
信義區,20000000,20000000,740628.0,27.0,50,公寓(5樓含以下無電梯),住家用,一層，平台
信義區,26880000,26880000,1045410.0,25.71,30,住宅大樓(11層含以上有電梯),住家用,五層
信義區,21500000,21500000,677160.0,31.75,38,華廈(10層含以下有電梯),商業用,一層
信義區,22000000,22000000,566161.0,46.13,30,住宅大樓(11層含以上有電梯),住家用,十層
信義區,31580000,31580000,794982.0,39.72,30,華廈(10層含以下有電梯),住家用,六層
信義區,37300000,37300000,900834.0,41.41,42,華廈(10層含以下有電梯),住家用,二層
