成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11408,大樓,台北市內湖區民權東路六段１８０巷１５８號五樓,4500,69.1,73.48,11.39,15.1,5,11,有,5,2,2,25.065326,121.591451,陽台外推；
11408,公寓,台北市內湖區星雲街１５巷９號四樓,1550,46.99,32.99,13.34,46.4,4,4,無,4,2,1,25.078122,121.590291,頂樓加蓋；
11408,大樓,台北市內湖區民權東路六段１８０巷４２弄１５號五樓之,2800,99.09,28.26,2.63,7.7,5,15,無,2,2,1,25.067592,121.591999,
11408,華廈,台北市內湖區民權東路六段１８０巷７３號二樓,2832,92.33,34.37,15.66,9,2,5,有,2,2,1,25.069247,121.587687,
11408,公寓,台北市內湖區成功路二段２５０巷４０號,1958,72.4,27.04,10.17,46.3,1,4,無,3,2,2,25.066183,121.588685,其他增建；
11408,華廈,台北市內湖區民權東路六段１１５巷１號七樓之２,1300,83.24,15.62,1.61,18.2,7,7,無,1,1,1,25.069252,121.592088,夾層；
11408,華廈,台北市內湖區民權東路六段１２５號三樓,6600,75.03,87.97,21.57,16.3,3,10,有,4,2,2,25.069105,121.593072,
11408,大樓,台北市內湖區石潭路５３號九樓,5888,73.42,84.49,19.85,14.3,9,14,有,1,2,2,25.062664,121.586548,陽台外推；
11408,華廈,台北市內湖區成功路三段６巷５號五樓,2800,51.4,54.47,13.72,36.2,5,7,無,4,2,2,25.075393,121.589734,
11408,華廈,台北市內湖區瑞光路９號五樓,2810,70.01,49.05,9.93,20.3,5,9,有,3,2,2,25.069547,121.584115,
11407,華廈,台北市內湖區民權東路六段１３５巷３８號,4775,65.82,72.55,29.27,15.1,1,5,有,4,2,3,25.070238,121.593965,
11407,華廈,台北市內湖區民權東路六段１８０巷４１弄１５號二樓,5000,79.33,68.73,29.85,19.3,2,10,有,4,2,2,25.067371,121.59329,本買賣建物標的範圍包含約定專用之公設露台
11407,華廈,台北市內湖區民權東路六段１９１巷３８弄２３號三樓,3298,84.72,43.45,18.04,1.1,3,5,有,2,2,2,25.069142,121.597465,
11407,大樓,台北市內湖區南京東路六段４５１巷５７號十四樓之１５,2250,77.45,35.17,5.31,17.3,14,14,有,1,1,1,25.060876,121.587281,
11407,華廈,台北市內湖區民權東路六段１２３巷１６號八樓,2740,91.54,38.87,4.17,26.7,8,10,有,2,2,2,25.069531,121.592764,陽台外推；其他增建；
11407,大樓,台北市內湖區金莊路１００號四樓之５,3280,65.59,56.73,10.07,14.2,4,11,有,2,1,2,25.063348,121.58739,
11407,華廈,台北市內湖區陽光街１６１巷１２之３８號三樓,1408,99.84,14.1,6.9,6.7,3,5,有,1,1,1,25.074397,121.58555,
11407,大樓,台北市內湖區南京東路六段４５１巷５７號八樓之１,2258,67.1,33.65,5.21,17.3,8,14,有,1,2,1,25.060876,121.587281,
11407,華廈,台北市內湖區民權東路六段２１０巷２１弄５號八樓,1525,94.16,17.15,2.18,6.3,8,9,有,2,1,1,25.066772,121.597957,夾層；其他增建；
11407,大樓,台北市內湖區民權東路六段１５０之１號六樓之１,1400,90.62,15.45,1.27,17.2,6,14,無,1,1,1,25.068927,121.59413,陽台外推；
11407,華廈,台北市內湖區文德路２１０巷３０弄７９號二樓,3850,78.93,48.78,16.23,36.2,2,7,有,4,2,2,25.076632,121.584644,陽台外推；其他增建；
11407,大樓,台北市內湖區南京東路六段４５１巷５７號十樓之５,2315,75.58,30.63,4.86,17.3,10,14,有,2,1,1,25.060876,121.587281,
11407,華廈,台北市內湖區民權東路六段２１巷３１號三樓,3300,35.64,92.6,18.3,26.8,3,6,有,5,2,0,25.069105,121.581182,
11407,公寓,台北市內湖區民權東路六段９０巷１５弄２０號四樓,2320,54.31,42.72,13.79,42.2,4,5,無,4,2,2,25.06823,121.586845,陽台外推；其他增建；
11407,大樓,台北市內湖區行善路２９３號十樓,2928,99.97,39,5.52,7.7,10,14,有,2,2,1,25.061922,121.584413,其他增建；
11407,華廈,台北市內湖區民權東路六段８１巷１１弄６號,850,42.3,20.1,5.73,36.6,1,5,有,4,2,2,25.069533,121.587564,親友、員工、共有人或其他特殊關係間之交易；陽台外推；其他增建；
11407,華廈,台北市內湖區民權東路六段１９０巷５０號三樓,5750,90.98,73.83,28.47,15.8,3,5,有,5,2,2,25.067359,121.593977,陽台外推；
