成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11409,華廈,台北市北投區溫泉路７１號二樓之３３,520,44.87,11.59,1.41,45.1,2,7,無,無隔間,0,0,25.135541,121.505276,陽台外推；
11409,大樓,台北市北投區公路４１８號十樓,3038,63.87,54.36,9.95,27.7,10,14,有,2,2,1,25.126907,121.507649,陽台外推；其他增建；
11409,華廈,台北市北投區永興路二段４７號,720,66.17,10.88,2.21,15.5,1,8,無,1,1,1,25.140329,121.502442,陽台外推；其他增建；
11409,華廈,台北市北投區奇岩路２４１巷７弄４８號,3518,57.64,65.37,33.65,6.3,1,5,有,4,2,2,25.129626,121.509328,
11409,大樓,台北市北投區溫泉路３７巷３０之７、３０之８號,1610,79.11,24.84,3.96,20.3,1,13,有,3,1,1,25.135033,121.503011,
11408,大樓,台北市北投區中和街２８號十四樓之１０,1988,62.5,31.81,3.39,26,14,17,有,3,2,2,25.138261,121.502818,夾層；其他增建；
11408,大樓,台北市北投區大同街３６號四樓,4338,102.98,49.06,6.92,1.8,4,18,有,3,2,2,25.131676,121.500562,
11408,華廈,台北市北投區文化三路１２之２號十樓,2425,55.19,43.94,12.01,31.2,10,10,無,3,2,2,25.137417,121.497825,其他增建；
11408,大樓,台北市北投區中正街４９巷２０號五樓之２,1960,76.4,25.66,4.79,19.1,5,14,無,2,2,1,25.131682,121.499715,
11408,華廈,台北市北投區中山路２８之５號六樓,460,38.36,11.99,1.72,44.3,6,8,無,1,1,1,25.137312,121.510392,陽台外推；
11408,公寓,台北市北投區公路２５５巷１弄７號二樓,1470,45.6,32.24,8.93,45.2,2,5,無,3,2,2,25.125992,121.508669,陽台外推；
11408,公寓,台北市北投區復興一路３７號三樓,930,33.74,27.56,5.83,46.6,3,5,無,2,3,1,25.140048,121.502605,陽台外推；其他增建；
11408,大樓,台北市北投區中山路４７號五樓之１４,315,32.1,9.81,1.75,41.9,5,12,無,無隔間,0,0,25.137045,121.508308,陽台外推；
11408,公寓,台北市北投區中央南路二段３４巷５號,2500,44.33,56.39,16.39,42.3,1,5,無,無隔間,0,0,25.124799,121.499768,
11408,華廈,台北市北投區泉源路３０號三樓之５,640,39.53,16.19,2.8,48.2,3,7,無,1,1,1,25.139954,121.506675,陽台外推；
11408,華廈,台北市北投區三合街一段３６巷７號三樓,6188,79.32,78.01,12.92,10,3,9,有,2,2,2,25.127526,121.506166,
11408,華廈,台北市北投區奇岩路６之３號三樓,520,40.54,12.83,2.69,44.3,3,6,無,1,1,1,25.13411,121.507246,鐵鋁窗增建其他增建；
11408,大樓,台北市北投區公路４１８號十樓之１,2838,72.26,46.52,8.29,27.7,10,14,有,3,2,2,25.126907,121.507649,陽台外推；其他增建；
11408,大樓,台北市北投區大同街３０號六樓,3900,100.11,46.2,6.41,1.8,6,18,有,2,2,2,25.132024,121.500206,
11408,公寓,台北市北投區豐年路二段１００號二樓,420,43.51,9.65,2.95,50.3,2,4,無,3,1,1,25.136436,121.494921,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11408,公寓,台北市北投區崇仰一路３號二樓,1380,54.74,25.21,7.16,43.8,2,5,無,3,2,2,25.125034,121.508965,其他增建；
11408,公寓,台北市北投區溫泉路８５之１號一樓,1550,35.1,44.16,10.32,46.2,1,4,無,3,2,2,25.135541,121.505276,其他增建；
11408,公寓,台北市北投區大業路３００巷２６之１號四樓,1380,49.9,27.66,8.65,47.1,4,4,無,3,2,1,25.128161,121.499374,頂樓加蓋；其他增建；
11408,華廈,台北市北投區泉源路２６號三樓,975,66.58,14.64,3.01,47.8,3,7,無,2,2,1,25.139286,121.506155,其他增建為鐵鋁窗陽台外推；其他增建；
11408,大樓,台北市北投區大興街８１號十四樓,4230,73.54,57.52,4.37,1.3,14,27,有,3,2,2,25.130959,121.501629,
11408,華廈,台北市北投區豐年路一段２號二樓,2465,76.04,32.42,8.69,18.5,2,6,無,3,1,2,25.133953,121.498402,
11408,華廈,台北市北投區奇岩路２４１巷７弄２８號二樓,3520,51.61,72.44,37.83,6.3,2,5,有,4,2,2,25.129622,121.509783,
11408,華廈,台北市北投區中山路２８之２號七樓,530,46.12,11.49,1.61,44.3,7,8,無,無隔間,0,0,25.137312,121.510392,陽台外推；
11408,大樓,台北市北投區公路１６７巷３號四樓,4000,52.52,83.83,44,29.3,4,15,有,4,2,3,25.128829,121.507684,
11408,公寓,台北市北投區公路２３４巷１號三樓,1560,57.45,27.15,11.57,49.4,3,4,無,3,2,2,25.126064,121.507914,
11408,大樓,台北市北投區溫泉路３７巷２６號十樓之３,1568,65.59,23.91,5.3,20.3,10,13,無,2,2,1,25.133834,121.503003,陽台外推；其他增建；
11408,大樓,台北市北投區中和街２０巷２號四樓之１７,1125,82.17,13.69,1.77,19.8,4,13,無,1,1,1,25.138581,121.504426,陽台外推；夾層；其他增建；
11408,大樓,台北市北投區大業路５２６號,5868,82.92,78.7,8.07,2.4,"1,2",24,有,無隔間,0,0,25.134765,121.496655,
11408,大樓,台北市北投區泉源路１２號九樓之４,1430,63.88,22.38,2.31,47,9,11,無,2,2,1,25.138218,121.504626,陽台外推；其他增建；
11408,大樓,台北市北投區大同街３８號十二樓,2488,100.62,24.73,4.38,1.8,12,18,無,2,2,1,25.13156,121.50068,
11408,公寓,台北市北投區永興路二段３３巷１２弄１５號三樓,1080,40.47,26.68,10.45,49.1,3,4,無,3,2,1,25.140521,121.502325,
11408,公寓,台北市北投區公路２０９巷３８弄１號四樓,1633,57.74,28.28,11.62,55.8,4,4,無,3,2,1,25.127921,121.509444,增建項目：鐵皮屋頂增建、陽台外推、上下樓層內梯、頂樓其他增建；
11408,公寓,台北市北投區公路６３巷１９號二樓,1460,40.91,35.69,15.13,48.8,2,4,無,4,2,1,25.133163,121.504926,陽台外推；其他增建；
11407,公寓,台北市北投區大同街１２５巷１８號四樓,670,44.02,15.22,6.11,47.8,4,4,無,1,1,1,25.134834,121.498021,陽台外推；其他增建；
11407,華廈,台北市北投區溫泉路７１號二樓之７,766,63.88,11.99,1.5,45.1,2,7,無,1,1,1,25.135541,121.505276,陽台外推；其他增建；
