成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11407,華廈,台北市南港區興南街１２６號六樓,2360,117.23,20.13,4.63,1.7,6,8,無,2,2,1,25.055238,121.599707,
11407,華廈,台北市南港區市民大道八段３６９號八樓之１,3055,79.85,38.26,4.32,35.3,8,10,無,3,2,1,25.053138,121.606438,陽台外推；其他增建；
11407,大樓,台北市南港區向陽路１２０巷２弄３３號十樓,3988,108.71,45.28,5.36,1.3,10,15,有,3,2,2,25.054814,121.597584,
11407,大樓,台北市南港區向陽路１２０巷２弄２７號十一樓,4010,109.95,45.28,5.36,1.3,11,15,有,3,2,2,25.054833,121.597366,
11407,公寓,台北市南港區南港路一段２８７巷５弄３號五樓,2186,91.42,23.91,4.5,43,5,5,無,2,2,1,25.05437,121.608558,頂樓加蓋；
11407,大樓,台北市南港區重陽路４６２號二樓之１,6950,95.16,77.5,10.04,15.9,2,15,有,3,2,2,25.059881,121.610761,陽台外推；其他增建；
11407,公寓,台北市南港區重陽路１９０巷６弄１６號二樓,800,19.42,41.2,15.03,35.9,2,5,無,3,2,2,25.056979,121.602282,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市南港區興南街６４巷２６弄２號三樓,1800,70.61,25.49,9.15,47.8,3,4,無,4,2,2,25.055048,121.602253,後陽台增建
11407,公寓,台北市南港區重陽路１６６巷１０弄２４號四樓,418.9238,81.8,5.12,4.97,54,4,4,無,2,2,1,25.056266,121.600197,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11407,公寓,台北市南港區興南街５２巷１９號二樓,1315,74.17,17.73,7.68,48.8,2,4,無,3,2,1,25.056891,121.604165,陽台外推；其他增建；
11406,公寓,台北市南港區忠孝東路七段６１９號五樓,1550,73.99,20.95,3.85,44.3,5,5,無,2,2,1,25.053287,121.615455,其他增建；
11406,公寓,台北市南港區重陽路３４１號三樓,1175,41.75,28.14,8.15,45.4,3,5,無,無隔間,0,0,25.058245,121.606273,陽台外推；
11406,大樓,台北市南港區興南街８９號二樓,4580,103.99,47.49,5.38,1.3,2,26,有,3,2,2,25.055565,121.599223,
