成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11409,大樓,台北市萬華區內江街６３號七樓,985,70.94,13.88,1.36,22.3,7,14,無,無隔間,0,0,25.041642,121.505063,含裝潢費；含傢俱設備費；親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11409,大樓,台北市萬華區艋舺大道３３８號十樓之５,1750,97.03,18.04,3.69,1.1,10,11,無,2,1,1,25.032528,121.496004,
11409,華廈,台北市萬華區貴陽街二段８４號,2540,73.07,34.76,3.36,42.6,1,8,無,0,2,1,25.039746,121.503679,其他增建；
11409,公寓,台北市萬華區西園路一段３９巷１２號；貴陽街二段１６,2840,38.01,74.72,11.56,0,"1,地下層",5,無,3,4,2,25.040504,121.500391,
11409,公寓,台北市萬華區貴陽街二段１６７號二樓,1110,40.52,27.39,5.78,0,2,5,無,2,2,1,25.040243,121.500378,
11409,公寓,台北市萬華區貴陽街二段１６７號三樓,1110,40.52,27.39,5.78,0,3,5,無,2,2,1,25.040243,121.500378,
11409,公寓,台北市萬華區貴陽街二段１６７號四樓,1050,38.33,27.39,5.78,0,4,5,無,2,2,1,25.040243,121.500378,
11409,公寓,台北市萬華區貴陽街二段１６７號五樓,1000,36.51,27.39,5.78,0,5,5,無,2,2,1,25.040243,121.500378,
11409,公寓,台北市萬華區西園路一段３９巷１２號二樓,880,36.62,24.03,5.78,0,2,5,無,2,2,1,25.040504,121.500391,
11409,公寓,台北市萬華區西園路一段３９巷１２號三樓,880,36.62,24.03,5.78,0,3,5,無,2,2,1,25.040504,121.500391,
11409,公寓,台北市萬華區西園路一段３９巷１２號四樓,830,34.53,24.03,5.78,0,4,5,無,2,2,1,25.040504,121.500391,
11409,公寓,台北市萬華區西園路一段３９巷１２號五樓,800,33.29,24.03,5.78,0,5,5,無,2,2,1,25.040504,121.500391,
11409,華廈,台北市萬華區環河南路二段５巷９號三樓之１,975,39.88,24.45,5,48.1,3,7,無,4,1,2,25.039643,121.498304,
11409,大樓,台北市萬華區西昌街２９巷８號四樓之１,3340,70.23,50.4,6.82,1.4,4,13,有,4,2,2,25.042662,121.500955,
11409,公寓,台北市萬華區華西街３０巷１號,522,75.32,6.93,1.59,51.5,1,4,無,1,1,1,25.037661,121.498211,其他增建；
11409,大樓,台北市萬華區西藏路４２８巷７號十二樓之３,2251.75,75.01,36.97,4.53,0.8,12,14,有,2,2,2,25.030124,121.497299,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市萬華區東園街３０號六樓之３,2188,83.92,28.45,5.72,6.1,6,9,有,2,1,1,25.028442,121.495575,
11409,大樓,台北市萬華區西園路二段３７號十四樓之３,3874,82.02,54.11,5.52,3.8,14,15,有,3,2,2,25.031785,121.497365,
11409,華廈,台北市萬華區西園路一段８１號,880,71.78,12.26,2,47.7,1,7,無,無隔間,0,0,25.039059,121.500045,親友、員工、共有人或其他特殊關係間之交易；其他增建；
11409,公寓,台北市萬華區長順街８９巷２０號,1400,54.09,25.88,9.45,55.9,1,4,無,無隔間,0,0,25.032189,121.490705,親友、員工、共有人或其他特殊關係間之交易；其他增建；
11409,大樓,台北市萬華區西藏路４２８巷７號八樓之１,1991.65,65,37.69,4.72,0.8,8,14,有,2,1,2,25.030124,121.497299,親友、員工、共有人或其他特殊關係間之交易；
11409,公寓,台北市萬華區東園街７３巷５２號四樓,1100,52.42,20.98,5.9,56.7,4,4,無,2,2,1,25.026399,121.497982,頂樓加蓋；
11409,大樓,台北市萬華區西昌街２９巷８號八樓之２,2270,87.88,29.14,3.6,1.4,8,13,有,2,2,1,25.042662,121.500955,
