成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11408,大樓,台北市大同區重慶北路二段１３５號六樓之１,2010,110.52,18.19,1.53,0.9,6,15,無,2,1,1,25.05816,121.513979,
11408,大樓,台北市大同區延平北路二段２５５號九樓之１１,2450,79.02,31.01,3.44,46.3,9,12,無,3,2,2,25.062392,121.511339,其他增建；
11408,公寓,台北市大同區迪化街二段１９０巷１５號三樓,1500,52.6,28.52,7.08,47.3,3,5,無,2,2,1,25.067881,121.50988,陽台外推；其他增建；
11408,大樓,台北市大同區延平北路二段２４２號十一樓之１,880,74.34,11.84,1.37,43.5,11,11,無,1,0,1,25.062403,121.511363,其他增建；
11408,華廈,台北市大同區歸綏街９７巷８號七樓之１,1500,78.02,19.23,3.07,30.4,7,7,無,2,1,1,25.059082,121.516089,陽台外推；其他增建；
11408,大樓,台北市大同區重慶北路二段１３５號七樓之１,2019,111.02,18.19,1.53,0.9,7,15,無,2,1,1,25.05816,121.513979,
11408,大樓,台北市大同區重慶北路二段１３５號九樓之２,2261,113.02,25.46,1.53,0.9,9,15,有,2,2,1,25.05816,121.513979,
11408,大樓,台北市大同區民生西路２２５號五樓之１,2700,99.96,26.55,2.38,8.3,5,12,有,2,1,1,25.057194,121.515992,機房變室內使用其他增建；
11407,大樓,台北市大同區重慶北路二段１３５號九樓之３,3900,108.29,36.02,3.03,0.9,9,15,無,2,2,2,25.05816,121.513979,
11407,華廈,台北市大同區迪化街一段３５８號二樓之２,2871,66.54,47.07,8.87,14.7,2,10,有,0,2,2,25.062659,121.509188,
11407,華廈,台北市大同區延平北路四段１５號,2030,68.37,29.69,3.22,45.2,1,7,無,無隔間,0,0,25.069184,121.511061,其他增建；
11407,大樓,台北市大同區雙連街７９號八樓之１,5300,100.32,52.83,4.99,8.7,8,15,有,3,2,2,25.05977,121.518946,
11407,華廈,台北市大同區歸綏街５８號七樓,2438,91.05,41,4.54,7.6,7,10,有,2,1,1,25.05931,121.517803,車位位於地下1層夾層；其他增建；
11407,華廈,台北市大同區延平北路三段４６號二樓之４,692,30.17,22.94,2.55,42.9,2,7,無,2,2,1,25.064848,121.510981,親友、員工、共有人或其他特殊關係間之交易；
11407,大樓,台北市大同區重慶北路二段１３５號十五樓之１,1542,84.79,18.19,1.53,0.9,15,15,無,2,1,1,25.05816,121.513979,預售屋、或土地及建物分件登記案件；
11407,公寓,台北市大同區延平北路二段２４７巷３之７號二樓,1050,62.84,16.71,5.91,48.1,2,5,無,2,1,1,25.062384,121.512245,陽台外推；
11407,大樓,台北市大同區民族西路３３８號四樓之６,2450,73.62,33.28,3.26,3.6,4,15,有,2,2,1,25.0686,121.509439,
11407,公寓,台北市大同區承德路三段１９８巷７號,2250,76.74,29.32,8.71,45.7,1,5,無,3,2,2,25.070045,121.517807,其他增建；
11407,華廈,台北市大同區民權西路１４４巷１５號四樓,750,19.87,37.75,6.44,39.9,4,7,無,3,2,2,25.061758,121.515998,親友、員工、共有人或其他特殊關係間之交易；
11407,大樓,台北市大同區重慶北路二段１３５號六樓之２,2000,110.21,18.15,1.53,0.9,6,15,無,2,2,1,25.05816,121.513979,
11407,大樓,台北市大同區重慶北路二段１３５號七樓之２,2000,110.21,18.15,1.53,0.9,7,15,無,2,2,1,25.05816,121.513979,
11407,華廈,台北市大同區民族西路７６巷２５號八樓,4500,76.12,59.11,8.75,11.1,8,8,有,3,1,2,25.067823,121.517777,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市大同區哈密街６８巷１６號三樓,1335,58.76,22.72,5.81,44.5,3,5,無,4,2,1,25.073289,121.518147,陽台外推；其他增建；
11407,華廈,台北市大同區涼州街５０號六樓,2688,66.46,40.45,4.72,41.7,6,9,無,3,2,2,25.060618,121.51173,陽台外推；其他增建；
11407,大樓,台北市大同區重慶北路三段１７８號十三樓,4300,77.7,55.34,6.25,11.6,13,13,有,3,2,2,25.06905,121.5134,
11407,華廈,台北市大同區延平北路三段１０２號五樓之１,1318,70.37,18.73,3.65,45.2,5,7,無,2,1,1,25.066423,121.510885,陽台外推；
11407,華廈,台北市大同區安西街９５號五樓,2488,85.22,32.36,4.64,8.4,5,7,有,2,2,1,25.062685,121.509852,其他增建；
11407,公寓,台北市大同區環河北路二段４３號四樓,1100,36.36,30.25,8.71,46.3,4,5,無,2,2,1,25.064636,121.508899,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市大同區承德路二段１３９巷１７號,3656,44.34,82.46,11.13,41.5,1,5,無,2,1,2,25.057811,121.518836,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市大同區雙連街５號四樓,1875,65.88,28.46,6.29,0,4,5,無,3,2,1,25.057961,121.51926,其他增建；
11407,公寓,台北市大同區蘭州街４２之１號五樓,825,45.47,18.14,4.43,40.6,5,5,無,4,2,1,25.062561,121.514469,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市大同區蘭州街６巷６號三樓,1470,59.91,24.54,7.24,46.1,3,5,無,3,2,1,25.062097,121.514027,
11407,公寓,台北市大同區大龍街１１８號四樓之２,618,55.8,11.07,3.08,50.7,4,5,無,2,1,1,25.066978,121.515974,後陽台增建其他增建；
11407,華廈,台北市大同區歸綏街２０９號八樓之９,771,76.54,10.07,1.23,30.5,8,10,無,1,1,1,25.058262,121.512421,其他增建為：凸窗其他增建；
11407,大樓,台北市大同區民權西路１５３號十二樓之７,1488,124.47,11.95,1.03,2,12,15,無,1,1,1,25.063252,121.516547,含傢俱設備費；
11406,公寓,台北市大同區環河北路一段４１３巷３號,250,49.82,5.02,1.53,47.3,1,5,無,無隔間,0,0,25.062147,121.508756,親友、員工、共有人或其他特殊關係間之交易；
11406,大樓,台北市大同區延平北路二段１９７號十樓之１０,1141,65.69,17.37,1.55,46.9,10,11,無,1,1,1,25.05932,121.511523,
11406,公寓,台北市大同區環河北路二段６９巷１號二樓,1260,65.01,19.38,5.87,44.5,2,5,無,2,1,1,25.065353,121.509041,陽台外推；其他增建；
11406,公寓,台北市大同區承德路三段１５９巷１５號五樓,1900,61.05,31.12,8.65,45.7,5,5,無,3,2,2,25.068101,121.519205,陽台外推；
11406,公寓,台北市大同區環河北路二段５１號,2160,81.33,26.56,9,53,1,4,無,0,2,1,25.064917,121.508906,其他增建；
11406,公寓,台北市大同區承德路三段８５巷１３號三樓,2000,59.5,33.61,9.98,51.2,3,4,無,3,2,2,25.0661,121.519125,其他增建；
11406,大樓,台北市大同區敦煌路８０巷１號十二樓之１,2750,74.18,37.07,8.24,18.6,12,12,有,2,2,1,25.074596,121.517315,
11406,大樓,台北市大同區雙連街３號四樓,2988,101.12,29.55,3.38,1.3,4,11,有,2,2,1,25.057889,121.519195,
11406,公寓,台北市大同區環河北路一段４１３巷３號,250,49.82,5.02,1.53,47.3,1,5,無,無隔間,0,0,25.062147,121.508756,親友、員工、共有人或其他特殊關係間之交易；
11406,大樓,台北市大同區民權西路１５３號七樓,3365,117.81,36.72,2.32,2,7,15,有,2,1,1,25.063252,121.516547,
11406,公寓,台北市大同區歸綏街８８號五樓,1480,54.13,27.34,7.02,36.1,5,5,無,5,5,6,25.0587,121.516356,陽台外推；頂樓加蓋；其他增建；
11406,公寓,台北市大同區歸綏街８８之１號五樓,1070,40.68,26.3,7.02,36.1,5,5,無,4,4,3,25.058657,121.516369,陽台外推；頂樓加蓋；其他增建；
11406,華廈,台北市大同區民族西路２２５巷７弄２號地下,228,21.62,10.55,1.87,37.3,地下層,7,無,無隔間,0,0,25.069393,121.512401,目前做車位使用親友、員工、共有人或其他特殊關係間之交易；
