成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11408,大樓,台北市中正區汀州路一段３５０號十八樓,5260,100.87,60.87,8.65,6.3,18,23,有,3,2,2,25.026471,121.512722,
11408,公寓,台北市中正區和平西路一段５５巷１１號五樓,1570,97.56,16.09,4.61,42.5,5,5,無,2,1,1,25.027303,121.519706,陽台外推；頂樓加蓋；其他增建；
11408,華廈,台北市中正區廈門街２５巷９號三樓,1980,106.15,18.65,4.69,16.8,3,7,無,2,1,1,25.025792,121.518473,陽台外推；其他增建；
11408,大樓,台北市中正區重慶南路二段２１號三樓之６,1820,87.27,20.85,2.26,48.2,3,11,無,1,1,1,25.032565,121.51427,
11408,大樓,台北市中正區南昌路一段１２４號七樓,1468,158.54,9.26,1.18,18,7,14,無,1,1,1,25.029669,121.518492,
11408,大樓,台北市中正區重慶南路三段４１號八樓,10143,140.48,81.52,14.52,4.5,8,21,有,3,2,2,25.028021,121.515961,
11408,大樓,台北市中正區重慶南路三段４１號三樓,9737,135.16,81.18,14.52,4.5,3,21,有,3,2,2,25.028021,121.515961,
11408,公寓,台北市中正區金華街３２巷２弄１號五樓,3070,89.98,34.12,6.85,41.9,5,5,無,3,2,1,25.030852,121.521288,陽台外推；其他增建；
11408,大樓,台北市中正區羅斯福路二段２００號,852,164.52,5.18,0.53,38.2,1,12,無,無隔間,0,0,25.027668,121.521696,
11408,華廈,台北市中正區仁愛路二段２０巷３之１號二樓,5500,109.95,50.02,10.58,16,2,6,有,3,2,2,25.03725,121.526371,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市中正區寧波西街１８號八樓,2808,121.26,23.16,3.06,20.8,8,11,無,3,2,2,25.031359,121.518469,夾層；
11407,華廈,台北市中正區愛國西路９號五樓之２,2680,77.82,34.44,4.34,43.5,5,8,無,0,1,1,25.035277,121.510975,
11407,華廈,台北市中正區廈門街６７號,1630,99.79,16.34,2.75,27.4,1,10,無,0,1,1,25.02496,121.517615,
11407,華廈,台北市中正區寧波西街１１４之１號四樓,3968,80.02,49.59,9.25,48.6,4,7,無,4,2,2,25.029288,121.513345,
11407,大樓,台北市中正區羅斯福路二段６６巷２號八樓,2727,106.04,25.72,2.65,44.2,8,12,無,2,1,1,25.027322,121.521239,其他增建；
11407,大樓,台北市中正區廈門街８６號五樓之２,2050,87.25,23.5,2.58,9.4,5,11,無,2,2,1,25.02473,121.517541,夾層；其他增建；
11407,大樓,台北市中正區寧波東街１２號八樓之１,4425,121.99,36.27,6.34,40.4,8,12,無,3,2,2,25.032717,121.520242,其他增建；
11407,公寓,台北市中正區詔安街２８之２號,2524.5,75.99,33.22,12.78,52.1,1,4,無,1,1,1,25.025102,121.515681,陽台外推；其他增建；
11407,華廈,台北市中正區羅斯福路二段６６巷１５號四樓,5330,67.69,78.74,15.9,26.3,4,6,有,6,2,2,25.027362,121.5212,其他增建；
11407,大樓,台北市中正區和平西路一段５９號四樓之９,1788,145.84,12.26,1.34,17.8,4,14,無,1,1,1,25.026653,121.519811,
11407,公寓,台北市中正區和平西路一段１２６號二樓之１,1520,73.45,20.69,6.31,50.8,2,4,無,2,2,1,25.026878,121.516908,陽台外推；其他增建；
11407,大樓,台北市中正區羅斯福路二段５６號十樓之４,1688,142.39,11.85,1.09,23.3,10,15,無,1,1,1,25.027668,121.521696,陽台外推；
11407,大樓,台北市中正區寧波東街２４巷１０號八樓之１,4310,119.97,35.92,6.34,40.4,8,12,無,3,2,2,25.032434,121.520709,其他增建；
