路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市北投區致遠一路一段,25.108937,121.515614,10.5年,34.82,2650,1,2房1廳1衛,1,8,4,['M']
台北市北投區榮華一路,25.111608,121.523223,24.3年,154.97,12800,3,5房2廳5衛2室,1,10,9-10,['M']
台北市北投區溫泉路,25.13501,121.503003,20.3年,38.46,2588,1,3房1廳1衛1室,1,13,10,['L']
台北市北投區豐年路一段,25.134291,121.497654,15.6年,77.27,5500,1,4房3廳2衛,0,12,6-7,['L']
台北市北投區豐年路一段,25.134291,121.497654,15.6年,61.51,4980,1,3房2廳2衛,0,12,8,['L']
台北市北投區稻香路,25.143516,121.48903,8.6年,113.02,4988,2,5房3廳4衛,0,5,B1-1,['M']
台北市北投區同德街,25.125602,121.529131,32.6年,85.29,7480,1,3房3廳3衛1室,1,12,B1-1,['L']
台北市北投區稻香路,25.143857988052,121.48935024732,8.6年,119.75,5880,2,4房2廳3衛1室,0,5,5,['M']
台北市北投區泉源路,25.138826,121.505716,22.3年,93.27,5200,2,5房3廳3衛,1,12,11-12,['L']
台北市北投區溫泉路,25.135026,121.502866,20.3年,19.78,1228,1,1房1廳1衛,1,13,13,['L']
台北市北投區稻香路,25.143999,121.489265,8.6年,122.35,6500,3,2房4廳3衛1室,1,5,5,['M']
台北市北投區文林北路,25.110852,121.511537,11.1年,82.89,6988,2,4房2廳2衛,0,23,14,['L']
台北市北投區公館路,25.126277,121.508717,36.3年,73.68,5988,0,7房3廳4衛1室,0,4,B1-4,['D']
台北市北投區珠海路,25.141777,121.503918,30.3年,84.49,4280,2,4房3廳3衛,1,7,6-7,['M']
台北市北投區行義路,25.133694,121.529495,25.3年,24.99,998,0,2房2廳2衛,1,16,-1,['L']
台北市北投區尊賢街,25.117916,121.508536,49.8年,28.34,1698,0,3房2廳2衛,0,4,4,['A']
台北市北投區稻香路,25.143654,121.4893,8.6年,96.44,4868,2,4房2廳3衛,0,5,3,['M']
台北市北投區致遠三路,25.12111,121.510791,53.0年,23.2,4200,0,2房2廳2衛,0,2,1-2,['D']
台北市北投區中和街,25.137806,121.503409,19.7年,20.14,1398,1,2房2廳1衛,1,13,5,['L']
台北市北投區石牌路二段,25.121376,121.522797,34.1年,84.23,5568,1,4房4廳2衛2室,1,9,8-9,['M']
台北市北投區石牌路一段,25.113793,121.512728,58.2年,30.4,15000,0,4房2廳2衛,1,2,1-2,['D']
台北市北投區行義路,25.127905,121.52885,58.8年,81.15,22800,1,7房3廳3衛3室,1,2,1-2,['D']
台北市北投區公館路,25.125785278246,121.50743636774,30.2年,8.05,750,0,1房1廳1衛,0,5,4,['M']
台北市北投區新興路,25.140758,121.487962,46.1年,24.74,1500,0,5房4廳2衛,1,4,4,['A']
台北市北投區崇仰七路,25.130794,121.513141,59.0年,90.69,25000,0,5房3廳4衛,0,2,1-2,['D']
台北市北投區長壽路,25.142879,121.504211,8.7年,61.86,3680,1,4房3廳3衛,1,5,1,['M']
台北市北投區育仁路,25.132885,121.498512,74.2年,19.66,3900,0,3房3廳2衛1室,1,1,1-1,['D']
台北市北投區行義路,25.130882,121.529369,39.2年,34.73,1498,0,4房3廳2衛1室,1,5,5,['A']
台北市北投區大業路,25.133161,121.496046,23.0年,74.3,4388,3,3房2廳2衛1室,1,14,6,['L']
台北市北投區公館路,25.127065203138,121.50919711007,35.9年,75.63,3800,1,5房4廳4衛,1,5,4-5,['A']
台北市北投區泉源路,25.141513,121.513194,46.4年,32.24,1380,0,2房2廳2衛1室,0,5,2,['A']
台北市北投區奇岩路,25.127908,121.511022,24.4年,103.15,5888,1,6房3廳4衛,1,6,1-2,['M']
台北市北投區公館路,25.125797,121.509206,36.3年,82.75,4850,0,5房2廳4衛2室,0,4,B1-4,['D']
台北市北投區奇岩路,25.132809,121.507484,40.5年,22.02,1198,0,2房2廳2衛,1,5,5,['M']
台北市北投區行義路,25.131253,121.528961,35.5年,107.46,6880,0,6房3廳5衛4室,1,4,B2-4,['D']
台北市北投區紗帽路,25.144270419292,121.53961199819,46.1年,129.07,12500,1,6房5廳8衛6室,1,2,1-2,['D']
台北市北投區崇仰七路,25.132255,121.511634,55.6年,113.62,12000,1,3房3廳3衛,1,2,1-2,['D']
台北市北投區知行路,25.119126,121.467251,36.6年,44.22,1780,0,3房2廳2衛,0,5,4-5,['A']
台北市北投區行義路,25.127257,121.529005,13.0年,50.47,3450,1,2房2廳2衛1室,0,5,4,['M']
