路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市大安區潮州街,25.029122785846,121.52514941054,11.4年,187.39,19300,3,5房2廳5.5衛1室,0,16,2,['L']
台北市大安區新生南路一段,25.040586,121.535923,59.2年,32.98,3588,0,3房2廳2衛2室,1,4,2,['A']
台北市大安區和平東路二段,25.025051,121.539643,44.1年,48.61,4700,0,3房2廳2衛,0,12,10,['L']
台北市大安區溫州街,25.019504,121.532967,46.9年,18.05,2600,0,2房2廳1衛,0,7,3,['M']
台北市大安區復興南路一段,25.044384879026,121.54439138028,29.7年,55.27,5888,1,4房2廳2衛,0,16,6,['L']
台北市大安區敦化南路一段,25.04074,121.54762,48.2年,66.74,8800,1,3房2廳3衛2室,0,14,11,['L']
台北市大安區仁愛路四段,25.036214,121.550197,43.3年,31.67,3588,0,3房2廳2衛,0,7,3,['M']
台北市大安區潮州街,25.029130095012,121.52527815835,11.4年,135.39,13988,3,3房2廳3衛,0,16,8,['L']
台北市大安區和平東路一段,25.026965,121.526675,11.2年,182.68,28800,3,4房2廳5衛1室,0,38,8,['L']
台北市大安區信義路三段,25.029769,121.538965,39.9年,32.92,3880,0,3房2廳2衛,0,16,4,['L']
台北市大安區大安路二段,25.029854,121.545818,54.2年,40.37,4260,0,6房4廳3衛,1,4,4,['A']
台北市大安區永康街,25.02907,121.529714,14.3年,71.22,7688,1,3房2廳2衛,0,7,3,['M']
台北市大安區安東街,25.042767,121.542559,49.1年,52.75,5180,0,3房2廳2衛1室,0,7,5,['M']
台北市大安區信義路四段,25.034486,121.555376,47.7年,36.2,3880,0,3房2廳2衛,0,7,2,['M']
