路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市士林區中山北路七段,25.122814,121.529934,1.2年,60.92,5800,1,2房2廳2衛,0,12,5,['L']
台北市士林區中山北路五段,25.099485,121.527257,1.5年,66.9,6180,1,3廳2衛,0,18,2,['L']
台北市士林區雙溪街,25.101019,121.530846,41.9年,119.37,7280,1,6房2廳5衛1室,1,7,7,['M']
台北市士林區天玉街,25.121402445004,121.53077384297,23.5年,151.44,14500,2,1廳,0,19,7,['L']
台北市士林區基河路,25.08700694008,121.52460894264,10.4年,132.17,13500,3,1廳,0,21,16,['L']
台北市士林區菁山路,25.1398,121.551624,9.5年,136.17,8118,3,2房2廳4衛3室,0,6,5,['M']
台北市士林區菁山路,25.139417,121.549457,16.8年,75.46,3800,1,2房2廳2衛,0,5,2,['M']
台北市士林區天母東路,25.118479,121.533009,24.1年,69.72,5980,2,4房2廳2衛,1,7,4,['M']
台北市士林區天母東路,25.117155,121.53319,48.0年,22.05,1980,0,2房1廳1衛,0,8,5,['M']
台北市士林區中山北路五段,25.099485,121.527257,1.5年,63.85,7350,1,4房2廳2衛,0,18,17,['L']
台北市士林區華聲街,25.09588,121.521925,46.7年,16.44,1498,0,2房2廳1衛,0,5,5,['A']
台北市士林區中山北路六段,25.116219,121.52664,41.5年,77.59,5780,1,4房3廳4衛,1,7,7,['M']
台北市士林區菁山路,25.138973,121.550963,15.9年,40.87,2460,1,2廳1衛,0,5,1,['M']
台北市士林區中山北路七段,25.123989,121.530932,46.6年,34.25,1980,0,4房2衛,0,5,3,['A']
台北市士林區中山北路七段,25.125644,121.53272,46.3年,15.89,1788,0,2房2廳1衛,0,7,6,['M']
台北市士林區格致路,25.137409,121.546591,41.2年,34.56,1650,0,8房1廳4衛1室,1,5,5,['A']
