路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市松山區光復南路,25.046557,121.555612,33.7年,41.14,4986,0,2房2廳2衛,0,9,9,['M']
台北市松山區光復北路,25.048508,121.557377,37.1年,34.03,2958,0,4房4衛,0,12,1,['L']
台北市松山區民生東路三段,25.058353,121.546904,45.2年,54.78,4680,0,6房6衛,1,7,7,['M']
台北市松山區南京東路五段,25.052333,121.566439,37.5年,21.21,1880,0,3房2廳1衛,0,5,4,['A']
台北市松山區敦化北路,25.055275426312,121.55089262374,58.2年,21.03,5880,0,3房2廳3衛,1,4,1,['A']
台北市松山區三民路,25.056692,121.565057,0.7年,48.81,5380,1,3房2廳2衛,0,24,6,['L']
台北市松山區塔悠路,25.057379,121.569603,21.1年,19.04,1800,0,1房2廳1衛1室,1,4,2,['M']
台北市松山區民生東路五段,25.058254,121.557561,56.3年,36.16,3680,0,4房4衛,0,4,2,['A']
台北市松山區八德路三段,25.045044,121.551632,60.2年,22.96,3600,0,1房1廳2衛,1,3,1,['A']
台北市松山區南京東路五段,25.051825,121.569813,43.7年,26.52,2100,0,7房3衛,1,5,5,['A']
台北市松山區新東街,25.058042592286,121.5649760203,52.6年,33.21,5880,0,8房2廳10衛,1,4,1,['A']
台北市松山區八德路三段,25.045045,121.551574,60.7年,35.94,5688,0,5房3廳3衛2室,1,2,1-2,['D']
台北市松山區八德路四段,25.047582415747,121.56053659546,50.2年,38.58,4000,0,5房2廳2衛,1,4,1,['A']
台北市松山區寶清街,25.052429,121.568926,60.7年,40.14,4500,0,9房1廳11衛,1,2,1-2,['D']
台北市松山區八德路三段,25.047955,121.55529,36.4年,11.14,1700,0,1房1衛,0,12,6,['C']
台北市松山區敦化北路,25.054103,121.549503,55.7年,61.82,7680,0,4房2廳2.5衛4室,1,12,5-6,['L']
台北市松山區八德路三段,25.046503,121.552122,50.2年,83.7,8768,0,5房4廳4衛,0,4,B1-1,['A']
台北市松山區塔悠路,25.052389,121.570457,31.0年,54.62,3780,1,4房4衛,0,12,10,['L']
台北市松山區民權東路三段,25.063065,121.54588,41.0年,35.62,3750,0,3房2廳2衛,0,7,1,['M']
台北市松山區寶清街,25.051836,121.567819,56.4年,15.44,1570,0,4房4衛,1,4,4,['A']
台北市松山區新東街,25.061755,121.565471,51.9年,28.94,2698,0,4房2廳1衛,0,4,1,['A']
台北市松山區民生東路五段,25.0591,121.562398,43.1年,15.68,1588,0,1房1廳1衛,1,15,2,['L']
台北市松山區南京東路三段,25.053431,121.547567,40.6年,8.71,1300,0,1房1廳1衛,0,7,5,['C']
台北市松山區健康路,25.053865,121.561218,58.9年,44.96,4380,0,4房2廳2衛1室,0,4,2,['A']
台北市松山區八德路三段,25.047252,121.550327,46.1年,52.76,1900,0,4房1廳2衛2室,0,7,-1,['M']
台北市松山區復興北路,25.063656,121.544433,42.9年,42.44,3500,0,5房5衛,0,12,5,['L']
台北市松山區民生東路四段,25.058529,121.552222,52.5年,31.96,4988,0,2廳3衛3室,1,4,1,['A']
台北市松山區新東街,25.058115,121.5664,53.2年,35.01,3280,0,7房7衛,1,4,4,['A']
台北市松山區民生東路五段,25.057841,121.560005,47.8年,37.1,5880,0,3房3廳2衛,1,4,4,['A']
台北市松山區撫遠街,25.064847832387,121.56529992424,52.6年,26.09,2200,0,7房7衛,1,4,4,['A']
台北市松山區新中街,25.061306,121.560387,44.8年,41.86,12500,0,1廳1衛,0,4,1,['M']
台北市松山區撫遠街,25.06285,121.565832,49.9年,34.29,2798,0,3房2廳2衛,0,4,2,['A']
