區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
北投區,5000000,5000000,141250.0,35.4,46,公寓(5樓含以下無電梯),住家用,五層
北投區,24500000,24500000,514085.0,53.88,45,華廈(10層含以下有電梯),住家用,三層
北投區,15350000,15350000,479893.0,31.99,17,住宅大樓(11層含以上有電梯),住家用,三層
北投區,17200000,17200000,384941.0,44.68,46,公寓(5樓含以下無電梯),住家用,一層
北投區,39000000,39000000,642608.0,60.69,21,住宅大樓(11層含以上有電梯),住家用,九層
北投區,19700000,19700000,633811.0,31.08,12,華廈(10層含以下有電梯),住家用,九層
北投區,13500000,13500000,229145.0,58.91,9,住宅大樓(11層含以上有電梯),住家用,十層
北投區,21900000,21900000,603067.0,42.18,11,住宅大樓(11層含以上有電梯),商業用,三層
北投區,20720000,20720000,735726.0,28.16,42,公寓(5樓含以下無電梯),住家用,一層
北投區,10500000,10500000,646386.0,16.24,49,公寓(5樓含以下無電梯),住家用,五層
北投區,35500000,35500000,1218650.0,29.13,56,透天厝,住家用,全
北投區,21680000,21680000,822417.0,25.94,22,華廈(10層含以下有電梯),住家用,八層
北投區,4250000,4250000,582006.0,7.3,43,公寓(5樓含以下無電梯),住商用,一層，騎樓
北投區,35500000,35500000,784727.0,45.24,11,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,19400000,19400000,661160.0,29.34,56,公寓(5樓含以下無電梯),住家用,二層
北投區,17880000,17880000,563844.0,31.71,42,華廈(10層含以下有電梯),住家用,二層
北投區,8800000,8800000,472716.0,18.62,17,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,21080000,21080000,684254.0,40.26,5,華廈(10層含以下有電梯),住家用,二層
北投區,22150000,22150000,688780.0,41.63,5,華廈(10層含以下有電梯),住家用,二層
北投區,36580000,36580000,616466.0,59.34,9,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,4300000,4300000,328137.0,13.1,37,公寓(5樓含以下無電梯),住家用,四層
北投區,9180000,9180000,441671.0,20.78,13,華廈(10層含以下有電梯),住家用,一層
北投區,21580000,21580000,669097.0,32.25,48,公寓(5樓含以下無電梯),住家用,三層
北投區,18500000,18500000,542753.0,34.09,40,公寓(5樓含以下無電梯),住家用,二層
北投區,23000000,23000000,489781.0,46.96,29,住宅大樓(11層含以上有電梯),商業用,二層
北投區,10000000,10000000,356230.0,28.07,57,透天厝,住家用,全
北投區,14000000,14000000,476733.0,29.37,47,公寓(5樓含以下無電梯),住家用,五層
北投區,11800000,11800000,455972.0,25.88,11,住宅大樓(11層含以上有電梯),商業用,十九層
北投區,15000000,15000000,448385.0,33.45,42,公寓(5樓含以下無電梯),住家用,二層
北投區,17640000,17640000,450270.0,39.18,45,公寓(5樓含以下無電梯),住家用,三層
北投區,25300000,25300000,945049.0,26.77,54,公寓(5樓含以下無電梯),住家用,一層
北投區,12000000,12000000,378346.0,31.72,9,華廈(10層含以下有電梯),住家用,四層
北投區,53200000,53200000,669924.0,79.41,12,住宅大樓(11層含以上有電梯),住家用,十三層
北投區,8700000,8700000,363506.0,23.93,42,公寓(5樓含以下無電梯),住家用,三層
北投區,36000000,36000000,662631.0,54.33,49,公寓(5樓含以下無電梯),住家用,三層
北投區,12000000,12000000,698162.0,17.19,7,華廈(10層含以下有電梯),住家用,四層
北投區,10500000,10500000,859819.0,12.21,7,華廈(10層含以下有電梯),住家用,四層
北投區,16680000,16680000,510799.0,32.65,48,公寓(5樓含以下無電梯),住家用,五層
北投區,14000000,14000000,425027.0,32.94,42,公寓(5樓含以下無電梯),住家用,五層
北投區,28800000,28800000,672317.0,42.2,4,華廈(10層含以下有電梯),住家用,五層
北投區,21000000,21000000,760787.0,27.6,11,華廈(10層含以下有電梯),住家用,四層
北投區,65800000,65800000,903257.0,92.91,10,住宅大樓(11層含以上有電梯),住家用,十二層
北投區,60000000,60000000,1108584.0,54.12,53,透天厝,住商用,全
北投區,4100000,4100000,326676.0,12.55,48,華廈(10層含以下有電梯),住家用,二層
北投區,17500000,17500000,663891.0,26.36,23,住宅大樓(11層含以上有電梯),住家用,五層
北投區,25000000,25000000,654562.0,38.19,52,公寓(5樓含以下無電梯),住家用,二層
北投區,16800000,16800000,674162.0,24.92,54,公寓(5樓含以下無電梯),住家用,二層
北投區,13900000,13900000,607573.0,22.88,32,住宅大樓(11層含以上有電梯),商業用,三層
北投區,14500000,14500000,362144.0,53.24,14,華廈(10層含以下有電梯),住家用,二層
北投區,16500000,16500000,558528.0,29.54,42,公寓(5樓含以下無電梯),住家用,五層
北投區,56000000,56000000,704780.0,79.45,3,住宅大樓(11層含以上有電梯),住家用,二層
北投區,38500000,38500000,682578.0,56.4,30,華廈(10層含以下有電梯),住家用,五層，電梯樓梯間
北投區,54000000,54000000,682625.0,79.11,59,透天厝,住家用,全
北投區,39000000,39000000,388646.0,100.35,29,透天厝,住家用,全
北投區,11800000,11800000,721309.0,16.36,33,華廈(10層含以下有電梯),住家用,一層
北投區,35700000,35700000,577864.0,61.78,36,公寓(5樓含以下無電梯),住家用,一層
北投區,15000000,15000000,564515.0,26.57,46,公寓(5樓含以下無電梯),住家用,五層
北投區,53000000,53000000,1188025.0,53.37,2,住宅大樓(11層含以上有電梯),住家用,四層
北投區,32380000,32380000,674810.0,58.46,7,華廈(10層含以下有電梯),住家用,一層
北投區,29800000,29800000,762298.0,46.52,28,住宅大樓(11層含以上有電梯),住家用,十一層，電梯樓梯間
北投區,15420000,15420000,461526.0,33.41,17,住宅大樓(11層含以上有電梯),住家用,五層
北投區,36800000,36800000,648300.0,56.76,47,公寓(5樓含以下無電梯),住家用,一層
北投區,14000000,14000000,828374.0,16.9,21,住宅大樓(11層含以上有電梯),辦公用,十二層
北投區,20200000,20200000,696466.0,29.0,47,公寓(5樓含以下無電梯),住家用,二層
北投區,20010000,20010000,487609.0,41.04,17,住宅大樓(11層含以上有電梯),住家用,五層
北投區,21500000,21500000,1007294.0,21.34,51,公寓(5樓含以下無電梯),住家用,一層，平台，騎樓
北投區,16600000,16600000,390663.0,42.49,44,公寓(5樓含以下無電梯),住家用,二層
