區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
內湖區,27580000,27580000,883713.0,30.95,2,華廈(10層含以下有電梯),住家用,五層
內湖區,23380000,23380000,948189.0,24.55,2,華廈(10層含以下有電梯),住家用,八層
內湖區,19880000,19880000,584951.0,33.99,43,公寓(5樓含以下無電梯),住家用,三層
內湖區,38000000,38000000,434101.0,87.54,42,公寓(5樓含以下無電梯),其他,地下層
內湖區,24500000,24500000,856516.0,28.6,42,公寓(5樓含以下無電梯),住家用,一層
內湖區,14420000,14420000,447939.0,32.19,39,公寓(5樓含以下無電梯),住家用,二層
內湖區,31200000,31200000,748754.0,41.67,40,住宅大樓(11層含以上有電梯),商業用,三層
內湖區,16658000,16658000,743861.0,22.39,49,公寓(5樓含以下無電梯),住家用,一層
內湖區,18500000,18500000,1035287.0,27.07,19,住宅大樓(11層含以上有電梯),住家用,一層
內湖區,11280000,11280000,850969.0,13.26,33,華廈(10層含以下有電梯),住家用,三層
內湖區,7000000,7000000,253595.0,27.6,53,公寓(5樓含以下無電梯),工業用,一層，走廊
內湖區,16200000,16200000,566710.0,28.59,42,公寓(5樓含以下無電梯),住家用,二層
內湖區,61200000,61200000,568555.0,107.64,27,住宅大樓(11層含以上有電梯),工業用,二層
內湖區,15500000,15500000,588019.0,26.36,18,華廈(10層含以下有電梯),住家用,六層
內湖區,13030000,13030000,790794.0,16.48,34,華廈(10層含以下有電梯),住家用,四層
內湖區,19200000,19200000,484958.0,39.59,46,公寓(5樓含以下無電梯),住家用,五層
內湖區,40880000,40880000,537834.0,76.01,30,公寓(5樓含以下無電梯),住家用,二層，三層
內湖區,20880000,20880000,832731.0,25.07,11,華廈(10層含以下有電梯),住家用,四層
內湖區,48000000,48000000,958599.0,59.45,19,住宅大樓(11層含以上有電梯),住家用,十二層
內湖區,33700000,33700000,673755.0,50.02,31,住宅大樓(11層含以上有電梯),住家用,十一層
內湖區,19350000,19350000,852328.0,22.7,32,住宅大樓(11層含以上有電梯),住家用,二層
內湖區,48000000,48000000,992636.0,58.25,8,住宅大樓(11層含以上有電梯),住家用,七層
內湖區,18400000,18400000,617342.0,29.81,46,公寓(5樓含以下無電梯),住家用,三層
內湖區,20000000,20000000,635669.0,31.46,47,公寓(5樓含以下無電梯),住家用,四層
內湖區,17500000,17500000,627732.0,30.53,31,住宅大樓(11層含以上有電梯),住家用,七層
內湖區,50580000,50580000,521592.0,96.97,9,華廈(10層含以下有電梯),住家用,六層
內湖區,46000000,46000000,661315.0,84.7,16,住宅大樓(11層含以上有電梯),商業用,十一層
內湖區,58000000,58000000,951013.0,69.03,18,住宅大樓(11層含以上有電梯),住家用,六層
內湖區,30880000,30880000,865759.0,44.98,29,華廈(10層含以下有電梯),住家用,二層
內湖區,33000000,33000000,730099.0,45.2,33,華廈(10層含以下有電梯),住家用,六層
內湖區,36200000,36200000,876933.0,49.77,17,住宅大樓(11層含以上有電梯),住家用,十一層
內湖區,14380000,14380000,594813.0,24.18,43,公寓(5樓含以下無電梯),工業用,二層
內湖區,57250000,57250000,988057.0,65.33,27,住宅大樓(11層含以上有電梯),住家用,十層，十一層
內湖區,18500000,18500000,791577.0,23.37,24,華廈(10層含以下有電梯),住家用,七層
內湖區,67000000,67000000,1332023.0,50.3,48,公寓(5樓含以下無電梯),住家用,一層
內湖區,6440000,6440000,400177.0,16.09,32,住宅大樓(11層含以上有電梯),住家用,九層
內湖區,19700000,19700000,654581.0,30.1,46,公寓(5樓含以下無電梯),住家用,四層
內湖區,15800000,15800000,560065.0,28.21,46,公寓(5樓含以下無電梯),住家用,三層
內湖區,35505000,35505000,977502.0,36.15,9,華廈(10層含以下有電梯),住家用,六層
內湖區,12500000,12500000,261370.0,47.83,20,華廈(10層含以下有電梯),住家用,四層
內湖區,18000000,18000000,554459.0,32.46,40,公寓(5樓含以下無電梯),商業用,一層
內湖區,25750000,25750000,895293.0,28.76,57,公寓(5樓含以下無電梯),住家用,一層，二層
內湖區,21800000,21800000,896219.0,39.09,34,華廈(10層含以下有電梯),住家用,二層
內湖區,4539000,4539000,259019.0,17.52,42,公寓(5樓含以下無電梯),住家用,五層
內湖區,21080000,21080000,610310.0,40.09,38,公寓(5樓含以下無電梯),住家用,五層
內湖區,13300000,13300000,688168.0,19.33,17,華廈(10層含以下有電梯),辦公用,四層
內湖區,19000000,19000000,210229.0,90.38,13,華廈(10層含以下有電梯),住家用,三層
內湖區,56500000,56500000,780536.0,80.69,11,住宅大樓(11層含以上有電梯),住家用,二層
內湖區,15080000,15080000,546796.0,27.58,42,公寓(5樓含以下無電梯),住家用,二層
內湖區,48600000,48600000,718314.0,73.53,25,住宅大樓(11層含以上有電梯),住家用,三層
內湖區,16000000,16000000,637031.0,25.12,43,公寓(5樓含以下無電梯),住家用,五層
內湖區,17300000,17300000,456028.0,37.94,39,公寓(5樓含以下無電梯),住家用,四層
內湖區,20750000,20750000,1014725.0,20.45,10,住宅大樓(11層含以上有電梯),辦公用,十層
內湖區,55880000,55880000,551936.0,101.24,11,住宅大樓(11層含以上有電梯),住家用,十一層
內湖區,12700000,12700000,673894.0,18.84,44,公寓(5樓含以下無電梯),住家用,三層
內湖區,17000000,17000000,704595.0,24.13,44,公寓(5樓含以下無電梯),住家用,三層
內湖區,13000000,13000000,325793.0,39.9,20,透天厝,住家用,全
內湖區,67000000,67000000,513622.0,130.45,28,華廈(10層含以下有電梯),工商用,六層，見使用執照
內湖區,43980000,43980000,792215.0,62.67,36,華廈(10層含以下有電梯),住家用,五層
內湖區,92080000,92080000,1215724.0,98.24,17,華廈(10層含以下有電梯),住家用,一層
內湖區,68600000,68600000,820886.0,83.57,15,華廈(10層含以下有電梯),住家用,八層，九層
內湖區,19400000,19400000,737921.0,33.99,16,華廈(10層含以下有電梯),商業用,七層
內湖區,37120000,37120000,762278.0,48.7,27,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,14250000,14250000,933935.0,15.26,21,華廈(10層含以下有電梯),辦公用,六層
內湖區,29750000,29750000,560128.0,53.11,17,住宅大樓(11層含以上有電梯),商業用,四層
內湖區,11000000,11000000,813508.0,13.52,19,住宅大樓(11層含以上有電梯),住家用,八層
內湖區,31400000,31400000,799954.0,39.25,37,住宅大樓(11層含以上有電梯),商業用,七層
內湖區,59000000,59000000,731316.0,80.68,25,住宅大樓(11層含以上有電梯),住家用,三層
內湖區,34000000,34000000,640069.0,57.59,15,住宅大樓(11層含以上有電梯),辦公用,三層
內湖區,27680000,27680000,1047413.0,28.67,8,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,40000000,40000000,682912.0,58.57,35,華廈(10層含以下有電梯),住家用,六層
內湖區,24000000,24000000,756195.0,34.59,18,華廈(10層含以下有電梯),住家用,五層
內湖區,54980000,54980000,1029304.0,65.25,9,住宅大樓(11層含以上有電梯),住家用,十四層
內湖區,15600000,15600000,460739.0,33.86,40,公寓(5樓含以下無電梯),住家用,四層
內湖區,33680000,33680000,751987.0,52.79,15,住宅大樓(11層含以上有電梯),住家用,七層
內湖區,11000000,11000000,648542.0,16.96,43,住宅大樓(11層含以上有電梯),住家用,一層
內湖區,14000000,14000000,1034679.0,13.53,7,華廈(10層含以下有電梯),住家用,三層
內湖區,30200000,30200000,579831.0,52.08,32,公寓(5樓含以下無電梯),住家用,二層
內湖區,22800000,22800000,490736.0,46.46,46,公寓(5樓含以下無電梯),住家用,四層
內湖區,54500000,54500000,945396.0,61.58,24,華廈(10層含以下有電梯),住家用,六層
內湖區,12500000,12500000,975509.0,12.81,17,住宅大樓(11層含以上有電梯),商業用,五層
內湖區,19500000,19500000,969515.0,20.11,31,住宅大樓(11層含以上有電梯),住家用,十層
內湖區,36000000,36000000,974454.0,39.87,29,住宅大樓(11層含以上有電梯),住家用,十一層，十二層
內湖區,24880000,24880000,884133.0,34.39,28,華廈(10層含以下有電梯),住家用,四層
內湖區,14000000,14000000,543335.0,25.77,31,住宅大樓(11層含以上有電梯),住家用,十一層
內湖區,20300000,20300000,589854.0,34.42,41,公寓(5樓含以下無電梯),住家用,五層
內湖區,69700000,69700000,966666.0,72.1,8,住宅大樓(11層含以上有電梯),住家用,二十二層
內湖區,18000000,18000000,553632.0,32.51,46,公寓(5樓含以下無電梯),住家用,二層
內湖區,124600000,124600000,858149.0,145.2,17,住宅大樓(11層含以上有電梯),住家用,六層
內湖區,6000000,6000000,513989.0,11.67,42,公寓(5樓含以下無電梯),住家用,一層
內湖區,13000000,13000000,402994.0,32.26,37,公寓(5樓含以下無電梯),住家用,三層
內湖區,38400000,38400000,815468.0,54.19,31,華廈(10層含以下有電梯),住家用,七層
內湖區,12700000,12700000,883121.0,14.38,35,住宅大樓(11層含以上有電梯),住家用,九層
內湖區,25100000,25100000,641976.0,39.1,42,公寓(5樓含以下無電梯),住家用,二層
內湖區,45000000,45000000,579546.0,90.96,28,華廈(10層含以下有電梯),工業用,九層，見使用執照
內湖區,16350000,16350000,587305.0,27.84,41,公寓(5樓含以下無電梯),住家用,二層
內湖區,62680000,62680000,1203553.0,57.38,19,住宅大樓(11層含以上有電梯),住家用,三層
內湖區,15000000,15000000,731696.0,20.5,43,公寓(5樓含以下無電梯),住家用,二層
內湖區,30200000,30200000,734245.0,41.13,8,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,39800000,39800000,530571.0,75.01,39,透天厝,住家用,全
內湖區,34500000,34500000,593794.0,58.1,32,華廈(10層含以下有電梯),住家用,七層
內湖區,31000000,31000000,441787.0,74.82,36,公寓(5樓含以下無電梯),住家用,一層，地下一層
內湖區,44000000,44000000,986071.0,44.62,32,華廈(10層含以下有電梯),商業用,一層，夾層
內湖區,11500000,11500000,684985.0,16.79,48,公寓(5樓含以下無電梯),住家用,三層
內湖區,39580000,39580000,720030.0,54.97,5,住宅大樓(11層含以上有電梯),住家用,六層
內湖區,35500000,35500000,616495.0,57.58,18,住宅大樓(11層含以上有電梯),商業用,十一層
內湖區,23500000,23500000,581004.0,40.45,16,華廈(10層含以下有電梯),商業用,七層
內湖區,13680000,13680000,669877.0,20.42,47,公寓(5樓含以下無電梯),住家用,二層
內湖區,38660000,38660000,900338.0,51.49,18,住宅大樓(11層含以上有電梯),住家用,三層
內湖區,23000000,23000000,594151.0,38.71,17,住宅大樓(11層含以上有電梯),辦公用,八層
內湖區,40000000,40000000,545057.0,80.87,36,華廈(10層含以下有電梯),住家用,五層，六層
內湖區,13680000,13680000,845928.0,16.17,58,公寓(5樓含以下無電梯),住家用,一層
內湖區,12200000,12200000,479672.0,25.43,42,公寓(5樓含以下無電梯),住家用,二層
內湖區,24000000,24000000,688307.0,41.58,32,華廈(10層含以下有電梯),住家用,八層
內湖區,78500000,78500000,923872.0,94.84,16,住宅大樓(11層含以上有電梯),住家用,十一層
內湖區,18880000,18880000,686466.0,27.5,43,住宅大樓(11層含以上有電梯),住家用,九層
內湖區,37000000,37000000,943495.0,39.22,13,華廈(10層含以下有電梯),住家用,五層
內湖區,34700000,34700000,915128.0,37.92,48,公寓(5樓含以下無電梯),住家用,一層
內湖區,27660000,27660000,821921.0,33.92,12,住宅大樓(11層含以上有電梯),住家用,十一層
內湖區,50680000,50680000,875994.0,60.48,24,華廈(10層含以下有電梯),住家用,三層
內湖區,13350000,13350000,644552.0,20.71,31,住宅大樓(11層含以上有電梯),住家用,四層
內湖區,34560000,34560000,941932.0,39.39,27,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,18800000,18800000,578132.0,32.52,45,公寓(5樓含以下無電梯),住家用,三層
內湖區,37000000,37000000,432055.0,85.64,27,華廈(10層含以下有電梯),工業用,六層
內湖區,150880000,150880000,1947443.0,77.48,48,透天厝,住家用,全
內湖區,10300000,10300000,907994.0,11.34,19,住宅大樓(11層含以上有電梯),住家用,四層
內湖區,24000000,24000000,439090.0,54.66,41,公寓(5樓含以下無電梯),住家用,一層
內湖區,27200000,27200000,629071.0,49.8,14,住宅大樓(11層含以上有電梯),商業用,九層
內湖區,15880000,15880000,564171.0,28.15,21,住宅大樓(11層含以上有電梯),商業用,八層
內湖區,19300000,19300000,713907.0,27.03,47,公寓(5樓含以下無電梯),住家用,三層
內湖區,42000000,42000000,531880.0,113.94,2,住宅大樓(11層含以上有電梯),商業用,一層
內湖區,20800000,20800000,502637.0,41.38,19,華廈(10層含以下有電梯),住家用,二層
內湖區,78000000,78000000,1930465.0,40.4,31,住宅大樓(11層含以上有電梯),商業用,一層，騎樓
內湖區,9000000,9000000,667540.0,13.48,47,公寓(5樓含以下無電梯),住家用,二層
內湖區,36000000,36000000,743246.0,48.44,17,住宅大樓(11層含以上有電梯),住家用,六層
內湖區,65000000,65000000,800823.0,90.1,14,住宅大樓(11層含以上有電梯),住家用,三層
內湖區,18150000,18150000,644747.0,28.15,44,公寓(5樓含以下無電梯),住家用,五層
內湖區,11000000,11000000,292739.0,37.58,43,公寓(5樓含以下無電梯),住家用,一層
內湖區,55000000,55000000,438690.0,125.37,18,華廈(10層含以下有電梯),工業用,二層
內湖區,22200000,22200000,825799.0,26.88,43,公寓(5樓含以下無電梯),住家用,三層
內湖區,15880000,15880000,420607.0,37.75,38,公寓(5樓含以下無電梯),住家用,四層
內湖區,36500000,36500000,901396.0,42.57,14,華廈(10層含以下有電梯),住家用,四層
內湖區,99880000,99880000,789005.0,126.59,20,透天厝,住家用,全
內湖區,19780000,19780000,699494.0,28.28,3,華廈(10層含以下有電梯),住家用,四層
內湖區,22800000,22800000,684519.0,33.31,45,公寓(5樓含以下無電梯),住家用,二層
內湖區,15120000,15120000,417053.0,36.25,41,公寓(5樓含以下無電梯),住家用,四層
內湖區,32300000,32300000,966477.0,35.98,11,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,18870000,18870000,683398.0,27.61,49,公寓(5樓含以下無電梯),住家用,四層
內湖區,13300000,13300000,846662.0,15.71,33,華廈(10層含以下有電梯),住家用,七層
內湖區,19500000,19500000,919207.0,30.19,29,華廈(10層含以下有電梯),商業用,三層
內湖區,16800000,16800000,480885.0,34.94,44,公寓(5樓含以下無電梯),住家用,五層
內湖區,23500000,23500000,742274.0,31.66,45,公寓(5樓含以下無電梯),住家用,一層
內湖區,6000000,6000000,821997.0,7.3,18,華廈(10層含以下有電梯),住家用,五層
內湖區,34000000,34000000,525123.0,64.75,41,華廈(10層含以下有電梯),住家用,三層，四層，五層
內湖區,29100000,29100000,987621.0,31.22,18,住宅大樓(11層含以上有電梯),住家用,十一層
內湖區,18000000,18000000,656638.0,27.41,43,公寓(5樓含以下無電梯),住家用,五層
內湖區,18000000,18000000,451063.0,39.91,38,公寓(5樓含以下無電梯),住家用,五層
內湖區,49800000,49800000,368478.0,135.15,26,華廈(10層含以下有電梯),工業用,二層
內湖區,23000000,23000000,320236.0,71.82,38,透天厝,住家用,全
內湖區,25500000,25500000,726331.0,35.11,43,公寓(5樓含以下無電梯),商業用,一層
內湖區,31500000,31500000,992262.0,41.13,8,住宅大樓(11層含以上有電梯),住家用,八層
內湖區,21740000,21740000,426670.0,50.95,35,華廈(10層含以下有電梯),住家用,九層
內湖區,28140000,28140000,700016.0,40.2,35,華廈(10層含以下有電梯),住家用,十層
內湖區,168000000,168000000,1661158.0,101.13,12,住宅大樓(11層含以上有電梯),商業用,一層，二層，騎樓
內湖區,10500000,10500000,498148.0,21.08,34,華廈(10層含以下有電梯),住家用,一層
內湖區,16600000,16600000,588297.0,28.22,42,公寓(5樓含以下無電梯),住家用,四層
內湖區,36000000,36000000,899604.0,40.02,18,華廈(10層含以下有電梯),商業用,二層
內湖區,26800000,26800000,775587.0,34.55,36,華廈(10層含以下有電梯),住家用,四層
內湖區,45080000,45080000,1044196.0,50.35,19,住宅大樓(11層含以上有電梯),住家用,三層
內湖區,15700000,15700000,512806.0,30.62,42,公寓(5樓含以下無電梯),住家用,五層
內湖區,25300000,25300000,481556.0,52.54,37,公寓(5樓含以下無電梯),住家用,四層，五層
內湖區,54800000,54800000,771805.0,71.0,22,住宅大樓(11層含以上有電梯),住家用,六層
內湖區,20400000,20400000,774020.0,39.59,17,華廈(10層含以下有電梯),工業用,二層
內湖區,33120000,33120000,930467.0,35.6,46,公寓(5樓含以下無電梯),住家用,一層
內湖區,14000000,14000000,751564.0,18.63,29,公寓(5樓含以下無電梯),住家用,五層
內湖區,25200000,25200000,644634.0,39.09,29,華廈(10層含以下有電梯),住家用,七層
內湖區,36680000,36680000,666320.0,55.05,35,華廈(10層含以下有電梯),住家用,六層
內湖區,15010000,15010000,560994.0,26.76,44,公寓(5樓含以下無電梯),住家用,四層
內湖區,14080000,14080000,998404.0,14.1,7,華廈(10層含以下有電梯),住家用,三層
內湖區,24200000,24200000,658548.0,36.75,37,公寓(5樓含以下無電梯),住家用,二層
內湖區,26000000,26000000,1148002.0,22.65,21,華廈(10層含以下有電梯),商業用,一層
內湖區,15000000,15000000,799273.0,18.77,7,華廈(10層含以下有電梯),住家用,四層
內湖區,19700000,19700000,660691.0,29.82,44,公寓(5樓含以下無電梯),住家用,四層
