區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
中正區,36000000,36000000,781461.0,46.07,52,華廈(10層含以下有電梯),住家用,三層
中正區,69980000,69980000,991168.0,78.65,15,住宅大樓(11層含以上有電梯),住家用,十三層
中正區,19500000,19500000,546250.0,35.7,45,華廈(10層含以下有電梯),其他,二層
中正區,12800000,12800000,822509.0,18.99,27,住宅大樓(11層含以上有電梯),其他,九層
中正區,32800000,32800000,694754.0,47.21,57,公寓(5樓含以下無電梯),住家用,二層
中正區,24000000,24000000,1179238.0,20.35,9,華廈(10層含以下有電梯),住家用,六層
中正區,27500000,27500000,855620.0,32.14,59,公寓(5樓含以下無電梯),住家用,二層
中正區,26000000,26000000,902371.0,28.81,50,公寓(5樓含以下無電梯),住家用,一層，平台
中正區,39880000,39880000,908933.0,45.79,13,華廈(10層含以下有電梯),住家用,二層
中正區,23980000,23980000,1191539.0,20.13,44,住宅大樓(11層含以上有電梯),住家用,九層
中正區,135500000,135500000,705844.0,191.97,39,住宅大樓(11層含以上有電梯),商業用,十層
中正區,14000000,14000000,810344.0,17.92,18,住宅大樓(11層含以上有電梯),辦公用,三層
中正區,29500000,29500000,854024.0,34.54,42,公寓(5樓含以下無電梯),住家用,四層
中正區,35580000,35580000,574935.0,61.89,46,華廈(10層含以下有電梯),商業用,二層
中正區,24500000,24500000,586178.0,41.8,47,華廈(10層含以下有電梯),住家用,三層
中正區,19600000,19600000,497189.0,39.42,46,公寓(5樓含以下無電梯),其他,五層
中正區,30940000,30940000,699550.0,44.23,23,華廈(10層含以下有電梯),住家用,三層
中正區,8812800,8812800,679891.0,12.96,44,住宅大樓(11層含以上有電梯),其他,七層
中正區,21000000,21000000,696727.0,30.14,44,住宅大樓(11層含以上有電梯),其他,十層
中正區,19400000,19400000,610727.0,31.77,47,公寓(5樓含以下無電梯),住家用,四層
中正區,25000000,25000000,389228.0,64.23,48,華廈(10層含以下有電梯),住家用,五層
中正區,33700000,33700000,953105.0,37.05,24,住宅大樓(11層含以上有電梯),其他,十一層
中正區,32000000,32000000,883092.0,36.24,44,華廈(10層含以下有電梯),住家用,六層
中正區,35800000,35800000,1342723.0,26.66,2,住宅大樓(11層含以上有電梯),住家用,十層
