區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
士林區,27280000,27280000,958966.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,45200000,45200000,965165.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,26980000,26980000,942622.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,28750000,28750000,1003826.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,27600000,27600000,974586.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,九層
士林區,27500000,27500000,962894.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,八層
士林區,28450000,28450000,999925.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,46230000,46230000,983211.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,26900000,26900000,951796.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十二層
士林區,26380000,26380000,939052.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十一層
士林區,26600000,26600000,947813.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,41220000,41220000,882612.0,53.41,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,25930000,25930000,917280.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,28600000,28600000,997978.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,46500000,46500000,984804.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,72880000,72880000,1070742.0,81.4,2,住宅大樓(11層含以上有電梯),住家用,十九層
士林區,27150000,27150000,969717.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,26500000,26500000,943832.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,八層
士林區,26830000,26830000,949009.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十層
士林區,44100000,44100000,937720.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,十層
士林區,43100000,43100000,907984.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,四層
士林區,67400000,67400000,994639.0,81.04,2,住宅大樓(11層含以上有電梯),住家用,十九層
士林區,28200000,28200000,974586.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十層
士林區,28380000,28380000,989399.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,27600000,27600000,966791.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,八層
士林區,26500000,26500000,927806.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,六層
士林區,73100000,73100000,1008395.0,85.06,2,住宅大樓(11層含以上有電梯),住家用,十六層
士林區,72950000,72950000,1006114.0,85.06,2,住宅大樓(11層含以上有電梯),住家用,十七層
士林區,27080000,27080000,954315.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,六層
士林區,78000000,78000000,1077764.0,85.37,2,住宅大樓(11層含以上有電梯),住家用,十九層
士林區,27800000,27800000,974586.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,九層
士林區,28200000,28200000,978487.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,十二層
士林區,46880000,46880000,997995.0,53.62,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,65000000,65000000,999423.0,77.75,2,住宅大樓(11層含以上有電梯),住家用,十九層
士林區,25200000,25200000,900024.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,三層
士林區,26660000,26660000,958170.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,27200000,27200000,963743.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十四層
士林區,26850000,26850000,933654.0,35.31,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,67650000,67650000,861696.0,84.28,2,住宅大樓(11層含以上有電梯),住家用,十六層
士林區,25770000,25770000,914761.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,五層
士林區,36600000,36600000,933779.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,九層
士林區,39900000,39900000,958642.0,55.51,2,住宅大樓(11層含以上有電梯),住家用,十五層
士林區,36980000,36980000,944279.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,十一層
士林區,36780000,36780000,938751.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,十層
士林區,37000000,37000000,950355.0,45.85,2,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,26000000,26000000,931885.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,七層
士林區,43700000,43700000,940004.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,十一層
士林區,42980000,42980000,918963.0,53.38,2,住宅大樓(11層含以上有電梯),住家用,六層
