區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
萬華區,10000000,10000000,293955.0,34.02,51,公寓(5樓含以下無電梯),住家用,二層，騎樓
萬華區,26000000,26000000,646198.0,40.24,39,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,18880000,18880000,644436.0,29.3,19,住宅大樓(11層含以上有電梯),辦公用,三層
萬華區,15500000,15500000,452690.0,34.24,43,公寓(5樓含以下無電梯),住家用,二層
萬華區,42000000,42000000,696125.0,69.08,15,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,17250000,17250000,514806.0,33.51,23,華廈(10層含以下有電梯),住家用,三層
萬華區,7800000,7800000,414686.0,18.81,43,公寓(5樓含以下無電梯),住家用,五層
萬華區,11000000,11000000,573834.0,19.17,6,華廈(10層含以下有電梯),住家用,五層
萬華區,12100000,12100000,945184.0,12.8,20,住宅大樓(11層含以上有電梯),辦公用,七層
萬華區,37800000,37800000,731911.0,51.65,9,住宅大樓(11層含以上有電梯),辦公用,十八層
萬華區,36500000,36500000,775038.0,54.12,4,住宅大樓(11層含以上有電梯),住家用,十三層
萬華區,25800000,25800000,485014.0,53.19,28,住宅大樓(11層含以上有電梯),辦公用,三層
萬華區,15500000,15500000,716142.0,21.64,10,住宅大樓(11層含以上有電梯),住家用,八層
萬華區,52000000,52000000,527516.0,98.58,22,住宅大樓(11層含以上有電梯),商辦用,一層，二層，三層，屋頂突出物，騎樓
萬華區,14530000,14530000,635024.0,22.88,3,住宅大樓(11層含以上有電梯),住家用,九層
萬華區,12000000,12000000,525007.0,22.86,31,公寓(5樓含以下無電梯),住家用,五層
萬華區,19080000,19080000,467047.0,40.85,48,華廈(10層含以下有電梯),其他,二層
萬華區,4500000,4500000,539381.0,8.34,35,住宅大樓(11層含以上有電梯),住家用,十一層
萬華區,7150000,7150000,384898.0,18.58,42,公寓(5樓含以下無電梯),住家用,三層
萬華區,9500000,9500000,455476.0,20.86,57,公寓(5樓含以下無電梯),住家用,二層
萬華區,10820000,10820000,694945.0,15.57,24,住宅大樓(11層含以上有電梯),其他,九層
萬華區,30080000,30080000,868034.0,36.98,4,住宅大樓(11層含以上有電梯),住家用,八層
萬華區,18000000,18000000,871733.0,20.65,58,透天厝,住家用,全
萬華區,18500000,18500000,673094.0,27.49,46,公寓(5樓含以下無電梯),商業用,一層，騎樓
萬華區,24500000,24500000,493976.0,49.6,43,公寓(5樓含以下無電梯),商業用,一層，騎樓
萬華區,7150000,7150000,384898.0,18.58,42,公寓(5樓含以下無電梯),住家用,二層
萬華區,17700000,17700000,561973.0,31.5,39,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,26160000,26160000,583801.0,56.77,16,住宅大樓(11層含以上有電梯),辦公用,二層
萬華區,4231807,4231807,191611.0,22.09,48,公寓(5樓含以下無電梯),住家用,二層
萬華區,11250000,11250000,475275.0,23.67,54,公寓(5樓含以下無電梯),商業用,一層，騎樓
萬華區,8950000,8950000,376329.0,23.78,54,公寓(5樓含以下無電梯),住家用,三層
萬華區,19600000,19600000,615163.0,36.15,19,住宅大樓(11層含以上有電梯),辦公用,四層
萬華區,23500000,23500000,534293.0,43.98,29,住宅大樓(11層含以上有電梯),商業用,四層
萬華區,11080000,11080000,528012.0,20.98,55,公寓(5樓含以下無電梯),住家用,三層，陽臺
萬華區,14000000,14000000,692727.0,20.21,47,公寓(5樓含以下無電梯),住家用,一層
萬華區,60500000,60500000,897829.0,77.12,14,住宅大樓(11層含以上有電梯),住家用,二十層
萬華區,35750000,35750000,527387.0,67.79,24,住宅大樓(11層含以上有電梯),住家用,八層
萬華區,18200000,18200000,542912.0,33.52,39,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,28500000,28500000,709772.0,40.15,9,住宅大樓(11層含以上有電梯),住家用,七層
萬華區,5500000,5500000,470425.0,11.69,45,華廈(10層含以下有電梯),住家用,七層
萬華區,25500000,25500000,693243.0,40.14,3,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,33000000,33000000,723974.0,52.44,3,住宅大樓(11層含以上有電梯),住家用,九層
萬華區,23680000,23680000,605659.0,39.1,10,住宅大樓(11層含以上有電梯),住家用,十五層
萬華區,8200000,8200000,546082.0,15.02,51,公寓(5樓含以下無電梯),住家用,二層，陽臺
萬華區,24070000,24070000,686737.0,37.14,3,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,15300000,15300000,718876.0,23.9,3,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,15580000,15580000,719835.0,24.26,3,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,13800000,13800000,695639.0,19.84,3,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,13800000,13800000,695639.0,19.84,3,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,15170000,15170000,697487.0,24.3,3,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,15450000,15450000,721868.0,23.58,3,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,14080000,14080000,723094.0,19.47,3,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,15600000,15600000,744826.0,23.58,3,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,25200000,25200000,721891.0,34.91,3,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,13910000,13910000,701183.0,19.84,3,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,20650000,20650000,632419.0,40.04,3,住宅大樓(11層含以上有電梯),住家用,十七層
萬華區,24060000,24060000,725643.0,33.16,3,住宅大樓(11層含以上有電梯),住家用,九層
萬華區,21700000,21700000,699200.0,39.03,3,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,27680000,27680000,696568.0,45.92,3,住宅大樓(11層含以上有電梯),住家用,十一層
萬華區,29000000,29000000,628366.0,52.44,3,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,24280000,24280000,682949.0,41.81,3,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,28100000,28100000,739078.0,44.68,3,住宅大樓(11層含以上有電梯),住家用,十一層
萬華區,27630000,27630000,760063.0,43.41,3,住宅大樓(11層含以上有電梯),住家用,十四層
萬華區,14880000,14880000,764182.0,19.47,3,住宅大樓(11層含以上有電梯),住家用,九層
萬華區,14020000,14020000,597414.0,31.14,4,住宅大樓(11層含以上有電梯),住家用,十四層
萬華區,11360000,11360000,597517.0,19.01,4,住宅大樓(11層含以上有電梯),住家用,十四層
萬華區,10080000,10080000,530191.0,19.01,4,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,10100000,10100000,590740.0,17.1,4,住宅大樓(11層含以上有電梯),住家用,八層
萬華區,47820000,47820000,710023.0,75.88,3,住宅大樓(11層含以上有電梯),住家用,二十二層
萬華區,48070000,48070000,710023.0,75.88,3,住宅大樓(11層含以上有電梯),住家用,二十二層
萬華區,28450000,28450000,705349.0,47.6,3,住宅大樓(11層含以上有電梯),住家用,十六層
萬華區,32230000,32230000,658790.0,56.74,3,住宅大樓(11層含以上有電梯),住家用,十七層
萬華區,32320000,32320000,658833.0,57.75,3,住宅大樓(11層含以上有電梯),住家用,十七層
萬華區,20650000,20650000,664780.0,49.8,3,華廈(10層含以下有電梯),住家用,二層
萬華區,16350000,16350000,678906.0,33.42,3,華廈(10層含以下有電梯),住家用,二層
萬華區,12260000,12260000,526921.0,29.61,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,16500000,16500000,659177.0,34.18,3,華廈(10層含以下有電梯),住家用,八層
萬華區,8000000,8000000,337202.0,31.14,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,7200000,7200000,337483.0,28.75,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,8000000,8000000,337202.0,31.14,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,13030000,13030000,530181.0,31.14,4,住宅大樓(11層含以上有電梯),住家用,十三層
萬華區,12780000,12780000,530191.0,29.73,4,住宅大樓(11層含以上有電梯),住家用,十三層
萬華區,9470000,9470000,498105.0,19.01,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,23560000,23560000,544485.0,49.96,4,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,12300000,12300000,534720.0,29.61,4,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,11300000,11300000,508855.0,28.75,4,住宅大樓(11層含以上有電梯),住家用,十層
萬華區,20900000,20900000,478680.0,49.46,4,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,21600000,21600000,488733.0,50.32,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,10680000,10680000,425063.0,30.66,4,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,9000000,9000000,501215.0,17.96,4,住宅大樓(11層含以上有電梯),住家用,五層
萬華區,21580000,21580000,500105.0,49.2,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,21700000,21700000,495936.0,49.96,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,22000000,22000000,503764.0,49.96,4,住宅大樓(11層含以上有電梯),住家用,十三層
萬華區,20900000,20900000,473219.0,50.32,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,11300000,11300000,461919.0,31.14,4,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,12640000,12640000,515295.0,31.14,4,住宅大樓(11層含以上有電梯),住家用,六層
萬華區,9450000,9450000,497053.0,19.01,4,住宅大樓(11層含以上有電梯),住家用,三層
萬華區,16850000,16850000,513457.0,38.67,4,住宅大樓(11層含以上有電梯),住家用,二層
萬華區,17280000,17280000,528842.0,38.67,4,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,16680000,16680000,519774.0,38.74,4,住宅大樓(11層含以上有電梯),住家用,五層
