行政區,路段,緯度,經度,行政區_中正區,行政區_大同區,行政區_中山區,行政區_松山區,行政區_大安區,行政區_萬華區,行政區_信義區,行政區_士林區,行政區_北投區,行政區_內湖區,行政區_南港區,行政區_文山區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
大安區,瑞安街,25.0280029172,121.541422917,0,0,0,0,1,0,0,0,0,0,0,0,42.3,137.0,3380,0,4,2,2,4,0,6,6,6,1,0,1,0,0,0
大安區,大安路一段,25.0401228361,121.544525086,0,0,0,0,1,0,0,0,0,0,0,0,42.3,193.0,8500,0,4,2,2,4,0,7,2,2,1,0,1,0,0,0
大安區,大安路一段,25.0392331281,121.545956572,0,0,0,0,1,0,0,0,0,0,0,0,54.8,210.0,9998,0,4,2,2,4,0,7,2,2,1,0,1,0,0,0
大安區,延吉街,25.042701,121.554689459,0,0,0,0,1,0,0,0,0,0,0,0,44.8,43.0,3838,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0
大安區,文昌街,25.0320010146,121.55666619,0,0,0,0,1,0,0,0,0,0,0,0,44.7,90.0,3788,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0
大安區,永康街,25.0324319552,121.531130189,0,0,0,0,1,0,0,0,0,0,0,0,29.3,116.0,6380,1,4,2,2,4,0,5,4,4,1,0,1,0,0,0
大安區,忠孝東路四段,25.0407481256,121.550527266,0,0,0,0,1,0,0,0,0,0,0,0,46.7,150.0,5588,0,6,4,4,6,0,7,7,7,1,0,0,0,1,0
大安區,通化街,25.0290294033,121.555316154,0,0,0,0,1,0,0,0,0,0,0,0,45.3,200.0,3600,0,5,2,2,5,0,5,1,1,1,0,1,0,0,0
大安區,復興南路二段,25.0263257474,121.543206751,0,0,0,0,1,0,0,0,0,0,0,0,3.1,224.0,4888,0,1,2,1,1,0,24,24,24,1,0,1,0,0,0
大安區,樂業街,25.0230710133,121.5497611,0,0,0,0,1,0,0,0,0,0,0,0,43.3,93.0,3580,0,3,2,2,3,0,7,3,3,1,0,0,0,1,0
大安區,和平東路一段,25.0267401226,121.524321067,0,0,0,0,1,0,0,0,0,0,0,0,37.4,160.0,2480,0,1,1,1,1,0,12,4,4,1,0,0,0,0,0
大安區,師大路,25.023890023,121.529097494,0,0,0,0,1,0,0,0,0,0,0,0,55.0,173.0,8900,0,2,1,1,2,0,4,1,1,1,0,1,0,0,0
大安區,忠孝東路四段,25.0398812636,121.549811194,0,0,0,0,1,0,0,0,0,0,0,0,48.1,43.0,5000,0,3,2,2,3,0,12,8,8,1,0,1,0,0,0
大安區,泰順街,25.0242844453,121.530404392,0,0,0,0,1,0,0,0,0,0,0,0,49.8,95.0,2880,0,5,2,2,5,0,4,4,4,1,0,1,0,0,0
大安區,仁愛路四段,25.0375801822,121.547213594,0,0,0,0,1,0,0,0,0,0,0,0,54.9,70.0,3680,0,1,2,1,1,0,12,3,3,1,0,1,0,0,0
大安區,大安路二段,25.0296507492,121.545942436,0,0,0,0,1,0,0,0,0,0,0,0,45.2,142.0,3188,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,43.3,178.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,38.8,221.0,7500,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,38.8,221.0,7500,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,43.3,221.0,7500,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,43.3,221.0,7500,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,38.8,221.0,6980,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,38.8,221.0,6980,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,43.3,221.0,6980,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,43.3,221.0,6980,0,6,3,2,6,0,5,-1,1,3,0,1,0,0,0
大安區,敦化南路一段,25.044159078,121.549318819,0,0,0,0,1,0,0,0,0,0,0,0,1.3,240.0,12980,1,3,2,2,3,0,20,12,12,1,0,1,0,0,0
大安區,敦化南路一段,25.0438241184,121.549267969,0,0,0,0,1,0,0,0,0,0,0,0,1.3,240.0,12980,1,3,2,2,3,0,20,12,12,1,0,1,0,0,0
大安區,敦化南路一段,25.044159078,121.549318819,0,0,0,0,1,0,0,0,0,0,0,0,1.3,240.0,12980,1,3,2,2,3,0,20,12,12,1,0,1,0,0,0
大安區,敦化南路一段,25.0438241184,121.549267969,0,0,0,0,1,0,0,0,0,0,0,0,1.3,240.0,12980,1,3,2,2,3,0,20,12,12,1,0,1,0,0,0
大安區,和平東路三段３０８,25.019986,121.556426,0,0,0,0,1,0,0,0,0,0,0,0,52.7,42.0,2500,0,4,3,3,4,0,4,4,4,1,1,0,0,0,0
大安區,復興南路一段,25.0340120803,121.543838851,0,0,0,0,1,0,0,0,0,0,0,0,49.4,70.0,2288,0,1,1,1,1,0,12,3,3,1,0,1,0,0,0
大安區,羅斯福路二段,25.0247981953,121.525596377,0,0,0,0,1,0,0,0,0,0,0,0,46.6,181.0,3850,0,5,3,3,5,0,5,5,5,1,0,1,0,0,0
大安區,忠孝東路四段,25.0429273244,121.548015645,0,0,0,0,1,0,0,0,0,0,0,0,47.2,217.0,3450,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
大安區,忠孝東路四段,25.0429273244,121.548015645,0,0,0,0,1,0,0,0,0,0,0,0,47.2,217.0,3450,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
大安區,安和路二段,25.0295635383,121.551003271,0,0,0,0,1,0,0,0,0,0,0,0,47.2,236.0,6288,0,3,2,2,3,0,15,7,7,1,0,1,0,0,0
大安區,仁愛路四段,25.0401860028,121.551657691,0,0,0,0,1,0,0,0,0,0,0,0,36.6,71.0,6980,0,4,2,2,4,0,11,2,2,1,0,1,0,0,0
大安區,仁愛路四段,25.0401860028,121.551657691,0,0,0,0,1,0,0,0,0,0,0,0,36.6,71.0,6980,0,4,2,2,4,0,11,2,2,1,0,1,0,0,0
大安區,忠孝東路四段,25.0429273244,121.548015645,0,0,0,0,1,0,0,0,0,0,0,0,47.2,116.0,3450,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
大安區,忠孝東路四段,25.0429273244,121.548015645,0,0,0,0,1,0,0,0,0,0,0,0,47.2,116.0,3450,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
大安區,仁愛路四段,25.0401860028,121.551657691,0,0,0,0,1,0,0,0,0,0,0,0,36.6,71.0,6980,0,4,2,2,4,0,11,2,2,1,0,1,0,0,0
大安區,仁愛路四段,25.0401860028,121.551657691,0,0,0,0,1,0,0,0,0,0,0,0,36.6,71.0,6980,0,4,2,2,4,0,11,2,2,1,0,1,0,0,0
大安區,忠孝東路四段,25.0416339057,121.553581974,0,0,0,0,1,0,0,0,0,0,0,0,43.3,167.0,1918,0,1,1,1,1,0,11,9,9,1,0,1,0,0,0
大安區,安和路二段,25.0302030226,121.551750387,0,0,0,0,1,0,0,0,0,0,0,0,44.1,222.0,5768,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0
大安區,敦化南路二段,25.0313793313,121.548413676,0,0,0,0,1,0,0,0,0,0,0,0,50.8,44.0,4886,0,7,1,2,7,0,16,15,15,1,0,1,0,0,0
大安區,仁愛路四段,25.0401860028,121.551657691,0,0,0,0,1,0,0,0,0,0,0,0,36.6,156.0,6980,0,4,2,2,4,0,11,2,2,1,0,1,0,0,0
大安區,溫州街,25.0242431855,121.533513995,0,0,0,0,1,0,0,0,0,0,0,0,0.8,206.0,9688,1,3,2,2,3,0,19,17,17,1,0,1,0,0,0
大安區,市民大道三段,25.044464915,121.53744007,0,0,0,0,1,0,0,0,0,0,0,0,10.2,44.0,16558,1,4,2,3,4,0,23,13,13,1,0,1,0,0,0
大安區,大安路一段,25.0349415751,121.545894399,0,0,0,0,1,0,0,0,0,0,0,0,17.4,98.0,4388,1,2,2,2,2,0,12,2,2,1,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,43.3,121.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,大安路一段,25.0349415751,121.545894399,0,0,0,0,1,0,0,0,0,0,0,0,17.4,98.0,4388,1,2,2,2,2,0,12,2,2,1,0,1,0,0,0
大安區,忠孝東路四段,25.0429273244,121.548015645,0,0,0,0,1,0,0,0,0,0,0,0,47.2,180.0,3450,0,3,2,1,3,0,7,4,4,1,0,1,0,0,0
大安區,忠孝東路四段,25.0429273244,121.548015645,0,0,0,0,1,0,0,0,0,0,0,0,47.2,180.0,3450,0,3,2,1,3,0,7,4,4,1,0,1,0,0,0
大安區,忠孝東路四段,25.0400121236,121.550969022,0,0,0,0,1,0,0,0,0,0,0,0,42.8,199.0,13800,0,4,2,2,4,0,7,1,1,1,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,38.8,121.0,7500,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,38.8,121.0,7500,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,43.3,121.0,7500,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,43.3,121.0,7500,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,38.8,121.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,38.8,121.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0250192123,121.530653757,0,0,0,0,1,0,0,0,0,0,0,0,43.3,121.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,43.3,121.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,忠孝東路三段,25.0414572883,121.541885579,0,0,0,0,1,0,0,0,0,0,0,0,4.0,231.0,42000,1,3,3,3,3,0,30,8,8,1,0,1,0,0,0
大安區,安和路一段,25.0396668409,121.549834129,0,0,0,0,1,0,0,0,0,0,0,0,48.1,69.0,4368,0,2,1,1,2,0,12,8,8,1,0,1,0,0,0
大安區,泰順街,25.0221198211,121.531038837,0,0,0,0,1,0,0,0,0,0,0,0,43.3,94.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
大安區,敦化南路一段,25.0406659918,121.54777594,0,0,0,0,1,0,0,0,0,0,0,0,48.2,41.0,8800,1,3,2,3,3,0,14,11,11,1,0,1,0,0,0
大安區,和平東路三段,25.041778,121.543402,0,0,0,0,1,0,0,0,0,0,0,0,52.4,167.0,1580,0,2,1,1,2,0,4,4,4,1,0,1,0,0,0
大安區,基隆路二段,25.0284932038,121.556645778,0,0,0,0,1,0,0,0,0,0,0,0,44.7,187.0,5698,0,4,2,2,4,0,24,8,8,1,0,1,0,0,0
大安區,樂業街,25.0207657128,121.552314723,0,0,0,0,1,0,0,0,0,0,0,0,13.8,208.0,7288,1,3,2,2,3,0,13,11,11,1,0,1,0,0,0
大安區,和平東路三段,25.0132849057,121.560006245,0,0,0,0,1,0,0,0,0,0,0,0,41.2,29.0,1638,0,4,2,2,4,0,24,1,1,1,0,1,0,0,0
大安區,敦化南路二段,25.0313793313,121.548413676,0,0,0,0,1,0,0,0,0,0,0,0,50.8,67.0,1880,0,2,1,1,2,0,16,9,9,1,0,1,0,0,0
大安區,敦化南路一段,25.0353742026,121.551068544,0,0,0,0,1,0,0,0,0,0,0,0,48.3,109.0,6680,0,5,2,3,5,0,7,6,6,1,0,1,0,0,0
大安區,辛亥路三段,25.0172968823,121.549747631,0,0,0,0,1,0,0,0,0,0,0,0,50.8,123.0,2442,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0
大安區,樂業街,25.0199010199,121.55529609,0,0,0,0,1,0,0,0,0,0,0,0,43.5,173.0,2780,0,4,2,2,4,0,7,2,2,1,0,1,0,0,0
大安區,建國南路一段,25.0410511867,121.539013247,0,0,0,0,1,0,0,0,0,0,0,0,38.9,206.0,4280,0,2,2,2,2,0,14,1,1,1,0,0,0,0,0
大安區,通化街,25.026708176,121.552620111,0,0,0,0,1,0,0,0,0,0,0,0,51.2,94.0,8888,0,5,3,3,5,0,26,1,2,2,0,0,0,0,0
大安區,瑞安街,25.0280029172,121.541422917,0,0,0,0,1,0,0,0,0,0,0,0,42.3,184.0,3380,0,4,2,2,4,0,6,6,6,1,0,1,0,0,0
大安區,安居街,25.020692084,121.554329075,0,0,0,0,1,0,0,0,0,0,0,0,42.3,70.0,3100,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0
大安區,潮州街,25.0291334577703,121.525137126446,0,0,0,0,1,0,0,0,0,0,0,0,11.4,96.0,15800,1,4,2,4,4,0,16,10,10,1,0,1,0,0,0
大安區,泰順街,25.0219061905,121.530135399,0,0,0,0,1,0,0,0,0,0,0,0,43.3,119.0,6980,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
文山區,福興路,25.0063165447,121.549907664,0,0,0,0,0,0,0,0,0,0,0,1,16.3,43.0,2898,1,3,2,2,3,0,12,7,7,1,0,1,0,0,0
文山區,木新路三段,24.9815834857,121.561486878,0,0,0,0,0,0,0,0,0,0,0,1,42.7,62.0,1699,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0
文山區,興隆路三段,24.9941777391,121.562125893,0,0,0,0,0,0,0,0,0,0,0,1,41.6,141.0,1050,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0
文山區,萬盛街,25.004932196,121.542359498,0,0,0,0,0,0,0,0,0,0,0,1,47.7,40.0,1500,0,2,2,1,2,0,4,2,2,1,0,1,0,0,0
文山區,羅斯福路五段,25.0036175252,121.53806177,0,0,0,0,0,0,0,0,0,0,0,1,45.8,67.0,1990,0,3,1,2,3,0,5,4,4,1,0,1,0,0,0
文山區,和興路,24.9845852644,121.547943191,0,0,0,0,0,0,0,0,0,0,0,1,29.3,143.0,2200,0,2,2,1,2,0,13,3,3,1,0,1,0,0,0
文山區,富山路,24.9889223868,121.553673379,0,0,0,0,0,0,0,0,0,0,0,1,1.8,163.0,2780,1,2,2,1,2,0,15,8,8,1,0,1,0,0,0
文山區,景華街,24.9952732776,121.548063517,0,0,0,0,0,0,0,0,0,0,0,1,42.2,200.0,1998,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
文山區,萬盛街,25.0050258869,121.54375131,0,0,0,0,0,0,0,0,0,0,0,1,50.2,221.0,2088,0,3,2,2,3,0,4,3,3,1,1,0,0,0,0
文山區,羅斯福路五段,25.0023967111,121.537281564,0,0,0,0,0,0,0,0,0,0,0,1,46.9,239.0,2088,0,3,2,2,3,0,5,5,5,1,1,0,0,0,0
文山區,政大一街,24.9855007864,121.583499626,0,0,0,0,0,0,0,0,0,0,0,1,18.0,43.0,6200,1,5,2,4,5,0,4,-1,4,6,0,1,0,0,0
文山區,萬隆街,25.0007484311,121.537291101,0,0,0,0,0,0,0,0,0,0,0,1,47.8,75.0,2360,0,3,2,1,3,0,7,2,2,1,0,1,0,0,0
文山區,萬盛街,25.0048372024,121.543102928,0,0,0,0,0,0,0,0,0,0,0,1,43.8,99.0,2180,0,4,3,2,4,0,5,5,5,1,0,1,0,0,0
文山區,萬盛街,25.0049210407,121.542561257,0,0,0,0,0,0,0,0,0,0,0,1,49.1,112.0,1799,0,3,2,1,3,0,4,2,2,1,0,1,0,0,0
文山區,福興路,25.0067301189,121.549773039,0,0,0,0,0,0,0,0,0,0,0,1,13.6,141.0,3198,1,2,2,2,2,0,14,11,11,1,0,1,0,0,0
文山區,仙岩路,24.9959560806,121.549919842,0,0,0,0,0,0,0,0,0,0,0,1,28.0,186.0,1998,1,3,2,2,3,0,3,3,3,1,0,1,0,0,0
文山區,辛亥路五段,25.0002465441,121.554395911,0,0,0,0,0,0,0,0,0,0,0,1,46.9,206.0,1950,0,3,2,1,3,0,5,3,3,1,1,0,0,0,0
文山區,辛亥路五段,25.0002465441,121.554395911,0,0,0,0,0,0,0,0,0,0,0,1,46.9,206.0,1950,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0
文山區,富山路,24.9889223868,121.553673379,0,0,0,0,0,0,0,0,0,0,0,1,1.8,70.0,2780,1,2,2,1,2,0,15,8,8,1,0,1,0,0,0
文山區,羅斯福路五段,25.0059230405,121.539890157,0,0,0,0,0,0,0,0,0,0,0,1,48.3,98.0,1997,0,4,2,2,4,0,5,5,5,1,0,1,0,0,0
文山區,景興路,24.9981076162,121.544427256,0,0,0,0,0,0,0,0,0,0,0,1,48.5,122.0,1380,0,3,2,1,3,0,5,5,5,1,1,0,0,0,0
文山區,木柵路二段,24.992181889,121.561581173,0,0,0,0,0,0,0,0,0,0,0,1,29.5,169.0,2197,0,3,2,2,3,0,17,13,13,1,0,1,0,0,0
文山區,木柵路一段,24.987537,121.553599,0,0,0,0,0,0,0,0,0,0,0,1,11.6,231.0,2550,0,4,1,2,4,0,7,4,4,1,0,1,0,0,0
文山區,萬盛街,25.0048625966,121.542223593,0,0,0,0,0,0,0,0,0,0,0,1,47.7,42.0,2180,0,7,2,6,7,0,4,4,4,1,0,1,0,0,0
文山區,萬芳路,24.9959064539,121.570623496,0,0,0,0,0,0,0,0,0,0,0,1,21.2,125.0,2588,1,2,2,1,2,0,12,10,10,1,0,1,0,0,0
文山區,福興路,25.0063165447,121.549907664,0,0,0,0,0,0,0,0,0,0,0,1,16.3,149.0,3088,1,3,2,2,3,0,13,8,8,1,0,1,0,0,0
文山區,忠順街二段,24.9857441528,121.565251235,0,0,0,0,0,0,0,0,0,0,0,1,6.1,174.0,4938,1,3,2,2,3,0,14,14,14,1,0,1,0,0,0
文山區,景福街,24.9982842295,121.537192719,0,0,0,0,0,0,0,0,0,0,0,1,57.8,193.0,1858,0,4,1,2,4,0,4,2,2,1,1,0,0,0,0
文山區,興隆路一段,25.0044456928,121.539109046,0,0,0,0,0,0,0,0,0,0,0,1,49.8,206.0,2000,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0
文山區,羅斯福路五段,25.0056938231,121.539802853,0,0,0,0,0,0,0,0,0,0,0,1,49.9,234.0,2788,0,5,3,3,5,0,4,3,3,1,0,1,0,0,0
文山區,興隆路二段,25.0008382198,121.554306508,0,0,0,0,0,0,0,0,0,0,0,1,31.2,86.0,2526,1,2,2,1,2,0,15,12,12,1,0,1,0,0,0
文山區,興隆路四段,24.9827550954,121.561809254,0,0,0,0,0,0,0,0,0,0,0,1,33.6,110.0,3580,1,4,2,2,4,0,11,6,6,1,0,1,0,0,0
文山區,木柵路二段,24.9925639163,121.562224501,0,0,0,0,0,0,0,0,0,0,0,1,29.5,131.0,2388,1,3,2,2,3,0,17,13,13,1,0,1,0,0,0
文山區,辛亥路四段,25.0021756218,121.556200363,0,0,0,0,0,0,0,0,0,0,0,1,5.9,212.0,6230,1,2,2,2,2,0,26,12,12,1,0,1,0,0,0
文山區,景明街,25.0020351885,121.541346909,0,0,0,0,0,0,0,0,0,0,0,1,54.3,167.0,3880,0,6,2,6,6,0,4,1,1,1,0,1,0,0,0
文山區,景華街,24.9946699475,121.545953427,0,0,0,0,0,0,0,0,0,0,0,1,46.6,68.0,2988,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
文山區,木柵路四段,24.9994386051,121.574579187,0,0,0,0,0,0,0,0,0,0,0,1,16.3,68.0,2700,1,2,2,1,2,0,8,5,5,1,0,1,0,0,0
文山區,木柵路四段,25.0028856786,121.576447993,0,0,0,0,0,0,0,0,0,0,0,1,33.7,173.0,5980,1,6,3,4,6,0,4,-1,4,6,0,1,0,0,0
文山區,木柵路三段,24.9896932692,121.568390808,0,0,0,0,0,0,0,0,0,0,0,1,35.7,195.0,3980,1,4,2,2,4,0,13,9,9,1,0,1,0,0,0
文山區,景明街,25.0016737283,121.541162224,0,0,0,0,0,0,0,0,0,0,0,1,51.7,244.0,2338,0,4,2,2,4,0,4,4,4,1,0,1,0,0,0
文山區,興隆路四段,24.9904194726,121.55984619,0,0,0,0,0,0,0,0,0,0,0,1,47.8,68.0,2188,0,3,2,1,3,0,4,1,1,1,0,1,0,0,0
文山區,興隆路二段,25.0035004737,121.545852671,0,0,0,0,0,0,0,0,0,0,0,1,12.3,94.0,3580,1,3,2,2,3,0,7,3,3,1,0,1,0,0,0
文山區,辛亥路四段,25.0021756218,121.556200363,0,0,0,0,0,0,0,0,0,0,0,1,5.9,118.0,7480,1,4,2,2,4,0,26,7,7,1,0,1,0,0,0
文山區,景華街,24.9971444218,121.547933847,0,0,0,0,0,0,0,0,0,0,0,1,46.3,139.0,1680,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0
文山區,萬安街,24.9998800931705,121.571590646314,0,0,0,0,0,0,0,0,0,0,0,1,30.9,176.0,2280,1,4,2,2,4,0,5,1,1,1,0,1,0,0,0
文山區,木柵路三段,24.9895926568,121.568143233,0,0,0,0,0,0,0,0,0,0,0,1,35.7,208.0,3680,0,4,2,2,4,0,9,3,3,1,0,1,0,0,0
文山區,辛亥路四段,25.0075766995,121.559959472,0,0,0,0,0,0,0,0,0,0,0,1,29.3,70.0,2388,1,3,2,1,3,0,13,1,1,1,0,1,0,0,0
文山區,三福街,24.9962382815,121.541552233,0,0,0,0,0,0,0,0,0,0,0,1,36.9,142.0,3500,1,2,2,2,2,0,10,3,3,1,0,1,0,0,0
文山區,景中街,24.9924980787,121.541969615,0,0,0,0,0,0,0,0,0,0,0,1,35.4,163.0,2488,0,3,2,2,3,0,8,5,5,1,0,1,0,0,0
文山區,景明街,25.0018392989,121.541575731,0,0,0,0,0,0,0,0,0,0,0,1,54.3,176.0,1968,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0
文山區,和興路,24.984757248,121.546111521,0,0,0,0,0,0,0,0,0,0,0,1,36.1,228.0,1480,0,2,2,1,2,0,5,4,4,1,0,1,0,0,0
文山區,興隆路三段,24.9945628551,121.562470108,0,0,0,0,0,0,0,0,0,0,0,1,41.6,44.0,1398,0,5,3,5,5,0,5,5,5,1,0,1,0,0,0
文山區,興隆路三段,24.9950384232,121.562199246,0,0,0,0,0,0,0,0,0,0,0,1,44.1,71.0,1298,1,5,4,2,5,0,5,5,5,1,0,1,0,0,0
文山區,萬盛街,25.005241,121.543609,0,0,0,0,0,0,0,0,0,0,0,1,44.3,94.0,2038,0,4,2,3,4,0,5,4,4,1,0,1,0,0,0
文山區,木新路二段,24.9845693118,121.57011793,0,0,0,0,0,0,0,0,0,0,0,1,41.8,117.0,1945,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
文山區,景華街,24.9963104153,121.547990772,0,0,0,0,0,0,0,0,0,0,0,1,18.5,143.0,3380,1,3,2,2,3,0,7,2,2,1,0,1,0,0,0
文山區,福興路,25.0063165447,121.549907664,0,0,0,0,0,0,0,0,0,0,0,1,16.3,163.0,2980,1,3,2,2,3,0,13,5,5,1,0,1,0,0,0
文山區,景隆街,24.9985733157,121.544172471,0,0,0,0,0,0,0,0,0,0,0,1,45.8,235.0,1880,0,4,1,4,4,0,5,5,5,1,0,0,1,0,0
文山區,辛亥路四段,25.0076757622,121.56063804,0,0,0,0,0,0,0,0,0,0,0,1,31.3,41.0,1980,0,2,2,1,2,0,7,1,1,1,0,1,0,0,0
文山區,萬壽路,24.9867946178,121.59069784,0,0,0,0,0,0,0,0,0,0,0,1,51.5,70.0,4800,1,4,3,3,4,0,2,1,2,2,0,1,0,0,0
文山區,萬安街,24.9994632719,121.572609438,0,0,0,0,0,0,0,0,0,0,0,1,42.7,117.0,2268,0,3,2,1,3,0,7,2,2,1,0,1,0,0,0
文山區,辛亥路五段,24.9980772729,121.553106523,0,0,0,0,0,0,0,0,0,0,0,1,42.6,139.0,2988,0,3,2,2,3,0,7,7,7,1,0,1,0,0,0
文山區,辛亥路七段,24.9823321924,121.554994434,0,0,0,0,0,0,0,0,0,0,0,1,34.7,186.0,1650,0,1,2,1,1,0,5,3,3,1,0,0,0,1,0
文山區,辛亥路四段,25.00221785,121.555559844,0,0,0,0,0,0,0,0,0,0,0,1,43.7,233.0,2200,0,2,3,2,2,0,5,1,2,2,0,0,0,0,0
文山區,興隆路三段,24.991920889,121.55947736,0,0,0,0,0,0,0,0,0,0,0,1,40.0,43.0,1598,0,4,2,2,4,0,4,3,3,1,0,1,0,0,0
文山區,新光路一段,24.9910876393,121.574552066,0,0,0,0,0,0,0,0,0,0,0,1,40.2,70.0,1820,0,3,2,5,3,0,5,3,3,1,1,0,0,0,0
文山區,興隆路一段,25.0030950979,121.541116406,0,0,0,0,0,0,0,0,0,0,0,1,53.2,92.0,1988,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0
文山區,秀明路一段,24.9929503715,121.567806671,0,0,0,0,0,0,0,0,0,0,0,1,8.0,116.0,9998,1,3,3,4,3,0,5,1,2,2,0,1,0,0,0
文山區,木柵路二段,24.9914689942,121.56285264,0,0,0,0,0,0,0,0,0,0,0,1,32.3,139.0,1788,0,3,2,1,3,0,10,3,3,1,0,1,0,0,0
文山區,木柵路一段,24.9894763622,121.551390078,0,0,0,0,0,0,0,0,0,0,0,1,49.3,154.0,2238,0,3,4,2,3,0,1,1,1,1,0,0,0,0,1
文山區,羅斯福路六段,24.9981442296,121.540297642,0,0,0,0,0,0,0,0,0,0,0,1,45.8,176.0,998,0,7,7,7,7,0,5,-1,-1,1,0,1,0,0,0
文山區,光輝路,24.9843678156,121.557176458,0,0,0,0,0,0,0,0,0,0,0,1,43.8,205.0,2200,0,5,2,2,5,0,5,5,5,1,0,1,0,0,0
文山區,辛亥路四段,25.0094226016,121.560735522,0,0,0,0,0,0,0,0,0,0,0,1,30.8,221.0,2180,0,4,2,2,4,0,13,3,3,1,0,1,0,0,0
文山區,木柵路四段,24.9945679014,121.57104758,0,0,0,0,0,0,0,0,0,0,0,1,45.9,46.0,4980,0,6,4,3,6,0,3,-1,3,5,0,0,0,0,1
文山區,興隆路三段,24.9922066703,121.558985271,0,0,0,0,0,0,0,0,0,0,0,1,46.5,75.0,1388,0,5,2,2,5,0,5,5,5,1,0,1,0,0,0
文山區,育英街,24.9907210532,121.538140095,0,0,0,0,0,0,0,0,0,0,0,1,57.8,193.0,1798,0,3,2,2,3,0,4,4,4,1,0,1,0,0,0
文山區,溪口街,24.9957253657,121.538715847,0,0,0,0,0,0,0,0,0,0,0,1,18.3,237.0,3580,1,4,2,3,4,0,6,2,2,1,0,1,0,0,0
