行政區,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,緯度,經度
中山區,台北市中山區復興北路,1,0,0,0,0,0,0,0,0,0,0,0,42.4,38.04,3060.0,0,3,2,2,0,0,5,2,2,1,1,0,0,0,0,25.0652147899,121.543271414
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,19.6,6.6,758.0,0,1,2,2,0,1,7,4,4,1,0,0,0,1,0,25.0504670688,121.525958508
中山區,台北市中山區遼寧街,1,0,0,0,0,0,0,0,0,0,0,0,56.8,17.3,3180.0,0,3,1,1,0,0,4,1,1,1,1,0,0,0,0,25.0512025,121.5418754
中山區,台北市中山區松江路,1,0,0,0,0,0,0,0,0,0,0,0,56.0,45.22,3980.0,0,2,1,2,0,0,11,11,11,1,0,1,0,0,0,25.0607805995,121.533393108
中山區,台北市中山區松江路,1,0,0,0,0,0,0,0,0,0,0,0,44.9,37.03,3980.0,0,5,3,4,0,1,7,7,7,1,0,0,0,1,0,25.0617053243,121.534323802
中山區,台北市中山區農安街,1,0,0,0,0,0,0,0,0,0,0,0,43.3,32.23,2788.0,0,3,2,3,0,0,7,3,3,1,0,0,0,1,0,25.0649054667,121.530913398
中山區,台北市中山區新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,17.6,7.48,880.0,1,1,1,1,0,1,12,4,4,1,0,1,0,0,0,25.0564872657,121.526142166
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.3,8.2,950.0,0,1,1,1,0,0,8,7,7,1,0,0,0,1,0,25.0500371031629,121.525979140656
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.3,8.19,950.0,0,1,1,1,0,0,8,7,7,1,0,0,0,1,0,25.0499982245,121.526022056
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,27.3,34.71,3298.0,3,3,1,1,0,0,5,1,1,1,0,0,0,1,0,25.0502868,121.5275898
中山區,台北市中山區新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,53.8,15.11,1680.0,0,2,1,2,0,0,12,10,10,1,0,1,0,0,0,25.0571897238,121.527228381
中山區,台北市中山區民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,61.3,56.31,9900.0,0,3,2,2,0,1,2,1,2,2,1,0,0,0,0,25.063158,121.531786
中山區,台北市中山區民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.9,12.72,1125.0,1,1,1,1,0,0,7,2,2,1,0,0,0,1,0,25.0581113197,121.53076634
中山區,台北市中山區雙城街,1,0,0,0,0,0,0,0,0,0,0,0,50.4,11.15,1466.0,0,2,1,2,0,1,4,4,4,1,1,0,0,0,0,25.0633399694,121.525291052
中山區,台北市中山區八德路二段,1,0,0,0,0,0,0,0,0,0,0,0,39.7,34.89,2988.0,1,6,2,3,0,0,7,2,2,1,0,0,0,1,0,25.0454452266,121.535170055
中山區,台北市中山區通北街,1,0,0,0,0,0,0,0,0,0,0,0,26.8,52.7,3480.0,1,3,2,2,0,0,9,8,8,1,0,0,0,1,0,25.0840908417,121.537452095
中山區,台北市中山區錦州街,1,0,0,0,0,0,0,0,0,0,0,0,41.4,12.09,838.0,0,1,1,1,0,0,13,10,10,1,0,0,1,0,0,25.0601615746,121.526100009
中山區,台北市中山區錦州街,1,0,0,0,0,0,0,0,0,0,0,0,41.4,11.45,999.0,0,1,1,1,0,0,13,9,9,1,0,1,0,0,0,25.0601615746,121.526100009
中山區,台北市中山區龍江路,1,0,0,0,0,0,0,0,0,0,0,0,38.6,45.11,3630.0,1,3,2,1,0,0,7,4,4,1,0,0,0,1,0,25.0654615886,121.540866819
中山區,台北市中山區民族東路,1,0,0,0,0,0,0,0,0,0,0,0,39.4,44.14,2498.0,0,4,2,4,0,0,5,2,2,1,1,0,0,0,0,25.0675587863,121.535167066
中山區,台北市中山區合江街,1,0,0,0,0,0,0,0,0,0,0,0,57.5,49.43,9800.0,0,4,2,2,0,1,2,1,2,2,0,0,0,0,1,25.0594208108,121.539789479
中山區,台北市中山區中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,56.7,36.8,6800.0,1,3,2,1,0,0,4,1,1,1,1,0,0,0,0,25.0617566877,121.523806524
中山區,台北市中山區復興北路,1,0,0,0,0,0,0,0,0,0,0,0,17.3,13.24,1458.0,1,1,1,1,0,0,12,4,4,1,0,1,0,0,0,25.0641527851,121.544037604
中山區,台北市中山區建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,42.9,35.87,2398.0,0,5,3,3,0,1,5,5,5,1,1,0,0,0,0,25.0671895384,121.535930619
中山區,台北市中山區民族東路,1,0,0,0,0,0,0,0,0,0,0,0,43.3,29.06,2088.0,0,9,2,8,0,1,5,5,5,1,1,0,0,0,0,25.067934709,121.538949597
中山區,台北市中山區中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,36.7,12.1,950.0,0,1,1,1,0,0,5,3,3,1,1,0,0,0,0,25.0555116989,121.524090257
中山區,台北市中山區農安街,1,0,0,0,0,0,0,0,0,0,0,0,16.6,16.75,1590.0,1,1,1,1,0,0,14,13,13,1,0,1,0,0,0,25.0648445559,121.52327436
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,52.8,88.57,8400.0,1,14,1,16,0,1,4,1,4,4,0,0,0,0,1,25.0512376,121.5265302
中山區,台北市中山區中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,59.9,27.98,3300.0,0,2,1,1,0,0,4,2,2,1,1,0,0,0,0,25.0513689216941,121.524069472164
中山區,台北市中山區錦州街,1,0,0,0,0,0,0,0,0,0,0,0,41.3,9.38,714.0,0,3,1,1,0,0,13,7,7,1,0,0,1,0,0,25.0601615746,121.526100009
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,59.1,27.72,1998.0,0,4,2,2,0,0,4,3,3,1,1,0,0,0,0,25.0507824963,121.526747629
中山區,台北市中山區合江街,1,0,0,0,0,0,0,0,0,0,0,0,32.6,12.96,1688.0,1,1,1,1,0,0,7,5,5,1,0,0,1,0,0,25.0552036,121.5402301
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,59.4,21.84,2100.0,0,4,2,4,0,0,4,2,2,1,1,0,0,0,0,25.0495355209,121.525807543
中山區,台北市中山區中原街,1,0,0,0,0,0,0,0,0,0,0,0,48.7,9.81,970.0,0,1,2,1,0,0,7,6,6,1,0,0,0,1,0,25.0567459768,121.528775997
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.7,7.98,778.0,0,1,2,1,0,0,12,7,7,1,0,0,1,0,0,25.0595801287,121.525677839
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.7,7.93,866.0,0,1,2,1,0,0,12,11,11,1,0,1,0,0,0,25.0595801287,121.525677839
中山區,台北市中山區建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,40.7,46.12,3280.0,1,3,2,2,0,0,8,4,4,1,0,0,0,1,0,25.0658686293,121.537042043
中山區,台北市中山區中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,0.5,46.1,5388.0,1,3,2,2,0,0,15,8,8,1,0,1,0,0,0,25.0638101089,121.523696438
中山區,台北市中山區龍江路,1,0,0,0,0,0,0,0,0,0,0,0,48.3,27.7,2000.0,0,5,2,1,0,1,4,2,2,1,1,0,0,0,0,25.0663489020242,121.542471745955
中山區,台北市中山區林森北路,1,0,0,0,0,0,0,0,0,0,0,0,41.4,19.97,1298.0,0,2,1,1,0,0,13,13,13,1,0,1,0,0,0,25.0597722546,121.525706868
中山區,台北市中山區八德路二段,1,0,0,0,0,0,0,0,0,0,0,0,65.7,71.21,29880.0,0,3,3,2,0,0,3,1,3,3,0,0,0,0,1,25.0470066233,121.541159005
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,3.0,128.42,19998.0,3,3,2,3,0,0,20,14,14,1,0,1,0,0,0,25.039353,121.5269084
中正區,台北市中正區泉州街,0,1,0,0,0,0,0,0,0,0,0,0,39.9,38.17,2300.0,0,3,2,2,0,0,7,2,2,1,0,0,0,1,0,25.0245279793,121.513082553
中正區,台北市中正區忠孝東路一段,0,1,0,0,0,0,0,0,0,0,0,0,19.5,36.38,3380.0,1,2,2,1,0,1,13,7,7,1,0,1,0,0,0,25.0444557622,121.525651786
中正區,台北市中正區忠孝東路一段,0,1,0,0,0,0,0,0,0,0,0,0,19.5,38.7,3680.0,1,1,1,1,0,0,13,2,2,1,0,1,0,0,0,25.0444557622,121.525651786
中正區,台北市中正區信義路二段,0,1,0,0,0,0,0,0,0,0,0,0,44.8,53.36,6136.0,1,5,2,3,0,0,12,8,8,1,0,1,0,0,0,25.035076,121.525613
中正區,台北市中正區衡陽路,0,1,0,0,0,0,0,0,0,0,0,0,7.7,39.25,4980.0,1,3,2,2,0,0,15,15,15,1,0,1,0,0,0,25.0423779792738,121.511794677
中正區,台北市中正區汀州路二段,0,1,0,0,0,0,0,0,0,0,0,0,8.7,79.65,8300.0,1,4,2,3,0,0,19,6,6,1,0,1,0,0,0,25.0255302566768,121.517600416269
中正區,台北市中正區金華街,0,1,0,0,0,0,0,0,0,0,0,0,19.6,95.4,12888.0,2,4,3,3,0,1,13,4,4,1,0,1,0,0,0,25.0309292462,121.521987988
中正區,台北市中正區思源街,0,1,0,0,0,0,0,0,0,0,0,0,25.4,51.42,5000.0,1,3,2,2,0,0,12,3,3,1,0,1,0,0,0,25.0147674,121.5315222
中正區,台北市中正區羅斯福路一段,0,1,0,0,0,0,0,0,0,0,0,0,43.2,13.21,1535.0,1,3,1,1,0,0,12,6,6,1,0,1,0,0,0,25.0320588265,121.518626621
中正區,台北市中正區同安街,0,1,0,0,0,0,0,0,0,0,0,0,29.1,28.46,2108.0,1,2,1,1,0,1,7,6,6,1,0,0,0,1,0,25.0231416967696,121.520846764358
中正區,台北市中正區同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,22.38,2488.0,1,1,1,5,0,0,9,1,1,1,0,0,0,1,0,25.023114,121.520998
中正區,台北市中正區羅斯福路一段,0,1,0,0,0,0,0,0,0,0,0,0,16.5,18.13,2990.0,0,2,1,1,0,1,14,13,13,1,0,0,1,0,0,25.0313541448,121.519875379
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,2.4,95.31,9980.0,2,4,2,2,0,0,22,5,5,1,0,1,0,0,0,25.041417,121.5262622
中正區,台北市中正區杭州南一段,0,1,0,0,0,0,0,0,0,0,0,0,2.3,80.84,10588.0,2,3,2,2,0,0,22,18,18,1,0,1,0,0,0,25.0413850632131,121.526164445222
中正區,台北市中正區仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,15.3,39.65,4588.0,1,3,2,1,0,0,7,1,1,1,0,0,0,1,0,25.038965,121.5257846
中正區,台北市中正區新生南路一段,0,1,0,0,0,0,0,0,0,0,0,0,16.1,74.16,9988.0,1,3,2,2,0,0,15,15,15,1,0,1,0,0,0,25.0411954,121.5323612
中正區,台北市中正區和平西路一段,0,1,0,0,0,0,0,0,0,0,0,0,48.1,37.35,3000.0,1,4,2,2,0,1,8,2,2,1,0,0,0,1,0,25.0273687861397,121.515069677164
中正區,台北市中正區寧波西街,0,1,0,0,0,0,0,0,0,0,0,0,38.1,33.95,2990.0,1,4,2,2,0,0,7,5,5,1,0,0,0,1,0,25.0286988935,121.511929049
中正區,台北市中正區信義路二段,0,1,0,0,0,0,0,0,0,0,0,0,7.6,42.82,6388.0,2,3,2,1,0,0,14,11,11,1,0,1,0,0,0,25.033883,121.531609
中正區,台北市中正區仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,13.8,186.98,21800.0,5,3,2,4,0,0,18,13,13,1,0,1,0,0,0,25.0383941848,121.531301834
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,46.8,119.15,8500.0,2,13,5,11,0,1,6,6,6,1,0,0,0,1,0,25.0363913925,121.525910849
中正區,台北市中正區中華路二段,0,1,0,0,0,0,0,0,0,0,0,0,47.3,30.83,1880.0,0,3,2,2,0,0,5,2,2,1,1,0,0,0,0,25.0247531568928,121.512142724787
中正區,台北市中正區水源路,0,1,0,0,0,0,0,0,0,0,0,0,6.9,91.53,9500.0,2,3,2,2,0,0,15,13,13,1,0,1,0,0,0,25.0211046,121.5199908
中正區,台北市中正區中華路二段,0,1,0,0,0,0,0,0,0,0,0,0,60.7,31.0,3980.0,0,3,1,2,0,0,2,1,2,2,0,0,0,0,1,25.0252954,121.5113782
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,46.7,90.29,7700.0,1,13,5,11,0,1,6,6,6,1,0,0,0,1,0,25.0363913925,121.525910849
中正區,台北市中正區重慶南路二段,0,1,0,0,0,0,0,0,0,0,0,0,47.7,38.63,3580.0,1,1,2,2,0,0,12,6,6,1,0,1,0,0,0,25.0307875069,121.515041204
中正區,台北市中正區連雲街,0,1,0,0,0,0,0,0,0,0,0,0,33.9,16.67,11800.0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,25.0343774243,121.529454402
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,3.0,126.79,19698.0,3,3,2,4,0,0,20,11,11,1,0,1,0,0,0,25.0393720227,121.526941145
中正區,台北市中正區仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,16.6,113.57,13508.0,1,4,2,4,0,0,7,3,3,1,0,0,0,1,0,25.038913,121.531776
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,3.0,128.39,20267.0,3,3,2,4,0,0,20,18,18,1,0,1,0,0,0,25.0393185989,121.527092231
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,3.0,126.79,19983.0,3,3,2,4,0,0,20,11,11,1,0,1,0,0,0,25.0393185989,121.527092231
中正區,台北市中正區信義路二段,0,1,0,0,0,0,0,0,0,0,0,0,7.7,53.83,8938.0,1,3,1,2,0,0,14,12,12,1,0,1,0,0,0,25.033811565,121.531676101
中正區,台北市中正區廣州街,0,1,0,0,0,0,0,0,0,0,0,0,34.3,42.23,3998.0,0,3,2,2,0,0,6,3,3,1,0,0,0,1,0,25.0338676198,121.50813676
中正區,台北市中正區忠孝東路二段,0,1,0,0,0,0,0,0,0,0,0,0,0.5,22.7,3500.0,1,1,2,1,0,0,21,6,6,1,0,1,0,0,0,25.0426707388,121.528381522
中正區,台北市中正區忠孝東路二段,0,1,0,0,0,0,0,0,0,0,0,0,0.5,25.67,3788.0,1,1,1,1,0,0,21,15,15,1,0,1,0,0,0,25.0426707388,121.528381522
中正區,台北市中正區廈門街,0,1,0,0,0,0,0,0,0,0,0,0,7.4,41.74,3888.0,1,2,2,1,0,0,12,2,2,1,0,1,0,0,0,25.0246697,121.5175907
中正區,台北市中正區汀州路二段,0,1,0,0,0,0,0,0,0,0,0,0,17.9,38.09,4088.0,1,2,2,2,0,1,10,4,4,1,0,0,0,1,0,25.0231185637,121.523049247
中正區,台北市中正區仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,49.2,47.92,6500.0,0,3,2,2,0,0,12,10,10,1,0,1,0,0,0,25.0383979904,121.530970306
中正區,台北市中正區丹陽街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,90.44,13200.0,2,4,2,3,0,0,11,9,9,1,0,1,0,0,0,25.0394625864,121.524115585
中正區,台北市中正區臨沂街,0,1,0,0,0,0,0,0,0,0,0,0,48.8,39.41,3750.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0,25.0396662935,121.531159553
中正區,台北市中正區廈門街,0,1,0,0,0,0,0,0,0,0,0,0,39.0,45.31,6188.0,0,7,2,3,0,1,2,-1,2,3,0,0,0,0,1,25.024803788,121.517993219
中正區,台北市中正區連雲街,0,1,0,0,0,0,0,0,0,0,0,0,36.8,39.5,5960.0,0,3,2,3,0,1,5,-1,1,2,1,0,0,0,0,25.0368668381,121.530899244
中正區,台北市中正區博愛路,0,1,0,0,0,0,0,0,0,0,0,0,12.3,168.14,17899.0,5,3,2,3,0,0,31,7,7,1,0,1,0,0,0,25.0436012,121.5117164
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,9.9,19.45,3228.0,1,2,1,1,0,0,7,5,5,1,0,0,0,1,0,25.0388480573378,121.527517926791
中正區,台北市中正區同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,51.81,6188.0,1,3,2,2,0,0,7,4,4,1,0,0,0,1,0,25.021942446696,121.520338466717
中正區,台北市中正區福州街,0,1,0,0,0,0,0,0,0,0,0,0,37.5,36.52,2800.0,1,3,2,2,0,0,7,6,6,1,0,0,0,1,0,25.026792285,121.514556905
中正區,台北市中正區詔安街,0,1,0,0,0,0,0,0,0,0,0,0,48.6,43.96,2768.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0,25.0248478053,121.514139674
中正區,台北市中正區廈門街,0,1,0,0,0,0,0,0,0,0,0,0,7.4,42.21,3680.0,1,2,2,1,0,0,12,4,4,1,0,1,0,0,0,25.0247615741,121.517495443
中正區,台北市中正區泉州街,0,1,0,0,0,0,0,0,0,0,0,0,18.3,47.5,3500.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0,25.0266557408,121.513743685
中正區,台北市中正區廈門街,0,1,0,0,0,0,0,0,0,0,0,0,10.8,35.65,3588.0,1,2,2,1,0,0,15,14,14,1,0,1,0,0,0,25.0233741178,121.517749904
中正區,台北市中正區重慶南路三段,0,1,0,0,0,0,0,0,0,0,0,0,14.0,49.73,4360.0,1,3,2,2,0,0,15,10,10,1,0,1,0,0,0,25.0226026662,121.516942664
中正區,台北市中正區廈門街,0,1,0,0,0,0,0,0,0,0,0,0,7.6,21.15,2088.0,1,1,1,1,0,0,12,2,2,1,0,1,0,0,0,25.0221725583,121.517497614
中正區,台北市中正區三元街,0,1,0,0,0,0,0,0,0,0,0,0,47.9,20.99,1588.0,0,3,2,1,0,1,5,3,3,1,1,0,0,0,0,25.0276645507,121.513174396
中正區,台北市中正區廈門街,0,1,0,0,0,0,0,0,0,0,0,0,50.1,34.73,3380.0,0,2,3,1,0,1,4,1,1,1,1,0,0,0,0,25.0259678599,121.518095574
中正區,台北市中正區同安街,0,1,0,0,0,0,0,0,0,0,0,0,39.2,30.21,2568.0,0,2,2,2,0,1,4,-1,1,2,1,0,0,0,0,25.021728986,121.520601013
中正區,台北市中正區汀州路三段,0,1,0,0,0,0,0,0,0,0,0,0,53.5,32.29,3998.0,0,7,1,5,0,1,4,1,1,1,1,0,0,0,0,25.01985,121.527515
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,13.8,128.77,14988.0,2,3,2,3,0,1,7,2,3,2,0,0,0,1,0,25.0425013,121.526814790178
中正區,台北市中正區新生南路一段,0,1,0,0,0,0,0,0,0,0,0,0,42.6,45.45,5800.0,0,3,2,2,0,1,5,-1,1,2,1,0,0,0,0,25.0355260198,121.531942944
中正區,台北市中正區衡陽路,0,1,0,0,0,0,0,0,0,0,0,0,9.9,65.16,6670.0,2,2,2,2,0,0,15,9,9,1,0,1,0,0,0,25.0423164695563,121.512835310582
中正區,台北市中正區八德路一段,0,1,0,0,0,0,0,0,0,0,0,0,66.5,84.33,36000.0,1,3,3,1,0,0,3,1,3,3,0,0,0,0,1,25.0441014661096,121.531001305746
中正區,台北市中正區汀州路三段,0,1,0,0,0,0,0,0,0,0,0,0,44.9,32.13,2780.0,1,3,2,2,0,0,7,6,6,1,0,0,0,1,0,25.01579542,121.530912212
中正區,台北市中正區同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,51.81,6488.0,1,3,2,2,0,0,7,7,7,1,0,0,0,1,0,25.021971004746,121.520323714568
中正區,台北市中正區臨沂街,0,1,0,0,0,0,0,0,0,0,0,0,21.1,73.05,9588.0,1,4,2,2,0,0,8,4,4,1,0,0,0,1,0,25.0350398241,121.529644807
中正區,台北市中正區金山南路一段,0,1,0,0,0,0,0,0,0,0,0,0,16.0,47.46,6388.0,1,3,1,2,0,0,11,5,5,1,0,1,0,0,0,25.0351712878,121.527582711
中正區,台北市中正區信義路二段,0,1,0,0,0,0,0,0,0,0,0,0,17.4,7.17,1500.0,1,1,1,1,0,1,7,6,6,1,0,0,0,1,0,25.0345360264,121.52885079
中正區,台北市中正區愛國東路,0,1,0,0,0,0,0,0,0,0,0,0,38.4,64.32,6188.0,1,2,2,2,0,0,12,11,11,1,0,1,0,0,0,25.033593065614,121.519232769721
中正區,台北市中正區羅斯福路三段,0,1,0,0,0,0,0,0,0,0,0,0,18.8,12.94,1780.0,1,1,1,1,0,0,8,6,6,1,0,0,0,1,0,25.0201600739,121.527562575
中正區,台北市中正區仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,45.4,63.09,7588.0,1,4,2,2,0,0,12,8,8,1,0,1,0,0,0,25.0383344543014,121.531689231627
中正區,台北市中正區南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,16.9,33.6,3588.0,1,2,1,1,0,0,15,11,11,1,0,1,0,0,0,25.0302777065,121.517883999
中正區,台北市中正區臨沂街,0,1,0,0,0,0,0,0,0,0,0,0,59.9,38.8,3888.0,0,4,2,2,0,0,4,4,4,1,1,0,0,0,0,25.0360323547,121.530834615
中正區,台北市中正區漢口街一段,0,1,0,0,0,0,0,0,0,0,0,0,1.8,39.5,4498.0,1,2,1,1,0,0,15,10,10,1,0,1,0,0,0,25.0452378322,121.512258592
中正區,台北市中正區中華路二段,0,1,0,0,0,0,0,0,0,0,0,0,43.1,71.95,4980.0,0,5,3,3,0,1,7,7,7,1,0,0,0,1,0,25.0262816941,121.507811713
中正區,台北市中正區仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,35.3,148.1,21600.0,2,4,3,5,0,0,21,15,15,1,0,1,0,0,0,25.03845107,121.530123134
中正區,台北市中正區杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,59.6,33.47,3338.0,1,4,2,2,0,1,4,4,4,1,1,0,0,0,0,25.037543999,121.526252712
中正區,台北市中正區和平西路一段,0,1,0,0,0,0,0,0,0,0,0,0,6.9,19.01,2888.0,1,1,1,1,0,0,14,2,2,1,0,1,0,0,0,25.0269827248,121.521230086
中正區,台北市中正區仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,42.0,57.56,6880.0,1,4,2,2,0,1,6,5,6,2,0,0,0,1,0,25.0368404,121.5263777
中正區,台北市中正區武昌街一段,0,1,0,0,0,0,0,0,0,0,0,0,33.9,22.22,7288.0,1,3,3,1,0,1,2,1,2,2,0,0,0,0,1,25.0439474,121.5138614
中正區,台北市中正區鎮江街,0,1,0,0,0,0,0,0,0,0,0,0,51.4,94.42,7988.0,1,6,3,3,0,0,7,6,6,1,0,0,0,1,0,25.0443739,121.5218193
中正區,台北市中正區新生南路一段,0,1,0,0,0,0,0,0,0,0,0,0,39.6,45.2,4280.0,1,4,2,2,0,0,12,6,6,1,0,1,0,0,0,25.0440215098,121.532615981
中正區,台北市中正區開封街一段,0,1,0,0,0,0,0,0,0,0,0,0,83.6,39.5,17898.0,0,3,3,2,0,1,2,1,2,2,0,0,0,0,1,25.0458932,121.5137118
中正區,台北市中正區金門街,0,1,0,0,0,0,0,0,0,0,0,0,35.3,23.94,2568.0,1,2,1,1,0,0,5,3,3,1,0,0,0,1,0,25.021907500899,121.522006404893
中正區,台北市中正區忠孝東路二段,0,1,0,0,0,0,0,0,0,0,0,0,15.7,62.93,7988.0,1,2,2,2,0,0,13,12,13,2,0,1,0,0,0,25.0424274438,121.531630647
中正區,台北市中正區廈門街,0,1,0,0,0,0,0,0,0,0,0,0,42.3,39.31,2650.0,0,2,2,2,0,0,5,5,5,1,1,0,0,0,0,25.0246490354,121.519932891
中正區,台北市中正區博愛路,0,1,0,0,0,0,0,0,0,0,0,0,12.2,91.19,10800.0,2,3,2,3,0,0,31,4,4,1,0,1,0,0,0,25.0436252579,121.511607934
中正區,台北市中正區忠孝東路二段,0,1,0,0,0,0,0,0,0,0,0,0,0.4,22.7,3680.0,1,1,2,1,0,0,21,12,12,1,0,1,0,0,0,25.0427047596638,121.528424437344
中正區,台北市中正區衡陽路,0,1,0,0,0,0,0,0,0,0,0,0,7.6,24.95,2950.0,1,1,2,1,0,0,15,9,9,1,0,1,0,0,0,25.0423646139,121.511794677
中正區,台北市中正區博愛路,0,1,0,0,0,0,0,0,0,0,0,0,54.1,27.25,3200.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0,25.033405122,121.509889701
中正區,台北市中正區和平西路一段,0,1,0,0,0,0,0,0,0,0,0,0,14.6,39.5,8988.0,2,3,2,2,0,0,18,12,12,1,0,1,0,0,0,25.026931894425,121.517947105184
中正區,台北市中正區泰安街,0,1,0,0,0,0,0,0,0,0,0,0,17.2,96.85,8980.0,1,4,2,5,0,0,6,2,2,1,0,0,0,1,0,25.0401475,121.5274302
中正區,台北市中正區臨沂街,0,1,0,0,0,0,0,0,0,0,0,0,1.8,50.75,8288.0,1,3,2,2,0,0,10,1,1,1,0,0,0,1,0,25.0415846834,121.53074846
中正區,台北市中正區銅山街,0,1,0,0,0,0,0,0,0,0,0,0,48.6,41.32,7800.0,1,4,2,3,0,1,7,1,1,1,0,0,0,1,0,25.0395009766,121.528288725
中正區,台北市中正區仁愛路一段,0,1,0,0,0,0,0,0,0,0,0,0,27.6,57.17,6888.0,1,4,2,2,0,0,16,14,14,1,0,1,0,0,0,25.0387073532515,121.523824549998
中正區,台北市中正區延平南路,0,1,0,0,0,0,0,0,0,0,0,0,6.6,75.95,8688.0,1,3,1,2,0,0,22,4,4,1,0,1,0,0,0,25.03861552,121.508461909
中正區,台北市中正區水源路,0,1,0,0,0,0,0,0,0,0,0,0,6.8,46.52,4696.0,1,3,2,2,0,0,15,5,5,1,0,1,0,0,0,25.0211285998,121.519953525
中正區,台北市中正區中華路一段,0,1,0,0,0,0,0,0,0,0,0,0,10.2,16.85,1988.0,1,1,1,1,0,0,15,7,7,1,0,1,0,0,0,25.0470951669,121.510305585
中正區,台北市中正區水源路,0,1,0,0,0,0,0,0,0,0,0,0,6.8,46.3,4576.0,1,3,2,2,0,0,15,4,4,1,0,1,0,0,0,25.0211285998,121.519953525
中正區,台北市中正區水源路,0,1,0,0,0,0,0,0,0,0,0,0,6.7,40.32,4068.0,1,2,2,2,0,0,15,2,2,1,0,1,0,0,0,25.0211285998,121.519953525
中正區,台北市中正區三元街,0,1,0,0,0,0,0,0,0,0,0,0,13.1,108.4,7300.0,1,4,2,5,0,0,11,2,2,1,0,1,0,0,0,25.027332,121.514074
中正區,台北市中正區和平西路一段,0,1,0,0,0,0,0,0,0,0,0,0,6.8,28.97,4398.0,1,2,1,1,0,0,14,9,9,1,0,1,0,0,0,25.027109104613,121.521110994984
中正區,台北市中正區臨沂街,0,1,0,0,0,0,0,0,0,0,0,0,8.0,32.65,5400.0,1,3,2,2,0,0,5,4,4,1,0,0,0,1,0,25.0371069854,121.53117034
中正區,台北市中正區和平西路一段,0,1,0,0,0,0,0,0,0,0,0,0,6.7,25.36,3498.0,1,1,1,1,0,0,14,2,2,1,0,1,0,0,0,25.0269827248,121.521230086
