id,district,latitude,longitude,dist_zhongshan,dist_zhongzheng,dist_xinyi,dist_neihu,dist_beitou,dist_nangang,dist_shilin,dist_datong,dist_daan,dist_wenshan,dist_songshan,dist_wanhua,building_area,land_area,total_price,unit_price,house_age,has_parking,rooms,halls,bathrooms,type_apartment,type_building,type_mansion,type_house,transaction_date,distance_to_mrt
452,中正區,25.034219,121.527674,0,1,0,0,0,0,0,0,0,0,0,0,11.61,0.99,1880.0,161.93,28.8,0,1,1,1,0,0,1,0,11412,12
453,中正區,25.030473,121.518588,0,1,0,0,0,0,0,0,0,0,0,0,26.91,4.4,3000.0,144.26,17.6,1,2,1,1,0,0,1,0,11412,206
454,中正區,25.028003,121.520914,0,1,0,0,0,0,0,0,0,0,0,0,16.24,1.14,3300.0,203.15,44.1,0,1,0,0,0,1,0,0,11412,93
455,中正區,25.02826,121.515868,0,1,0,0,0,0,0,0,0,0,0,0,94.31,14.67,10928.0,145.7,4.5,1,3,2,2,0,1,0,0,11412,532
456,中正區,25.028191,121.515873,0,1,0,0,0,0,0,0,0,0,0,0,87.84,13.36,9849.0,143.56,4.5,1,3,2,2,0,1,0,0,11412,539
457,中正區,25.035249,121.526822,0,1,0,0,0,0,0,0,0,0,0,0,21.07,7.98,1900.0,90.19,50.8,0,2,2,1,1,0,0,0,11411,141
458,中正區,25.027632,121.513469,0,1,0,0,0,0,0,0,0,0,0,0,11.14,2.17,980.0,87.99,33.5,0,1,1,1,0,1,0,0,11411,752
459,中正區,25.025067,121.519442,0,1,0,0,0,0,0,0,0,0,0,0,25.2,12.18,1788.0,70.97,56.3,0,3,2,1,1,0,0,0,11411,351
460,中正區,25.026225,121.522794,0,1,0,0,0,0,0,0,0,0,0,0,37.74,3.35,3400.0,90.09,43.8,0,3,2,2,0,1,0,0,11411,34
461,中正區,25.023443,121.518523,0,1,0,0,0,0,0,0,0,0,0,0,35.22,2.78,2988.0,84.85,10.8,1,3,2,1,0,1,0,0,11411,550
462,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,11.55,1.29,1918.0,166.11,17.8,0,1,0,1,0,1,0,0,11411,236
463,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,0.61,0.07,103.5,170.22,17.8,0,1,0,1,0,1,0,0,11411,236
464,中正區,25.024397,121.518492,0,1,0,0,0,0,0,0,0,0,0,0,29.06,11.63,1888.0,64.96,52.8,0,3,2,1,1,0,0,0,11411,480
465,中正區,25.027632,121.513469,0,1,0,0,0,0,0,0,0,0,0,0,13.17,2.59,1118.0,84.9,33.5,0,1,2,1,0,1,0,0,11411,752
466,中正區,25.030617,121.518938,0,1,0,0,0,0,0,0,0,0,0,0,3.3,0.32,286.0,86.74,11.0,1,1,0,1,0,0,1,0,11411,185
467,中正區,25.024492,121.52131,0,1,0,0,0,0,0,0,0,0,0,0,23.43,3.36,2930.0,125.04,4.3,0,2,2,1,0,1,0,0,11411,248
468,中正區,25.027668,121.521696,0,1,0,0,0,0,0,0,0,0,0,0,11.76,0.8,1400.0,119.0,22.3,0,1,1,1,0,1,0,0,11411,6
469,中正區,25.0376,121.52521,0,1,0,0,0,0,0,0,0,0,0,0,51.5,4.53,6386.0,124.0,21.0,1,4,2,2,0,1,0,0,11411,458
470,中正區,25.031562,121.517078,0,1,0,0,0,0,0,0,0,0,0,0,26.43,3.11,2500.0,94.59,44.3,0,3,1,1,0,0,1,0,11411,161
471,中正區,25.03339,121.511581,0,1,0,0,0,0,0,0,0,0,0,0,23.94,5.34,3568.0,174.69,0.4,1,1,0,0,0,0,1,0,11411,204
472,中正區,25.027282,121.520766,0,1,0,0,0,0,0,0,0,0,0,0,15.69,1.38,2358.0,150.25,7.2,0,2,2,1,0,1,0,0,11411,115
473,中正區,25.029838,121.514956,0,1,0,0,0,0,0,0,0,0,0,0,39.16,4.77,2880.0,73.55,43.7,0,3,2,2,0,1,0,0,11411,465
474,中正區,25.02771,121.513574,0,1,0,0,0,0,0,0,0,0,0,0,35.87,6.62,2380.0,66.36,45.3,0,3,2,2,0,0,1,0,11411,738
475,中正區,25.032757,121.519142,0,1,0,0,0,0,0,0,0,0,0,0,31.73,6.54,3608.0,113.71,38.3,0,2,2,1,0,0,1,0,11411,55
476,中正區,25.026655,121.521428,0,1,0,0,0,0,0,0,0,0,0,0,35.72,4.01,2750.0,76.99,31.6,0,1,0,1,0,1,0,0,11411,68
477,中正區,25.030617,121.518938,0,1,0,0,0,0,0,0,0,0,0,0,3.15,0.32,306.0,97.27,11.0,0,1,0,1,0,0,1,0,11411,185
478,中正區,25.025547,121.515984,0,1,0,0,0,0,0,0,0,0,0,0,30.81,7.96,1280.0,41.55,44.8,0,3,2,2,1,0,0,0,11410,679
479,中正區,25.035996,121.526982,0,1,0,0,0,0,0,0,0,0,0,0,26.01,5.21,4200.0,161.46,1.0,0,2,2,1,0,0,1,0,11410,208
480,中正區,25.027822,121.520513,0,1,0,0,0,0,0,0,0,0,0,0,29.97,8.92,1600.0,53.38,48.8,0,3,2,2,1,0,0,0,11410,133
481,中正區,25.039807,121.523369,0,1,0,0,0,0,0,0,0,0,0,0,5.75,1.02,590.0,102.65,11.3,1,3,2,2,0,0,1,0,11410,488
482,中正區,25.031819,121.518671,0,1,0,0,0,0,0,0,0,0,0,0,26.26,2.22,2268.0,86.36,48.1,0,3,2,1,0,1,0,0,11410,63
483,中正區,25.024164,121.516969,0,1,0,0,0,0,0,0,0,0,0,0,15.7,2.95,1050.0,66.89,34.8,0,1,0,0,0,0,1,0,11410,635
484,中正區,25.034923,121.525844,0,1,0,0,0,0,0,0,0,0,0,0,42.46,4.08,4010.0,94.45,44.8,0,4,2,2,0,1,0,0,11410,206
485,中正區,25.027197,121.514335,0,1,0,0,0,0,0,0,0,0,0,0,43.41,8.67,2600.0,59.89,41.8,0,3,2,2,0,0,1,0,11410,726
486,中正區,25.024911,121.517957,0,1,0,0,0,0,0,0,0,0,0,0,29.73,6.73,2050.0,68.95,43.9,0,2,2,1,0,0,1,0,11410,499
487,中正區,25.035837,121.526421,0,1,0,0,0,0,0,0,0,0,0,0,37.26,7.66,3450.0,92.6,42.5,0,3,2,2,0,0,1,0,11410,220
488,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,12.26,1.34,2000.0,163.13,17.8,0,1,1,1,0,1,0,0,11410,236
489,中正區,25.028069,121.515906,0,1,0,0,0,0,0,0,0,0,0,0,87.06,13.37,10608.0,156.22,4.5,1,3,2,2,0,1,0,0,11410,549
490,中正區,25.030188,121.518142,0,1,0,0,0,0,0,0,0,0,0,0,33.93,2.24,3000.0,102.54,16.9,1,1,2,1,0,1,0,0,11410,247
491,中正區,25.026519,121.515937,0,1,0,0,0,0,0,0,0,0,0,0,28.89,5.75,1940.0,67.14,40.4,0,3,2,1,0,0,1,0,11410,656
492,中正區,25.023443,121.518523,0,1,0,0,0,0,0,0,0,0,0,0,40.86,3.34,3720.0,103.92,10.8,1,3,2,2,0,1,0,0,11410,550
493,中正區,25.023507,121.517671,0,1,0,0,0,0,0,0,0,0,0,0,19.36,1.63,1950.0,96.55,17.9,1,2,1,1,0,1,0,0,11410,614
494,中正區,25.02704,121.521285,0,1,0,0,0,0,0,0,0,0,0,0,28.97,2.47,3680.0,138.55,6.9,1,2,1,1,0,1,0,0,11410,67
495,中正區,25.033062,121.520556,0,1,0,0,0,0,0,0,0,0,0,0,254.87,37.44,34079.0,151.53,7.0,1,1,0,0,0,1,0,0,11410,193
496,中正區,25.030324,121.51799,0,1,0,0,0,0,0,0,0,0,0,0,58.05,6.7,1605.9736,27.66,45.6,0,3,1,1,0,0,1,0,11410,233
497,中正區,25.025048,121.523384,0,1,0,0,0,0,0,0,0,0,0,0,17.16,1.76,2200.0,128.2,20.8,1,1,1,1,0,1,0,0,11410,50
498,中正區,25.025734,121.511477,0,1,0,0,0,0,0,0,0,0,0,0,38.82,5.51,2788.0,71.82,1.9,1,2,2,2,0,1,0,0,11410,1056
499,中正區,25.027345,121.513887,0,1,0,0,0,0,0,0,0,0,0,0,22.53,7.18,1600.0,71.01,50.6,0,3,2,1,1,0,0,0,11410,744
500,中正區,25.025239,121.523195,0,1,0,0,0,0,0,0,0,0,0,0,12.31,1.23,1380.0,112.09,20.8,0,1,1,1,0,1,0,0,11410,34
501,中正區,25.031518,121.517484,0,1,0,0,0,0,0,0,0,0,0,0,20.19,6.49,2010.0,99.57,36.7,0,2,2,1,0,0,1,0,11410,131
502,中正區,25.034634,121.526527,0,1,0,0,0,0,0,0,0,0,0,0,10.72,1.05,1850.0,172.61,28.3,0,1,1,1,0,1,0,0,11410,124
503,中正區,25.032075,121.516725,0,1,0,0,0,0,0,0,0,0,0,0,37.13,10.59,4275.0,115.15,25.3,1,5,2,2,1,0,0,0,11410,171
504,中正區,25.0282,121.520237,0,1,0,0,0,0,0,0,0,0,0,0,9.78,2.58,1440.0,147.24,43.2,0,1,1,1,1,0,0,0,11409,171
505,中正區,25.031949,121.520096,0,1,0,0,0,0,0,0,0,0,0,0,16.2,2.85,1800.0,111.14,40.4,0,2,1,1,0,1,0,0,11409,127
506,中正區,25.030188,121.518142,0,1,0,0,0,0,0,0,0,0,0,0,12.73,0.97,2025.0,159.05,16.9,0,1,1,1,0,1,0,0,11409,247
507,中正區,25.037043,121.526333,0,1,0,0,0,0,0,0,0,0,0,0,10.1,1.79,1565.0,154.99,35.2,0,1,1,1,0,0,1,0,11409,342
508,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,12.17,1.34,2069.0,169.97,17.8,0,1,1,1,0,1,0,0,11409,236
509,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,12.06,1.34,1960.0,162.47,17.8,0,1,1,1,0,1,0,0,11409,236
510,中正區,25.026008,121.519899,0,1,0,0,0,0,0,0,0,0,0,0,50.34,6.88,5480.0,120.63,4.4,1,3,2,2,0,1,0,0,11409,250
511,中正區,25.02371,121.517061,0,1,0,0,0,0,0,0,0,0,0,0,8.28,0.83,730.0,88.2,17.3,0,1,0,0,0,1,0,0,11409,654
512,中正區,25.026903,121.511771,0,1,0,0,0,0,0,0,0,0,0,0,21.53,4.22,1600.0,74.3,47.8,0,3,2,1,0,0,1,0,11409,927
513,中正區,25.024721,121.523509,0,1,0,0,0,0,0,0,0,0,0,0,49.71,3.77,4850.0,116.83,18.1,1,3,2,2,0,1,0,0,11409,88
514,中正區,25.027988,121.521636,0,1,0,0,0,0,0,0,0,0,0,0,15.44,2.92,2450.0,158.65,14.9,0,1,0,1,0,0,1,0,11409,30
515,中正區,25.032036,121.516769,0,1,0,0,0,0,0,0,0,0,0,0,24.53,2.11,2500.0,101.9,19.8,1,1,1,1,0,1,0,0,11409,171
516,中正區,25.024293,121.518313,0,1,0,0,0,0,0,0,0,0,0,0,39.15,16.94,2275.0,58.12,0.0,0,7,3,3,1,0,0,0,11409,503
517,中正區,25.027282,121.520766,0,1,0,0,0,0,0,0,0,0,0,0,27.37,1.39,2400.0,135.64,7.2,1,1,1,1,0,1,0,0,11409,115
518,中正區,25.024673,121.517543,0,1,0,0,0,0,0,0,0,0,0,0,42.21,3.76,3300.0,94.61,7.4,1,2,2,1,0,1,0,0,11409,552
519,中正區,25.02704,121.521285,0,1,0,0,0,0,0,0,0,0,0,0,17.43,1.73,2400.0,137.72,6.9,0,1,1,1,0,1,0,0,11409,67
520,中正區,25.024673,121.517543,0,1,0,0,0,0,0,0,0,0,0,0,40.45,3.61,3115.0,95.0,7.4,1,2,2,1,0,1,0,0,11409,552
521,中正區,25.029845,121.519304,0,1,0,0,0,0,0,0,0,0,0,0,39.2,8.52,2000.0,51.02,30.8,1,3,2,2,0,0,1,0,11409,273
522,中正區,25.027379,121.51508,0,1,0,0,0,0,0,0,0,0,0,0,31.36,4.66,2100.0,66.96,48.2,0,2,2,1,0,0,1,0,11409,662
523,中正區,25.037032,121.522472,0,1,0,0,0,0,0,0,0,0,0,0,40.67,8.95,4620.0,113.59,29.8,1,3,2,2,0,1,0,0,11409,634
524,中正區,25.027282,121.520766,0,1,0,0,0,0,0,0,0,0,0,0,27.37,1.39,2450.0,140.18,7.2,1,2,1,1,0,1,0,0,11408,115
525,中正區,25.029468,121.510918,0,1,0,0,0,0,0,0,0,0,0,0,50.51,6.66,3980.0,78.79,48.5,0,1,0,0,0,0,1,0,11408,643
526,中正區,25.035273,121.526741,0,1,0,0,0,0,0,0,0,0,0,0,38.83,8.44,3500.0,96.53,31.7,1,3,2,2,0,0,1,0,11408,148
527,中正區,25.024492,121.52131,0,1,0,0,0,0,0,0,0,0,0,0,38.22,3.73,3500.0,125.08,4.3,1,3,1,1,0,1,0,0,11408,248
528,中正區,25.024721,121.523509,0,1,0,0,0,0,0,0,0,0,0,0,50.87,3.77,5328.0,125.52,18.1,1,3,2,2,0,1,0,0,11408,88
529,中正區,25.027282,121.520766,0,1,0,0,0,0,0,0,0,0,0,0,30.08,1.65,2588.0,86.04,7.2,1,1,1,1,0,1,0,0,11408,115
530,中正區,25.027668,121.521696,0,1,0,0,0,0,0,0,0,0,0,0,32.83,2.66,1015.0,30.92,38.2,0,3,1,2,0,1,0,0,11408,6
531,中正區,25.026536,121.512294,0,1,0,0,0,0,0,0,0,0,0,0,52.69,8.55,2920.0,55.42,36.8,0,3,2,3,0,0,1,0,11408,931
532,中正區,25.025079,121.519786,0,1,0,0,0,0,0,0,0,0,0,0,23.9,4.73,1960.0,82.01,45.5,0,3,2,2,0,0,1,0,11408,321
533,中正區,25.025022,121.522946,0,1,0,0,0,0,0,0,0,0,0,0,10.85,1.01,1260.0,116.15,18.5,0,1,1,1,0,1,0,0,11408,70
534,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,12.26,1.34,1980.0,161.5,17.8,0,1,1,1,0,1,0,0,11408,236
535,中正區,25.036039,121.524797,0,1,0,0,0,0,0,0,0,0,0,0,24.8,2.57,2075.0,83.68,0.0,0,6,2,2,1,0,0,0,11408,368
536,中正區,25.027282,121.520766,0,1,0,0,0,0,0,0,0,0,0,0,29.28,1.57,2525.0,129.29,7.2,1,2,1,1,0,1,0,0,11408,115
537,中正區,25.034634,121.526527,0,1,0,0,0,0,0,0,0,0,0,0,9.53,0.97,1700.0,178.46,28.3,0,1,1,1,0,1,0,0,11408,124
538,中正區,25.026758,121.52149,0,1,0,0,0,0,0,0,0,0,0,0,9.47,1.36,1888.0,199.34,31.6,0,1,1,1,0,1,0,0,11408,55
539,中正區,25.029669,121.518492,0,1,0,0,0,0,0,0,0,0,0,0,10.99,1.39,1830.0,166.56,18.0,0,1,1,1,0,1,0,0,11408,296
540,中正區,25.026471,121.512722,0,1,0,0,0,0,0,0,0,0,0,0,60.87,8.65,5260.0,100.87,6.3,1,3,2,2,0,1,0,0,11408,903
541,中正區,25.027303,121.519706,0,1,0,0,0,0,0,0,0,0,0,0,16.09,4.61,1570.0,97.56,42.5,0,2,1,1,1,0,0,0,11408,227
542,中正區,25.025792,121.518473,0,1,0,0,0,0,0,0,0,0,0,0,18.65,4.69,1980.0,106.15,16.8,0,2,1,1,0,0,1,0,11408,405
543,中正區,25.032565,121.51427,0,1,0,0,0,0,0,0,0,0,0,0,20.85,2.26,1820.0,87.27,48.2,0,1,1,1,0,1,0,0,11408,293
544,中正區,25.029669,121.518492,0,1,0,0,0,0,0,0,0,0,0,0,9.26,1.18,1468.0,158.54,18.0,0,1,1,1,0,1,0,0,11408,296
545,中正區,25.028021,121.515961,0,1,0,0,0,0,0,0,0,0,0,0,81.52,14.52,10143.0,140.48,4.5,1,3,2,2,0,1,0,0,11408,551
546,中正區,25.028021,121.515961,0,1,0,0,0,0,0,0,0,0,0,0,81.18,14.52,9737.0,135.16,4.5,1,3,2,2,0,1,0,0,11408,551
547,中正區,25.030852,121.521288,0,1,0,0,0,0,0,0,0,0,0,0,34.12,6.85,3070.0,89.98,41.9,0,3,2,1,1,0,0,0,11408,300
548,中正區,25.027668,121.521696,0,1,0,0,0,0,0,0,0,0,0,0,5.18,0.53,852.0,164.52,38.2,0,1,0,0,0,1,0,0,11408,6
549,中正區,25.03725,121.526371,0,1,0,0,0,0,0,0,0,0,0,0,50.02,10.58,5500.0,109.95,16.0,1,3,2,2,0,0,1,0,11408,362
550,中正區,25.031359,121.518469,0,1,0,0,0,0,0,0,0,0,0,0,23.16,3.06,2808.0,121.26,20.8,0,3,2,2,0,1,0,0,11408,118
551,中正區,25.035277,121.510975,0,1,0,0,0,0,0,0,0,0,0,0,34.44,4.34,2680.0,77.82,43.5,0,1,1,1,0,0,1,0,11407,3
552,中正區,25.02496,121.517615,0,1,0,0,0,0,0,0,0,0,0,0,16.34,2.75,1630.0,99.79,27.4,0,1,1,1,0,0,1,0,11407,530
553,中正區,25.029288,121.513345,0,1,0,0,0,0,0,0,0,0,0,0,49.59,9.25,3968.0,80.02,48.6,0,4,2,2,0,0,1,0,11407,648
554,中正區,25.027322,121.521239,0,1,0,0,0,0,0,0,0,0,0,0,25.72,2.65,2727.0,106.04,44.2,0,2,1,1,0,1,0,0,11407,68
555,中正區,25.02473,121.517541,0,1,0,0,0,0,0,0,0,0,0,0,23.5,2.58,2050.0,87.25,9.4,0,2,2,1,0,1,0,0,11407,549
556,中正區,25.032717,121.520242,0,1,0,0,0,0,0,0,0,0,0,0,36.27,6.34,4425.0,121.99,40.4,0,3,2,2,0,1,0,0,11407,146
557,中正區,25.025102,121.515681,0,1,0,0,0,0,0,0,0,0,0,0,33.22,12.78,2524.5,75.99,52.1,0,1,1,1,1,0,0,0,11407,725
558,中正區,25.027362,121.5212,0,1,0,0,0,0,0,0,0,0,0,0,78.74,15.9,5330.0,67.69,26.3,1,6,2,2,0,0,1,0,11407,69
559,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,12.26,1.34,1788.0,145.84,17.8,0,1,1,1,0,1,0,0,11407,236
560,中正區,25.026878,121.516908,0,1,0,0,0,0,0,0,0,0,0,0,20.69,6.31,1520.0,73.45,50.8,0,2,2,1,1,0,0,0,11407,542
561,中正區,25.027668,121.521696,0,1,0,0,0,0,0,0,0,0,0,0,11.85,1.09,1688.0,142.39,23.3,0,1,1,1,0,1,0,0,11407,6
562,中正區,25.032434,121.520709,0,1,0,0,0,0,0,0,0,0,0,0,35.92,6.34,4310.0,119.97,40.4,0,3,2,2,0,1,0,0,11407,191
563,中正區,25.036168,121.524923,0,1,0,0,0,0,0,0,0,0,0,0,45.4,8.22,3300.0,72.69,36.9,0,3,2,2,0,0,1,0,11407,365
564,中正區,25.025488,121.519351,0,1,0,0,0,0,0,0,0,0,0,0,25.99,6.9,2350.0,90.42,18.4,0,3,2,2,1,0,0,0,11407,332
565,中正區,25.028524,121.52094,0,1,0,0,0,0,0,0,0,0,0,0,61.19,5.42,6950.0,115.78,12.6,1,3,2,2,0,1,0,0,11407,123
566,中正區,25.026629,121.517829,0,1,0,0,0,0,0,0,0,0,0,0,26.23,1.73,2758.0,105.14,17.8,0,2,2,1,0,1,0,0,11407,448
567,中正區,25.032128,121.521201,0,1,0,0,0,0,0,0,0,0,0,0,42.88,7.59,5100.0,118.93,40.4,0,3,2,2,0,1,0,0,11407,245
568,中正區,25.035996,121.526982,0,1,0,0,0,0,0,0,0,0,0,0,26.01,5.21,2991.15,114.99,1.0,0,2,1,1,0,0,1,0,11407,208
569,中正區,25.030005,121.51584,0,1,0,0,0,0,0,0,0,0,0,0,21.08,4.83,1856.0,88.07,49.2,0,2,1,1,0,0,1,0,11407,379
570,中正區,25.029637,121.517798,0,1,0,0,0,0,0,0,0,0,0,0,32.07,11.68,2700.0,84.2,57.4,0,3,2,2,1,0,0,0,11407,312
571,中正區,25.029518,121.5108,0,1,0,0,0,0,0,0,0,0,0,0,42.32,4.54,2950.0,69.71,11.0,1,1,2,1,0,0,1,0,11407,639
572,中正區,25.031874,121.520259,0,1,0,0,0,0,0,0,0,0,0,0,19.17,3.36,2400.0,125.22,40.4,0,2,1,1,0,1,0,0,11407,147
573,中正區,25.026771,121.518525,0,1,0,0,0,0,0,0,0,0,0,0,28.58,2.97,2270.0,79.42,51.8,0,2,2,2,0,1,0,0,11407,369
574,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,10.63,1.18,1715.0,161.34,17.8,0,1,1,1,0,1,0,0,11407,236
575,中正區,25.029669,121.518492,0,1,0,0,0,0,0,0,0,0,0,0,11.39,1.44,1950.0,171.26,18.0,0,1,1,1,0,1,0,0,11406,296
576,中正區,25.033245,121.519419,0,1,0,0,0,0,0,0,0,0,0,0,15.35,3.47,2236.0,145.71,17.7,0,1,1,1,0,0,1,0,11406,117
577,中正區,25.028308,121.519539,0,1,0,0,0,0,0,0,0,0,0,0,68.7,6.1,6500.0,94.61,13.0,1,3,2,2,0,1,0,0,11406,249
578,中正區,25.028021,121.515961,0,1,0,0,0,0,0,0,0,0,0,0,91.43,14.35,10963.0,151.12,4.5,1,3,2,2,0,1,0,0,11406,551
579,中正區,25.028069,121.515906,0,1,0,0,0,0,0,0,0,0,0,0,75.21,13.23,9925.0,151.04,4.5,1,3,2,2,0,1,0,0,11406,549
580,中正區,25.033332,121.519997,0,1,0,0,0,0,0,0,0,0,0,0,66.77,7.37,9800.0,168.72,4.4,1,1,2,2,0,1,0,0,11406,161
581,中正區,25.024159,121.514424,0,1,0,0,0,0,0,0,0,0,0,0,20.52,3.71,1550.0,75.53,34.3,0,2,2,1,0,0,1,0,11406,891
582,中正區,25.026653,121.519811,0,1,0,0,0,0,0,0,0,0,0,0,35.43,2.53,3000.0,84.68,40.8,0,2,2,1,0,1,0,0,11406,236
583,中正區,25.02704,121.521285,0,1,0,0,0,0,0,0,0,0,0,0,19.01,1.93,2550.0,134.12,6.9,0,1,1,1,0,1,0,0,11406,67
584,中正區,25.028053,121.51558,0,1,0,0,0,0,0,0,0,0,0,0,26.54,4.88,2250.0,84.8,42.7,0,3,1,1,0,0,1,0,11406,569
585,中正區,25.028029,121.515916,0,1,0,0,0,0,0,0,0,0,0,0,84.5,12.83,10218.0,157.53,4.5,1,3,2,2,0,1,0,0,11406,552
586,中正區,25.031518,121.517484,0,1,0,0,0,0,0,0,0,0,0,0,23.4,4.3,805.0,34.4,36.7,0,3,2,2,0,0,1,0,11406,131
587,中正區,25.031438,121.517391,0,1,0,0,0,0,0,0,0,0,0,0,16.26,3.0,565.0,34.74,36.7,0,2,2,2,0,0,1,0,11406,144
588,中正區,25.031438,121.517391,0,1,0,0,0,0,0,0,0,0,0,0,24.35,4.49,840.0,34.5,36.7,0,3,2,2,0,0,1,0,11406,144
589,中正區,25.039392,121.522022,0,1,0,0,0,0,0,0,0,0,0,0,46.38,7.11,4088.0,88.14,9.0,1,2,2,2,0,1,0,0,11406,579
590,中正區,25.026755,121.513501,0,1,0,0,0,0,0,0,0,0,0,0,12.41,4.84,950.0,76.58,0.0,0,1,1,1,1,0,0,0,11406,822
591,中正區,25.026629,121.517829,0,1,0,0,0,0,0,0,0,0,0,0,45.89,2.87,4335.0,94.47,17.8,1,3,2,2,0,1,0,0,11406,448
592,中正區,25.034104,121.510795,0,1,0,0,0,0,0,0,0,0,0,0,44.07,7.83,4180.0,94.84,41.1,0,3,2,2,0,0,1,0,11406,135
593,中正區,25.026225,121.522794,0,1,0,0,0,0,0,0,0,0,0,0,45.73,4.61,3700.0,80.9,43.8,0,3,2,2,0,1,0,0,11406,34
594,中正區,25.025239,121.523195,0,1,0,0,0,0,0,0,0,0,0,0,13.5,1.12,1530.0,127.58,20.8,1,1,0,1,0,1,0,0,11406,34
595,中正區,25.035235,121.525212,0,1,0,0,0,0,0,0,0,0,0,0,56.76,4.71,5200.0,107.72,41.2,1,4,2,2,0,1,0,0,11406,285
596,中正區,25.026574,121.521273,0,1,0,0,0,0,0,0,0,0,0,0,26.08,1.94,2380.0,91.26,43.3,0,2,2,2,0,1,0,0,11405,87
597,中正區,25.025282,121.515863,0,1,0,0,0,0,0,0,0,0,0,0,17.07,4.81,1188.0,69.61,17.2,0,1,1,1,0,0,1,0,11405,699
598,中正區,25.029897,121.517933,0,1,0,0,0,0,0,0,0,0,0,0,26.48,6.04,974.4245,36.8,54.8,0,3,1,1,0,0,1,0,11405,281
599,中正區,25.028988,121.5159,0,1,0,0,0,0,0,0,0,0,0,0,22.81,9.76,1405.0,61.6,19.6,0,2,2,2,0,0,1,0,11405,462
600,中正區,25.024581,121.522564,0,1,0,0,0,0,0,0,0,0,0,0,38.67,10.67,2890.0,74.73,39.5,0,3,2,2,1,0,0,0,11405,135
601,中正區,25.027282,121.520766,0,1,0,0,0,0,0,0,0,0,0,0,10.83,1.03,1935.0,178.73,7.2,0,1,0,1,0,1,0,0,11405,115
602,中正區,25.038487,121.521814,0,1,0,0,0,0,0,0,0,0,0,0,39.78,3.83,4630.0,116.38,48.5,0,4,2,2,0,1,0,0,11405,641
603,中正區,25.034219,121.527674,0,1,0,0,0,0,0,0,0,0,0,0,10.61,0.99,1680.0,158.41,28.8,0,1,1,1,0,0,1,0,11405,12
604,中正區,25.024898,121.515416,0,1,0,0,0,0,0,0,0,0,0,0,28.32,10.51,1416.0,50.0,48.6,0,3,2,1,1,0,0,0,11405,760
605,中正區,25.032088,121.521178,0,1,0,0,0,0,0,0,0,0,0,0,43.55,7.65,5138.0,117.99,40.4,0,3,2,2,0,1,0,0,11405,243
606,中正區,25.031375,121.520358,0,1,0,0,0,0,0,0,0,0,0,0,10.87,1.23,1700.0,156.37,16.5,0,1,1,1,0,1,0,0,11405,181
607,中正區,25.031127,121.517403,0,1,0,0,0,0,0,0,0,0,0,0,22.76,0.96,2000.0,87.87,33.7,0,1,0,1,0,0,1,0,11405,171
608,中正區,25.02468,121.520074,0,1,0,0,0,0,0,0,0,0,0,0,34.07,11.72,2040.0,59.88,50.3,0,4,2,2,1,0,0,0,11405,333
609,中正區,25.025196,121.5209,0,1,0,0,0,0,0,0,0,0,0,0,36.11,7.29,3130.0,86.69,41.8,0,3,2,2,0,0,1,0,11405,234
610,中正區,25.036913,121.522719,0,1,0,0,0,0,0,0,0,0,0,0,8.8,1.94,450.0,51.16,29.8,1,4,2,2,0,1,0,0,11405,617
611,中正區,25.028615,121.51576,0,1,0,0,0,0,0,0,0,0,0,0,39.07,4.34,3000.0,76.79,48.7,0,4,2,2,0,1,0,0,11405,505
612,中正區,25.025596,121.521532,0,1,0,0,0,0,0,0,0,0,0,0,34.94,7.01,2000.0,57.24,38.3,0,4,2,2,1,0,0,0,11405,165
613,中正區,25.031073,121.518697,0,1,0,0,0,0,0,0,0,0,0,0,36.94,5.73,4390.0,118.83,20.8,0,1,0,0,0,1,0,0,11405,138
614,中正區,25.026771,121.518525,0,1,0,0,0,0,0,0,0,0,0,0,41.94,4.48,3050.0,72.73,51.8,0,3,2,2,0,1,0,0,11405,369
615,中正區,25.02617,121.514727,0,1,0,0,0,0,0,0,0,0,0,0,29.52,6.2,2200.0,74.52,37.1,0,3,2,2,0,0,1,0,11405,796
616,中正區,25.034634,121.526527,0,1,0,0,0,0,0,0,0,0,0,0,10.32,1.05,1640.0,158.85,28.3,0,1,2,1,0,1,0,0,11405,124
617,中正區,25.025239,121.523195,0,1,0,0,0,0,0,0,0,0,0,0,33.25,3.01,3700.0,111.27,13.7,1,2,2,1,0,1,0,0,11404,34
618,中正區,25.030091,121.516844,0,1,0,0,0,0,0,0,0,0,0,0,53.85,8.26,6400.0,118.85,40.5,0,1,0,0,0,0,1,0,11404,302
619,中正區,25.024916,121.517867,0,1,0,0,0,0,0,0,0,0,0,0,29.35,6.64,2140.0,72.92,43.9,0,3,2,1,1,0,0,0,11404,507
