"id","district","latitude","longitude","dist_zhongshan","dist_zhongzheng","dist_xinyi","dist_neihu","dist_beitou","dist_nangang","dist_shilin","dist_datong","dist_daan","dist_wenshan","dist_songshan","dist_wanhua","house_age","building_area","land_area","total_price","unit_price","has_parking","floor","total_floor","rooms","halls","bathrooms","extra_rooms","type_apartment","type_building","type_house","type_mansion","type_studio","transaction_date","created_at","updated_at","deleted_at","distance_to_mrt"
"4110","北投區","25.1377784","121.5033722","0","0","0","0","1","0","0","0","0","0","0","0","19.20","13.69","1.77","1125","82.17","0","4","13","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"118"
"4111","北投區","25.1307563","121.5288205","0","0","0","0","1","0","0","0","0","0","0","0","43.90","14.37","2.62","618","43.00","0","3","8","1","1","1","0","0","0","0","0","1","11408","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2892"
"4112","北投區","25.1258054","121.5092137","0","0","0","0","1","0","0","0","0","0","0","0","35.80","82.75","32.18","3900","47.13","0","1","4","5","3","4","0","0","0","1","0","0","11408","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"795"
"4113","北投區","25.1355228","121.5108705","0","0","0","0","1","0","0","0","0","0","0","0","70.60","42.29","186.11","2700","63.84","0","1","0","4","4","2","0","0","0","1","0","0","11408","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"983"
"4114","北投區","25.1392317","121.5007599","0","0","0","0","1","0","0","0","0","0","0","0","56.10","6.00","3.75","350","58.32","0","1","2","5","1","5","0","0","0","1","0","0","11408","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"411"
"4115","北投區","25.1403697","121.5059417","0","0","0","0","1","0","0","0","0","0","0","0","47.00","15.50","4.01","600","38.72","0","3","5","2","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"584"
"4116","北投區","25.1414348","121.5033475","0","0","0","0","1","0","0","0","0","0","0","0","56.00","19.66","7.77","799","40.64","0","1","3","2","1","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"646"
"4117","北投區","25.1285064","121.5007855","0","0","0","0","1","0","0","0","0","0","0","0","54.80","19.45","14.32","1138","58.51","0","2","3","2","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"346"
"4118","北投區","25.1128259","121.5162496","0","0","0","0","1","0","0","0","0","0","0","0","53.30","24.70","7.11","3028","122.61","0","1","4","0","0","0","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"100"
"4119","北投區","25.1285064","121.5007855","0","0","0","0","1","0","0","0","0","0","0","0","54.80","19.45","14.32","1150","59.12","0","3","3","2","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"346"
"4120","北投區","25.1422185","121.4985305","0","0","0","0","1","0","0","0","0","0","0","0","46.90","22.72","7.38","1090","47.97","0","4","5","3","1","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"932"
"4121","北投區","25.1403084","121.4865023","0","0","0","0","1","0","0","0","0","0","0","0","39.00","42.92","14.49","2900","67.57","0","1","5","4","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"408"
"4122","北投區","25.1394230","121.5002548","0","0","0","0","1","0","0","0","0","0","0","0","47.70","23.46","4.72","1150","49.01","0","2","5","3","1","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"472"
"4123","北投區","25.1133094","121.5121961","0","0","0","0","1","0","0","0","0","0","0","0","47.80","11.37","3.36","717","63.08","0","3","4","3","1","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"466"
"4124","北投區","25.1269880","121.5012752","0","0","0","0","1","0","0","0","0","0","0","0","54.90","26.05","10.08","1500","57.59","0","2","3","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"131"
"4125","北投區","25.1329616","121.5048004","0","0","0","0","1","0","0","0","0","0","0","0","48.10","29.03","9.15","1475","50.81","0","3","4","3","1","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"602"
"4126","北投區","25.1269880","121.5012752","0","0","0","0","1","0","0","0","0","0","0","0","54.90","26.05","10.08","1500","57.59","0","3","3","3","1","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"131"
"4127","北投區","25.1245573","121.5279014","0","0","0","0","1","0","0","0","0","0","0","0","45.00","30.73","9.71","1280","41.65","0","2","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2159"
"4128","北投區","25.1087880","121.5143388","0","0","0","0","1","0","0","0","0","0","0","0","41.50","37.02","4.12","1900","51.33","0","4","5","4","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"575"
"4129","北投區","25.1441703","121.4953051","0","0","0","0","1","0","0","0","0","0","0","0","45.20","28.10","8.25","1030","36.66","0","4","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1414"
"4130","北投區","25.1176129","121.5077716","0","0","0","0","1","0","0","0","0","0","0","0","48.50","26.29","7.79","1488","56.60","0","4","4","2","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"461"
"4131","北投區","25.1220845","121.4685507","0","0","0","0","1","0","0","0","0","0","0","0","43.00","12.30","3.51","600","48.79","0","1","5","2","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"514"
"4132","北投區","25.1201181","121.5064631","0","0","0","0","1","0","0","0","0","0","0","0","41.60","29.52","6.10","1640","55.56","0","5","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"104"
"4133","北投區","25.1189522","121.5147185","0","0","0","0","1","0","0","0","0","0","0","0","42.90","33.41","10.06","2160","64.65","0","2","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"580"
"4134","北投區","25.1223578","121.5244311","0","0","0","0","1","0","0","0","0","0","0","0","41.40","42.14","13.77","2070","49.12","0","2","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1607"
"4135","北投區","25.1235801","121.5025802","0","0","0","0","1","0","0","0","0","0","0","0","44.80","30.95","9.34","1580","51.06","0","3","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"284"
"4136","北投區","25.1285675","121.4987131","0","0","0","0","1","0","0","0","0","0","0","0","44.70","30.33","12.10","1726","56.90","0","2","4","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"360"
"4137","北投區","25.1332537","121.5038694","0","0","0","0","1","0","0","0","0","0","0","0","45.40","30.86","9.21","1320","42.78","0","4","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"538"
"4138","北投區","25.1420359","121.5017929","0","0","0","0","1","0","0","0","0","0","0","0","45.20","37.49","10.94","1800","48.01","0","1","5","4","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"756"
"4139","北投區","25.1152710","121.5088428","0","0","0","0","1","0","0","0","0","0","0","0","55.40","29.34","11.27","1500","51.12","0","4","4","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"825"
"4140","北投區","25.1258209","121.5020142","0","0","0","0","1","0","0","0","0","0","0","0","55.40","17.38","11.80","1635","94.05","0","1","2","4","1","4","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"139"
"4141","北投區","25.1247707","121.5288344","0","0","0","0","1","0","0","0","0","0","0","0","44.50","30.74","8.74","1560","50.75","0","3","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2273"
"4142","北投區","25.1189522","121.5147185","0","0","0","0","1","0","0","0","0","0","0","0","42.90","30.22","9.24","2100","69.49","0","2","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"580"
"4143","北投區","25.1441703","121.4953051","0","0","0","0","1","0","0","0","0","0","0","0","45.20","32.00","9.37","1160","36.25","0","4","5","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1414"
"4144","北投區","25.1244546","121.5288529","0","0","0","0","1","0","0","0","0","0","0","0","44.50","37.71","11.48","1885","49.99","0","3","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2247"
"4145","北投區","25.1379601","121.5003580","0","0","0","0","1","0","0","0","0","0","0","0","46.20","29.25","16.09","1158","39.59","0","5","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"319"
"4146","北投區","25.1398694","121.5017542","0","0","0","0","1","0","0","0","0","0","0","0","50.20","26.41","11.39","1136","43.01","0","2","4","2","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"448"
"4147","北投區","25.1333386","121.5054366","0","0","0","0","1","0","0","0","0","0","0","0","46.00","28.36","10.78","1380","48.66","0","4","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"581"
"4148","北投區","25.1405171","121.5024313","0","0","0","0","1","0","0","0","0","0","0","0","48.40","12.97","5.23","486","37.47","0","1","4","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"532"
"4149","北投區","25.1143494","121.5116749","0","0","0","0","1","0","0","0","0","0","0","0","50.70","27.35","9.23","1680","61.42","0","4","4","4","3","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"476"
"4150","北投區","25.1184883","121.5157082","0","0","0","0","1","0","0","0","0","0","0","0","48.40","28.52","10.74","2772","97.20","0","1","4","6","0","6","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"512"
"4151","北投區","25.1178097","121.5109357","0","0","0","0","1","0","0","0","0","0","0","0","41.30","35.36","10.32","905","25.59","0","2","5","3","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"672"
"4152","北投區","25.1367338","121.4808251","0","0","0","0","1","0","0","0","0","0","0","0","43.10","31.05","9.41","1050","33.82","0","4","5","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"569"
"4153","北投區","25.1367338","121.4808251","0","0","0","0","1","0","0","0","0","0","0","0","43.10","31.05","9.41","1050","33.82","0","5","5","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"569"
"4154","北投區","25.1367338","121.4808251","0","0","0","0","1","0","0","0","0","0","0","0","43.10","31.05","9.41","1080","34.78","0","3","5","3","2","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"569"
"4155","北投區","25.1410569","121.4867532","0","0","0","0","1","0","0","0","0","0","0","0","45.00","35.16","9.74","1355","38.54","0","4","5","4","2","2","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"521"
"4156","北投區","25.1309353","121.5006863","0","0","0","0","1","0","0","0","0","0","0","0","47.80","10.49","3.10","450","42.88","0","4","4","3","1","1","0","1","0","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"195"
"4157","北投區","25.1327670","121.5002260","0","0","0","0","1","0","0","0","0","0","0","0","17.70","24.10","2.12","2028","84.15","0","6","20","2","2","1","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"282"
"4158","北投區","25.1148533","121.5173687","0","0","0","0","1","0","0","0","0","0","0","0","7.30","66.93","5.26","6800","101.60","1","21","24","2","2","2","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"242"
"4159","北投區","25.1325979","121.5002568","0","0","0","0","1","0","0","0","0","0","0","0","17.70","24.10","2.12","2028","84.16","0","6","23","2","2","1","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"266"
"4160","北投區","25.1353152","121.5029456","0","0","0","0","1","0","0","0","0","0","0","0","15.50","31.00","2.45","2288","81.47","1","2","11","2","2","1","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"228"
"4161","北投區","25.1181501","121.5090828","0","0","0","0","1","0","0","0","0","0","0","0","11.20","25.30","5.05","1750","69.18","1","3","12","2","2","2","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"465"
"4162","北投區","25.1332779","121.4993868","0","0","0","0","1","0","0","0","0","0","0","0","1.10","26.75","4.74","2600","97.20","0","2","18","2","1","1","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"215"
"4163","北投區","25.1240328","121.5256183","0","0","0","0","1","0","0","0","0","0","0","0","0.50","49.97","7.67","4220","101.38","1","13","14","3","2","2","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1886"
"4164","北投區","25.1240328","121.5256183","0","0","0","0","1","0","0","0","0","0","0","0","0.50","49.65","7.58","4135","99.86","1","13","14","3","2","2","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1886"
"4165","北投區","25.1332779","121.4993868","0","0","0","0","1","0","0","0","0","0","0","0","1.10","24.73","4.38","2530","102.32","0","3","18","2","1","1","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"215"
"4166","北投區","25.1332779","121.4993868","0","0","0","0","1","0","0","0","0","0","0","0","1.10","34.50","4.39","2765","100.90","1","2","18","2","1","1","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"215"
"4167","北投區","25.1240328","121.5256183","0","0","0","0","1","0","0","0","0","0","0","0","0.50","50.04","7.67","3900","92.78","1","3","14","3","2","2","0","0","1","0","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1886"
"4168","北投區","25.1412180","121.4871902","0","0","0","0","1","0","0","0","0","0","0","0","33.60","70.44","11.06","2000","28.39","1","5","7","4","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"564"
"4169","北投區","25.1208387","121.5250989","0","0","0","0","1","0","0","0","0","0","0","0","40.70","44.90","8.38","2850","63.47","0","5","7","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1543"
"4170","北投區","25.1131594","121.5241043","0","0","0","0","1","0","0","0","0","0","0","0","45.30","41.06","7.67","2960","72.09","0","5","8","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"838"
"4171","北投區","25.1295593","121.5097251","0","0","0","0","1","0","0","0","0","0","0","0","5.60","72.44","37.83","3580","52.39","1","4","5","4","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1247"
"4172","北投區","25.1400148","121.5120298","0","0","0","0","1","0","0","0","0","0","0","0","47.80","19.20","5.20","695","36.20","0","2","7","2","1","1","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1197"
"4173","北投區","25.1275994","121.5305226","0","0","0","0","1","0","0","0","0","0","0","0","40.80","35.67","7.86","1875","52.56","0","2","7","2","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2707"
"4174","北投區","25.1327539","121.5306738","0","0","0","0","1","0","0","0","0","0","0","0","17.90","61.70","27.52","3300","53.49","1","4","7","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"3268"
"4175","北投區","25.1126526","121.5115489","0","0","0","0","1","0","0","0","0","0","0","0","8.70","22.58","6.17","1908","84.50","0","2","7","2","1","1","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"588"
"4176","北投區","25.1358665","121.5054272","0","0","0","0","1","0","0","0","0","0","0","0","47.60","22.32","3.14","1170","52.42","0","3","10","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"295"
"4177","北投區","25.1300182","121.5307214","0","0","0","0","1","0","0","0","0","0","0","0","40.80","27.91","5.01","1660","59.48","0","2","7","3","2","1","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2972"
"4178","北投區","25.1305886","121.5017362","0","0","0","0","1","0","0","0","0","0","0","0","0.40","37.63","6.64","2777","73.80","1","3","8","2","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"338"
"4179","北投區","25.1420644","121.5040444","0","0","0","0","1","0","0","0","0","0","0","0","28.00","26.83","10.58","1680","62.61","1","5","7","2","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"739"
"4180","北投區","25.1392680","121.4980326","0","0","0","0","1","0","0","0","0","0","0","0","39.70","35.71","9.59","1875","52.51","0","4","7","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"677"
"4181","北投區","25.1298764","121.5067513","0","0","0","0","1","0","0","0","0","0","0","0","9.70","97.94","46.46","5300","58.69","1","3","5","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"929"
"4182","北投區","25.1289870","121.5287733","0","0","0","0","1","0","0","0","0","0","0","0","43.80","45.16","7.37","1720","38.09","0","3","7","4","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2690"
"4183","北投區","25.1286611","121.5057248","0","0","0","0","1","0","0","0","0","0","0","0","7.40","82.26","14.15","6678","92.61","1","7","10","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"720"
"4184","北投區","25.1289870","121.5287733","0","0","0","0","1","0","0","0","0","0","0","0","43.80","45.63","7.44","2215","48.55","0","2","7","4","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2690"
"4185","北投區","25.1305886","121.5017362","0","0","0","0","1","0","0","0","0","0","0","0","0.40","37.46","6.62","2760","94.98","1","8","8","2","2","1","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"338"
"4186","北投區","25.1400148","121.5120298","0","0","0","0","1","0","0","0","0","0","0","0","47.80","13.49","3.46","398","29.51","0","1","7","0","0","0","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1197"
"4187","北投區","25.1286287","121.5304873","0","0","0","0","1","0","0","0","0","0","0","0","40.60","50.01","10.28","2540","50.79","0","5","7","3","2","2","0","0","0","0","1","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"2806"
"4188","北投區","25.1355299","121.5061796","0","0","0","0","1","0","0","0","0","0","0","0","15.80","16.84","2.56","950","56.42","0","8","12","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"404"
"4189","北投區","25.1266155","121.4689150","0","0","0","0","1","0","0","0","0","0","0","0","11.70","28.83","5.10","1250","43.36","1","5","14","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"280"
"4190","北投區","25.1359857","121.5075203","0","0","0","0","1","0","0","0","0","0","0","0","43.20","15.30","2.78","828","54.12","0","3","7","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"541"
"4191","北投區","25.1358093","121.5036815","0","0","0","0","1","0","0","0","0","0","0","0","20.30","11.31","1.24","730","64.52","0","7","14","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"168"
"4192","北投區","25.1348625","121.4979850","0","0","0","0","1","0","0","0","0","0","0","0","47.10","15.22","6.11","670","44.02","0","4","4","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"366"
"4193","北投區","25.1352887","121.5054248","0","0","0","0","1","0","0","0","0","0","0","0","48.10","15.23","4.15","680","44.65","0","2","7","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"347"
"4194","北投區","25.1357147","121.5049406","0","0","0","0","1","0","0","0","0","0","0","0","44.40","11.99","1.50","766","63.88","0","2","7","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"259"
"4195","北投區","25.1230838","121.5233533","0","0","0","0","1","0","0","0","0","0","0","0","6.50","17.58","3.25","1460","103.81","1","3","7","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1581"
"4196","北投區","25.1289919","121.5040304","0","0","0","0","1","0","0","0","0","0","0","0","10.00","38.57","4.83","2435","88.00","1","7","9","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"575"
"4197","北投區","25.1300626","121.5051058","0","0","0","0","1","0","0","0","0","0","0","0","49.70","18.99","7.18","975","51.33","0","4","4","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"784"
"4198","北投區","25.1362289","121.5076998","0","0","0","0","1","0","0","0","0","0","0","0","15.90","28.17","2.39","1090","55.45","1","4","19","1","0","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"556"
"4199","北投區","25.1348625","121.4979850","0","0","0","0","1","0","0","0","0","0","0","0","47.10","16.75","7.05","730","43.58","0","4","4","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"366"
"4200","北投區","25.1101529","121.5190147","0","0","0","0","1","0","0","0","0","0","0","0","10.10","12.39","2.74","1370","110.60","0","4","11","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"42"
"4201","北投區","25.1402132","121.5015275","0","0","0","0","1","0","0","0","0","0","0","0","53.80","16.75","12.10","950","56.72","0","1","2","1","1","2","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"503"
"4202","北投區","25.1346833","121.5055810","0","0","0","0","1","0","0","0","0","0","0","0","55.30","29.56","10.59","1330","44.99","0","4","4","1","2","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"426"
"4203","北投區","25.1414353","121.5111332","0","0","0","0","1","0","0","0","0","0","0","0","43.40","18.17","3.15","460","25.31","0","6","7","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1186"
"4204","北投區","25.1507939","121.5474351","0","0","0","0","1","0","0","0","0","0","0","0","47.50","26.28","2.79","1060","40.33","0","8","10","1","1","1","0","0","0","0","0","1","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"6083"
"4205","北投區","25.1222781","121.5004924","0","0","0","0","1","0","0","0","0","0","0","0","65.50","15.90","31.46","1320","83.04","0","1","1","0","1","1","0","0","0","1","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"404"
"4206","北投區","25.1416986","121.4974077","0","0","0","0","1","0","0","0","0","0","0","0","57.50","32.89","17.55","1500","45.60","0","1","2","4","2","2","0","0","0","1","0","0","11407","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"964"
"4207","北投區","25.1167403","121.5199052","0","0","0","0","1","0","0","0","0","0","0","0","52.30","28.53","11.19","2850","99.91","0","1","4","4","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"660"
"4208","北投區","25.1214709","121.4684789","0","0","0","0","1","0","0","0","0","0","0","0","43.80","35.70","10.37","1464","41.01","0","4","5","3","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"595"
"4209","北投區","25.1192896","121.5032072","0","0","0","0","1","0","0","0","0","0","0","0","52.60","29.02","11.19","2000","68.91","0","3","4","3","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"417"
"4210","北投區","25.1184718","121.5074083","0","0","0","0","1","0","0","0","0","0","0","0","51.60","36.25","11.95","1020","28.13","0","3","4","3","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"329"
"4211","北投區","25.1299303","121.5015351","0","0","0","0","1","0","0","0","0","0","0","0","48.50","26.53","8.55","724","27.29","0","2","4","3","2","1","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"344"
"4212","北投區","25.1162829","121.5190406","0","0","0","0","1","0","0","0","0","0","0","0","56.00","36.24","18.25","2280","62.92","0","3","4","3","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"530"
"4213","北投區","25.1365175","121.4807053","0","0","0","0","1","0","0","0","0","0","0","0","45.80","28.12","6.82","1200","42.67","0","5","5","3","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"590"
"4214","北投區","25.1269413","121.5096746","0","0","0","0","1","0","0","0","0","0","0","0","40.90","28.64","7.26","1300","45.39","0","2","5","3","2","1","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"970"
"4215","北投區","25.1105328","121.5136223","0","0","0","0","1","0","0","0","0","0","0","0","35.50","38.48","14.98","2100","54.58","0","5","5","3","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"552"
"4216","北投區","25.1445810","121.4939976","0","0","0","0","1","0","0","0","0","0","0","0","49.20","22.54","8.58","820","36.38","0","4","4","3","1","1","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1504"
"4217","北投區","25.1141996","121.5184071","0","0","0","0","1","0","0","0","0","0","0","0","48.10","21.23","7.87","1420","66.88","0","2","4","2","2","1","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"298"
"4218","北投區","25.1169969","121.5057363","0","0","0","0","1","0","0","0","0","0","0","0","43.80","30.20","9.60","1720","56.96","0","4","4","3","2","2","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"557"
"4219","北投區","25.1185779","121.5133088","0","0","0","0","1","0","0","0","0","0","0","0","49.00","35.98","14.90","1250","34.74","0","1","4","6","0","6","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"581"
"4220","北投區","25.1405517","121.5134106","0","0","0","0","1","0","0","0","0","0","0","0","49.80","25.28","7.03","820","32.44","0","2","4","3","2","3","0","1","0","0","0","0","11406","2026-03-26 21:58:59","2026-03-26 22:04:00",NULL,"1393"
