行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,房屋總價,單價,房,廳,衛,車位數量,是否加蓋,房屋類型_公寓,房屋類型_大樓,房屋類型_華廈,房屋類型_透天,緯度,經度,成交年月
0,0,0,0,0,1,0,0,0,0,0,0,5.36,0,87.9,0,0,0,0,0,0,1,0,0,25.054814,121.597584,11406
0,0,0,0,0,1,0,0,0,0,0,0,0.98,0,135.69,0,0,0,0,0,0,1,0,0,25.054678,121.605803,11406
0,0,0,0,0,1,0,0,0,0,0,0,18.54,0,66.62,0,0,0,0,0,0,1,0,0,25.056883,121.602987,11406
0,0,0,0,0,1,0,0,0,0,0,0,6.33,0,105.39,0,0,0,0,0,0,1,0,0,25.055159,121.598776,11406
0,0,0,0,0,1,0,0,0,0,0,0,2.97,0,110.1,0,0,0,0,0,0,1,0,0,25.055159,121.598776,11406
0,0,0,0,0,1,0,0,0,0,0,0,5.36,0,103.17,0,0,0,0,0,0,1,0,0,25.054833,121.597366,11406
0,0,0,0,0,1,0,0,0,0,0,0,7.95,0,61.27,0,0,0,0,0,1,0,0,0,25.053385,121.614577,11406
0,0,0,0,0,1,0,0,0,0,0,0,8.31,0,90.59,0,0,0,0,0,1,0,0,0,25.055822,121.601544,11406
0,0,0,0,0,1,0,0,0,0,0,0,5.61,0,73.45,0,0,0,0,0,0,1,0,0,25.057847,121.605553,11406
0,0,0,0,0,1,0,0,0,0,0,0,2.02,0,99.28,0,0,0,0,0,0,1,0,0,25.055421,121.606951,11406
0,0,0,0,0,1,0,0,0,0,0,0,25.53,0,39.53,0,0,0,0,0,0,0,1,0,25.058345,121.602978,11406
0,0,0,0,0,1,0,0,0,0,0,0,4.68,0,106.56,0,0,0,0,0,0,1,0,0,25.055103,121.601896,11406
0,0,0,0,0,1,0,0,0,0,0,0,6.2,0,81.84,0,0,0,0,0,0,1,0,0,25.059822,121.612754,11406
0,0,0,0,0,1,0,0,0,0,0,0,5.31,0,104.83,0,0,0,0,0,0,1,0,0,25.055565,121.599223,11406
0,0,0,0,0,1,0,0,0,0,0,0,7.94,0,64.03,0,0,0,0,0,1,0,0,0,25.056956,121.606048,11405
0,0,0,0,0,1,0,0,0,0,0,0,11.65,0,61.8,0,0,0,0,0,1,0,0,0,25.055489,121.600589,11405
0,0,0,0,0,1,0,0,0,0,0,0,13.54,0,94.48,0,0,0,0,0,1,0,0,0,25.056287,121.60059,11405
0,0,0,0,0,1,0,0,0,0,0,0,10.74,0,88.93,0,0,0,0,0,0,1,0,0,25.05384,121.599957,11405
0,0,0,0,0,1,0,0,0,0,0,0,6.3,0,27.05,0,0,0,0,0,1,0,0,0,25.053923,121.601559,11405
0,0,0,0,0,1,0,0,0,0,0,0,5.74,0,73.94,0,0,0,0,0,1,0,0,0,25.053104,121.612502,11405
0,0,0,0,0,1,0,0,0,0,0,0,11.35,0,42.66,0,0,0,0,0,1,0,0,0,25.059659,121.609233,11405
0,0,0,0,0,1,0,0,0,0,0,0,6.43,0,80.92,0,0,0,0,0,1,0,0,0,25.052918,121.615255,11405
0,0,0,0,0,1,0,0,0,0,0,0,25.7,0,57.7,0,0,0,0,0,0,0,1,0,25.056997,121.60125,11405
0,0,0,0,0,1,0,0,0,0,0,0,9.53,0,66.61,0,0,0,0,0,1,0,0,0,25.056795,121.605106,11405
0,0,0,0,0,1,0,0,0,0,0,0,51.8,0,70.94,0,0,0,0,0,0,1,0,0,25.058844,121.612088,11405
0,0,0,0,0,1,0,0,0,0,0,0,45.27,0,64.53,0,0,0,0,0,0,1,0,0,25.056522,121.613586,11405
0,0,0,0,0,1,0,0,0,0,0,0,9.65,0,45.9,0,0,0,0,0,1,0,0,0,25.048428,121.6133,11405
0,0,0,0,0,1,0,0,0,0,0,0,7.95,0,58.61,0,0,0,0,0,1,0,0,0,25.053395,121.614656,11405
0,0,0,0,0,1,0,0,0,0,0,0,5.86,0,89.28,0,0,0,0,0,0,0,1,0,25.061533,121.612444,11405
0,0,0,0,0,1,0,0,0,0,0,0,7.91,0,95.54,0,0,0,0,0,0,1,0,0,25.054877,121.604936,11405
0,0,0,0,0,1,0,0,0,0,0,0,13.07,0,46.5,0,0,0,0,0,1,0,0,0,25.052556,121.613301,11404
0,0,0,0,0,1,0,0,0,0,0,0,11.1,0,74.11,0,0,0,0,0,1,0,0,0,25.056907,121.605476,11404
0,0,0,0,0,1,0,0,0,0,0,0,5.39,0,102.96,0,0,0,0,0,0,1,0,0,25.059774,121.613512,11404
0,0,0,0,0,1,0,0,0,0,0,0,4.2,0,117.63,0,0,0,0,0,0,1,0,0,25.056312,121.60437,11404
0,0,0,0,0,1,0,0,0,0,0,0,3.77,0,104.36,0,0,0,0,0,0,1,0,0,25.055628,121.606628,11404
0,0,0,0,0,1,0,0,0,0,0,0,10.42,0,81.94,0,0,0,0,0,0,1,0,0,25.061533,121.612444,11404
0,0,0,0,0,1,0,0,0,0,0,0,9.22,0,64.93,0,0,0,0,0,0,1,0,0,25.059143,121.612619,11404
0,0,0,0,0,1,0,0,0,0,0,0,3.68,0,68.99,0,0,0,0,0,0,1,0,0,25.051846,121.616236,11404
0,0,0,0,0,1,0,0,0,0,0,0,11.34,0,62.72,0,0,0,0,0,1,0,0,0,25.057107,121.600743,11403
0,0,0,0,0,1,0,0,0,0,0,0,5.62,0,102.15,0,0,0,0,0,0,1,0,0,25.060121,121.613269,11403
0,0,0,0,0,1,0,0,0,0,0,0,4.88,0,106.96,0,0,0,0,0,0,1,0,0,25.058844,121.612088,11403
0,0,0,0,0,1,0,0,0,0,0,0,5.7,0,94.12,0,0,0,0,0,0,0,1,0,25.059423,121.611796,11403
0,0,0,0,0,1,0,0,0,0,0,0,5.09,0,101.71,0,0,0,0,0,0,1,0,0,25.055565,121.599223,11403
0,0,0,0,0,1,0,0,0,0,0,0,11.19,0,70.96,0,0,0,0,0,1,0,0,0,25.055919,121.601279,11403
0,0,0,0,0,1,0,0,0,0,0,0,4.98,0,106.75,0,0,0,0,0,0,1,0,0,25.059919,121.612662,11403
0,0,0,0,0,1,0,0,0,0,0,0,6.3,0,105.54,0,0,0,0,0,0,0,1,0,25.061646,121.612632,11403
0,0,0,0,0,1,0,0,0,0,0,0,7.97,0,69.29,0,0,0,0,0,0,1,0,0,25.054324,121.600239,11403
0,0,0,0,0,1,0,0,0,0,0,0,11.79,0,109.84,0,0,0,0,0,0,1,0,0,25.059143,121.612619,11403
0,0,0,0,0,1,0,0,0,0,0,0,2.72,0,106.7,0,0,0,0,0,0,1,0,0,25.057901,121.606067,11403
0,0,0,0,0,1,0,0,0,0,0,0,9.44,0,74.98,0,0,0,0,0,1,0,0,0,25.060583,121.612002,11403
0,0,0,0,0,1,0,0,0,0,0,0,2.57,0,88.95,0,0,0,0,0,0,1,0,0,25.057847,121.605553,11403
0,0,0,0,0,1,0,0,0,0,0,0,6.67,0,95.1,0,0,0,0,0,0,1,0,0,25.055059,121.602053,11403
0,0,0,0,0,1,0,0,0,0,0,0,10.98,0,88.13,0,0,0,0,0,0,0,1,0,25.054324,121.600336,11403
0,0,0,0,0,1,0,0,0,0,0,0,2.7,0,38.97,0,0,0,0,0,1,0,0,0,25.053028,121.61339,11403
0,0,0,0,0,1,0,0,0,0,0,0,9.45,0,63.27,0,0,0,0,0,1,0,0,0,25.056204,121.600427,11403
0,0,0,0,0,0,1,0,0,0,0,0,5.27,0,63.03,0,0,0,0,0,1,0,0,0,25.089984,121.520077,11501
0,0,0,0,0,0,1,0,0,0,0,0,8.97,0,72.5,0,0,0,0,0,0,1,0,0,25.08852,121.516271,11501
0,0,0,0,0,0,1,0,0,0,0,0,0.9,0,86.18,0,0,0,0,0,0,0,1,0,25.087837,121.526405,11501
0,0,0,0,0,0,1,0,0,0,0,0,4.51,0,155.27,0,0,0,0,0,0,1,0,0,25.087202,121.52474,11412
0,0,0,0,0,0,1,0,0,0,0,0,7.87,0,55.31,0,0,0,0,0,0,1,0,0,25.087171,121.520489,11412
0,0,0,0,0,0,1,0,0,0,0,0,10.26,0,68.25,0,0,0,0,0,0,0,1,0,25.084937,121.519186,11412
0,0,0,0,0,0,1,0,0,0,0,0,11.19,0,61.76,0,0,0,0,0,1,0,0,0,25.088892,121.518782,11412
0,0,0,0,0,0,1,0,0,0,0,0,4.48,0,78.62,0,0,0,0,0,0,0,1,0,25.096707,121.525514,11412
0,0,0,0,0,0,1,0,0,0,0,0,8.23,0,23.46,0,0,0,0,0,1,0,0,0,25.08647,121.51717,11412
0,0,0,0,0,0,1,0,0,0,0,0,9.64,0,73.0,0,0,0,0,0,1,0,0,0,25.082696,121.52224,11412
0,0,0,0,0,0,1,0,0,0,0,0,10.32,0,49.09,0,0,0,0,0,1,0,0,0,25.090988,121.518627,11412
0,0,0,0,0,0,1,0,0,0,0,0,9.53,0,32.99,0,0,0,0,0,1,0,0,0,25.090157,121.523826,11412
0,0,0,0,0,0,1,0,0,0,0,0,9.38,0,79.58,0,0,0,0,0,1,0,0,0,25.093999,121.522347,11412
0,0,0,0,0,0,1,0,0,0,0,0,5.51,0,72.14,0,0,0,0,0,0,1,0,0,25.091998,121.51826,11412
0,0,0,0,0,0,1,0,0,0,0,0,6.35,0,67.3,0,0,0,0,0,1,0,0,0,25.095627,121.521953,11411
0,0,0,0,0,0,1,0,0,0,0,0,14.54,0,38.98,0,0,0,0,0,1,0,0,0,25.092897,121.519771,11411
0,0,0,0,0,0,1,0,0,0,0,0,6.41,0,60.78,0,0,0,0,0,1,0,0,0,25.084678,121.520949,11411
0,0,0,0,0,0,1,0,0,0,0,0,4.42,0,82.34,0,0,0,0,0,0,0,1,0,25.098539,121.524837,11411
0,0,0,0,0,0,1,0,0,0,0,0,15.79,0,71.42,0,0,0,0,0,1,0,0,0,25.089015,121.518095,11411
0,0,0,0,0,0,1,0,0,0,0,0,11.59,0,59.38,0,0,0,0,0,1,0,0,0,25.083134,121.521635,11411
0,0,0,0,0,0,1,0,0,0,0,0,8.38,0,116.38,0,0,0,0,0,0,1,0,0,25.086972,121.52086,11411
0,0,0,0,0,0,1,0,0,0,0,0,6.05,0,114.71,0,0,0,0,0,1,0,0,0,25.093967,121.526471,11411
0,0,0,0,0,0,1,0,0,0,0,0,1.76,0,63.02,0,0,0,0,0,1,0,0,0,25.089984,121.520077,11411
0,0,0,0,0,0,1,0,0,0,0,0,0.46,0,141.08,0,0,0,0,0,0,0,1,0,25.087717,121.526451,11411
0,0,0,0,0,0,1,0,0,0,0,0,8.5,0,71.97,0,0,0,0,0,0,1,0,0,25.082058,121.523335,11411
0,0,0,0,0,0,1,0,0,0,0,0,16.74,0,104.54,0,0,0,0,0,1,0,0,0,25.09622,121.526528,11411
0,0,0,0,0,0,1,0,0,0,0,0,14.79,0,98.06,0,0,0,0,0,0,1,0,0,25.094613,121.517266,11411
0,0,0,0,0,0,1,0,0,0,0,0,7.32,0,68.77,0,0,0,0,0,0,1,0,0,25.088356,121.517016,11411
0,0,0,0,0,0,1,0,0,0,0,0,8.44,0,23.18,0,0,0,0,0,1,0,0,0,25.08915,121.519426,11411
0,0,0,0,0,0,1,0,0,0,0,0,8.55,0,44.16,0,0,0,0,0,1,0,0,0,25.083996,121.519152,11411
0,0,0,0,0,0,1,0,0,0,0,0,1.45,0,64.54,0,0,0,0,0,0,1,0,0,25.095923,121.524636,11410
0,0,0,0,0,0,1,0,0,0,0,0,10.34,0,28.58,0,0,0,0,0,1,0,0,0,25.084424,121.51964,11410
0,0,0,0,0,0,1,0,0,0,0,0,0.34,0,20.48,0,0,0,0,0,0,0,1,0,25.085019,121.519257,11410
0,0,0,0,0,0,1,0,0,0,0,0,6.36,0,63.59,0,0,0,0,0,0,1,0,0,25.085668,121.521543,11410
0,0,0,0,0,0,1,0,0,0,0,0,11.76,0,89.31,0,0,0,0,0,0,1,0,0,25.083349,121.524007,11410
0,0,0,0,0,0,1,0,0,0,0,0,8.7,0,55.75,0,0,0,0,0,1,0,0,0,25.097787,121.522292,11410
0,0,0,0,0,0,1,0,0,0,0,0,6.96,0,67.27,0,0,0,0,0,1,0,0,0,25.093642,121.521883,11410
0,0,0,0,0,0,1,0,0,0,0,0,4.39,0,53.64,0,0,0,0,0,1,0,0,0,25.084909,121.520011,11410
0,0,0,0,0,0,1,0,0,0,0,0,4.47,0,94.11,0,0,0,0,0,0,1,0,0,25.082487,121.523019,11410
0,0,0,0,0,0,1,0,0,0,0,0,2.18,0,111.43,0,0,0,0,0,0,0,1,0,25.092214,121.525716,11410
0,0,0,0,0,0,1,0,0,0,0,0,4.06,0,43.1,0,0,0,0,0,1,0,0,0,25.083661,121.519332,11410
0,0,0,0,0,0,1,0,0,0,0,0,2.42,0,110.43,0,0,0,0,0,0,1,0,0,25.087202,121.52474,11410
0,0,0,0,0,0,1,0,0,0,0,0,2.26,0,92.19,0,0,0,0,0,0,0,1,0,25.092214,121.525716,11410
0,0,0,0,0,0,1,0,0,0,0,0,11.1,0,47.06,0,0,0,0,0,1,0,0,0,25.089055,121.519616,11410
0,0,0,0,0,0,1,0,0,0,0,0,12.53,0,50.01,0,0,0,0,0,1,0,0,0,25.089224,121.51971,11410
0,0,0,0,0,0,1,0,0,0,0,0,4.12,0,180.62,0,0,0,0,0,0,1,0,0,25.094163,121.52546,11410
0,0,0,0,0,0,1,0,0,0,0,0,13.05,0,43.2,0,0,0,0,0,1,0,0,0,25.098547,121.524886,11410
0,0,0,0,0,0,1,0,0,0,0,0,24.09,0,101.43,0,0,0,0,0,0,1,0,0,25.093252,121.528193,11410
0,0,0,0,0,0,1,0,0,0,0,0,6.46,0,95.56,0,0,0,0,0,0,1,0,0,25.087709,121.519356,11409
0,0,0,0,0,0,1,0,0,0,0,0,7.34,0,75.41,0,0,0,0,0,0,1,0,0,25.087698,121.519037,11409
0,0,0,0,0,0,1,0,0,0,0,0,4.24,0,92.33,0,0,0,0,0,0,1,0,0,25.087698,121.519037,11409
0,0,0,0,0,0,1,0,0,0,0,0,8.77,0,55.8,0,0,0,0,0,1,0,0,0,25.090045,121.524918,11409
0,0,0,0,0,0,1,0,0,0,0,0,8.01,0,56.0,0,0,0,0,0,0,1,0,0,25.087274,121.522243,11409
0,0,0,0,0,0,1,0,0,0,0,0,10.81,0,84.85,0,0,0,0,0,0,1,0,0,25.083252,121.524262,11409
0,0,0,0,0,0,1,0,0,0,0,0,16.9,0,95.46,0,0,0,0,0,0,1,0,0,25.083252,121.524262,11409
0,0,0,0,0,0,1,0,0,0,0,0,4.35,0,103.69,0,0,0,0,0,1,0,0,0,25.091966,121.524958,11409
0,0,0,0,0,0,1,0,0,0,0,0,0.92,0,69.84,0,0,0,0,0,0,0,1,0,25.097316,121.526814,11409
0,0,0,0,0,0,1,0,0,0,0,0,9.92,0,92.15,0,0,0,0,0,0,1,0,0,25.098583,121.528023,11409
0,0,0,0,0,0,1,0,0,0,0,0,9.05,0,80.04,0,0,0,0,0,0,1,0,0,25.094504,121.52291,11409
0,0,0,0,0,0,1,0,0,0,0,0,2.88,0,108.21,0,0,0,0,0,0,1,0,0,25.095941,121.524646,11409
0,0,0,0,0,0,1,0,0,0,0,0,15.58,0,95.17,0,0,0,0,0,0,1,0,0,25.095393,121.517876,11409
0,0,0,0,0,0,1,0,0,0,0,0,11.14,0,94.14,0,0,0,0,0,0,1,0,0,25.082294,121.523359,11409
0,0,0,0,0,0,1,0,0,0,0,0,12.02,0,41.53,0,0,0,0,0,1,0,0,0,25.083748,121.51985,11409
0,0,0,0,0,0,1,0,0,0,0,0,2.26,0,103.75,0,0,0,0,0,0,0,1,0,25.092214,121.525716,11409
0,0,0,0,0,0,1,0,0,0,0,0,5.48,0,105.06,0,0,0,0,0,0,1,0,0,25.087202,121.52474,11409
0,0,0,0,0,0,1,0,0,0,0,0,6.94,0,68.52,0,0,0,0,0,0,1,0,0,25.089046,121.517112,11408
0,0,0,0,0,0,1,0,0,0,0,0,3.08,0,75.98,0,0,0,0,0,0,1,0,0,25.088411,121.522126,11408
0,0,0,0,0,0,1,0,0,0,0,0,9.34,0,45.45,0,0,0,0,0,1,0,0,0,25.091051,121.519329,11408
0,0,0,0,0,0,1,0,0,0,0,0,1.98,0,40.49,0,0,0,0,0,0,1,0,0,25.082487,121.523019,11408
0,0,0,0,0,0,1,0,0,0,0,0,7.71,0,62.99,0,0,0,0,0,1,0,0,0,25.082616,121.521892,11408
0,0,0,0,0,0,1,0,0,0,0,0,12.35,0,69.11,0,0,0,0,0,0,0,1,0,25.091404,121.518489,11408
0,0,0,0,0,0,1,0,0,0,0,0,2.47,0,29.94,0,0,0,0,0,1,0,0,0,25.088459,121.517733,11408
0,0,0,0,0,0,1,0,0,0,0,0,8.17,0,68.97,0,0,0,0,0,1,0,0,0,25.097879,121.522659,11408
0,0,0,0,0,0,1,0,0,0,0,0,7.16,0,57.29,0,0,0,0,0,1,0,0,0,25.090589,121.519222,11408
0,0,0,0,0,0,1,0,0,0,0,0,2.92,0,74.88,0,0,0,0,0,0,0,1,0,25.08316,121.523027,11408
0,0,0,0,0,0,1,0,0,0,0,0,2.89,0,117.94,0,0,0,0,0,0,1,0,0,25.083909,121.524248,11408
0,0,0,0,0,0,1,0,0,0,0,0,9.76,0,58.82,0,0,0,0,0,1,0,0,0,25.098117,121.520208,11408
0,0,0,0,0,0,1,0,0,0,0,0,5.48,0,68.9,0,0,0,0,0,1,0,0,0,25.089905,121.52605,11408
0,0,0,0,0,0,1,0,0,0,0,0,7.14,0,63.05,0,0,0,0,0,0,1,0,0,25.088524,121.52357,11408
0,0,0,0,0,0,1,0,0,0,0,0,31.95,0,32.7,0,0,0,0,0,0,0,1,0,25.088039,121.52178,11408
0,0,0,0,0,0,1,0,0,0,0,0,9.6,0,78.99,0,0,0,0,0,1,0,0,0,25.082002,121.522157,11408
0,0,0,0,0,0,1,0,0,0,0,0,13.27,0,62.83,0,0,0,0,0,0,1,0,0,25.087286,121.52092,11407
0,0,0,0,0,0,1,0,0,0,0,0,4.81,0,61.32,0,0,0,0,0,0,1,0,0,25.083252,121.524262,11407
0,0,0,0,0,0,1,0,0,0,0,0,1.21,0,120.07,0,0,0,0,0,0,1,0,0,25.083806,121.524223,11407
0,0,0,0,0,0,1,0,0,0,0,0,5.08,0,126.31,0,0,0,0,0,0,1,0,0,25.093975,121.518828,11407
0,0,0,0,0,0,1,0,0,0,0,0,9.5,0,37.24,0,0,0,0,0,1,0,0,0,25.099253,121.526141,11407
0,0,0,0,0,0,1,0,0,0,0,0,7.93,0,55.68,0,0,0,0,0,1,0,0,0,25.088772,121.519514,11407
0,0,0,0,0,0,1,0,0,0,0,0,6.13,0,74.44,0,0,0,0,0,0,0,1,0,25.096359,121.523971,11407
0,0,0,0,0,0,1,0,0,0,0,0,4.47,0,46.05,0,0,0,0,0,1,0,0,0,25.084077,121.518511,11407
0,0,0,0,0,0,1,0,0,0,0,0,9.0,0,60.11,0,0,0,0,0,1,0,0,0,25.086705,121.517121,11407
0,0,0,0,0,0,1,0,0,0,0,0,10.35,0,45.63,0,0,0,0,0,0,0,1,0,25.083308,121.520472,11407
0,0,0,0,0,0,1,0,0,0,0,0,7.4,0,24.42,0,0,0,0,0,0,0,1,0,25.097409,121.530611,11407
0,0,0,0,0,0,1,0,0,0,0,0,9.42,0,52.03,0,0,0,0,0,1,0,0,0,25.085872,121.521965,11406
0,0,0,0,0,0,1,0,0,0,0,0,7.61,0,84.7,0,0,0,0,0,1,0,0,0,25.097072,121.529152,11406
0,0,0,0,0,0,1,0,0,0,0,0,8.8,0,70.63,0,0,0,0,0,1,0,0,0,25.09812,121.525188,11406
0,0,0,0,0,0,1,0,0,0,0,0,6.2,0,75.62,0,0,0,0,0,1,0,0,0,25.090786,121.524725,11406
0,0,0,0,0,0,1,0,0,0,0,0,24.73,0,102.1,0,0,0,0,0,0,1,0,0,25.093624,121.528222,11406
0,0,0,0,0,0,1,0,0,0,0,0,4.01,0,44.22,0,0,0,0,0,1,0,0,0,25.098272,121.525997,11406
0,0,0,0,0,0,1,0,0,0,0,0,6.84,0,41.12,0,0,0,0,0,1,0,0,0,25.088442,121.515684,11406
0,0,0,0,0,0,1,0,0,0,0,0,6.05,0,96.39,0,0,0,0,0,0,1,0,0,25.090054,121.519449,11406
0,0,0,0,0,0,1,0,0,0,0,0,8.08,0,45.11,0,0,0,0,0,0,1,0,0,25.086738,121.522562,11406
0,0,0,0,0,0,1,0,0,0,0,0,12.1,0,38.69,0,0,0,0,0,0,0,1,0,25.089911,121.52572,11406
0,0,0,0,0,0,1,0,0,0,0,0,12.1,0,38.52,0,0,0,0,0,0,0,1,0,25.089911,121.52572,11406
0,0,0,0,0,0,1,0,0,0,0,0,12.1,0,38.49,0,0,0,0,0,0,0,1,0,25.089911,121.52572,11406
0,0,0,0,0,0,1,0,0,0,0,0,10.83,0,69.12,0,0,0,0,0,1,0,0,0,25.084756,121.519731,11406
0,0,0,0,0,0,1,0,0,0,0,0,6.47,0,85.49,0,0,0,0,0,0,0,1,0,25.0907,121.519462,11406
0,0,0,0,0,0,1,0,0,0,0,0,4.75,0,92.95,0,0,0,0,0,0,1,0,0,25.087308,121.52261,11406
0,0,0,0,0,0,1,0,0,0,0,0,6.42,0,83.5,0,0,0,0,0,0,0,1,0,25.098682,121.528078,11406
0,0,0,0,0,0,1,0,0,0,0,0,8.5,0,102.77,0,0,0,0,0,0,1,0,0,25.099124,121.526736,11406
0,0,0,0,0,0,1,0,0,0,0,0,11.1,0,42.91,0,0,0,0,0,1,0,0,0,25.089055,121.519616,11406
0,0,0,0,0,0,1,0,0,0,0,0,3.54,0,106.82,0,0,0,0,0,0,1,0,0,25.096613,121.524305,11406
0,0,0,0,0,0,1,0,0,0,0,0,14.22,0,64.11,0,0,0,0,0,1,0,0,0,25.088115,121.520378,11406
0,0,0,0,0,0,1,0,0,0,0,0,2.48,0,90.1,0,0,0,0,0,0,1,0,0,25.088524,121.52357,11406
0,0,0,0,0,0,1,0,0,0,0,0,6.69,0,70.7,0,0,0,0,0,0,0,1,0,25.097408,121.526085,11405
0,0,0,0,0,0,1,0,0,0,0,0,6.69,0,68.87,0,0,0,0,0,0,0,1,0,25.097396,121.526022,11405
0,0,0,0,0,0,1,0,0,0,0,0,5.28,0,25.46,0,0,0,0,0,0,1,0,0,25.093168,121.528185,11405
0,0,0,0,0,0,1,0,0,0,0,0,13.01,0,86.35,0,0,0,0,0,1,0,0,0,25.097483,121.521764,11405
0,0,0,0,0,0,1,0,0,0,0,0,8.27,0,116.85,0,0,0,0,0,0,1,0,0,25.086921,121.522357,11405
0,0,0,0,0,0,1,0,0,0,0,0,7.58,0,54.85,0,0,0,0,0,1,0,0,0,25.086703,121.517226,11405
0,0,0,0,0,0,1,0,0,0,0,0,8.59,0,55.39,0,0,0,0,0,1,0,0,0,25.087462,121.525046,11405
0,0,0,0,0,0,1,0,0,0,0,0,12.71,0,71.24,0,0,0,0,0,0,1,0,0,25.086932,121.521792,11405
0,0,0,0,0,0,1,0,0,0,0,0,16.39,0,75.3,0,0,0,0,0,0,1,0,0,25.09497,121.527835,11405
0,0,0,0,0,0,1,0,0,0,0,0,5.41,0,77.46,0,0,0,0,0,0,1,0,0,25.088539,121.516554,11405
0,0,0,0,0,0,1,0,0,0,0,0,5.1,0,68.26,0,0,0,0,0,0,1,0,0,25.08933,121.518933,11405
0,0,0,0,0,0,1,0,0,0,0,0,5.65,0,73.34,0,0,0,0,0,1,0,0,0,25.098682,121.52554,11405
0,0,0,0,0,0,1,0,0,0,0,0,17.54,0,59.15,0,0,0,0,0,0,0,1,0,25.088759,121.521188,11405
0,0,0,0,0,0,1,0,0,0,0,0,4.97,0,98.66,0,0,0,0,0,0,1,0,0,25.093975,121.518828,11405
0,0,0,0,0,0,1,0,0,0,0,0,6.0,0,82.49,0,0,0,0,0,0,1,0,0,25.099026,121.526776,11405
0,0,0,0,0,0,1,0,0,0,0,0,2.13,0,103.91,0,0,0,0,0,0,0,1,0,25.092214,121.525716,11405
0,0,0,0,0,0,1,0,0,0,0,0,10.44,0,65.18,0,0,0,0,0,1,0,0,0,25.091757,121.525689,11405
0,0,0,0,0,0,1,0,0,0,0,0,20.27,0,83.46,0,0,0,0,0,1,0,0,0,25.095205,121.523133,11405
0,0,0,0,0,0,1,0,0,0,0,0,16.53,0,50.89,0,0,0,0,0,1,0,0,0,25.09812,121.523052,11405
0,0,0,0,0,0,1,0,0,0,0,0,6.6,0,66.4,0,0,0,0,0,0,1,0,0,25.089046,121.517112,11405
0,0,0,0,0,0,1,0,0,0,0,0,5.08,0,125.06,0,0,0,0,0,0,1,0,0,25.093975,121.518828,11405
0,0,0,0,0,0,1,0,0,0,0,0,8.76,0,67.94,0,0,0,0,0,0,1,0,0,25.087324,121.520713,11404
0,0,0,0,0,0,1,0,0,0,0,0,7.77,0,69.13,0,0,0,0,0,1,0,0,0,25.088382,121.519317,11404
0,0,0,0,0,0,1,0,0,0,0,0,4.49,0,41.52,0,0,0,0,0,1,0,0,0,25.097361,121.521793,11404
0,0,0,0,0,0,1,0,0,0,0,0,3.49,0,51.84,0,0,0,0,0,1,0,0,0,25.084138,121.522256,11404
0,0,0,0,0,0,1,0,0,0,0,0,7.32,0,75.33,0,0,0,0,0,0,1,0,0,25.088889,121.518064,11404
0,0,0,0,0,0,1,0,0,0,0,0,10.16,0,23.76,0,0,0,0,0,1,0,0,0,25.083989,121.520574,11404
0,0,0,0,0,0,1,0,0,0,0,0,34.27,0,105.01,0,0,0,0,0,0,1,0,0,25.093002,121.528161,11404
0,0,0,0,0,0,1,0,0,0,0,0,34.6,0,105.01,0,0,0,0,0,0,1,0,0,25.093002,121.528161,11404
0,0,0,0,0,0,1,0,0,0,0,0,21.65,0,105.0,0,0,0,0,0,0,1,0,0,25.09283,121.528146,11404
0,0,0,0,0,0,1,0,0,0,0,0,4.69,0,150.65,0,0,0,0,0,0,1,0,0,25.087202,121.52474,11404
0,0,0,0,0,0,1,0,0,0,0,0,3.35,0,107.88,0,0,0,0,0,0,1,0,0,25.096613,121.524305,11404
0,0,0,0,0,0,1,0,0,0,0,0,7.11,0,56.03,0,0,0,0,0,0,1,0,0,25.090206,121.517994,11404
0,0,0,0,0,0,1,0,0,0,0,0,3.03,0,51.11,0,0,0,0,0,1,0,0,0,25.081864,121.522702,11404
0,0,0,0,0,0,1,0,0,0,0,0,6.85,0,50.27,0,0,0,0,0,1,0,0,0,25.083072,121.522699,11404
0,0,0,0,0,0,1,0,0,0,0,0,10.21,0,78.17,0,0,0,0,0,1,0,0,0,25.094079,121.52784,11404
0,0,0,0,0,0,1,0,0,0,0,0,7.48,0,59.17,0,0,0,0,0,1,0,0,0,25.08309,121.521294,11404
0,0,0,0,0,0,1,0,0,0,0,0,6.05,0,78.1,0,0,0,0,0,1,0,0,0,25.091562,121.525591,11404
0,0,0,0,0,0,1,0,0,0,0,0,10.4,0,62.16,0,0,0,0,0,1,0,0,0,25.083021,121.521546,11404
0,0,0,0,0,0,1,0,0,0,0,0,10.29,0,80.76,0,0,0,0,0,1,0,0,0,25.088975,121.523654,11404
0,0,0,0,0,0,1,0,0,0,0,0,2.41,0,111.44,0,0,0,0,0,0,1,0,0,25.082487,121.523019,11404
0,0,0,0,0,0,1,0,0,0,0,0,7.68,0,110.76,0,0,0,0,0,0,1,0,0,25.093056,121.518437,11404
0,0,0,0,0,0,1,0,0,0,0,0,6.59,0,92.93,0,0,0,0,0,0,1,0,0,25.083541,121.520767,11404
0,0,0,0,0,0,1,0,0,0,0,0,5.76,0,90.48,0,0,0,0,0,0,1,0,0,25.087698,121.519037,11404
