物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
ZS200742,民生社區四房美廈,松山區民生東路五段,4房(室)2廳2衛,42坪,5/15樓,36年,住宅,25萬
WS70605,J8南京巨蛋低公設純辦,松山區南京東路五段,--房(室)1廳--衛,72坪,8/12樓,65年,辦公,57萬
WS71719,台北摩根後棟邊間原始2房,松山區南京東路五段,1房(室)1廳1衛,95坪,7/18樓,89年,住宅,84萬
WS71965,D4近松山機場民權東兩房,松山區民權東路三段,2房(室)2廳2衛,60坪,7/12樓,112年,住宅,107萬
MS116463,驚喜價國際級夜市優質店面,松山區八德路四段,--房(室)3廳2衛,141坪,B1-1/12樓,135年,店面,129萬
WS36919,建築賞山河景觀樓中樓,松山區八德路四段,3房(室)4廳3衛,165坪,14/14樓,159年,住宅,154萬
WS71367,BZ8台北摩根｜輕奢品味宅,松山區南京東路五段,1房(室)1廳1衛,179坪,7/18樓,89年,住宅,176萬
WS71477,雙敦樹海電梯採光鼎佳,松山區敦化南路一段,4房(室)3廳3衛,201坪,7/7樓,196年,住宅,191萬
ZS177288,B2地上權松山露台兩房戶,松山區南京東路五段,1房(室)1廳1衛,221坪,2/3樓,216年,住宅,212萬
WS42682,民生邊間大戶美廈,松山區民生東路五段,4室2廳2衛,42坪,5/15樓,36年,住商,25萬
WS50250,民生社區林蔭頂佳,松山區民權東路五段,5房(室)3廳3衛,42坪,5/5樓,35年,住宅,26萬
WS69349,民生社區高樓山景四房,松山區民生東路五段,4房(室)2廳2衛,72坪,13/15樓,66年,住宅,58萬
WS71050,南京三民摩根稀有小宅,松山區南京東路五段,1房(室)1廳1衛,96坪,7/18樓,91年,住宅,84萬
WS69068,松山新城樹景4房車,松山區健康路,4房(室)2廳2衛,119坪,3/13樓,113年,住宅,108萬
WS69624,富春花園電梯3房,松山區敦化北路,3房(室)2廳2衛,143坪,2/7樓,137年,住宅,131萬
ZS164661,復北民權商辦,松山區復興北路,OPEN,167坪,13/15樓,161年,辦公,155萬
WS42074,K5收租王｜南京三民3百米,松山區南京東路五段,5房(室)--廳5衛,189坪,5/12樓,182年,住宅,25萬
WS44538,南京三民邊間4房+車位,松山區吉祥路,4房(室)2廳2衛,208坪,4/7樓,203年,住宅,199萬
ZS182833,K9合法隔套｜南京三民華廈,松山區寶清街,5房3廳3衛3陽(加蓋1房1廳1衛),228坪,7/7樓,222年,住宅,178萬
YS137753,南京三民挑高一樓,松山區南京東路五段,3房(室)2廳1衛,253坪,1/6樓,245年,住宅,240萬
ZS179891,民生重劃區美妝一樓,松山區民權東路三段,6房(室)4廳4衛,44坪,B1-1/7樓,37年,住宅,26萬
WS70765,碧硯閣高樓三房+車位,松山區三民路,3房(室)2廳2衛,71坪,13/24樓,66年,住宅,58萬
WS71251,F5民生社區稀有採光雅寓,松山區新東街,3房(室)2廳2衛,93坪,4/4樓,88年,住宅,83萬
YS173322,小巨蛋捷運美住辦,松山區八德路三段,3房2廳2衛1室,118坪,2/12樓,112年,住商,105萬
WS45726,敦化介壽全新美裝潢四房+車位,松山區八德路三段,4房(室)2廳2衛,118坪,2/12樓,112年,住商,105萬
ZS199991,光北京華二樓,松山區光復北路,--房(室)5廳1衛,150坪,2/12樓,112年,住宅,139萬
WS70609,民權三民邊間四房,松山區民權東路五段,4房(室)3廳3衛,172坪,4/4樓,167年,住宅,163萬
WS47372,南京三民一層一戶住辦,松山區基隆路一段,5房(室)1廳2衛,193坪,9/12樓,188年,辦公,182萬
XS108602,復北收租金店,松山區復興北路,--房(室)1廳1衛,221坪,1/14樓,214年,店面,207萬
WS28620,雙敦近捷運電梯四房,松山區南京東路四段,4房(室)2廳2衛,239坪,4/12樓,234年,住宅,231萬
WS35324,【復興站｜雙敦學區・微風咫尺】,松山區八德路二段,1房(室)2廳1衛,46坪,2/14樓,38年,住宅,26萬
ZS183001,民生社區綠意朝南壹樓,松山區三民路,4房(室)2廳2衛,64坪,1/4樓,69年,住宅,61萬
QS29307,南京三民捷運民生社區店面,松山區三民路,3房(室)2廳1衛,97坪,1/4樓,90年,住宅,87萬
ZS189180,敦化民生雷諾名廈坡車,松山區民生東路三段,4房(室)2廳2衛,119坪,5/12樓,114年,住宅,107萬
ZS190092,A7翔譽101煙火景觀戶,松山區八德路四段,1房(室)1廳1衛,143坪,4/13樓,136年,住宅,131萬
WS50523,【敦化站｜雙敦學區．黃金三樓】,松山區八德路三段,3房(室)2廳2衛,167坪,3/4樓,161年,住宅,156萬
CS173239,松山機場旁敦北翠苑邊間三房車,松山區敦化北路,3房(室)2廳2衛,189坪,11/12樓,183年,住宅,179萬
WS58035,BZ7松山捷運｜低總置產宅,松山區八德路四段,開放式,209坪,2/14樓,204年,住宅,201萬
WS47503,敦北映虹園電梯3房,松山區民族東路,3房2廳4衛3陽台,230坪,2/7樓,225年,住宅,220萬
WS68428,名人世界高樓４房,松山區民生東路五段,4房(室)2廳2衛,252坪,13/15樓,246年,住宅,242萬
WS69790,民生社區好宅景觀戶,松山區民生東路五段,1房(室)1廳1衛,41坪,14/15樓,35年,住宅,25萬
WS69865,中工碧硯閣三房車位,松山區三民路,3房(室)2廳2衛,65坪,6/24樓,61年,住宅,54萬
WS60107,南京三民公寓3樓,松山區南京東路五段,3房(室)2廳1衛,92坪,3/4樓,86年,住宅,79萬
WS56370,A7全新｜嘉磐101,松山區八德路,1房(室)1廳1衛,117坪,7/12樓,11年,住宅,106萬
WS58037,BZ7松山捷運｜擁財庫旺宅,松山區八德路四段,開放式,140坪,2/14樓,135年,住商,129萬
WS61635,F13松山稀有4米2高樓成家,松山區八德路四段,1房2廳1衛、加蓋2房2室,163坪,8/13樓,157年,住宅,152萬
WS60480,敦北小巨蛋三房美宅附車位,松山區敦化北路,3房(室)2廳2衛,187坪,11/12樓,180年,住宅,176萬
WS62774,民生綠蔭電梯美三房,松山區民生東路五段,3房(室)2廳2衛,205坪,5/7樓,201年,住宅,197萬
WS65765,中山國中站電梯三房,松山區民族東路,3房(室)2廳2衛,225坪,4/7樓,220年,住宅,217萬
WS60117,民生公園二樓,松山區民生東路五段,3房(室)2廳1衛,243坪,2/4樓,238年,住宅,236萬
WS69033,D3雙敦璞真久石讓首席戶,松山區南京東路四段,2房(室)2廳2衛,43坪,8/15樓,36年,住宅,26萬
WS69041,D3雙敦璞真久石讓帝王雙併,松山區南京東路四段,4房(室)2廳2衛,60坪,8/15樓,36年,住宅,55萬
WS69038,D3雙敦璞真久石讓總裁戶,松山區南京東路四段,2房(室)1廳2衛,76坪,8/15樓,36年,住宅,68萬
WS53542,小巨蛋雙敦雙車帷幕商辦,松山區延吉街,OPEN,100坪,4/7樓,94年,辦公,86萬
WS56956,中山國中捷運超實用大空間七樓,松山區民族東路,3房(室)2廳2衛,123坪,7/7樓,117年,住宅,112萬
YS195460,大面寬邊間稀有2樓釋出,松山區民族東路,3房(室)2廳2衛,136坪,2/4樓,139年,住宅,135萬
ZS174960,民生社區大戶美寓,松山區民生東路四段,4房(室)2廳1衛,164坪,3/4樓,160年,住宅,155萬
MS117703,驚喜價｜敦北金融特區住辦,松山區敦化北路,4房(室)2廳2衛,187坪,2/12樓,181年,住商,176萬
WS39338,南京三民樓中樓鼎佳附車,松山區八德路四段,2房2廳2衛1室加蓋1房1廳1衛2室,207坪,7/7樓,202年,住宅,198萬
MS136326,小巨蛋站雙敦學區｜敦北園中園,松山區北寧路,3房(室)2廳2衛,226坪,9/17樓,202年,住宅,217萬
YS187748,民權電梯華廈大空間,松山區民權東路三段,3房(室)2廳2衛,42坪,7/7樓,35年,住宅,26萬
ZS185668,復北興安亮麗店辦,松山區復興北路,開放式,72坪,1/14樓,65年,店面,56萬
WS46785,世田介精裝高樓,松山區敦化南路一段,1房(室)2廳2衛,97坪,10/12樓,91年,住宅,84萬
WS49191,國泰敦化名門頂家,松山區八德路三段,4房(室)3廳3衛,121坪,5/5樓,116年,住宅,109萬
WS68512,南京三民芝蘭名廈三房,松山區南京東路五段,3房(室)2廳2衛,142坪,4/7樓,136年,住宅,109萬
WS68436,雙敦南林蔭景觀大戶,松山區敦化南路一段,4房(室)2廳2衛,164坪,11/12樓,158年,住宅,154萬
