區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
北投區,台北市北投區珠海路,7288,透天厝,32.8年,建坪128.14,主+平+陽+露87.18,1~4/4樓,6房(室)2廳5衛(含加蓋1房(室)--廳1衛),2,25.142122,121.504836
北投區,台北市北投區石牌路一段,4780,透天厝,51.0年,建坪30.15,主30.15,1~2/2樓,1房(室)2廳2衛,1,25.1113007166139,121.515822496313
北投區,台北市北投區裕民六路,9988,住宅大樓,30.6年,建坪142.69,主+陽100.29,5~6/22樓,5房(室)3廳4衛,1,25.1132698,121.517028
北投區,台北市北投區光明路,5680,住宅大樓,14.8年,建坪66.90,主+陽40.59,5/14樓,4房(室)2廳2衛,2,25.1359581188,121.503349599
北投區,台北市北投區溫泉路,868,公寓,37.1年,建坪18.18,主+陽13.25,5/5樓,1房(室)2廳1衛,0,25.1403180188966,121.512729342984
北投區,台北市北投區泉源路,9600,透天厝,46.0年,建坪181.14,主+平+陽181.14,B2~2/2樓,10房(室)5廳11衛(含加蓋2房(室)1廳2衛),1,25.1410805016209,121.51518909633
北投區,台北市北投區公館路,2580,公寓,36.1年,建坪27.35,主+平25.25,1/5樓,3房(室)1廳1衛(含加蓋3房(室)--廳--衛),1,25.1242052,121.5060067
北投區,台北市北投區三合街二段,2680,華廈,30.4年,建坪32.99,主+陽19.85,3/7樓,2房(室)2廳1.5衛,1,25.1269991186,121.502650268
北投區,台北市北投區立農街一段,6580,住宅大樓,14.0年,建坪89.59,主+陽42.01,10/11樓,3房(室)2廳2.5衛,2,25.1200440671,121.504502579
北投區,台北市北投區天母西路,3690,華廈,41.8年,建坪52.46,主+陽41.40,4/7樓,3房(室)2廳2衛,0,25.1214835141689,121.525197262406
北投區,台北市北投區復興三路,8250,透天厝,48.7年,建坪112.55,主+平+陽112.55,1~2/2樓,6房(室)3廳4衛,0,25.1489518106,121.504144411
北投區,台北市北投區溫泉路,1330,公寓,56.2年,建坪28.34,主+陽28.34,3/4樓,4房(室)2廳2衛,0,25.1356941501,121.504498668
北投區,台北市北投區中央南路二段,1488,工廠,32.8年,建坪39.03,主+陽35.78,5/6樓,2房(室)2廳2衛,1,25.1221086,121.5002926
北投區,台北市北投區天母西路,10800,住宅大樓,19.3年,建坪127.55,主+陽57.64,4/23樓,4房(室)2廳4衛(含加蓋--房(室)--廳1衛),2,25.1180859808,121.523001935
北投區,台北市北投區同德街,5300,華廈,21.0年,建坪85.57,主+陽39.10,6/7樓,4房(室)2廳2衛,2,25.1253246468916,121.528770302012
北投區,台北市北投區奇岩路,4350,華廈,24.4年,建坪110.61,主+陽50.85,4~5/6樓,4房(室)2廳3衛(含加蓋1房(室)--廳--衛),1,25.1278489032337,121.511174190227
北投區,台北市北投區明德路,5698,住宅大樓,9.9年,建坪66.82,主+陽27.57,1/15樓,4房(室)2廳3衛(含加蓋2房(室)--廳1衛),2,25.1070774452209,121.518212586508
北投區,台北市北投區稻香路,3150,華廈,4.4年,建坪62.88,主+陽22.89,5/5樓,3房(室)2廳2衛,2,25.1427508541413,121.488215342328
北投區,台北市北投區稻香路,3488,華廈,4.2年,建坪59.63,主+陽32.19,5/5樓,2房(室)2廳2衛,1,25.1441783262979,121.488517905546
北投區,台北市北投區中和街,1280,公寓,47.2年,建坪27.39,主+陽25.50,2/5樓,3房(室)2廳1衛,0,25.1464815,121.4950307
北投區,台北市北投區文林北路,1888,公寓,46.8年,建坪28.43,主+陽28.43,5/5樓,3房(室)2廳2衛,0,25.105422008,121.518497234
北投區,台北市北投區文林北路,5180,住宅大樓,0.4年,建坪44.81,主+陽22.90,14/14樓,2房(室)2廳2衛,1,25.1067293467755,121.515388197906
北投區,台北市北投區尊賢街,2480,公寓,49.2年,建坪27.41,主+平27.41,1/5樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛),0,25.1159191515,121.507972025
北投區,台北市北投區翠嶺路,1980,公寓,26.9年,建坪31.90,主+陽16.82,1/4樓,4房(室)3廳2衛(含加蓋2房(室)1廳1衛),1,25.1434204346166,121.507933040738
北投區,台北市北投區行義路,2580,公寓,42.3年,建坪31.75,主+陽30.84,2/5樓,3房(室)2廳2衛,0,25.126075242,121.5290473
北投區,台北市北投區中央北路四段,4580,住宅大樓,23.7年,建坪85.76,主+陽38.92,18/18樓,5房(室)2廳2衛(含加蓋1房(室)--廳--衛),2,25.1281696186,121.468061251
北投區,台北市北投區知行路,3380,住宅大樓,16.6年,建坪53.52,主+陽25.86,6/11樓,3房(室)2廳2衛,1,25.1223517162157,121.466686446926
北投區,台北市北投區永興路二段,1268,公寓,50.9年,建坪26.41,主26.41,4/4樓,3房(室)2廳1衛,0,25.139911,121.501739
北投區,台北市北投區新興路,1880,公寓,32.6年,建坪44.91,主+平27.87,B1~1/5樓,4房(室)2廳2衛(含加蓋2房(室)--廳1衛),0,25.141098,121.487473
北投區,台北市北投區新興路,2600,公寓,32.6年,建坪69.30,主+平48.00,B1~1/5樓,5房(室)2廳3衛(含加蓋2房(室)--廳1衛),1,25.141169,121.487874
北投區,台北市北投區溫泉路,738,公寓,37.1年,建坪20.92,主+陽15.31,4/5樓,2房(室)1廳1衛,0,25.1402151875,121.512593447
北投區,台北市北投區稻香路,2350,華廈,4.5年,建坪38.60,主+陽16.86,4/5樓,2房(室)2廳1衛,1,25.1420566094,121.48772493
北投區,台北市北投區稻香路,2188,華廈,4.5年,建坪37.77,主+陽16.27,4/5樓,2房(室)2廳1衛,1,25.1420566094,121.48772493
北投區,台北市北投區裕民六路,5888,住宅大樓,30.5年,建坪64.64,主+陽36.00,21/22樓,2房(室)2廳2衛,1,25.1134578699,121.517161375
北投區,台北市北投區行義路,3458,華廈,45.3年,建坪49.33,主+陽43.60,5/7樓,4房(室)2廳2衛,1,25.1246853981,121.525622629
北投區,台北市北投區明德路,2480,公寓,45.9年,建坪34.82,主+陽34.82,2/5樓,4房(室)2廳2衛(含加蓋--房(室)--廳1衛),0,25.1164149556085,121.518306547984
北投區,台北市北投區致遠三路,3888,透天厝,52.7年,建坪27.93,主27.93,1~2/2樓,4房(室)2廳1.5衛(含加蓋--房(室)1廳0.5衛),0,25.1214298748,121.508480178
北投區,台北市北投區懷德街,6780,住宅大樓,15.6年,建坪67.18,主+陽38.61,6/12樓,4房(室)2廳2衛(含加蓋1房(室)--廳1衛),2,25.1126336144,121.519658885
北投區,台北市北投區懷德街,6980,住宅大樓,15.6年,建坪80.28,主+陽38.61,6/12樓,4房(室)2廳2衛(含加蓋1房(室)--廳--衛),2,25.1124579,121.5196581
北投區,台北市北投區天母西路,3350,華廈,41.3年,建坪44.99,主+陽38.77,5/7樓,3房(室)2廳2衛,0,25.1209825357,121.52514939
北投區,台北市北投區長壽路,3568,華廈,7.4年,建坪52.20,主+陽22.73,5/5樓,2房(室)2廳2衛,2,25.1426372088,121.504155819
北投區,台北市北投區長壽路,2980,華廈,7.4年,建坪38.53,主17.33,1/5樓,2房(室)2廳1衛,1,25.1426372088,121.504155819
北投區,台北市北投區珠海路,1280,公寓,31.7年,建坪28.30,主+陽+露18.82,4/4樓,2房(室)2廳1衛(含加蓋2房(室)--廳1衛),1,25.1423506138,121.507605969
北投區,台北市北投區中央北路三段,1488,公寓,43.7年,建坪--,無資料,2/5樓,3房(室)2廳1衛,0,25.1366342,121.480927
北投區,台北市北投區中央北路三段,3500,華廈,15.6年,建坪59.22,主+陽30.24,7/7樓,3房(室)3廳2衛(含加蓋--房(室)2廳--衛),2,25.1399731755,121.485912556
北投區,台北市北投區中央北路二段,4180,住宅大樓,10.6年,建坪66.86,主+陽40.03,7/14樓,4房(室)2廳2衛,1,25.1395267900081,121.488951896562
北投區,台北市北投區中和街,2980,透天厝,52.8年,建坪29.04,主29.04,1~2/2樓,5房(室)2廳3衛(含加蓋2房(室)--廳2衛),0,25.1443179308,121.496893442
北投區,台北市北投區中央北路三段,2280,公寓,43.9年,建坪34.40,主+平34.41,1/5樓,4房(室)2廳1衛,0,25.1395956204,121.484876529
北投區,台北市北投區溫泉路,5800,華廈,11.5年,建坪96.28,主+陽44.55,4/5樓,--房(室)--廳--衛,1,25.1364486,121.5124024
北投區,台北市北投區公舘路,2568,公寓,35.7年,建坪58.43,主+陽+露46.58,4/5樓,3房(室)2廳2衛,2,25.1252435,121.5089412
北投區,台北市北投區光明路,1388,公寓,40.5年,建坪26.83,主+陽23.16,4/5樓,3房(室)2廳1衛,0,25.1365841159,121.509593266
北投區,台北市北投區公館路,3326,華廈,17.1年,建坪50.73,主+陽31.19,6/7樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.1273086855,121.508616315
北投區,台北市北投區溫泉路,5500,華廈,11.5年,建坪81.33,主+陽37.32,2/5樓,2房(室)2廳2.5衛,2,25.1361804412495,121.512477149091
北投區,台北市北投區溫泉路,5800,華廈,11.5年,建坪96.28,主+陽44.55,5/5樓,--房(室)--廳--衛,1,25.1364486,121.5124024
北投區,台北市北投區光明路,8500,住宅大樓,11.8年,建坪84.01,主+陽47.16,26/27樓,3房(室)2廳2衛,1,25.1350651,121.502325
北投區,台北市北投區光明路,1377,公寓,40.5年,建坪32.79,主+陽28.22,5/5樓,2房(室)2廳2衛,0,25.1365862401,121.509676415
北投區,台北市北投區溫泉路,5980,華廈,11.9年,建坪91.69,主+陽43.65,2/5樓,3房(室)2廳2衛,2,25.1358304,121.5123856
北投區,台北市北投區公館路,5988,透天厝,36.3年,建坪73.68,主+平+陽+露62.43,B1~4/4樓,7房(室)2廳4衛(含加蓋2房(室)--廳1衛),1,25.1263109671,121.508710909
北投區,台北市北投區奇岩路,680,公寓,53.6年,建坪30.55,主30.55,B1/3樓,4房(室)2廳2衛,0,25.1307912046,121.505587318
北投區,台北市北投區崇仰一路,11800,透天厝,58.2年,建坪72.42,主65.16,1~2/2樓,3房(室)2廳4衛(含加蓋--房(室)--廳1衛),1,25.1269596,121.5136008
北投區,台北市北投區石牌路一段,15000,透天厝,58.2年,建坪30.40,主30.40,1~2/2樓,4房(室)2廳2衛(含加蓋1房(室)--廳1衛),1,25.1138505484062,121.512614534639
北投區,台北市北投區行義路,3680,華廈,41.2年,建坪89.52,主+陽83.13,6/7樓,5房(室)2廳4衛,0,25.1332059069,121.530777937
北投區,台北市北投區行義路,1399,華廈,41.2年,建坪31.08,主+平28.93,1/7樓,2房(室)2廳2衛,0,25.1326601565612,121.529968362434
北投區,台北市北投區行義路,2080,華廈,41.2年,建坪48.29,主+陽44.85,6/7樓,3房(室)1廳2衛,0,25.1331575990634,121.530829246971
北投區,台北市北投區行義路,1780,華廈,41.2年,建坪41.23,主+陽38.27,6/7樓,2房(室)1廳2衛,0,25.1331658405213,121.530812805717
北投區,台北市北投區行義路,7788,透天厝,57.0年,建坪79.91,主79.91,1~2/2樓,6房(室)5廳2衛(含加蓋--房(室)2廳--衛),0,25.1322303726,121.528997578
北投區,台北市北投區行義路,4588,華廈,17.7年,建坪63.35,主+陽37.82,1/5樓,4房(室)2廳2衛,1,25.1292429991,121.52962709
北投區,台北市北投區同德街,1765,公寓,41.7年,建坪35.29,主+陽32.21,3/5樓,3房(室)2廳2衛,0,25.1245498721,121.528163751
北投區,台北市北投區文化三路,2600,華廈,40.0年,建坪49.16,主+陽35.64,4/7樓,3房(室)2廳2衛,1,25.1384026118,121.498061893
北投區,台北市北投區大屯路,1790,公寓,53.0年,建坪26.65,主26.65,1/3樓,4房(室)2廳1衛,0,25.143991,121.4996313
北投區,台北市北投區北科路,3688,華廈,0.2年,建坪38.76,主+陽16.45,3/9樓,2房(室)2廳1衛,1,25.104121561584,121.517601283887
北投區,台北市北投區福美路,4580,華廈,8.1年,建坪57.41,主+陽33.89,8/10樓,4房(室)2廳2衛,1,25.1008904535548,121.504683693268
北投區,台北市北投區中山北路七段,3420,華廈,41.1年,建坪42.22,主+平41.22,1/7樓,3房(室)2廳2衛,1,25.1266883689,121.530203692
北投區,台北市北投區中山北路七段,1788,華廈,41.3年,建坪28.14,主+陽25.83,2/7樓,2房(室)2廳2衛,1,25.1300329638,121.530768344
北投區,台北市北投區大度路三段,2888,住宅大樓,24.0年,建坪45.68,主+陽23.41,9/14樓,3房(室)2廳1衛,1,25.1227111897,121.469232504
北投區,台北市北投區大屯路,4980,透天厝,34.5年,建坪88.47,主+平+陽+露57.83,B1~3/3樓,4房(室)4廳4衛(含加蓋2房(室)1廳2衛),0,25.1442744,121.5010765
北投區,台北市北投區泉源路,798,公寓,46.4年,建坪33.18,主33.18,B1/5樓,3房(室)--廳2衛,1,25.1402788593789,121.506286411045
北投區,台北市北投區行義路,3980,華廈,26.5年,建坪67.37,主+陽38.34,1/7樓,2房(室)2廳2衛,2,25.1270308134023,121.529063329717
