行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,地坪,房屋總價,單價,屋齡,房,廳,衛,是否有車位,房屋類型_公寓,房屋類型_大樓,房屋類型_華廈,房屋類型_透天,緯度,經度,成交年月
0,0,0,0,1,0,0,0,0,0,0,0,46.36,6.55,3468.0,97.17,8.3,2,1,1,1,0,0,1,0,25.126541,121.508056,11405
0,0,0,0,1,0,0,0,0,0,0,0,28.7,8.97,1620.0,56.45,46.3,3,2,1,0,1,0,0,0,25.129541,121.49838,11405
0,0,0,0,1,0,0,0,0,0,0,0,49.85,4.46,4368.0,87.62,1.3,3,2,2,1,0,1,0,0,25.129872,121.49738,11405
0,0,0,0,1,0,0,0,0,0,0,0,11.44,1.72,465.0,40.63,44.3,1,1,1,0,0,0,1,0,25.137312,121.510392,11405
0,0,0,0,1,0,0,0,0,0,0,0,15.1,2.8,430.0,28.48,30.7,1,1,1,0,0,0,1,0,25.135972,121.504337,11405
0,0,0,0,1,0,0,0,0,0,0,0,19.7,3.5,560.0,28.42,41.9,1,0,0,0,0,1,0,0,25.137045,121.508308,11405
0,0,0,0,1,0,0,0,0,0,0,0,19.73,18.94,894.1719,45.32,54.4,3,2,1,0,1,0,0,0,25.139135,121.504538,11405
0,0,0,0,1,0,0,0,0,0,0,0,70.14,36.45,3358.0,50.58,6.3,2,2,2,1,0,0,1,0,25.129128,121.510329,11405
0,0,0,0,1,0,0,0,0,0,0,0,41.94,11.56,2300.0,54.85,31.2,3,2,2,0,0,0,1,0,25.137163,121.49773,11405
0,0,0,0,1,0,0,0,0,0,0,0,15.51,8.02,500.0,32.23,45.3,1,1,1,0,1,0,0,0,25.133781,121.497485,11405
0,0,0,0,1,0,0,0,0,0,0,0,65.42,10.68,4650.0,83.66,11.0,3,2,2,1,0,0,1,0,25.12697,121.505434,11405
0,0,0,0,1,0,0,0,0,0,0,0,27.52,2.25,1788.0,64.97,8.7,1,1,1,1,0,1,0,0,25.136035,121.503497,11405
0,0,0,0,1,0,0,0,0,0,0,0,27.66,8.65,1506.0,54.45,47.1,3,2,1,0,1,0,0,0,25.128197,121.499501,11405
0,0,0,0,1,0,0,0,0,0,0,0,34.22,10.76,1940.0,56.68,42.8,3,2,2,0,1,0,0,0,25.130612,121.497332,11405
0,0,0,0,1,0,0,0,0,0,0,0,16.86,2.47,980.0,58.14,16.6,1,1,1,0,0,1,0,0,25.1364,121.50421,11405
0,0,0,0,1,0,0,0,0,0,0,0,36.19,9.24,3438.0,94.99,1.1,3,2,2,0,0,0,1,0,25.130589,121.501736,11405
0,0,0,0,1,0,0,0,0,0,0,0,30.95,9.72,1000.0,32.31,36.4,3,2,2,0,1,0,0,0,25.129788,121.505453,11405
0,0,0,0,1,0,0,0,0,0,0,0,11.2,2.27,470.0,41.98,47.8,1,0,0,0,0,0,1,0,25.139286,121.506155,11404
0,0,0,0,1,0,0,0,0,0,0,0,35.75,4.07,2526.0,70.65,18.0,3,2,2,1,0,1,0,0,25.128283,121.500121,11404
0,0,0,0,1,0,0,0,0,0,0,0,25.2,3.61,556.0,22.07,45.1,2,2,1,0,0,0,1,0,25.135541,121.505276,11404
0,0,0,0,1,0,0,0,0,0,0,0,13.76,8.62,808.0,58.7,54.5,3,1,1,0,1,0,0,0,25.134885,121.497395,11404
0,0,0,0,1,0,0,0,0,0,0,0,29.56,11.12,1650.0,55.81,56.0,3,2,1,0,1,0,0,0,25.13481,121.505562,11404
0,0,0,0,1,0,0,0,0,0,0,0,30.44,4.73,1355.0,50.06,1.3,2,2,1,1,0,0,1,0,25.129892,121.502278,11404
0,0,0,0,1,0,0,0,0,0,0,0,24.47,4.73,1362.0,55.66,1.3,2,2,1,0,0,0,1,0,25.129892,121.502278,11404
0,0,0,0,1,0,0,0,0,0,0,0,76.31,40.08,3855.0,53.16,6.3,4,2,2,1,0,0,1,0,25.129622,121.509783,11404
0,0,0,0,1,0,0,0,0,0,0,0,40.0,11.18,1950.0,48.75,31.6,3,2,2,0,0,0,1,0,25.13513,121.504363,11404
0,0,0,0,1,0,0,0,0,0,0,0,3.22,0.98,60.0,18.64,50.3,2,2,1,0,1,0,0,0,25.136436,121.494921,11404
0,0,0,0,1,0,0,0,0,0,0,0,9.81,1.75,306.6,31.24,41.9,1,1,1,0,0,1,0,0,25.137045,121.508308,11404
0,0,0,0,1,0,0,0,0,0,0,0,23.1,3.24,1666.0,72.11,29.9,2,2,1,0,0,1,0,0,25.134977,121.498977,11404
0,0,0,0,1,0,0,0,0,0,0,0,32.74,8.74,1400.0,42.76,40.6,3,2,2,0,1,0,0,0,25.139995,121.501998,11404
0,0,0,0,1,0,0,0,0,0,0,0,12.09,2.04,430.0,35.56,41.9,1,0,1,0,0,1,0,0,25.137045,121.508308,11404
0,0,0,0,1,0,0,0,0,0,0,0,23.48,3.33,845.0,35.98,44.3,1,2,1,0,0,0,1,0,25.137312,121.510392,11404
0,0,0,0,1,0,0,0,0,0,0,0,29.56,10.59,1200.0,40.59,56.0,3,1,2,0,1,0,0,0,25.134924,121.505833,11404
0,0,0,0,1,0,0,0,0,0,0,0,29.8,9.0,1520.0,51.01,47.1,3,2,2,0,1,0,0,0,25.128125,121.49886,11404
0,0,0,0,1,0,0,0,0,0,0,0,31.26,9.44,2050.0,65.57,47.1,3,2,1,0,1,0,0,0,25.128212,121.498863,11404
0,0,0,0,1,0,0,0,0,0,0,0,30.89,9.2,1206.0,39.04,48.3,4,1,2,0,1,0,0,0,25.134102,121.506212,11404
0,0,0,0,1,0,0,0,0,0,0,0,43.27,20.81,3100.0,71.64,11.3,3,2,2,1,0,0,1,0,25.127626,121.508005,11404
0,0,0,0,1,0,0,0,0,0,0,0,38.1,2.77,2600.0,68.24,18.3,2,2,1,1,0,1,0,0,25.132962,121.500319,11404
0,0,0,0,1,0,0,0,0,0,0,0,16.97,10.89,710.0,41.84,55.5,2,1,1,0,1,0,0,0,25.128521,121.500845,11404
0,0,0,0,1,0,0,0,0,0,0,0,30.26,8.74,1506.0,49.77,46.5,3,2,2,0,1,0,0,0,25.135789,121.496362,11404
0,0,0,0,1,0,0,0,0,0,0,0,34.5,4.39,2720.0,99.89,1.8,2,1,1,1,0,1,0,0,25.13156,121.50068,11404
0,0,0,0,1,0,0,0,0,0,0,0,46.83,4.65,2488.0,53.13,29.2,2,2,2,1,0,0,1,0,25.135616,121.498015,11404
0,0,0,0,1,0,0,0,0,0,0,0,26.83,8.91,1770.0,65.97,46.3,3,2,1,0,1,0,0,0,25.129056,121.498286,11404
0,0,0,0,1,0,0,0,0,0,0,0,40.88,5.71,2300.0,56.27,7.9,1,2,1,1,0,0,1,0,25.129249,121.50435,11404
0,0,0,0,1,0,0,0,0,0,0,0,40.21,11.34,3300.0,82.06,63.3,1,1,2,0,1,0,0,0,25.13287,121.499836,11404
0,0,0,0,1,0,0,0,0,0,0,0,49.24,3.66,3458.0,70.22,18.3,3,2,2,1,0,1,0,0,25.132962,121.500319,11404
0,0,0,0,1,0,0,0,0,0,0,0,8.39,1.76,580.0,69.09,30.7,1,1,1,0,0,0,1,0,25.135972,121.504337,11404
0,0,0,0,1,0,0,0,0,0,0,0,45.93,6.41,3993.0,102.13,1.8,2,2,2,1,0,1,0,0,25.132024,121.500206,11404
0,0,0,0,1,0,0,0,0,0,0,0,32.76,9.84,1400.0,42.73,48.0,3,2,2,0,1,0,0,0,25.13894,121.500276,11404
0,0,0,0,1,0,0,0,0,0,0,0,11.09,1.15,612.0,55.19,47.0,1,1,1,0,0,1,0,0,25.138218,121.504626,11404
0,0,0,0,1,0,0,0,0,0,0,0,40.06,4.65,1780.0,44.43,10.6,1,0,0,1,0,1,0,0,25.126903,121.499459,11403
0,0,0,0,1,0,0,0,0,0,0,0,7.48,0.78,500.0,66.84,21.0,1,0,1,0,0,1,0,0,25.136035,121.503497,11403
0,0,0,0,1,0,0,0,0,0,0,0,57.96,8.5,5240.0,102.25,1.8,3,2,2,1,0,1,0,0,25.131908,121.500324,11403
0,0,0,0,1,0,0,0,0,0,0,0,12.02,1.5,710.0,59.09,45.1,2,1,1,0,0,0,1,0,25.135541,121.505276,11403
0,0,0,0,1,0,0,0,0,0,0,0,55.39,5.81,3615.0,65.26,14.8,3,2,2,1,0,1,0,0,25.136035,121.503497,11403
0,0,0,0,1,0,0,0,0,0,0,0,16.75,2.17,1340.0,80.02,19.8,2,2,1,0,0,1,0,0,25.138581,121.504426,11403
0,0,0,0,1,0,0,0,0,0,0,0,45.87,6.4,3980.0,101.94,1.8,2,2,2,1,0,1,0,0,25.132024,121.500206,11403
0,0,0,0,1,0,0,0,0,0,0,0,24.92,7.64,1400.0,56.19,23.4,3,2,1,0,1,0,0,0,25.126676,121.50151,11403
0,0,0,0,1,0,0,0,0,0,0,0,34.77,4.39,2928.0,106.69,1.8,2,1,1,1,0,1,0,0,25.132606,121.499613,11403
0,0,0,0,1,0,0,0,0,0,0,0,26.15,5.09,1240.0,47.42,48.8,2,2,1,0,1,0,0,0,25.136414,121.496119,11403
0,0,0,0,1,0,0,0,0,0,0,0,8.12,1.06,400.0,49.25,45.1,1,1,1,0,0,0,1,0,25.135541,121.505276,11403
0,0,0,0,1,0,0,0,0,0,0,0,74.33,15.94,3780.0,54.78,13.9,4,2,2,1,0,0,1,0,25.140713,121.502615,11403
0,0,0,0,1,0,0,0,0,0,0,0,57.96,8.5,5720.0,112.27,1.8,3,2,2,1,0,1,0,0,25.131908,121.500324,11403
0,0,0,0,1,0,0,0,0,0,0,0,9.8,1.35,410.0,41.82,45.6,1,0,1,0,0,0,1,0,25.138261,121.502439,11403
0,0,0,0,1,0,0,0,0,0,0,0,26.85,3.86,2310.0,86.02,18.0,3,2,2,0,0,1,0,0,25.128283,121.500121,11403
0,0,0,0,1,0,0,0,0,0,0,0,49.06,6.92,4470.0,106.11,1.8,3,2,2,1,0,1,0,0,25.131676,121.500562,11403
0,0,0,0,1,0,0,0,0,0,0,0,70.75,4.64,4460.0,76.18,1.3,4,2,2,1,0,1,0,0,25.130959,121.501629,11403
0,0,0,0,1,0,0,0,0,0,0,0,33.95,4.46,1305.0,38.44,48.3,5,2,2,0,0,0,1,0,25.136582,121.50414,11403
0,0,0,0,1,0,0,0,0,0,0,0,10.96,1.44,900.0,82.1,19.8,1,1,1,0,0,1,0,0,25.138581,121.504426,11403
0,0,0,0,1,0,0,0,0,0,0,0,57.96,8.5,5500.0,108.09,1.8,3,2,2,1,0,1,0,0,25.131908,121.500324,11403
0,0,0,0,1,0,0,0,0,0,0,0,22.2,8.74,900.0,40.53,47.8,2,2,1,0,1,0,0,0,25.134808,121.498104,11403
0,0,0,0,1,0,0,0,0,0,0,0,23.96,8.09,910.0,37.98,52.8,3,1,1,0,1,0,0,0,25.134939,121.505005,11403
0,0,0,0,1,0,0,0,0,0,0,0,71.85,37.48,3500.0,51.46,6.3,4,2,2,1,0,0,1,0,25.129377,121.510295,11403
0,0,0,0,1,0,0,0,0,0,0,0,16.71,1.36,940.0,71.96,21.0,1,1,1,1,0,1,0,0,25.136035,121.503497,11403
0,0,0,0,1,0,0,0,0,0,0,0,46.53,6.41,4000.0,102.87,1.8,2,2,2,1,0,1,0,0,25.132024,121.500206,11403
0,0,0,0,1,0,0,0,0,0,0,0,24.27,2.43,1260.0,69.23,10.6,1,1,1,1,0,1,0,0,25.126953,121.499709,11403
0,0,0,0,1,0,0,0,0,0,0,0,30.27,5.84,1515.0,50.04,1.3,3,2,2,0,0,0,1,0,25.129765,121.502249,11403
0,0,0,0,1,0,0,0,0,0,0,0,24.47,4.73,1225.0,50.06,1.3,2,2,1,0,0,0,1,0,25.129892,121.502278,11403
0,0,0,0,1,0,0,0,0,0,0,0,100.86,15.74,6680.0,81.54,9.9,3,2,3,1,0,0,1,0,25.12823,121.504675,11403
0,0,0,0,1,0,0,0,0,0,0,0,24.47,4.73,1225.0,50.06,1.3,2,2,1,0,0,0,1,0,25.129892,121.502278,11403
0,0,0,0,1,0,0,0,0,0,0,0,31.29,9.15,2800.0,89.49,46.7,1,0,0,0,1,0,0,0,25.132279,121.496113,11403
0,0,0,0,1,0,0,0,0,0,0,0,76.25,40.08,3808.0,52.66,6.3,4,2,2,1,0,0,1,0,25.129622,121.509783,11403
0,0,0,0,1,0,0,0,0,0,0,0,24.73,4.38,2550.0,103.13,1.8,2,1,1,0,0,1,0,0,25.13156,121.50068,11403
0,0,0,0,1,0,0,0,0,0,0,0,43.24,13.78,1868.0,43.2,40.0,3,2,2,0,0,0,1,0,25.139202,121.498632,11403
0,0,0,0,1,0,0,0,0,0,0,0,32.82,7.58,1922.0,58.56,25.7,2,2,1,1,0,0,1,0,25.135501,121.504058,11403
0,0,0,0,1,0,0,0,0,0,0,0,35.45,5.84,1700.0,50.12,1.3,3,2,2,1,0,0,1,0,25.129765,121.502249,11403
0,0,0,0,1,0,0,0,0,0,0,0,57.05,14.75,3070.0,53.82,31.6,3,2,2,1,0,0,1,0,25.135076,121.50448,11403
0,0,0,0,1,0,0,0,0,0,0,0,34.77,4.39,2835.0,102.32,1.8,2,1,1,1,0,1,0,0,25.132606,121.499613,11403
0,0,0,0,1,0,0,0,0,0,0,0,46.2,6.41,3850.0,98.45,1.8,2,2,2,1,0,1,0,0,25.132024,121.500206,11403
0,0,0,0,1,0,0,0,0,0,0,0,19.96,6.6,866.0,55.82,10.3,1,1,1,1,0,0,1,0,25.130021,121.506821,11403
0,0,0,0,1,0,0,0,0,0,0,0,64.96,10.16,2500.0,38.48,5.8,3,1,2,1,0,0,1,0,25.124681,121.504666,11403
0,0,0,0,1,0,0,0,0,0,0,0,34.5,4.39,2958.0,107.5,1.8,2,2,1,1,0,1,0,0,25.132606,121.499613,11403
0,0,0,0,1,0,0,0,0,0,0,0,27.06,2.8,1110.0,55.38,10.6,1,0,0,1,0,1,0,0,25.125787,121.500533,11403
0,0,0,0,1,0,0,0,0,0,0,0,20.3,2.28,1766.0,86.98,1.3,2,1,1,0,0,1,0,0,25.129839,121.49726,11403
0,0,0,0,1,0,0,0,0,0,0,0,11.51,1.5,897.0,77.91,19.8,1,1,1,0,0,1,0,0,25.138581,121.504426,11403
0,0,0,0,0,1,0,0,0,0,0,0,44.81,5.15,4250.0,101.28,1.3,3,2,2,1,0,1,0,0,25.055565,121.599223,11501
0,0,0,0,0,1,0,0,0,0,0,0,23.05,14.42,1500.0,65.07,0.0,3,1,1,0,1,0,0,0,25.054527,121.606793,11412
0,0,0,0,0,1,0,0,0,0,0,0,27.88,2.17,2640.0,94.68,13.4,2,1,1,0,0,1,0,0,25.055421,121.606951,11412
0,0,0,0,0,1,0,0,0,0,0,0,25.63,4.24,1500.0,58.53,50.8,5,4,2,0,1,0,0,0,25.057316,121.60607,11412
0,0,0,0,0,1,0,0,0,0,0,0,43.34,4.95,3430.0,79.14,28.6,4,2,2,0,0,1,0,0,25.057081,121.606059,11412
0,0,0,0,0,1,0,0,0,0,0,0,26.79,8.14,1650.0,61.6,51.4,3,2,1,0,1,0,0,0,25.053499,121.614326,11412
0,0,0,0,0,1,0,0,0,0,0,0,44.23,13.6,3130.0,70.76,21.7,3,2,2,1,0,0,1,0,25.057324,121.599045,11412
0,0,0,0,0,1,0,0,0,0,0,0,54.47,6.33,5275.0,104.02,1.3,3,2,2,1,0,1,0,0,25.055159,121.598776,11412
0,0,0,0,0,1,0,0,0,0,0,0,10.53,3.12,500.0,47.5,51.8,3,1,1,0,1,0,0,0,25.051823,121.615301,11412
0,0,0,0,0,1,0,0,0,0,0,0,17.11,7.34,1000.0,58.44,50.3,1,1,1,0,1,0,0,0,25.054527,121.606793,11412
0,0,0,0,0,1,0,0,0,0,0,0,29.38,2.97,2988.0,118.55,1.3,2,2,1,1,0,1,0,0,25.055565,121.599223,11412
0,0,0,0,0,1,0,0,0,0,0,0,52.77,6.55,4845.0,91.82,1.3,3,2,2,1,0,1,0,0,25.054904,121.597535,11412
0,0,0,0,0,1,0,0,0,0,0,0,44.43,4.97,4700.0,116.61,1.3,3,2,2,1,0,1,0,0,25.055565,121.599223,11411
0,0,0,0,0,1,0,0,0,0,0,0,24.8,8.75,2580.0,104.04,47.8,2,2,1,0,1,0,0,0,25.055048,121.602253,11411
0,0,0,0,0,1,0,0,0,0,0,0,87.83,10.89,5850.0,83.21,9.9,4,2,2,1,0,1,0,0,25.061533,121.612444,11411
0,0,0,0,0,1,0,0,0,0,0,0,29.38,2.97,2715.0,108.53,1.3,2,2,1,1,0,1,0,0,25.055565,121.599223,11411
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,3900.0,106.12,1.3,3,2,2,1,0,1,0,0,25.054814,121.597584,11411
0,0,0,0,0,1,0,0,0,0,0,0,46.74,2.89,3970.0,84.94,13.4,3,2,1,1,0,1,0,0,25.055628,121.606628,11411
0,0,0,0,0,1,0,0,0,0,0,0,37.94,5.01,3020.0,107.31,16.8,2,2,1,1,0,1,0,0,25.059774,121.613512,11411
0,0,0,0,0,1,0,0,0,0,0,0,303.75,51.8,18764.0133,61.78,22.8,1,0,0,1,0,1,0,0,25.058844,121.612088,11410
0,0,0,0,0,1,0,0,0,0,0,0,55.69,6.07,3800.0,75.13,25.6,4,2,2,1,0,1,0,0,25.057847,121.605553,11410
0,0,0,0,0,1,0,0,0,0,0,0,55.64,3.77,4800.0,101.89,13.4,3,2,2,1,0,1,0,0,25.055628,121.606628,11410
0,0,0,0,0,1,0,0,0,0,0,0,29.75,4.35,2725.0,102.03,16.8,2,1,1,1,0,1,0,0,25.059774,121.613512,11410
0,0,0,0,0,1,0,0,0,0,0,0,31.26,8.92,1588.0,50.79,40.6,3,2,2,0,1,0,0,0,25.048428,121.613344,11410
0,0,0,0,0,1,0,0,0,0,0,0,88.49,19.24,5084.3,57.46,19.8,2,1,2,1,0,1,0,0,25.056883,121.602987,11410
0,0,0,0,0,1,0,0,0,0,0,0,29.3,11.1,2100.0,71.66,41.8,2,2,1,0,1,0,0,0,25.057007,121.605456,11409
0,0,0,0,0,1,0,0,0,0,0,0,69.56,8.48,4170.0,79.53,27.3,4,2,2,1,0,1,0,0,25.051846,121.616236,11409
0,0,0,0,0,1,0,0,0,0,0,0,26.81,8.41,1600.0,59.68,45.4,3,1,1,0,1,0,0,0,25.052962,121.612793,11409
0,0,0,0,0,1,0,0,0,0,0,0,55.83,7.23,4100.0,87.39,9.9,3,2,2,1,0,1,0,0,25.061533,121.612444,11409
0,0,0,0,0,1,0,0,0,0,0,0,8.98,2.7,450.0,50.1,45.4,4,1,1,0,1,0,0,0,25.053028,121.61339,11409
0,0,0,0,0,1,0,0,0,0,0,0,32.8,9.13,1850.0,56.4,44.7,3,1,1,0,1,0,0,0,25.054753,121.60183,11409
0,0,0,0,0,1,0,0,0,0,0,0,54.71,18.71,3968.0,87.35,17.2,3,2,2,1,0,0,1,0,25.061108,121.61205,11409
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,4100.0,110.54,1.3,3,2,2,1,0,1,0,0,25.054814,121.597584,11409
0,0,0,0,0,1,0,0,0,0,0,0,31.64,9.55,1733.0,54.76,44.8,2,0,2,0,1,0,0,0,25.053011,121.613183,11409
0,0,0,0,0,1,0,0,0,0,0,0,34.24,3.61,3588.0,119.41,1.3,2,2,2,1,0,1,0,0,25.055565,121.599223,11409
0,0,0,0,0,1,0,0,0,0,0,0,38.35,11.4,2750.0,71.71,17.2,2,2,1,1,0,0,1,0,25.060978,121.611953,11409
0,0,0,0,0,1,0,0,0,0,0,0,15.81,2.02,1420.0,89.81,27.3,1,1,1,0,0,1,0,0,25.051846,121.616236,11409
0,0,0,0,0,1,0,0,0,0,0,0,46.13,17.15,3380.0,73.27,36.8,1,0,0,0,1,0,0,0,25.058114,121.601997,11409
0,0,0,0,0,1,0,0,0,0,0,0,17.72,4.68,1985.0,112.04,1.4,1,1,1,0,0,1,0,0,25.055103,121.601896,11409
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,3923.0,108.27,1.3,3,2,2,1,0,1,0,0,25.054814,121.597584,11408
0,0,0,0,0,1,0,0,0,0,0,0,25.65,9.87,1650.0,64.34,45.3,3,2,1,0,1,0,0,0,25.053776,121.612963,11408
0,0,0,0,0,1,0,0,0,0,0,0,24.36,6.96,1275.0,52.34,51.1,2,2,1,0,1,0,0,0,25.054374,121.612959,11408
0,0,0,0,0,1,0,0,0,0,0,0,54.32,3.51,3988.0,86.27,13.4,2,2,2,1,0,1,0,0,25.055628,121.606628,11408
0,0,0,0,0,1,0,0,0,0,0,0,11.8,2.83,1100.0,93.24,14.5,1,1,1,0,0,0,1,0,25.058088,121.605598,11408
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,4000.0,109.06,1.3,3,2,2,1,0,1,0,0,25.054833,121.597366,11408
0,0,0,0,0,1,0,0,0,0,0,0,25.65,9.87,1800.0,70.19,45.3,4,2,1,0,1,0,0,0,25.053776,121.612963,11408
0,0,0,0,0,1,0,0,0,0,0,0,34.14,5.11,3238.0,104.26,16.8,3,1,1,1,0,1,0,0,25.059774,121.613512,11408
0,0,0,0,0,1,0,0,0,0,0,0,42.72,15.32,4380.0,102.52,17.2,1,0,0,1,0,0,1,0,25.061039,121.611886,11408
0,0,0,0,0,1,0,0,0,0,0,0,33.41,3.61,3218.0,107.91,1.3,2,2,2,1,0,1,0,0,25.055224,121.598956,11408
0,0,0,0,0,1,0,0,0,0,0,0,28.59,10.0,2105.0,73.62,51.5,3,2,1,0,1,0,0,0,25.054384,121.614595,11408
0,0,0,0,0,1,0,0,0,0,0,0,46.99,5.12,3650.0,77.68,28.6,4,2,2,1,0,1,0,0,25.057081,121.606059,11408
0,0,0,0,0,1,0,0,0,0,0,0,30.04,8.58,1430.0,47.61,44.7,3,2,2,0,1,0,0,0,25.054916,121.601541,11408
0,0,0,0,0,1,0,0,0,0,0,0,20.66,4.2,2472.0,119.66,2.4,2,1,1,0,0,1,0,0,25.056312,121.60437,11408
0,0,0,0,0,1,0,0,0,0,0,0,19.69,4.11,1800.0,91.43,14.5,1,1,1,1,0,0,1,0,25.058088,121.605598,11408
0,0,0,0,0,1,0,0,0,0,0,0,43.79,5.61,3480.0,79.47,27.3,3,2,2,0,0,1,0,0,25.051846,121.616236,11408
0,0,0,0,0,1,0,0,0,0,0,0,46.41,5.24,4628.0,108.89,1.3,3,2,2,1,0,1,0,0,25.055202,121.598896,11408
0,0,0,0,0,1,0,0,0,0,0,0,74.77,10.11,6800.0,101.71,1.3,3,2,2,1,0,1,0,0,25.054904,121.597535,11408
0,0,0,0,0,1,0,0,0,0,0,0,113.41,26.4,7800.0,84.82,11.8,4,2,2,1,0,1,0,0,25.060612,121.611617,11407
0,0,0,0,0,1,0,0,0,0,0,0,57.01,11.56,3500.0,74.11,16.0,3,2,2,1,0,0,1,0,25.053425,121.61653,11407
0,0,0,0,0,1,0,0,0,0,0,0,20.13,4.63,2360.0,117.23,1.7,2,2,1,0,0,0,1,0,25.055238,121.599707,11407
0,0,0,0,0,1,0,0,0,0,0,0,38.26,4.32,3055.0,79.85,35.3,3,2,1,0,0,0,1,0,25.053138,121.606438,11407
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,3988.0,108.71,1.3,3,2,2,1,0,1,0,0,25.054814,121.597584,11407
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,4010.0,109.95,1.3,3,2,2,1,0,1,0,0,25.054833,121.597366,11407
0,0,0,0,0,1,0,0,0,0,0,0,23.91,4.5,2186.0,91.42,43.0,2,2,1,0,1,0,0,0,25.05437,121.608558,11407
0,0,0,0,0,1,0,0,0,0,0,0,77.5,10.04,6950.0,95.16,15.9,3,2,2,1,0,1,0,0,25.059881,121.610761,11407
0,0,0,0,0,1,0,0,0,0,0,0,41.2,15.03,800.0,19.42,35.9,3,2,2,0,1,0,0,0,25.056979,121.602282,11407
0,0,0,0,0,1,0,0,0,0,0,0,25.49,9.15,1800.0,70.61,47.8,4,2,2,0,1,0,0,0,25.055048,121.602253,11407
0,0,0,0,0,1,0,0,0,0,0,0,5.12,4.97,418.9238,81.8,54.0,2,2,1,0,1,0,0,0,25.056266,121.600197,11407
0,0,0,0,0,1,0,0,0,0,0,0,17.73,7.68,1315.0,74.17,48.8,3,2,1,0,1,0,0,0,25.056891,121.604165,11407
0,0,0,0,0,1,0,0,0,0,0,0,20.95,3.85,1550.0,73.99,44.3,2,2,1,0,1,0,0,0,25.053287,121.615455,11406
0,0,0,0,0,1,0,0,0,0,0,0,28.14,8.15,1175.0,41.75,45.4,1,0,0,0,1,0,0,0,25.058245,121.606273,11406
0,0,0,0,0,1,0,0,0,0,0,0,47.49,5.38,4580.0,103.99,1.3,3,2,2,1,0,1,0,0,25.055565,121.599223,11406
0,0,0,0,0,1,0,0,0,0,0,0,32.69,4.18,2700.0,82.59,27.3,3,2,2,0,0,1,0,0,25.051846,121.616236,11406
0,0,0,0,0,1,0,0,0,0,0,0,97.46,13.56,6700.0,88.82,15.0,4,2,2,1,0,1,0,0,25.056701,121.597653,11406
0,0,0,0,0,1,0,0,0,0,0,0,31.96,8.32,1300.0,40.68,40.1,3,2,1,0,1,0,0,0,25.048637,121.61341,11406
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,3980.0,87.9,1.3,3,2,2,1,0,1,0,0,25.054814,121.597584,11406
0,0,0,0,0,1,0,0,0,0,0,0,5.9,0.98,800.0,135.69,36.2,1,1,1,0,0,1,0,0,25.054678,121.605803,11406
0,0,0,0,0,1,0,0,0,0,0,0,86.79,18.54,4850.0,66.62,19.8,3,2,2,1,0,1,0,0,25.056883,121.602987,11406
0,0,0,0,0,1,0,0,0,0,0,0,54.47,6.33,5300.0,105.39,1.3,3,2,2,1,0,1,0,0,25.055159,121.598776,11406
0,0,0,0,0,1,0,0,0,0,0,0,29.38,2.97,2800.0,110.1,1.3,2,2,1,1,0,1,0,0,25.055159,121.598776,11406
0,0,0,0,0,1,0,0,0,0,0,0,45.28,5.36,3780.0,103.17,1.3,3,2,2,1,0,1,0,0,25.054833,121.597366,11406
0,0,0,0,0,1,0,0,0,0,0,0,26.44,7.95,1620.0,61.27,51.4,3,2,2,0,1,0,0,0,25.053385,121.614577,11406
0,0,0,0,0,1,0,0,0,0,0,0,24.56,8.31,2225.0,90.59,45.8,3,3,2,0,1,0,0,0,25.055822,121.601544,11406
0,0,0,0,0,1,0,0,0,0,0,0,52.14,5.61,3458.0,73.45,25.6,4,2,2,1,0,1,0,0,25.057847,121.605553,11406
0,0,0,0,0,1,0,0,0,0,0,0,23.67,2.02,2350.0,99.28,13.4,2,2,1,0,0,1,0,0,25.055421,121.606951,11406
0,0,0,0,0,1,0,0,0,0,0,0,110.05,25.53,4350.0,39.53,37.8,1,0,0,0,0,0,1,0,25.058345,121.602978,11406
0,0,0,0,0,1,0,0,0,0,0,0,17.72,4.68,1888.0,106.56,1.4,1,1,1,0,0,1,0,0,25.055103,121.601896,11406
0,0,0,0,0,1,0,0,0,0,0,0,48.63,6.2,3980.0,81.84,3.3,2,2,2,1,0,1,0,0,25.059822,121.612754,11406
0,0,0,0,0,1,0,0,0,0,0,0,46.9,5.31,4520.0,104.83,1.3,2,2,2,1,0,1,0,0,25.055565,121.599223,11406
0,0,0,0,0,1,0,0,0,0,0,0,30.46,7.94,1950.0,64.03,50.2,3,2,1,0,1,0,0,0,25.056956,121.606048,11405
0,0,0,0,0,1,0,0,0,0,0,0,24.47,11.65,1512.0,61.8,47.9,3,2,1,0,1,0,0,0,25.055489,121.600589,11405
0,0,0,0,0,1,0,0,0,0,0,0,20.49,13.54,1936.0,94.48,54.0,3,2,1,0,1,0,0,0,25.056287,121.60059,11405
