成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11409,公寓,台北市大安區新生南路二段２巷７號二樓,2860,112.93,25.33,10.7,51.5,2,4,無,2,2,1,25.032917,121.532097,陽台外推；其他增建；
11409,大樓,台北市大安區建國南路二段１５１巷１９弄５號九樓,4088,98.23,41.61,8.29,39.9,9,18,無,3,2,2,25.029242,121.538865,陽台外推；其他增建；
11409,公寓,台北市大安區羅斯福路三段１７巷１弄３號三樓,1700,92.52,18.37,6.28,51.3,3,4,無,3,1,2,25.023853,121.525402,陽台外推；其他增建；
11409,公寓,台北市大安區瑞安街２０８巷１４弄４號二樓,2000,85.51,23.39,6.62,44.3,2,5,無,3,0,1,25.028206,121.540187,其他增建；
11409,大樓,台北市大安區建國南路二段７９巷１６號八樓,3000,91.14,32.92,6.39,39.9,8,18,無,3,2,2,25.030707,121.538791,陽台外推；其他增建；
11409,大樓,台北市大安區和平東路一段７７號十二樓,4800,103.62,46.32,3.94,41.7,12,12,無,4,2,2,25.027182,121.525165,頂樓加蓋；
11409,華廈,台北市大安區潮州街１５３號三樓,4700,77.86,60.36,9.93,16.3,3,7,有,3,1,1,25.028387,121.530324,陽台外推；其他增建；
11409,大樓,台北市大安區和平東路一段１８５號七樓之３,1610,161.48,9.97,0.86,17.8,7,14,無,1,1,1,25.026409,121.533205,陽台外推；夾層；其他增建；
11409,大樓,台北市大安區建國南路二段６７號七樓,31150,224.1,166.48,18.37,7.6,7,35,有,無隔間,0,0,25.031489,121.53819,
11409,華廈,台北市大安區瑞安街２０８巷４７弄２８號三樓之４,1180,104.64,11.28,2.94,30.8,3,6,無,1,2,1,25.029887,121.541699,陽台外推；夾層；其他增建；
11409,大樓,台北市大安區信義路二段２０６號三樓,15800,136.6,115.67,7.2,8,3,20,有,3,2,3,25.033338,121.530512,
11409,華廈,台北市大安區泰順街６０巷１５號二樓,3900,81.39,47.92,8.91,45.3,2,7,無,4,2,2,25.022498,121.530362,陽台外推；其他增建；
11409,大樓,台北市大安區建國南路二段１２３巷７號九樓,3200,97.21,32.92,6.39,39.9,9,18,無,3,2,2,25.029767,121.53849,陽台外推；其他增建；
11409,大樓,台北市大安區新生南路三段７０巷１０號七樓,1374,103.82,13.23,1.54,1.6,7,12,有,2,1,2,25.019777,121.533298,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市大安區金山南路二段１３７號二樓,4010,83.84,47.83,8.97,48.7,2,7,無,1,2,2,25.029758,121.526791,
11409,大樓,台北市大安區信義路三段１３４巷９０號十樓,4300,96.81,44.42,8.84,39.9,10,18,無,3,2,2,25.02991,121.539358,陽台外推；其他增建；
11409,大樓,台北市大安區羅斯福路三段１５５號二樓,4200,140.77,29.84,2.65,1,2,15,無,2,2,2,25.021693,121.52753,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市大安區和平東路二段２６５巷２８號五樓之１,985,87.74,11.23,2.29,31.7,5,7,無,1,1,1,25.026266,121.543978,其他增建；
11409,大樓,台北市大安區復興南路二段１６０巷１號十一樓之２,4280,140.07,30.56,3.33,7.2,11,15,無,0,1,1,25.027916,121.543025,
11409,公寓,台北市大安區金山南路二段１４１巷２０號二樓,2510,79.44,31.6,8.29,39.9,2,5,無,4,2,2,25.029376,121.527622,陽台外推；
11409,華廈,台北市大安區泰順街１６巷１６號六樓,1572,155.08,10.14,3.04,18.7,6,6,無,1,1,1,25.025418,121.530527,陽台外推；其他增建；
11409,華廈,台北市大安區潮州街１４５號三樓之１,1580,157.75,10.02,1.99,21.1,3,8,無,1,1,1,25.028401,121.530032,
11409,公寓,台北市大安區泰順街２６巷２９號四樓,2968,88.24,33.63,9.14,37.8,4,5,無,3,2,2,25.025133,121.530312,陽台外推；其他增建；
11409,公寓,台北市大安區復興南路二段３１８號三樓,2780,89.49,31.06,10.06,51.1,3,4,無,2,2,1,25.023342,121.543221,陽台外推；其他增建；
11408,大樓,台北市大安區復興南路二段３０３號十五樓,7850,170.32,56.13,5.11,1.2,15,23,有,3,2,2,25.024235,121.543712,交易總價：7850萬元整內含車位價土地價格:53945464元整、建物價格:24554536元整。
11408,大樓,台北市大安區辛亥路一段８９號四樓之３,4150,101.98,40.69,2.49,35.3,4,27,無,3,2,2,25.02172,121.530992,陽台外推；其他增建；
11408,華廈,台北市大安區師大路１２９號三樓之６,2030,99.67,20.37,3.99,0,3,7,無,1,2,1,25.021582,121.528372,其他增建；
11408,華廈,台北市大安區新生南路二段３０巷２８號三樓,6350,104.78,60.61,13.73,30.8,3,7,有,3,2,2,25.031028,121.530557,陽台外推；
11408,公寓,台北市大安區新生南路一段１５７巷３６之１號二樓,1900,66.12,28.74,10.3,49.5,2,4,無,2,2,2,25.035018,121.537268,親友、員工、共有人或其他特殊關係間之交易；
11408,華廈,台北市大安區信義路二段２２８巷１１號五樓,1288,123.99,10.39,2.71,0.8,5,6,無,無隔間,0,0,25.032799,121.531831,親友、員工、共有人或其他特殊關係間之交易；
