區域,建案名稱,地址,類型,車位,價格_元,單價_元,總坪數_坪,實際坪數_坪,屋齡_年,房,廳,衛,所在樓層,總樓層
大安區,信義安和面寬金店,台北市大安區安和路一段,店面,0,56500000,1449833.21,38.97,33.82,49.7,4,1,1,1,6
大安區,忠孝復興低總小宅,台北市大安區大安路一段,套房,0,14980000,1101470.59,13.6,10.94,46.4,1,1,1,2,7
大安區,信義安和質感金店,台北市大安區文昌街,店面,0,64880000,2161946.02,30.01,19.6,44.4,0,1,1,1,12
大安區,捷運綠蔭電梯三房,台北市大安區和平東路三段,華廈,0,33800000,1026731.47,32.92,27.94,47.0,3,2,2,3,7
大安區,敦南面林蔭兩房,台北市大安區敦化南路二段,住宅大樓,0,29880000,1373161.76,21.76,17.35,50.7,2,1,1,7,16
大安區,近捷運學府新店面,台北市大安區復興南路二段,店面,0,60000000,2713704.21,22.11,16.29,1.0,0,1,1,1,23
大安區,近捷運百坪辦公,台北市大安區復興南路二段,店面,0,96000000,382180.82,251.19,218.48,46.2,0,1,1,-1,12
大安區,一層一戶隱世鉅作,台北市大安區瑞安街,華廈,1,119490000,1097950.93,108.83,47.53,12.6,3,2,2,2,7
大安區,東區超大面寬角窗,台北市大安區大安路一段,住宅大樓,0,216000000,2620405.19,82.43,82.43,54.1,0,1,1,2,11
大安區,附中學區黑土收租,台北市大安區信義路四段,公寓,0,50000000,1661129.57,30.1,30.1,59.1,6,1,4,3,4
大安區,東區二樓坡車店辦,台北市大安區延吉街,華廈,1,85000000,1130920.7,75.16,51.33,38.8,1,3,2,2,7
大安區,國館鑄慕鋼骨坡車,台北市大安區,住宅大樓,1,50880000,1630246.72,31.21,15.05,42.2,0,0,0,5,24
大安區,忠孝復興收租,台北市大安區復興南路一段,辦公商業大樓,0,53800000,1189213.09,45.24,37.67,44.1,3,3,3,10,11
大安區,一店三車滿租金鋪,台北市大安區通化街,店面,1,12000000,853485.06,14.06,6.15,26.5,0,1,1,1,8
大安區,首選低總金舖,台北市大安區臨江街,店面,0,4800000,622568.09,7.71,6.15,26.5,0,1,1,1,8
大安區,巨蛋正對面金店面,台北市大安區光復南路,店面,0,88880000,5555000.0,16.0,11.8,21.0,1,1,1,1,13
大安區,忠孝敦化庭院一樓,台北市大安區忠孝東路四段,華廈,0,150000000,2728264.82,54.98,15.32,32.2,4,5,4,1,8
大安區,臨江街高投報店面,台北市大安區臨江街,店面,1,22800000,2321792.26,9.82,6.15,26.4,1,1,0,1,8
大安區,漂亮二樓美公寓,台北市大安區通化街,公寓,0,22880000,943505.15,24.25,21.36,40.5,4,0,4,2,5
大安區,大安雙捷面寬金店,台北市大安區瑞安街,店面,0,78800000,1539964.82,51.17,31.68,48.0,4,3,1,1,7
大安區,潛力無垠質感店面,台北市大安區文昌街,店面,0,69800000,2332108.25,29.93,29.93,51.8,1,1,1,1,4
大安區,捷運科技連鎖金店,台北市大安區復興南路二段,店面,0,168000000,2412406.66,69.64,32.93,40.5,0,2,2,1,6
大安區,大安電梯收租首選,台北市大安區基隆路二段,住宅大樓,0,34880000,933369.01,37.37,29.8,38.8,5,0,5,7,12
大安區,近捷運三角窗店面,台北市大安區復興南路二段,店面,0,85000000,3378378.38,25.16,21.79,47.3,0,1,1,1,8
大安區,永康面寬住店一樓,台北市大安區永康街,公寓,0,88000000,2774274.91,31.72,31.72,59.7,4,3,2,1,4
大安區,附中學區管理大樓,台北市大安區復興南路一段,住宅大樓,0,48990000,1136131.73,43.12,38.09,47.0,6,0,1,13,14
大安區,科技捷運方正辦公,台北市大安區四維路,辦公商業大樓,0,14500000,674105.07,21.51,12.82,40.6,4,1,0,2,19
大安區,國館大馬路金店,台北市大安區忠孝東路四段,辦公商業大樓,1,1500000000,6410530.36,233.99,164.32,53.4,1,1,0,1,11
大安區,敦南御所美妝豪邸,台北市大安區敦化南路一段,住宅大樓,1,106800000,1831589.78,58.31,31.1,5.3,3,2,2,8,23
大安區,大安復興精選商辦,台北市大安區復興南路二段,辦公商業大樓,1,136480000,506513.27,269.45,148.42,30.3,0,1,1,-3,11
大安區,台電捷運燙金店面,台北市大安區辛亥路一段,店面,0,45880000,1340736.41,34.22,30.79,48.7,0,1,1,1,7
大安區,正忠孝大馬路金店,台北市大安區忠孝東路四段,店面,0,168000000,4249936.76,39.53,21.52,43.0,0,0,1,1,12
大安區,巨蛋大馬路捷運店,台北市大安區忠孝東路四段,辦公商業大樓,0,272000000,6995884.77,38.88,36.07,47.6,0,1,1,1,12
大安區,東區面寬電梯店辦,台北市大安區忠孝東路四段,華廈,0,59800000,1291019.0,46.32,44.54,43.0,5,1,2,2,7
大安區,站前二樓置產鋪王,台北市大安區復興南路一段,辦公商業大樓,0,16780000,311606.31,53.85,21.9,44.0,0,1,0,2,12
大安區,國館企業商辦首選,台北市大安區忠孝東路四段,辦公商業大樓,1,286760000,1306304.66,219.52,214.32,52.9,0,2,2,9,11
大安區,質感面寬明曜金店,台北市大安區安和路一段,華廈,0,128000000,2802715.13,45.67,45.67,49.9,2,2,1,1,7
大安區,大安裝潢三房美寓,台北市大安區和平東路三段,公寓,0,25000000,979240.11,25.53,25.53,52.5,3,4,3,4,4
大安區,華友面寬大間金店,台北市大安區仁愛路四段,店面,0,59980000,1066690.38,56.23,28.52,41.7,0,2,1,1,7
大安區,潤泰金融另有車位,台北市大安區敦化南路二段,辦公商業大樓,1,120000000,1378359.75,87.06,82.66,39.2,2,1,0,12,24
大安區,永康金店人潮洶湧,台北市大安區永康街,公寓,0,118000000,3362781.42,35.09,35.09,61.2,0,1,1,1,4
大安區,福容飯店旁金店面,台北市大安區建國南路一段,店面,0,34880000,2880264.24,12.11,12.11,58.1,0,1,1,1,4
大安區,通化安和捷運透天,台北市大安區通化街,透天厝,0,66000000,3754266.21,17.58,17.58,64.0,0,2,2,2,2
大安區,藍天凱悅三房坡車,台北市大安區敦化南路二段,住宅大樓,1,62880000,1110561.64,56.62,33.91,40.0,3,2,2,13,26
大安區,科技捷運低總辦公,台北市大安區四維路,辦公商業大樓,0,13200000,773739.74,17.06,10.2,40.6,1,0,0,2,19
大安區,科技捷運置產首選,台北市大安區四維路,辦公商業大樓,0,11990000,787261.98,15.23,9.0,40.6,0,0,0,2,19
大安區,市中心商二土地,台北市大安區和平東路二段,透天厝,0,35000000,21084337.35,1.66,1.66,42.2,0,1,1,1,1
大安區,超低總價東區名店,台北市大安區忠孝東路四段,辦公商業大樓,0,6000000,911854.1,6.58,2.04,37.9,0,0,0,3,15
大安區,邊間高曝光店鋪,台北市大安區忠孝東路四段,店面,0,12990000,909663.87,14.28,6.81,37.9,0,1,0,3,15
大安區,巨蛋一層一戶邊間,台北市大安區延吉街,華廈,0,68880000,1303804.66,52.83,43.27,39.0,8,0,8,5,7
大安區,大安置產首購首選,台北市大安區四維路,辦公商業大樓,0,16990000,789865.18,21.51,12.82,40.6,0,0,0,2,19
大安區,北教大旁市區土地,台北市大安區和平東路二段,透天厝,0,12150000,5841346.15,2.08,2.08,42.2,0,1,0,1,1
大安區,名店城優質店鋪,台北市大安區忠孝東路四段,辦公商業大樓,0,8420000,786915.89,10.7,5.38,37.9,0,1,0,4,15
大安區,藍天凱悅高樓兩房,台北市大安區敦化南路二段,住宅大樓,0,38880000,1379701.92,28.18,23.15,40.0,1,2,1,13,26
大安區,忠孝凌雲捷運住辦,台北市大安區忠孝東路四段,住宅大樓,0,68600000,1468321.92,46.72,46.72,53.2,3,2,1,6,12
大安區,敦南空中別墅,台北市大安區敦化南路二段,華廈,1,138880000,1065929.85,130.29,53.95,6.7,4,2,4,8,8
大安區,東門永康金店面,台北市大安區永康街,公寓,0,93000000,2889993.78,32.18,32.18,53.3,0,1,1,1,4
大安區,鳳翔芳鄰收租店面,台北市大安區仁愛路四段,店面,0,120000000,2918997.81,41.11,41.11,51.7,3,3,3,1,7
大安區,東區黑土投報店面,台北市大安區敦化南路一段,華廈,0,98880000,3731320.75,26.5,26.5,49.7,3,2,1,1,7
大安區,忠孝黑土收租屋,台北市大安區忠孝東路四段,公寓,0,37880000,1134811.26,33.38,33.38,53.3,5,0,5,4,4
大安區,通化特區黃金店面,台北市大安區通化街,透天厝,0,98000000,4105571.85,23.87,23.87,63.2,0,3,3,2,2
大安區,科技辦公,台北市大安區復興南路二段,辦公商業大樓,0,17500000,1074278.7,16.29,10.64,28.9,2,1,1,10,14
大安區,師大泰順挑高面寬,台北市大安區泰順街,店面,0,38880000,2337943.48,16.63,10.67,20.4,0,1,1,1,5
大安區,大安師大一樓挑高,台北市大安區泰順街,店面,0,33800000,2596006.14,13.02,9.69,20.2,1,1,1,1,5
大安區,商二大面寬三角窗,台北市大安區復興南路二段,店面,0,188000000,3336291.04,56.35,56.34,51.0,0,2,2,1,8
大安區,大面寬質感一樓,台北市大安區仁愛路四段,店面,0,130000000,2581413.82,50.36,25.65,39.6,2,2,1,1,6
大安區,大安仁愛人潮店霸,台北市大安區仁愛路四段,店面,0,119800000,549768.25,217.91,159.08,54.3,3,2,2,-1,12
南港區,松柏文苑溫馨雅居,台北市南港區松河街,華廈,0,29880000,829769.51,36.01,23.68,20.5,3,2,2,4,9
南港區,質感裝潢南港花園,台北市南港區福德街,住宅大樓,0,27880000,694223.11,40.16,24.27,27.8,3,2,1,5,16
南港區,玉成公園捷運2樓,台北市南港區玉成街,公寓,0,23880000,776332.9,30.76,27.08,46.7,4,2,2,2,5
南港區,芬第生活綠地兩房,台北市南港區向陽路,華廈,1,30980000,745428.3,41.56,20.26,17.4,1,2,1,6,9
南港區,南港雲景花園名邸,台北市南港區福德街,住宅大樓,0,27980000,720020.59,38.86,23.72,27.8,3,2,1,13,18
南港區,廣慈捷運靜好寓邸,台北市南港區福德街,公寓,0,16880000,769371.01,21.94,21.94,48.8,5,3,2,4,4
南港區,帝寶幸福暖暖小窩,台北市南港區重陽路,住宅大樓,1,19900000,895992.8,22.21,9.63,4.1,1,1,1,10,14
南港區,風華邊間四季景觀,台北市南港區園區街,華廈,1,39980000,792939.31,50.42,26.63,17.4,3,2,2,5,10
南港區,公園旁停車一樓,台北市南港區成福路,公寓,0,27980000,466022.65,60.04,26.97,41.1,6,2,2,1,5
南港區,舊莊大空間一樓,台北市南港區舊莊街一段,公寓,0,23000000,772330.42,29.78,29.78,52.4,5,2,2,1,4
南港區,靜巷邊間4樓公寓,台北市南港區研究院路二段,公寓,0,14600000,486666.67,30.0,26.88,40.3,3,2,2,4,5
南港區,昆陽邊間綠意三房,台北市南港區忠孝東路六段,公寓,0,27350000,749931.45,36.47,36.47,45.1,3,2,2,5,5
南港區,南港2房稀有露臺,台北市南港區舊莊街一段,華廈,1,15880000,733487.3,21.65,9.06,8.1,2,2,1,7,7
南港區,南港稀有一樓,台北市南港區研究院路二段,公寓,0,21800000,697823.3,31.24,27.89,41.3,3,1,2,1,5
南港區,南軟捷運首選店王,台北市南港區園區街,店面,1,46750000,992358.31,47.11,25.79,17.5,1,1,1,1,10
南港區,金盛來財霸氣店王,台北市南港區園區街,店面,1,46500000,992953.24,46.83,24.65,17.5,5,2,1,1,10
南港區,南港稀有鼎加美宅,台北市南港區東明街,公寓,0,25000000,762195.12,32.8,29.64,44.6,6,3,2,5,5
南港區,松捷商一黑土頂加,台北市南港區南港路三段,公寓,0,23800000,819841.54,29.03,29.03,41.2,3,3,3,5,5
南港區,園區美妝燙金收租,台北市南港區園區街,公寓,0,67880000,1480479.83,45.85,45.85,51.8,12,0,12,2,2
南港區,重陽兩房首購首選,台北市南港區重陽路,華廈,1,29500000,748730.96,39.4,19.47,18.2,2,2,1,5,10
南港區,悅桂冠稀有景觀戶,台北市南港區園區街,住宅大樓,0,32980000,1206732.53,27.33,17.53,19.3,2,2,1,8,12
南港區,暖日晴窗晨光寓所,台北市南港區向陽路,華廈,1,32800000,958503.8,34.22,16.62,2.3,2,1,1,9,10
南港區,信義會館精選宅邸,台北市南港區成福路,華廈,1,15980000,878504.67,18.19,8.22,12.0,2,1,1,4,9
南港區,新矽谷捷運廠辦,台北市南港區八德路四段,廠辦,1,99800000,529836.48,188.36,138.33,35.7,0,0,0,8,13
南港區,漢來飯店雙捷運旁,台北市南港區經貿一路,華廈,1,16880000,815853.07,20.69,8.24,16.4,1,1,1,6,9
南港區,悠陽靜謐光煦好宅,台北市南港區向陽路,住宅大樓,1,73800000,987026.88,74.77,45.49,1.3,3,2,2,5,15
南港區,達欣東匯10樓,台北市南港區港東街,華廈,1,40800000,1198942.11,34.03,16.59,0.4,2,2,2,10,10
南港區,中研公園三房美寓,台北市南港區研究院路二段,公寓,0,14500000,548618.99,26.43,23.52,40.6,3,2,1,4,5
南港區,玉成公園邊間美寓,台北市南港區成福路,公寓,0,23880000,774570.22,30.83,30.83,50.4,4,2,2,2,4
南港區,雙捷運魔術空間,台北市南港區成福路,辦公商業大樓,0,13660000,1249771.27,10.93,7.94,20.0,2,1,1,3,8
南港區,未來廣慈住家一樓,台北市南港區福德街,公寓,0,11980000,860632.18,13.92,13.92,48.8,2,3,1,1,4
南港區,璞園樹梢景觀三房,台北市南港區向陽路,華廈,1,55000000,914836.99,60.12,35.04,14.7,3,2,2,4,9
南港區,昆陽商圈幸福成家,台北市南港區忠孝東路六段,公寓,0,18780000,666666.67,28.17,28.17,51.2,3,2,1,4,4
南港區,中研精采裝潢美居,台北市南港區舊莊街一段,華廈,1,31880000,733548.09,43.46,18.84,2.9,3,2,1,6,8
南港區,翔譽之心高樓邊間,台北市南港區興中路,住宅大樓,1,34300000,882201.65,38.88,15.66,13.4,1,2,1,16,25
南港區,綠地旁幸福美宅,台北市南港區重陽路,華廈,1,49800000,683408.81,72.87,33.95,19.4,3,2,2,5,8
南港區,達欣磅礡登場可看,台北市南港區港東街,華廈,1,57300000,1191020.58,48.11,25.73,0.4,3,2,2,10,10
南港區,首泰大方景觀高樓,台北市南港區重陽路,住宅大樓,1,56850000,840976.33,67.6,24.84,9.9,3,2,2,15,15
南港區,晴風松語紐約逸品,台北市南港區三重路,住宅大樓,1,73880000,827416.28,89.29,42.47,14.1,4,2,2,2,13
南港區,經貿都心紐約首席,台北市南港區三重路,住宅大樓,1,66580000,874901.45,76.1,39.29,14.1,3,2,2,4,13
南港區,站前高樓景觀戶,台北市南港區南港路二段,住宅大樓,1,49500000,802529.18,61.68,32.81,29.4,3,2,2,18,19
南港區,晶鑽高樓綠意兩房,台北市南港區重陽路,華廈,1,23800000,817027.12,29.13,16.38,18.4,3,1,1,7,8
南港區,園區稀有精裝美琚,台北市南港區園區街,華廈,1,33800000,887372.01,38.09,17.2,17.5,3,2,1,7,10
南港區,專任中研邊間美宅,台北市南港區研究院路二段,公寓,0,16880000,494000.59,34.17,31.05,40.6,3,2,2,5,5
南港區,力麒青春舒居雅築,台北市南港區東明街,住宅大樓,1,43800000,936898.4,46.75,23.64,17.3,3,2,2,2,13
南港區,廣哲四房石材御邸,台北市南港區向陽路,華廈,1,69800000,887137.77,78.68,35.91,12.6,4,2,2,9,9
南港區,潤泰麗池質感名邸,台北市南港區經貿二路,華廈,1,59880000,927222.05,64.58,37.05,17.7,3,2,2,7,9
南港區,翔譽之心裝潢高樓,台北市南港區興中路,住宅大樓,1,48880000,957680.25,51.04,22.51,13.4,2,2,2,15,25
南港區,後山埤一裝潢美宅,台北市南港區成福路,公寓,0,28800000,762711.86,37.76,37.76,50.9,3,2,2,4,4
南港區,捷運公園裝潢三樓,台北市南港區成福路,公寓,0,29300000,775953.39,37.76,37.76,50.9,3,2,2,3,4
南港區,富康街捷運一樓,台北市南港區富康街,公寓,0,26880000,1191489.36,22.56,22.56,48.3,2,2,2,1,4
南港區,南軟經貿駿馬迎春,台北市南港區園區街,住宅大樓,1,46880000,955954.32,49.04,24.84,16.7,3,2,2,10,14
南港區,大同璽苑花園豪邸,台北市南港區經貿二路,住宅大樓,1,116880000,1007759.96,115.98,60.94,12.0,3,2,3,7,21
南港區,晶鑽美學質感三房,台北市南港區重陽路,華廈,1,33800000,780780.78,43.29,22.62,18.1,3,2,2,4,8
南港區,琉森稀有裝潢美邸,台北市南港區東新街,華廈,1,40800000,1083089.99,37.67,16.93,2.8,2,2,2,2,5
南港區,胡適庭園景觀透天,台北市南港區研究院路二段,透天厝,0,33200000,903401.36,36.75,36.74,46.6,7,3,3,2,2
南港區,精美三樓公園為鄰,台北市南港區福德街,公寓,0,19800000,789159.03,25.09,25.09,49.7,3,2,5,3,4
南港區,捷運富康一層一戶,台北市南港區富康街,公寓,0,18880000,800000.0,23.6,23.6,48.3,2,2,1,3,4
南港區,昆陽星鑽雙車大戶,台北市南港區南港路三段,住宅大樓,1,49800000,501006.04,99.4,51.8,17.0,4,2,2,2,13
南港區,經貿邊間兩房平車,台北市南港區經園街,華廈,1,32800000,889612.15,36.87,16.68,18.0,2,2,1,9,10
南港區,達欣東匯A5,台北市南港區港東街,華廈,1,65380000,1373240.92,47.61,25.41,0.4,3,2,2,1,10
南港區,大同璽苑綠意花園,台北市南港區經貿二路,住宅大樓,1,106880000,1063800.14,100.47,59.1,12.0,3,2,2,2,21
南港區,面101忠孝詠吉,台北市南港區永吉路,住宅大樓,1,99660000,1212556.27,82.19,42.7,1.9,4,2,3,13,23
南港區,日升月恆林蔭戶,台北市南港區經貿二路,住宅大樓,1,106000000,1168301.55,90.73,49.82,11.2,3,2,2,3,21
南港區,誠售南港方正頂佳,台北市南港區東新街,公寓,0,21680000,570526.32,38.0,28.33,39.7,5,3,5,5,5
南港區,南港胡適藝文店面,台北市南港區舊莊街一段,店面,0,32000000,890868.6,35.92,27.37,31.7,0,1,1,1,7
南港區,紐約花園三房車位,台北市南港區三重路,住宅大樓,1,64000000,921128.38,69.48,35.74,14.0,3,1,2,4,13
南港區,富仕館中庭兩房,台北市南港區向陽路,住宅大樓,1,33000000,952380.95,34.65,17.79,16.9,2,2,1,6,12
南港區,獨家專任日升月恆,台北市南港區經貿二路,住宅大樓,1,106880000,1026113.67,104.16,59.26,11.2,4,2,5,10,21
南港區,金馬迎春雙捷美邸,台北市南港區市民大道八段,華廈,1,23800000,1109040.07,21.46,10.13,2.0,1,1,1,2,7
南港區,松捷邊間綠蔭住辦,台北市南港區南港路三段,華廈,0,39750000,920138.89,43.2,39.0,35.3,4,1,1,4,7
南港區,邊間美妝電梯三房,台北市南港區向陽路,華廈,1,39800000,796159.23,49.99,27.9,18.2,3,2,2,2,8
南港區,華固天匯富麗堂皇,台北市南港區經貿二路,住宅大樓,1,116760000,1113060.06,104.9,60.82,13.6,3,2,2,7,23
南港區,皇御尊爵大器名邸,台北市南港區經貿二路,住宅大樓,1,89990000,724149.03,124.27,60.18,13.2,0,0,0,6,14
南港區,公園首排闊境名邸,台北市南港區舊莊街一段,華廈,1,39980000,451190.61,88.61,65.74,35.3,5,3,3,8,8
南港區,日升月恆輝煌再現,台北市南港區經貿二路,住宅大樓,1,186000000,910203.08,204.35,115.57,11.2,5,3,5,19,21
南港區,經貿爵士樹海景觀,台北市南港區經貿二路,住宅大樓,1,34800000,1048824.59,33.18,17.66,12.5,2,2,1,2,11
南港區,華固天匯頂級名邸,台北市南港區經貿二路,住宅大樓,1,125000000,1185620.79,105.43,60.82,13.5,4,2,3,4,23
南港區,小資首購邊間頂加,台北市南港區成福路,公寓,0,19800000,713256.48,27.76,26.65,40.9,5,3,2,5,5
南港區,織光湛然東方晶典,台北市南港區經貿二路,住宅大樓,1,69500000,1041822.82,66.71,35.54,15.8,4,2,2,4,12
南港區,綠意盎然公園兩房,台北市南港區向陽路,華廈,1,29800000,816662.1,36.49,20.89,14.9,2,2,2,3,7
南港區,幸福南港大空間,台北市南港區研究院路三段,公寓,0,9500000,358220.21,26.52,22.5,41.3,5,2,2,5,5
南港區,閱讀中研兩房平車,台北市南港區舊莊街一段,住宅大樓,1,31880000,746954.08,42.68,18.84,1.7,2,2,1,12,15
南港區,車站高樓裝潢雙美,台北市南港區興中路,住宅大樓,1,58500000,819672.13,71.37,30.79,8.5,3,2,2,13,24
南港區,向陽河濱露臺三房,台北市南港區松河街,華廈,1,43380000,770104.74,56.33,27.51,17.5,3,2,2,2,9
南港區,昆陽捷運公園三房,台北市南港區忠孝東路六段,公寓,0,27800000,767531.75,36.22,36.22,51.0,3,2,2,3,4
南港區,中研光境新裝御邸,台北市南港區舊莊街一段,華廈,1,27380000,709878.14,38.57,15.57,2.7,1,2,1,6,8
南港區,南港站前昇之陽,台北市南港區興華路,辦公商業大樓,0,39880000,920166.13,43.34,32.68,28.4,3,2,2,5,18
南港區,大同璽苑景觀戶,台北市南港區經貿二路,住宅大樓,1,140000000,1231093.91,113.72,59.08,11.8,4,2,2,13,21
南港區,經貿三井稀有店辦,台北市南港區經貿二路,店面,0,25800000,415525.85,62.09,3.31,20.5,1,2,1,1,9
南港區,力麒三房幽靜美居,台北市南港區南港路二段,住宅大樓,1,46500000,916798.11,50.72,23.66,17.1,3,2,2,11,12
南港區,後山埤高樓華廈,台北市南港區忠孝東路六段,華廈,0,39800000,985636.45,40.38,37.28,40.0,3,2,2,5,7
南港區,東煒典雅三房車位,台北市南港區研究院路二段,華廈,1,37990000,666023.84,57.04,29.86,12.4,3,2,2,3,5
南港區,南港潛力超值金店,台北市南港區向陽路,店面,1,21980000,899713.47,24.43,12.29,16.8,0,1,1,1,12
南港區,稀有低總店面配車,台北市南港區向陽路,店面,1,21380000,897188.42,23.83,12.28,16.8,0,1,1,1,12
南港區,板南捷運美妝3房,台北市南港區玉成街,公寓,0,25500000,860033.73,29.65,29.65,47.9,3,2,1,3,4
南港區,近中研院裝潢鼎家,台北市南港區研究院路三段,公寓,0,15200000,615135.57,24.71,24.72,47.4,4,3,2,4,4
南港區,公園旁三角窗店面,台北市南港區研究院路二段,店面,0,25880000,982909.23,26.33,26.33,44.4,0,3,1,1,5
南港區,甲山林稀有豪墅,台北市南港區玉成街,透天厝,1,78880000,1022291.34,77.16,50.32,30.8,3,2,4,3,3
南港區,芳鄰廣慈三房美寓,台北市南港區成福路,公寓,0,24500000,751072.96,32.62,29.8,41.0,3,2,2,3,5
南港區,南軟氣派辦公首選,台北市南港區重陽路,辦公商業大樓,1,58800000,549995.32,106.91,54.14,13.6,2,1,1,7,12
南港區,遠見名門高樓遠景,台北市南港區重陽路,辦公商業大樓,1,39800000,766416.33,51.93,34.76,25.4,4,2,2,10,19
南港區,漫寫暮光臻邸,台北市南港區經貿二路,住宅大樓,1,116000000,1113671.27,104.16,59.26,11.0,3,2,3,11,21
南港區,南港經貿稀有庭院,台北市南港區園區街,住宅大樓,1,58800000,1210374.64,48.58,26.74,14.7,3,2,2,1,15
南港區,都柏林電梯小品,台北市南港區東新街,辦公商業大樓,0,19980000,854942.23,23.37,14.77,23.3,1,1,1,-1,12
南港區,昆陽稀有電梯小品,台北市南港區東新街,辦公商業大樓,0,12000000,772200.77,15.54,9.82,23.3,0,1,1,-1,12
南港區,日升月恆景觀戶,台北市南港區經貿二路,住宅大樓,1,109880000,1102106.32,99.7,55.81,11.0,3,2,3,14,21
南港區,綠意公園靜巷美寓,台北市南港區研究院路二段,公寓,0,18000000,944881.89,19.05,19.05,52.9,2,2,5,1,4
南港區,南港經貿大同璽苑,台北市南港區經貿二路,住宅大樓,1,100000000,1169317.12,85.52,47.67,11.8,3,2,2,8,21
南港區,大面寬稀有一樓,台北市南港區南港路二段,住宅大樓,1,55000000,985486.47,55.81,33.12,32.1,4,2,2,1,12
南港區,遠雄宜進面寬一樓,台北市南港區成功路一段,廠辦,0,85000000,864699.9,98.3,58.19,2.3,0,0,0,1,14
南港區,遠雄宜進一樓店面,台北市南港區成功路一段,廠辦,0,95000000,871160.02,109.05,64.55,2.3,0,0,0,1,14
南港區,達欣東匯A6,台北市南港區港東街,華廈,0,32600000,1278932.91,25.49,16.59,0.5,2,1,2,3,10
南港區,公園為鄰方正鼎佳,台北市南港區東新街,公寓,0,18800000,593434.34,31.68,28.96,41.3,5,3,3,5,5
南港區,經貿三房有平車,台北市南港區園區街,住宅大樓,1,47750000,845881.31,56.45,25.61,16.7,3,2,2,3,14
南港區,舊莊稀有大空間,台北市南港區舊莊街一段,透天厝,0,29800000,952685.42,31.28,31.28,62.7,8,3,4,1,3
南港區,經貿園區甲子園,台北市南港區園區街,住宅大樓,1,53800000,841677.1,63.92,26.77,14.9,2,2,2,8,15
南港區,第一道曙光高樓居,台北市南港區園區街,住宅大樓,1,47880000,852564.1,56.16,24.84,16.7,3,2,2,8,14
南港區,低樓層綠意美寓,台北市南港區研究院路三段,公寓,0,14500000,499139.41,29.05,29.04,44.3,3,2,2,3,4
南港區,經貿園區兩房車,台北市南港區園區街,住宅大樓,1,31880000,1034728.98,30.81,16.17,16.7,2,2,1,5,14
南港區,園墅美景兩房尊邸,台北市南港區港東街,華廈,1,31880000,1078849.41,29.55,17.33,19.1,2,2,1,6,7
南港區,金馬聚財面寬店面,台北市南港區永吉路,店面,1,69880000,1256834.53,55.6,32.03,1.8,0,1,1,1,23
南港區,南港裝潢美三房車,台北市南港區舊莊街一段,華廈,1,22680000,843750.0,26.88,11.7,8.1,3,2,1,5,7
南港區,舊莊國小貳樓美寓,台北市南港區舊莊街一段,公寓,0,15800000,503987.24,31.35,31.35,52.4,3,2,1,2,4
南港區,冠德中研大器豪邸,台北市南港區研究院路二段,住宅大樓,1,59680000,649825.78,91.84,37.86,12.1,3,2,2,5,18
南港區,中研綠意邊間美寓,台北市南港區舊莊街一段,公寓,0,13800000,530361.26,26.02,23.9,36.0,3,2,1,5,5
南港區,東方晶采兩房車,台北市南港區經貿二路,住宅大樓,1,34800000,979178.39,35.54,17.88,12.9,2,2,1,5,13
南港區,河岸雙車一樓店辦,台北市南港區松河街,店面,1,19800000,426724.14,46.4,10.45,13.4,0,1,2,1,9
南港區,沐光華固卡地雅,台北市南港區重陽路,華廈,1,48880000,957867.92,51.03,27.84,18.0,3,2,2,7,9
南港區,公園旁護膝美寓,台北市南港區東新街,公寓,0,31500000,775098.43,40.64,35.85,39.4,4,2,2,2,5
南港區,世界明珠芳鄰二樓,台北市南港區南港路二段,公寓,0,39980000,1460723.42,27.37,27.37,48.4,3,2,1,2,4
南港區,潤泰花園庭院美邸,台北市南港區經貿二路,華廈,1,88880000,1088682.02,81.64,40.93,17.6,4,2,2,1,9
南港區,日升月恆大氣天成,台北市南港區經貿二路,住宅大樓,1,189000000,995051.07,189.94,105.3,11.0,4,2,5,20,21
南港區,國泰電梯三房,台北市南港區玉成街,華廈,0,39800000,1030821.03,38.61,35.94,42.7,3,2,2,2,7
南港區,南港四鐵黃金店面,台北市南港區重陽路,店面,1,121000000,1047437.67,115.52,56.64,5.2,0,2,2,2,13
南港區,第一道邊間兩房,台北市南港區園區街,住宅大樓,1,29980000,862733.81,34.75,15.9,16.7,2,2,1,2,14
南港區,松山雙鐵低總辦公,台北市南港區八德路四段,辦公商業大樓,0,4880000,576151.12,8.47,2.74,30.1,0,1,0,1,16
南港區,松山車站捷運店辦,台北市南港區南港路三段,店面,0,39500000,1804476.93,21.89,21.89,47.9,1,1,1,1,5
南港區,全新遠雄宜進辦公,台北市南港區成功路一段,辦公商業大樓,1,171880000,727288.11,236.33,123.21,2.3,0,0,0,2,14
南港區,遠雄宜進頂級A辦,台北市南港區成功路一段,辦公商業大樓,1,82020000,725134.82,113.11,58.6,2.3,0,0,0,2,14
南港區,遠雄智域南港核心,台北市南港區成功路一段,廠辦,0,600000000,740183.32,810.61,479.91,2.3,0,8,0,7,14
南港區,遠雄宜進全新A辦,台北市南港區成功路一段,辦公商業大樓,1,89880000,729427.04,123.22,64.61,2.3,0,0,0,2,14
南港區,南軟千坪挑高辦公,台北市南港區重陽路,辦公商業大樓,1,55880000,528516.03,105.73,53.96,13.6,0,0,1,6,12
