路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市信義區松山路,49.3年,公寓,建坪 29.11,主 + 陽17.65,4房3廳2衛(含加蓋2房1廳1衛),4樓/4樓,"1,398",0
台北市信義區松德路,47.6年,公寓,建坪 29.64,主 + 陽29.64,3房2廳2衛,2樓/5樓,"2,850",0
台北市信義區信義路六段,34.7年,華廈,建坪 34.01,主 + 陽27.1,3房2廳1.5衛,4樓/7樓,"3,180",0
台北市信義區永吉路,48.2年,公寓,建坪 33.37,主 + 陽33.36,3房2廳2衛,2樓/5樓,"3,080",0
台北市信義區吳興街,46.3年,公寓,建坪 35.86,主 + 陽35.86,3房2廳2衛,2樓/5樓,"2,700",0
台北市信義區松德路,31.4年,大樓,建坪 51.97,主 + 陽33.54,2房2廳2衛,2樓/24樓,"5,158",1
台北市信義區松山路,54.2年,公寓,建坪 31.4,主 + 陽31.4,2房2廳2衛1室,4樓/4樓,"2,760",0
台北市信義區永吉路,31.4年,大樓/套房,建坪 18.45,主 + 陽12.11,1房1廳1衛,9樓/11樓,"1,880",0
台北市信義區信義路五段,19.2年,大樓,建坪 12.18,主 + 陽7.52,1房1廳1衛,18樓/19樓,"1,860",0
台北市信義區吳興街,43.3年,公寓,建坪 32.5,主 + 陽32.49,3房2廳2衛,3樓/5樓,"1,860",0
台北市信義區基隆路一段,42.5年,大樓,建坪 36.08,主 + 陽27.89,3房2廳2衛,3樓/12樓,"3,380",0
台北市信義區信義路六段,50.7年,公寓,建坪 29.22,主 + 陽29.22,3房2廳1衛,3樓/4樓,"2,180",0
台北市信義區松隆路,49.1年,公寓,建坪 26.98,主 + 陽26.97,2房2廳1衛,4樓/4樓,"2,600",0
台北市信義區信義路四段,26.2年,辦公/大樓,建坪 47.91,主 + 陽31.98,2房2廳2衛,10樓/11樓,"5,568",1
台北市信義區市民大道六段,11.2年,大樓,建坪 117.47,主 + 陽53.4,4房2廳2.5衛,10樓/16樓,"12,888",3
台北市信義區虎林街,31.4年,店面/辦公/大樓,建坪 20.2,主建物13.22,1廳1衛,1樓/24樓,"2,550",0
台北市信義區松勇路,1.6年,大樓,建坪 120.69,主 + 陽58.52,1廳,13樓/16樓,"21,500",2
台北市信義區青雲街,40.2年,別墅/透天,建坪 121.42,主 + 陽89.3,6房4廳5衛5室(含加蓋1房2衛5室),B1-3樓/3樓,"15,000",2
台北市信義區信義路五段,16.7年,大樓,建坪 25.59,主 + 陽9.34,1房1廳1衛,11樓/19樓,"2,380",1
台北市信義區忠孝東路五段,20.4年,辦公/大樓,建坪 10.98,主 + 陽7.02,1房1廳1衛(含加蓋1房),4樓/11樓,"1,858",0
台北市信義區富陽街,58.1年,公寓,建坪 21.8,主建物21.8,3房3廳2衛2室(含加蓋1房2廳2衛2室),1樓/4樓,"3,500",0
