路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市文山區景文街,預售,大樓,建坪 48.4,主+附 26.26,3房2廳2衛,15樓/22樓,"4,866",1
台北市文山區木新路三段,40.0年,公寓,建坪 30.5,主 + 陽30.49,3房2廳1.5衛,4樓/5樓,"1,498",0
台北市文山區景興路,50.8年,店面,建坪 57.81,主建物49.93,4廳2衛7室(含加蓋1廳2衛3室),1樓/4樓,"6,188",0
台北市文山區興隆路三段,44.1年,店面/公寓,建坪 49.85,主 + 陽28.89,2房1廳2衛(含加蓋1衛),B1-2樓/5樓,"2,588",0
台北市文山區景文街,42.2年,公寓,建坪 25.68,主 + 陽25.02,8房2衛,3樓/5樓,"1,868",0
台北市文山區羅斯福路五段,46.5年,公寓,建坪 24.14,主 + 陽24.15,4房2廳3衛(含加蓋2房2衛),5樓/5樓,"1,758",0
台北市文山區指南路三段,44.2年,公寓,建坪 25.81,主 + 陽25.81,3房2廳2衛,2樓/5樓,"1,530",0
台北市文山區木新路三段,22.3年,透天,建坪 59.49,主建物51.85,6房4廳4衛,1-4樓/4樓,"5,500",0
台北市文山區興隆路四段,43.7年,公寓,建坪 26.59,主 + 陽22.54,2房2廳1衛,4樓/5樓,"1,588",0
台北市文山區羅斯福路六段,49.0年,店面/辦公,建坪 24.8,主建物10.04,3房1廳1衛1室,1樓/4樓,"3,380",0
台北市文山區興隆路二段,49.7年,店面/辦公,建坪 28.35,主建物17.11,4房1廳2衛1室(含加蓋3房1室),1樓/4樓,"2,880",0
台北市文山區辛亥路七段,預售,大樓,建坪 19.14,主+附 12.92,1房2廳1衛,13樓/14樓,"2,400",1
台北市文山區試院路,27.0年,店面,建坪 22.33,主 + 陽15.56,1廳1衛,1樓/4樓,"1,980",2
台北市文山區興隆路三段,44.2年,店面,建坪 29.41,主建物27.22,1房2廳1衛,1樓/5樓,"6,122",0
台北市文山區木新路三段,48.9年,店面,建坪 30.2,主建物23.46,1房1廳2衛1室,1樓/3樓,"5,188",0
