路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市內湖區民權東路六段,26.4年,辦公/大樓,建坪 42.76,主建物25.74,1廳1室,6樓/12樓,"2,700",0
台北市內湖區內湖路二段,3.9年,大樓,建坪 46.5,主 + 陽28.07,2房2廳2衛,7樓/13樓,"4,385",1
台北市內湖區內湖路二段,3.6年,華廈,建坪 46.02,主 + 陽24.08,3房2廳2衛,1樓/5樓,"5,980",1
台北市內湖區內湖路一段,35.7年,公寓,建坪 69.61,主 + 陽52.7,3房3廳4衛,2-3樓/5樓,"4,188",1
台北市內湖區新明路,15.9年,辦公/大樓,建坪 110.82,主 + 陽53.87,1廳1衛,6樓/13樓,"5,758",1
台北市內湖區瑞光路,18.2年,別墅/透天,建坪 155.81,主 + 陽103.32,4房3廳6衛,B1-4樓/4樓,"12,998",2
台北市內湖區內湖路二段,1.5年,店面,建坪 26.81,主建物12.95,1廳1衛,1樓/15樓,"4,488",0
台北市內湖區文湖街,10.0年,華廈,建坪 44.19,主 + 陽23.4,3房2廳2衛,2樓/7樓,"2,998",0
台北市內湖區康樂街,31.8年,華廈,建坪 51.83,主 + 陽24.91,2房2廳2衛,3樓/8樓,"2,850",1
台北市內湖區文湖街,8.2年,華廈,建坪 31.9,主 + 陽16.51,2房2廳2衛1室(含加蓋1房1衛),4樓/10樓,"2,880",1
台北市內湖區陽光街,42.7年,公寓,建坪 24.79,主 + 陽24.79,3房2廳1.5衛1室,4樓/5樓,"2,179",0
台北市內湖區瑞光路,29.1年,華廈,建坪 41.99,主 + 陽31.57,4房1廳2衛,1樓/7樓,"1,988",0
台北市內湖區成功路三段,43.3年,華廈,建坪 39.07,主 + 陽30.77,2房2廳2衛,4樓/7樓,"2,680",0
台北市內湖區行善路,28.8年,華廈,建坪 36.16,主 + 陽23.2,3房2廳1衛,5樓/9樓,"2,760",0
台北市內湖區港墘路,42.8年,公寓,建坪 29.6,主 + 陽29.6,3房3廳2衛1室(含加蓋1廳1衛1室),5樓/5樓,"2,180",0
台北市內湖區內湖路一段,14.4年,店面,建坪 60.45,主 + 陽22,1廳1衛,1樓/14樓,"5,280",3
台北市內湖區康寧路三段,36.0年,別墅/透天,建坪 171.41,主 + 陽75.35,4房4廳7衛1室,B2-4樓/4樓,"11,888",1
台北市內湖區內湖路二段,1.5年,店面,建坪 41.3,主建物15.75,1廳1衛,1樓/15樓,"5,688",1
台北市內湖區民權東路六段,45.3年,公寓,建坪 34.13,主 + 陽34.13,4房2廳2衛1室,4樓/5樓,"1,988",0
台北市內湖區文湖街,8.2年,華廈,建坪 38.75,主 + 陽18.75,1廳1衛,4樓/10樓,"2,988",1
台北市內湖區陽光街,43.2年,公寓,建坪 20.1,主 + 陽20.11,2房2廳1衛,2樓/5樓,"1,768",0
台北市內湖區內湖路三段,47.0年,公寓,建坪 24.25,主 + 陽22.59,5房2廳3衛1室(含加蓋2房2衛),5樓/5樓,"1,480",0
台北市內湖區新明路,2.0年,辦公/大樓,建坪 349.13,主建物200.59,2廳,3樓/12樓,"20,284",0
台北市內湖區南京東路六段,38.1年,辦公,建坪 37.5,主 + 陽33.05,3房2廳1.5衛,4樓/5樓,"1,858",0
台北市內湖區環山路三段,45.2年,公寓,建坪 34.14,主 + 陽31.64,3房2廳2衛,3樓/5樓,"2,180",0
台北市內湖區成功路二段,42.3年,公寓,建坪 33.67,主 + 陽33.67,3房2廳2衛,4樓/5樓,"1,990",0
台北市內湖區新湖一路,13.7年,辦公,建坪 214.59,主建物101.23,1廳,2樓/7樓,"11,800",4
台北市內湖區文湖街,8.2年,華廈,建坪 38.75,主 + 陽18.75,1廳1衛,3樓/10樓,"2,988",1
台北市內湖區康樂街,40.2年,公寓,建坪 34.81,主 + 陽34.81,4房2廳2衛,5樓/5樓,"1,880",0
台北市內湖區文湖街,10.0年,華廈,建坪 39.82,主 + 陽23.01,3房2廳2衛,6樓/7樓,"2,550",0
台北市內湖區瑞光路,26.2年,辦公,建坪 115.73,主 + 陽68.84,2廳2衛4室(含加蓋1室),4樓/7樓,"6,800",2
台北市內湖區大湖街,35.4年,別墅/透天,建坪 114.96,主 + 陽48.36,6房3廳4衛3室(含加蓋2室),B1-3樓/3樓,"8,500",1
台北市內湖區文德路,46.3年,公寓,建坪 29.45,主建物25.53,3房2廳2衛,1樓/4樓,"3,240",0
台北市內湖區成功路二段,45.4年,公寓,建坪 38.29,主 + 陽38.29,3房2廳2衛,4樓/5樓,"2,080",0
台北市內湖區麗山街,44.2年,公寓,建坪 42.42,主建物25.21,3房4廳2衛2室(含加蓋2廳2室),1樓/5樓,"2,588",0
台北市內湖區成功路五段,25.2年,大樓,建坪 112.48,主 + 陽67.07,5房2廳3衛4室(含加蓋1室),13-14樓/14樓,"9,288",2
台北市內湖區內湖路二段,47.0年,公寓,建坪 36.08,主建物36.08,3房2廳1衛,4樓/5樓,"2,850",0
台北市內湖區民權東路六段,26.2年,辦公/大樓,建坪 26.65,主 + 陽19.53,3廳1室,6樓/14樓,"1,980",0
台北市內湖區民權東路六段,39.4年,大樓,建坪 60.43,主 + 陽49.68,4房2廳2衛,7樓/12樓,"4,280",0
台北市內湖區瑞光路,26.6年,辦公,建坪 75.95,主建物47.81,1廳3室,6樓/8樓,"3,770",1
台北市內湖區康寧路三段,29.9年,華廈,建坪 39.21,主 + 陽28.17,3房2廳2衛,9樓/9樓,"2,768",0
台北市內湖區民權東路六段,17.6年,華廈,建坪 32.26,主 + 陽18.4,2房2廳1衛(含加蓋1房),1樓/7樓,"3,388",1
台北市內湖區金龍路,32.3年,大樓,建坪 50.74,主 + 陽25.9,3房2廳1.5衛,8樓/11樓,"3,188",2
台北市內湖區民權東路六段,42.3年,公寓/店面,建坪 23.03,主建物19.78,3房2廳2衛(含加蓋1衛),1樓/5樓,"2,150",0
台北市內湖區金湖路,19.3年,透天,建坪 126.83,主 + 陽82.33,6房5廳4衛2室(含加蓋2廳2衛1室),B1-4樓/4樓,"10,888",2
台北市內湖區內湖路二段,1.5年,大樓,建坪 60.92,主 + 陽34.16,3房2廳2衛,7樓/15樓,"6,388",1
台北市內湖區內湖路一段,42.8年,公寓/辦公,建坪 35.72,主 + 陽32.68,3房2廳2衛,4樓/5樓,"2,350",0
台北市內湖區文湖街,45.4年,公寓,建坪 30.06,主建物25.54,3房2廳1衛1室,1樓/4樓,"1,880",0
台北市內湖區南京東路六段,17.9年,大樓,建坪 13.01,主 + 陽8.46,1房1廳1衛1室(含加蓋1室),3樓/12樓,"1,050",0
台北市內湖區文湖街,32.0年,華廈,建坪 105.33,主 + 陽66.89,5房2廳3衛,5-6樓/9樓,"6,355",1
台北市內湖區星雲街,21.2年,大樓,建坪 55.37,主 + 陽31,4房2廳2衛,5樓/14樓,"5,888",1
台北市內湖區新湖三路,19.6年,店面/辦公,建坪 224.45,主建物80.92,2廳(含加蓋1廳),1樓/7樓,"13,068",8
台北市內湖區民權東路六段,20.7年,透天,建坪 80.67,主 + 陽51.57,4房2廳5衛1室(含加蓋1房1室),B1-3樓/3樓,"7,890",1
台北市內湖區金龍路,36.4年,華廈,建坪 59.93,主 + 陽48.37,5房2廳3衛1室,5-6樓/10樓,"3,398",0
台北市內湖區民權東路六段,44.4年,公寓/辦公,建坪 59.18,主建物27.09,4廳2衛,B1-1樓/5樓,"2,680",0
台北市內湖區麗山街,42.7年,公寓/店面,建坪 32.5,主建物19.87,2房2廳2衛,1樓/5樓,"3,100",0
台北市內湖區金湖路,15.9年,店面,建坪 42.01,主 + 陽10.46,2廳2衛1室(含加蓋1廳1衛1室),1樓/6樓,"6,380",0
台北市內湖區環山路二段,44.6年,公寓,建坪 24.88,主建物21.86,3房2廳1衛,1樓/4樓,"2,298",0
台北市內湖區成功路四段,29.1年,大樓,建坪 140.51,主 + 陽78.88,5房3廳3衛(含加蓋1廳),18-19樓/19樓,"9,868",2
台北市內湖區康寧路三段,36.2年,公寓,建坪 53.73,主 + 陽41.49,3房2廳2衛1室,2-3樓/5樓,"3,188",1
台北市內湖區新明路,12.2年,華廈,建坪 46.67,主 + 陽13.05,3房1廳2衛1室(含加蓋1房),B1-1樓/6樓,"3,100",2
台北市內湖區金湖路,19.1年,華廈,建坪 90.96,主 + 陽33.96,4房2廳3衛,B1-1樓/5樓,"7,980",1
台北市內湖區成功路五段,25.4年,大樓,建坪 47.97,主 + 陽34.04,3房2廳2.5衛1室(含加蓋1房),8-9樓/19樓,"4,500",0
台北市內湖區成功路五段,27.5年,大樓,建坪 42.71,主 + 陽24.65,3房2廳2衛,13-14樓/14樓,"3,988",1
台北市內湖區金湖路,27.6年,透天,建坪 60.5,主 + 陽56.3,4房3廳3衛,1-4樓/4樓,"4,970",1
台北市內湖區民權東路六段,33.0年,大樓,建坪 101.72,主建物28.39,3房3廳4衛1室,B1-1樓/15樓,"5,980",1
台北市內湖區成功路五段,27.5年,大樓,建坪 45.31,主 + 陽28.99,2房2廳1.5衛(含加蓋1房),2-3樓/14樓,"4,280",1
台北市內湖區民權東路六段,24.6年,別墅/透天,建坪 95.97,主 + 陽61.95,4房3廳5衛5室(含加蓋1廳1室),B1-4樓/4樓,"7,980",2
台北市內湖區成功路四段,39.7年,透天,建坪 112.37,主 + 陽77.79,6房3廳4衛4室(含加蓋1廳1室),B1-4樓/4樓,"6,880",1
台北市內湖區金龍路,22.0年,華廈,建坪 59.87,主 + 陽35.9,3房3廳2衛(含加蓋1衛),7-8樓/8樓,"5,200",1
台北市內湖區瑞光路,20.2年,透天,建坪 115.74,主 + 陽69.46,8房2廳4衛7室(含加蓋1房0.5衛4室),1-4樓/4樓,"9,268",1
台北市內湖區成功路五段,17.8年,大樓,建坪 34.6,主 + 陽17.82,2房2廳1衛2室(含加蓋1房1室),9樓/12樓,"2,998",1
台北市內湖區金湖路,19.1年,華廈,建坪 64.73,主 + 陽45.16,4房2廳2.5衛,4-5樓/5樓,"6,358",0
台北市內湖區內湖路二段,9.8年,店面/大樓,建坪 53.53,主 + 陽31.21,1房2廳1衛,1-2樓/13樓,"5,398",0
台北市內湖區金龍路,10.8年,大樓,建坪 66.49,主 + 陽38.66,3房2廳2衛1室(含加蓋1房),1樓/11樓,"7,200",1
台北市內湖區環山路一段,33.8年,華廈,建坪 94.88,主 + 陽55.71,4房3廳3衛1室,6-7樓/7樓,"7,980",1
台北市內湖區金龍路,29.3年,大樓,建坪 74.54,主 + 陽44.25,4房2廳2衛,2樓/15樓,"4,580",1
台北市內湖區星雲街,37.8年,公寓,建坪 70.39,主 + 陽46.25,4房3廳2.5衛,4-5樓/5樓,"3,988",1
台北市內湖區瑞光路,20.2年,透天,建坪 72.55,主 + 陽42.47,4房3廳3衛2室(含加蓋1房1衛1室),1-3樓/3樓,"5,380",2
台北市內湖區民權東路六段,17.1年,透天,建坪 117.46,主 + 陽71.31,5房3廳5衛3室(含加蓋1衛),B1-4樓/4樓,"9,888",2
台北市內湖區舊宗路一段,22.5年,辦公,建坪 20.75,主 + 陽9.05,2房2廳2衛1室(含加蓋2房1衛1室),2樓/5樓,"2,288",1
台北市內湖區民權東路六段,24.6年,別墅/透天,建坪 96.09,主 + 陽61.95,6房2廳4衛,B1-4樓/4樓,"6,130",2
台北市內湖區成功路四段,36.4年,大樓,建坪 72.89,主建物33.29,2廳2衛3室(含加蓋1廳1衛3室),1樓/16樓,"5,880",0
台北市內湖區內湖路三段,46.8年,公寓,建坪 22.71,主建物19.42,3房2廳2衛1室(含加蓋1廳1衛1室),1樓/5樓,"1,980",0
台北市內湖區大湖山莊街,21.6年,華廈,建坪 110.06,主 + 陽45.73,6房2廳4衛1室(含加蓋2房1衛),3-5樓/5樓,"8,498",2
台北市內湖區民權東路六段,27.6年,透天,建坪 87.04,主 + 陽79.29,5房4廳4衛1室(含加蓋1廳1室),1-4樓/4樓,"5,680",0
台北市內湖區大湖山莊街,29.6年,華廈,建坪 31.65,主建物17.16,3房2廳2衛(含加蓋2房1衛),-1樓/4樓,"2,180",1
台北市內湖區環山路二段,7.4年,華廈,建坪 31.75,主 + 陽13.33,2房1廳1衛(含加蓋1房),2樓/5樓,"2,598",1
台北市內湖區內湖路二段,43.0年,大樓,建坪 39.21,主 + 陽34.72,2房2廳2衛2室(含加蓋1室),11-12樓/14樓,"2,988",0
台北市內湖區新明路,12.2年,華廈,建坪 37.61,主 + 陽13.05,3房1廳2衛1室(含加蓋1房),B1-1樓/6樓,"2,988",0
台北市內湖區內湖路一段,33.0年,華廈/辦公,建坪 84.35,主建物32.97,4房2廳3衛1室,B1-1樓/7樓,"4,788",0
台北市內湖區內湖路一段,32.0年,店面,建坪 60.92,主建物46.34,6房3廳2衛1室(含加蓋4房2廳1室),1樓/12樓,"7,980",0
