路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市松山區民生東路五段,36.7年,套房,建坪 11.41,主 + 陽9.33,1房1衛,19樓/20樓,"1,068",0
台北市松山區健康路,33.0年,大樓,建坪 44.23,主 + 陽34.23,4房2廳2衛,5樓/12樓,"3,988",0
台北市松山區光復北路,37.4年,店面,建坪 35.06,主建物26.54,1房2廳2衛(含加蓋1房1廳),1樓/10樓,"6,500",0
台北市松山區民生東路五段,36.7年,大樓,建坪 11.41,主 + 陽9.33,1房1廳1衛,10樓/20樓,"1,088",0
台北市松山區松河街,10.9年,大樓/辦公,建坪 32.62,主 + 陽17.62,2房2廳1衛,2樓/15樓,"3,280",1
台北市松山區南京東路五段,43.0年,華廈,建坪 33.6,主建物25.21,3房2廳2衛,5樓/6樓,"3,188",0
台北市松山區南京東路五段,36.1年,大樓,建坪 21.56,主 + 陽17.4,2房2廳1衛,3樓/19樓,"2,200",0
台北市松山區民生東路五段,43.1年,大樓,建坪 56.78,主 + 陽49.25,4房2廳2衛,5樓/15樓,"4,960",0
台北市松山區南京東路五段,21.5年,華廈/辦公,建坪 46.63,主建物30.68,2房2廳2衛,4樓/10樓,"4,158",1
台北市松山區民生東路五段,43.1年,大樓,建坪 15.86,主 + 陽13.38,1房1廳1衛,10樓/15樓,"1,698",0
台北市松山區民生東路五段,36.7年,大樓,建坪 36.31,主 + 陽29.42,3房2廳2衛,16樓/20樓,"3,260",0
台北市松山區八德路三段,37.2年,大樓,建坪 12.86,主 + 陽10.76,2房2廳1衛,9樓/12樓,"1,980",0
台北市松山區敦化北路,13.8年,華廈,建坪 109.79,主 + 陽45.69,3房2廳3衛2室,4樓/10樓,"15,880",2
台北市松山區敦化北路,42.9年,華廈,建坪 46.2,主 + 陽39.58,5房3廳3衛(含加蓋2房1廳1衛),7樓/7樓,"4,788",0
台北市松山區八德路四段,12.2年,大樓,建坪 24.78,主建物10.91,1房1廳1衛,7樓/13樓,"2,295",1
台北市松山區新東街,47.1年,店面,建坪 23.37,主建物22.01,1廳1衛,1樓/7樓,"3,880",0
台北市松山區敦化北路,31.7年,大樓,建坪 51.83,主 + 陽30.74,3房2廳2衛,11樓/12樓,"5,980",0
台北市松山區新東街,54.6年,公寓,建坪 22.19,主 + 陽22.19,5房2廳5衛(含加蓋1房2廳1衛),4樓/4樓,"1,980",0
台北市松山區民生東路五段,39.2年,透天,建坪 92.77,主 + 陽38.26,5房3廳4衛1室(含加蓋1房1衛),B2-3樓/3樓,"8,980",1
台北市松山區三民路,52.4年,公寓,建坪 27.07,主 + 陽27.07,3房2廳1衛,3樓/4樓,"2,598",0
台北市松山區復興北路,43.7年,辦公/大樓,建坪 56.8,主建物36.98,1廳5室,14樓/16樓,"4,588",1
台北市松山區光復北路,0.6年,辦公/大樓,建坪 240.42,主 + 陽119.66,1廳,4樓/11樓,"21,800",4
台北市松山區南京東路五段,20.2年,店面,建坪 17.28,主建物7.2,1廳1室(含加蓋1室),1樓/11樓,"1,898",0
台北市松山區基隆路一段,31.1年,辦公/大樓,建坪 41.84,主建物30.18,3房1廳,12樓/18樓,"2,650",0
台北市松山區健康路,28.6年,大樓,建坪 54.7,主 + 陽33.91,4房2廳2衛,3樓/13樓,"4,988",0
台北市松山區基隆路一段,43.8年,公寓,建坪 24.4,主 + 陽24.4,2房2廳1衛,2樓/5樓,"1,880",0
台北市松山區富錦街,47.1年,店面,建坪 39.51,主建物33.02,1廳1衛2室,1樓/8樓,"5,980",0
台北市松山區民生東路五段,36.7年,店面/辦公/大樓,建坪 30.41,主 + 陽19.45,1廳,2樓/20樓,"2,388",0
台北市松山區民權東路三段,41.0年,華廈,建坪 25.64,主 + 陽19.55,2房2廳1衛,6樓/7樓,"2,600",0
台北市松山區敦化北路,40.2年,店面,建坪 44.07,主建物34.71,1廳1衛4室,1樓/7樓,"5,500",0
台北市松山區民生東路五段,36.7年,大樓/辦公,建坪 48.25,主 + 陽42.07,4房2廳2衛,8樓/20樓,"4,588",0
台北市松山區光復南路,5.1年,大樓,建坪 118.96,主 + 陽52.22,3房2廳3衛3室,17樓/22樓,"15,908",3
台北市松山區八德路四段,12.2年,套房,建坪 16.95,主 + 陽10.86,1房1廳1衛,4樓/13樓,"1,950",0
台北市松山區南京東路五段,43.4年,大樓/辦公,建坪 54.94,主 + 陽35.4,3房2廳2衛,7樓/16樓,"3,980",1
台北市松山區八德路三段,56.0年,店面/公寓,建坪 23.07,主建物23.07,4房2廳1衛(含加蓋1衛),1樓/4樓,"3,230",0
台北市松山區富錦街,56.0年,公寓,建坪 34.07,主 + 陽34.07,3房2廳1.5衛,2樓/4樓,"2,780",0
台北市松山區富錦街,55.3年,公寓,建坪 36.69,主 + 陽36.69,3房2廳2衛,3樓/4樓,"3,498",0
台北市松山區敦化南路一段,41.5年,華廈,建坪 48.38,主 + 陽41.24,3房2廳1.5衛,4樓/7樓,"5,600",0
台北市松山區寶清街,36.3年,大樓,建坪 13.86,主 + 陽11.08,1房1廳1衛,6樓/11樓,"1,228",0
台北市松山區復興南路一段,52.8年,店面/公寓,建坪 20.57,主建物16.25,1廳1衛2室(含加蓋2室),1樓/4樓,"5,188",0
台北市松山區三民路,52.2年,公寓,建坪 25.8,主建物22.42,3房3廳1衛1室(含加蓋1廳1室),1樓/4樓,"3,180",0
台北市松山區寶清街,8.3年,大樓,建坪 49.38,主 + 陽24.07,3房2廳2衛1室,7樓/13樓,"5,365",1
台北市松山區民生東路四段,43.9年,公寓/辦公,建坪 48.03,主建物34.21,3房3廳1.5衛(含加蓋1廳),1樓/4樓,"5,500",0
台北市松山區南京東路五段,41.5年,大樓,建坪 40.18,主 + 陽30.45,3房2廳2衛,7樓/14樓,"3,386",0
台北市松山區富錦街,45.4年,華廈,建坪 86.71,主 + 陽64.2,3房3廳3衛2室,7樓/7樓,"8,888",2
台北市松山區南京東路四段,47.2年,大樓,建坪 63.49,主 + 陽54.57,4房2廳2衛,4樓/12樓,"5,500",0
台北市松山區敦化北路,15.8年,大樓,建坪 171.42,主 + 陽72.11,3房2廳2衛1室,4樓/12樓,"18,230",5
台北市松山區長安東路二段,41.6年,大樓,建坪 67.39,主 + 陽55.55,5房2廳2衛1室,5樓/12樓,"6,500",0
台北市松山區民生東路五段,43.1年,大樓,建坪 55.49,主 + 陽47.34,4房2廳2衛,13樓/15樓,"4,780",0
台北市松山區民生東路三段,47.0年,華廈,建坪 57.38,主 + 陽39.42,4房4廳3衛(含加蓋1房2廳1衛),7樓/7樓,"5,450",0
台北市松山區松河街,10.9年,大樓,建坪 37.08,主 + 陽20.66,2房2廳1衛,6樓/15樓,"3,350",1
台北市松山區民生東路五段,36.7年,大樓,建坪 46.64,主 + 陽32.94,3房2廳2衛,11樓/20樓,"3,650",1
台北市松山區三民路,53.9年,公寓,建坪 35.12,主 + 陽35.12,4房2廳2衛,2樓/4樓,"3,000",0
台北市松山區八德路四段,16.6年,大樓,建坪 48.17,主 + 陽38.46,4房2廳2衛,3樓/14樓,"4,980",0
台北市松山區民權東路三段,42.3年,華廈,建坪 42.65,主 + 陽36.31,3房2廳2衛,3樓/7樓,"4,800",0
台北市松山區寶清街,8.3年,大樓,建坪 57.99,主 + 陽30.18,3房2廳2衛,6樓/13樓,"5,688",1
台北市松山區南京東路五段,46.1年,店面,建坪 16.96,主建物13.96,1廳1衛,1樓/13樓,"2,988",0
台北市松山區南京東路四段,15.5年,大樓,建坪 107.62,主 + 陽55.69,5房2廳3衛,3樓/15樓,"11,500",2
台北市松山區寶清街,8.3年,大樓,建坪 49.33,主 + 陽24.06,3房2廳2衛,5樓/13樓,"5,388",1
台北市松山區民生東路五段,42.2年,大樓,建坪 46.58,主 + 陽38.68,3房2廳2衛1室,16樓/16樓,"4,680",0
台北市松山區南京東路五段,36.2年,大樓,建坪 17.93,主 + 陽12.52,2房2廳1衛,11樓/12樓,"2,280",0
台北市松山區民生東路五段,43.1年,大樓,建坪 67.41,主 + 陽48.17,3房2廳2衛,12樓/15樓,"5,488",1
台北市松山區民生東路五段,36.7年,大樓,建坪 24.55,主 + 陽20.03,2房2廳1衛,13樓/20樓,"2,600",0
台北市松山區民生東路三段,42.8年,華廈,建坪 49.5,主 + 陽41.78,4房2廳2衛,5樓/7樓,"4,950",0
台北市松山區敦化南路一段,49.2年,大樓,建坪 64.02,主 + 陽55.27,3房2廳2衛2室,11樓/12樓,"7,668",0
台北市松山區民生東路五段,42.5年,店面,建坪 22.91,主建物14.78,1廳,1樓/16樓,"1,720",0
台北市松山區民族東路,54.0年,公寓,建坪 46.05,主 + 陽40.8,3房2廳2衛,2樓/4樓,"2,888",0
台北市松山區八德路四段,37.6年,店面,建坪 36.79,主建物17.74,1廳1衛,2樓/12樓,"2,688",0
台北市松山區民生東路五段,36.7年,大樓,建坪 17.85,主 + 陽14.41,1房1廳1衛,15樓/20樓,"1,880",0
台北市松山區南京東路五段,42.0年,大樓/辦公,建坪 32.14,主 + 陽25.17,1房2廳1衛1室,10樓/14樓,"2,800",0
台北市松山區民生東路五段,49.4年,辦公/其它,建坪 231.22,主建物231.22,2廳1.5衛4室,-1樓/7樓,"8,000",0
台北市松山區民生東路五段,46.5年,華廈,建坪 49.01,主 + 陽38.21,3房2廳2衛,5樓/7樓,"5,680",0
台北市松山區南京東路五段,46.1年,大樓,建坪 40.19,主 + 陽36.5,3房2廳2衛,6樓/13樓,"3,600",0
台北市松山區八德路四段,58.7年,公寓,建坪 21.18,主建物21.18,3房2廳1衛,2樓/4樓,"1,890",0
台北市松山區民權東路五段,51.7年,公寓,建坪 31.47,主 + 陽31.47,4房2廳2衛,2樓/4樓,"2,998",0
台北市松山區光復北路,52.8年,公寓,建坪 32.86,主 + 陽32.87,1房2廳1衛,4樓/4樓,"2,888",0
台北市松山區民權東路三段,40.9年,店面/辦公/大樓,建坪 30.5,主建物21.36,3房2廳1衛,1樓/14樓,"3,388",0
台北市松山區復興北路,41.5年,辦公/大樓,建坪 241.2,主建物161.84,2廳2衛,13樓/15樓,"20,780",2
台北市松山區光復南路,31.0年,華廈,建坪 45.75,主建物28.5,3房2廳2衛,1樓/7樓,"5,886",0
台北市松山區南京東路五段,16.9年,大樓,建坪 16.84,主 + 陽10.63,1房2廳1衛,10樓/18樓,"1,920",0
台北市松山區民生東路五段,43.1年,大樓/辦公,建坪 15.86,主建物12.29,1房1廳1衛,1樓/15樓,"1,660",0
台北市松山區新東街,51.0年,公寓,建坪 24.51,主 + 陽21.18,4房2廳2衛(含加蓋2房1衛),4樓/4樓,"2,088",0
台北市松山區新東街,51.4年,公寓,建坪 51.15,主 + 陽51.15,5房3廳3衛(含加蓋2房1廳1衛),4樓/4樓,"4,680",0
台北市松山區八德路四段,37.7年,華廈,建坪 34.65,主 + 陽20.01,3房3廳2衛(含加蓋1房1廳1衛),7樓/7樓,"4,200",1
台北市松山區復興北路,41.5年,辦公/大樓,建坪 203.55,主建物135.1,1廳2衛,13樓/15樓,"17,500",2
台北市松山區健康路,39.4年,公寓,建坪 37.52,主 + 陽34.96,2房2廳2衛,3樓/5樓,"3,680",0
台北市松山區吉祥路,33.2年,華廈,建坪 55.61,主 + 陽36.75,4房2廳2衛,4樓/7樓,"4,580",1
台北市松山區民生東路五段,8.5年,華廈,建坪 18.37,主 + 陽10.48,1房1廳1衛,2樓/7樓,"2,150",0
台北市松山區三民路,16.7年,華廈,建坪 12.89,主 + 陽7.27,1房1廳1衛(含加蓋1房),4樓/8樓,"1,380",0
台北市松山區民生東路五段,53.2年,店面/公寓,建坪 31.52,主 + 陽31.52,3房1廳2衛1室(含加蓋1衛1室),1樓/4樓,"5,980",0
台北市松山區三民路,51.5年,公寓,建坪 37.02,主 + 陽37.03,4房2廳2衛,4樓/4樓,"2,980",0
台北市松山區南京東路五段,43.4年,辦公/大樓,建坪 26.64,主 + 陽22.11,3房2廳1衛,5樓/16樓,"2,300",0
台北市松山區敦化南路一段,48.9年,店面,建坪 34.82,主建物22.04,2廳1衛,1樓/12樓,"10,440",0
台北市松山區南京東路五段,16.9年,大樓,建坪 20.55,主 + 陽10.63,1房1廳1衛,13樓/18樓,"2,100",1
台北市松山區民生東路五段,8.5年,套房/辦公,建坪 18.37,主 + 陽10.48,1房1廳1衛,3樓/7樓,"2,480",0
台北市松山區北寧路,37.7年,大樓,建坪 54.99,主 + 陽34.72,3房2廳2衛,9樓/18樓,"5,680",1
台北市松山區八德路四段,12.2年,大樓,建坪 16.95,主 + 陽10.86,1房1廳1衛,12樓/13樓,"2,190",0
台北市松山區南京東路四段,1.2年,大樓,建坪 44.67,主 + 陽28.98,3房2廳2衛,2樓/15樓,"6,188",1
台北市松山區敦化北路,0.5年,大樓,建坪 76.45,主 + 陽44,4房2廳2衛,2樓/11樓,"12,388",1
台北市松山區八德路二段,44.5年,大樓,建坪 41.29,主 + 陽34.17,3房3廳3衛1室,10樓/12樓,"4,350",0
台北市松山區南京東路五段,20.1年,華廈,建坪 14.35,主建物9.18,1房1廳1衛,2樓/3樓,850,0
台北市松山區南京東路四段,1.2年,大樓,建坪 47.48,主 + 陽29.11,3房2廳2衛,4樓/15樓,"6,750",1
台北市松山區民族東路,55.2年,公寓,建坪 29.31,主建物26.54,5房2衛,4樓/4樓,"2,480",0
台北市松山區敦化北路,51.6年,店面/辦公,建坪 25.84,主建物22.22,1廳1衛,1樓/4樓,"4,880",0
台北市松山區南京東路四段,1.2年,大樓,建坪 18.9,主 + 陽12.96,1房1廳1衛,5樓/15樓,"2,900",0
台北市松山區新東街,51.8年,公寓,建坪 29.56,主建物29.56,5房2廳2衛(含加蓋1房1衛),1樓/4樓,"2,980",0
台北市松山區南京東路五段,15.3年,大樓,建坪 84.5,主 + 陽48.01,3房2廳2衛,4樓/18樓,"9,950",1
台北市松山區南京東路四段,1.2年,大樓,建坪 23.95,主 + 陽12.96,1房1廳1衛,8樓/15樓,"3,280",1
台北市松山區南京東路五段,44.3年,公寓,建坪 32.09,主 + 陽30.88,5房4廳3衛(含加蓋2房2廳1衛),5樓/5樓,"2,480",0
台北市松山區復興北路,49.2年,大樓,建坪 31.57,主建物25.03,3房2廳2衛,4樓/12樓,"3,500",0
台北市松山區撫遠街,52.3年,公寓,建坪 26.69,主建物26.69,3房2廳1衛,3樓/4樓,"2,688",0
台北市松山區南京東路四段,1.2年,大樓,建坪 18.9,主 + 陽12.96,1房1廳1衛,8樓/15樓,"2,980",0
台北市松山區復興北路,46.3年,華廈/辦公,建坪 73.91,主建物47.29,4房3廳3.5衛(含加蓋1房1廳1衛),1樓/7樓,"7,800",0
台北市松山區南京東路四段,1.2年,大樓,建坪 18.9,主 + 陽12.96,1房1廳1衛,5樓/15樓,"2,900",0
台北市松山區寶清街,53.4年,公寓,建坪 24,主 + 陽24,5房3廳2衛(含加蓋3房1廳1衛),4樓/4樓,"1,868",0
台北市松山區南京東路五段,44.1年,華廈/辦公,建坪 36.41,主建物26.97,3房2廳2衛1室(含加蓋1房),1樓/7樓,"5,288",0
台北市松山區民生東路五段,8.5年,華廈,建坪 18.37,主 + 陽10.48,1房1廳1衛,4樓/7樓,"2,188",0
台北市松山區八德路四段,52.6年,公寓,建坪 33.03,主 + 陽33.03,3房2廳1衛,3樓/4樓,"2,398",0
台北市松山區八德路三段,42.1年,店面,建坪 30.44,主建物23.01,1廳1衛,1樓/7樓,"4,288",0
台北市松山區南京東路五段,48.8年,公寓,建坪 31.3,主 + 陽31.3,3房2廳2衛,4樓/5樓,"2,880",0
台北市松山區南京東路五段,49.8年,華廈,建坪 8.31,主 + 陽8.32,1廳1衛,4樓/6樓,900,0
台北市松山區八德路三段,43.5年,華廈,建坪 40.82,主 + 陽37.14,3房2廳2衛,2樓/7樓,"3,758",0
台北市松山區三民路,50.7年,公寓,建坪 38.64,主 + 陽38.63,4房2廳2衛1室,4樓/4樓,"3,468",0
台北市松山區民生東路五段,36.7年,大樓,建坪 8.93,主 + 陽7.21,1廳1衛,20樓/20樓,868,0
台北市松山區寶清街,54.1年,公寓,建坪 22.3,主 + 陽22.31,3房1廳1衛,4樓/4樓,"1,788",0
台北市松山區八德路三段,48.9年,華廈,建坪 61.97,主 + 陽61.97,4房2廳2衛2室,4樓/7樓,"6,088",0
台北市松山區民權東路三段,40.9年,店面/辦公,建坪 31.48,主建物22.02,2廳2衛,1樓/10樓,"5,800",0
台北市松山區南京東路五段,38.2年,華廈,建坪 40.65,主 + 陽37.88,3房2廳2衛,4樓/7樓,"3,888",0
台北市松山區八德路四段,16.6年,大樓/套房,建坪 37.08,主 + 陽29.36,3房2廳2衛,5樓/14樓,"3,708",0
台北市松山區南京東路五段,52.0年,華廈,建坪 29.63,主 + 陽29.63,5房5衛,2樓/6樓,"2,899",0
台北市松山區南京東路五段,8.5年,大樓,建坪 15.8,主 + 陽10,1房1廳1衛,5樓/12樓,"1,660",0
台北市松山區南京東路五段,30.1年,大樓,建坪 16.58,主 + 陽7.92,1房1廳1衛(含加蓋1廳),10樓/11樓,"1,888",0
台北市松山區敦化南路一段,2.9年,大樓,建坪 53.26,主 + 陽26.87,3房2廳2衛,5樓/12樓,"7,380",1
台北市松山區敦化南路一段,11.8年,華廈,建坪 32.35,主 + 陽17.35,2房2廳1衛,6樓/7樓,"4,880",1
台北市松山區基隆路一段,33.6年,辦公/大樓,建坪 103.29,主 + 陽91.7,1廳2衛7室,9樓/12樓,"6,580",1
台北市松山區南京東路四段,15.5年,大樓,建坪 204.2,主 + 陽122.76,4房2廳4衛4室,8樓/15樓,"22,500",2
台北市松山區富錦街,55.9年,公寓,建坪 32.73,主 + 陽32.73,3房3廳3衛1室(含加蓋1廳1衛),4樓/4樓,"2,880",0
台北市松山區新東街,54.6年,公寓,建坪 22.48,主建物20.39,1房4廳1衛,1樓/4樓,"3,200",0
台北市松山區三民路,53.2年,公寓,建坪 32.85,主 + 陽32.84,3房2廳1衛,2樓/4樓,"2,750",0
台北市松山區南京東路五段,45.0年,大樓,建坪 49.9,主 + 陽41.13,3房2廳2衛,6樓/14樓,"4,800",0
台北市松山區南京東路五段,41.4年,辦公/大樓,建坪 102.9,主 + 陽65.82,5房3廳3衛2室,2樓/16樓,"6,998",2
台北市松山區光復北路,41.3年,辦公/大樓,建坪 52.03,主建物48.29,2廳1衛2室,4樓/12樓,"5,400",0
台北市松山區光復南路,35.4年,辦公/大樓,建坪 97.73,主 + 陽78.44,1廳5室,5樓/12樓,"9,298",2
台北市松山區民生東路五段,54.0年,公寓,建坪 23.11,主建物23.11,3房2廳2衛1室(含加蓋1衛1室),3樓/4樓,"3,188",0
台北市松山區興安街,43.7年,公寓,建坪 29.66,主 + 陽29.66,3房2廳2衛,4樓/5樓,"2,750",0
台北市松山區富錦街,54.2年,公寓,建坪 29.13,主 + 陽29.13,4房2廳1衛,3樓/4樓,"2,800",0
台北市松山區三民路,52.4年,公寓,建坪 27.06,主 + 陽27.05,3房2廳2衛,4樓/4樓,"2,920",0
台北市松山區撫遠街,50.9年,公寓,建坪 27.15,主建物24.54,4房1廳1.5衛(含加蓋0.5衛),1樓/4樓,"2,558",0
台北市松山區民生東路五段,56.1年,公寓,建坪 38.67,主建物38.67,3房2廳2衛1室,4樓/4樓,"4,180",0
台北市松山區饒河街,48.5年,店面,建坪 11.17,主建物7.99,1廳1衛1室(含加蓋1室),1樓/5樓,"5,900",0
台北市松山區民生東路五段,50.7年,公寓,建坪 31.01,主 + 陽31,5房3廳3衛(含加蓋2房1廳1衛),4樓/4樓,"2,680",0
台北市松山區健康路,26.6年,大樓,建坪 42.35,主 + 陽23.44,3房2廳2衛,11樓/12樓,"3,488",0
台北市松山區民生東路五段,43.1年,大樓,建坪 61.73,主 + 陽42.58,3房2廳2衛,3樓/15樓,"4,480",1
台北市松山區民生東路三段,41.7年,大樓/辦公,建坪 63.16,主 + 陽50.23,3房2廳3衛,4樓/12樓,"6,288",1
台北市松山區復興北路,40.8年,大樓,建坪 31.44,主 + 陽24.81,3房2廳2衛,7樓/14樓,"3,078",0
台北市松山區八德路二段,13.5年,大樓,建坪 125.16,主 + 陽52.25,4房2廳2衛2室(含加蓋2房1室),2樓/14樓,"13,000",3
台北市松山區新東街,52.8年,公寓/辦公,建坪 33.97,主 + 陽33.96,3房2廳1衛2室(含加蓋2房2室),1樓/4樓,"3,680",0
台北市松山區敦化北路,9.5年,大樓,建坪 192.86,主 + 陽90.48,1廳,13樓/13樓,"26,750",4
台北市松山區基隆路一段,31.1年,辦公/大樓,建坪 41.84,主建物30.18,1廳3室,6樓/18樓,"2,580",0
台北市松山區興安街,57.2年,公寓,建坪 19.37,主 + 陽19.37,4房4廳2衛(含加蓋2房2廳1衛),3樓/3樓,"3,088",0
台北市松山區光復北路,28.7年,大樓,建坪 63.4,主 + 陽37.85,4房2廳2衛1室,6樓/12樓,"5,988",0
台北市松山區民族東路,42.5年,華廈,建坪 45.73,主 + 陽41.74,4房2廳2衛,5樓/7樓,"3,988",0
台北市松山區基隆路一段,33.6年,店面/辦公/大樓,建坪 51.27,主建物34.84,1房2廳3衛,1樓/12樓,"6,600",0
台北市松山區南京東路五段,2.0年,大樓,建坪 45.69,主 + 陽23.79,3房2廳2衛,7樓/11樓,"4,750",1
台北市松山區撫遠街,50.9年,公寓,建坪 27.15,主建物24.54,3房2廳2衛(含加蓋1房),1樓/4樓,"3,288",0
台北市松山區光復南路,38.4年,華廈,建坪 59.26,主 + 陽45.7,3房2廳2衛,2樓/6樓,"4,790",1
台北市松山區八德路四段,35.2年,辦公,建坪 50.38,主 + 陽35.51,1廳2衛5室,6樓/7樓,"3,550",1
台北市松山區南京東路四段,51.9年,公寓,建坪 27.36,主建物23.11,1房1廳2衛,1樓/4樓,"4,980",0
台北市松山區八德路四段,35.3年,華廈,建坪 16.12,主 + 陽10.41,1房1廳1衛,4樓/6樓,"1,688",0
台北市松山區新東街,47.7年,公寓,建坪 27.89,主 + 陽27.89,3房2廳1衛,4樓/5樓,"1,988",0
台北市松山區新東街,50.7年,公寓,建坪 31.01,主建物15.07,2廳1衛1室,1樓/4樓,"3,500",0
台北市松山區八德路二段,58.8年,店面/公寓,建坪 20.99,主建物20.99,1廳1衛(含加蓋1衛),1樓/4樓,"3,380",0
台北市松山區八德路三段,34.4年,辦公/大樓,建坪 102.16,主 + 陽83.9,1廳2衛6室,5樓/12樓,"8,500",2
台北市松山區復興北路,41.5年,辦公/大樓,建坪 444.75,主建物296.94,3廳4衛,13樓/15樓,"36,000",4
台北市松山區八德路三段,37.2年,大樓,建坪 62.5,主 + 陽41.12,4房2廳2衛,2樓/12樓,"4,780",1
台北市松山區光復南路,51.5年,公寓,建坪 33.27,主 + 陽31.28,3房2廳1衛,3樓/4樓,"2,980",0
台北市松山區民生東路五段,59.4年,公寓,建坪 47.31,主 + 陽47.31,4房3廳2衛,2樓/4樓,"4,560",0
台北市松山區民生東路五段,45.2年,其它/店面,建坪 117.1,主建物0,1廳1衛4室,-1樓/7樓,"5,000",0
台北市松山區南京東路三段,40.0年,華廈/辦公,建坪 21.99,主 + 陽12.2,2房2廳1衛,5樓/7樓,"2,688",0
台北市松山區民生東路五段,36.7年,大樓,建坪 11.41,主 + 陽9.33,1房1廳1衛,18樓/20樓,"1,098",0
台北市松山區寶清街,36.3年,大樓,建坪 23.97,主建物18.82,2房2廳2衛,8樓/11樓,"2,280",0
台北市松山區民生東路三段,41.7年,大樓,建坪 48.87,主 + 陽41.31,4房2廳2衛,5樓/12樓,"5,388",0
台北市松山區三民路,0.7年,大樓,建坪 48.87,主 + 陽25.56,3房2廳2衛,13樓/24樓,"5,988",1
台北市松山區民族東路,42.5年,華廈,建坪 45.73,主 + 陽41.74,3房2廳4衛,2樓/7樓,"3,688",0
台北市松山區寶清街,8.3年,大樓,建坪 46.81,主 + 陽17.53,2房1廳1衛(含加蓋1房),1樓/13樓,"3,688",2
台北市松山區新東街,53.7年,公寓,建坪 30.75,主 + 陽30.76,3房2廳2衛,4樓/4樓,"2,580",0
台北市松山區三民路,21.4年,大樓,建坪 74.05,主 + 陽38.8,4房2廳2衛,4樓/12樓,"6,700",1
台北市松山區八德路四段,43.1年,華廈,建坪 53.75,主 + 陽50.19,4房2廳2衛,5樓/7樓,"4,288",0
台北市松山區光復北路,37.9年,大樓,建坪 79.08,主 + 陽61.06,3房2廳2衛1室,14-15樓/17樓,"8,480",1
台北市松山區光復北路,37.3年,店面/辦公/大樓,建坪 81.09,主 + 陽62.88,5廳1衛,2樓/12樓,"6,880",0
台北市松山區八德路三段,39.7年,公寓,建坪 38.37,主 + 陽33.99,4房3廳3衛(含加蓋2房1廳1衛),5樓/5樓,"3,880",0
台北市松山區新東街,42.7年,公寓,建坪 35.44,主 + 陽33.49,3房2廳2衛1室,4樓/5樓,"2,988",0
台北市松山區八德路四段,47.1年,公寓,建坪 23.67,主 + 陽23.68,6房2廳4衛(含加蓋3房3衛),5樓/5樓,"2,080",0
台北市松山區民族東路,54.8年,公寓,建坪 27.38,主建物27.38,5房1廳4衛(含加蓋1房1廳2衛),1樓/4樓,"3,288",0
台北市松山區延吉街,34.9年,辦公,建坪 118.16,主 + 陽58.89,1廳7室(含加蓋2室),4樓/7樓,"8,900",2
台北市松山區光復北路,41.3年,辦公/大樓,建坪 110.28,主建物96.52,4廳2衛4室,4樓/12樓,"10,000",0
台北市松山區延壽街,56.1年,公寓,建坪 47.49,主 + 陽47.49,4房2廳2衛,3樓/4樓,"4,480",0
台北市松山區光復北路,41.3年,辦公/大樓,建坪 58.26,主建物48.23,2廳1衛3室,4樓/12樓,"4,800",0
台北市松山區南京東路五段,8.5年,大樓,建坪 20.1,主 + 陽12.75,1房1廳1衛,6樓/12樓,"2,089",0
台北市松山區南京東路四段,1.2年,大樓,建坪 66.22,主 + 陽41.98,4房3廳3衛,9樓/15樓,"9,358",1
台北市松山區民權東路五段,42.9年,公寓,建坪 26.93,主 + 陽26.18,4房3廳3衛(含加蓋1房1廳1衛),4樓/4樓,"2,468",0
台北市松山區民族東路,44.6年,華廈,建坪 35.96,主 + 陽31.59,2房2廳2衛,2樓/7樓,"3,050",0
台北市松山區八德路三段,41.4年,華廈,建坪 30.14,主建物24.95,4房2廳2衛(含加蓋1廳),1樓/7樓,"3,280",0
台北市松山區民生東路五段,42.2年,大樓,建坪 85.16,主 + 陽58.01,4房2廳2衛2室,10樓/16樓,"5,988",1
台北市松山區民生東路三段,43.3年,華廈,建坪 42.26,主 + 陽35.84,5房3廳4衛(含加蓋2房1廳2衛),7樓/7樓,"4,998",0
台北市松山區南京東路五段,16.9年,大樓,建坪 24.32,主 + 陽10.63,1房1廳1衛,15樓/18樓,"2,288",1
