路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市中山區伊通街,17.9年,華廈,建坪 9.43,主 + 陽5.25,1房1衛,5樓/6樓,"1,188",0
台北市中山區基湖路,17.6年,華廈,建坪 89.9,主 + 陽53.18,3房2廳2衛,3樓/9樓,"10,398",2
台北市中山區興安街,40.0年,店面,建坪 35.49,主建物26.87,1廳1衛1室,1樓/14樓,"3,388",0
台北市中山區農安街,16.7年,大樓,建坪 30,主建物11.04,1房1廳1衛,14樓/14樓,"2,499",1
台北市中山區松江路,21.2年,大樓/套房,建坪 10.13,主建物6.01,1房1廳1衛(含加蓋1房),3樓/11樓,"1,688",0
台北市中山區松江路,49.1年,華廈,建坪 31.73,主 + 陽31.73,3房2廳2衛,4樓/6樓,"3,088",0
台北市中山區新生北路二段,28.7年,店面,建坪 45.81,主 + 陽25.17,2房1廳1衛1室,1樓/6樓,"2,880",4
台北市中山區吉林路,51.6年,公寓,建坪 26.54,主建物26.54,5房1衛,4樓/4樓,"2,120",0
台北市中山區中山北路三段,43.8年,辦公/大樓,建坪 36.77,主建物29.22,2廳2衛2室,4樓/12樓,"3,188",0
台北市中山區錦州街,48.1年,套房,建坪 13.18,主 + 陽10.92,1房1廳1衛,4樓/7樓,"1,488",0
台北市中山區遼寧街,55.5年,公寓,建坪 38.19,主 + 陽37.54,4房3廳3衛(含加蓋1房1廳1衛),4樓/4樓,"3,688",0
台北市中山區南京東路三段,41.6年,辦公/大樓,建坪 160.04,主 + 陽102.16,1廳,3樓/12樓,"17,500",1
台北市中山區松江路,42.6年,大樓/辦公,建坪 10.75,主建物8.46,1廳1衛1室,11樓/12樓,"1,280",0
台北市中山區長安東路二段,34.9年,辦公/大樓,建坪 144.51,主 + 陽120.6,2廳3衛21室,5樓/11樓,"12,980",1
台北市中山區撫順街,49.4年,華廈,建坪 15.21,主建物11.53,2房1廳1衛,3樓/8樓,"1,508",0
台北市中山區堤頂大道二段,18.2年,大樓,建坪 149.82,主 + 陽81.73,4房2廳4.5衛2室,2樓/13樓,"21,869",3
台北市中山區松江路,40.9年,店面,建坪 87.36,主建物70.51,2廳2衛,1樓/7樓,"16,800",0
台北市中山區吉林路,51.6年,店面/透天,建坪 106.14,主建物99.46,13房2廳4衛2室(含加蓋1室),1-4樓/4樓,"11,875",0
台北市中山區建國北路二段,37.8年,大樓,建坪 10.53,主 + 陽7.44,1廳1衛,3樓/15樓,968,0
台北市中山區中山北路二段,81.1年,透天,建坪 13.88,主建物13.88,6房2廳3衛(含加蓋2房1廳1衛),1-2樓/2樓,"2,680",0
台北市中山區遼寧街,52.9年,公寓,建坪 21.84,主建物21.84,4房2廳2衛(含加蓋1衛),1樓/4樓,"3,700",0
台北市中山區北安路,12.5年,大樓,建坪 56.69,主 + 陽28.27,3房2廳2衛(含加蓋1房),11樓/14樓,"6,980",2
台北市中山區中山北路一段,28.7年,辦公/其它/大樓,建坪 223.39,主 + 陽156.1,1廳,15樓/18樓,"24,166",4
台北市中山區民生西路,38.0年,公寓,建坪 28.77,主建物23.7,2廳1衛,1樓/5樓,"8,900",0
台北市中山區新生北路二段,35.1年,華廈,建坪 20.26,主 + 陽13.59,2房1廳1衛,9樓/9樓,"2,200",0
台北市中山區松江路,53.8年,辦公/大樓,建坪 118.24,主建物118.24,2廳1衛6室,6樓/11樓,"10,000",0
台北市中山區撫順街,37.2年,華廈,建坪 12.37,主 + 陽9.63,1房1廳1衛,8樓/10樓,"1,288",0
台北市中山區復興北路,43.0年,辦公/大樓,建坪 119.63,主建物77.18,10房2廳,4樓/12樓,"10,568",1
台北市中山區松江路,46.3年,店面,建坪 46.45,主建物39.08,1廳1衛,1樓/7樓,"6,380",0
台北市中山區林森北路,37.9年,大樓/套房,建坪 66.48,主 + 陽54.55,6房6廳6衛,3樓/12樓,"5,380",0
台北市中山區長春路,42.8年,店面,建坪 36.48,主建物18.99,1廳2衛(含加蓋2衛),1樓/12樓,"4,980",0
台北市中山區民權東路三段,47.3年,華廈,建坪 32.73,主 + 陽28.34,3房2廳2衛,4樓/7樓,"2,900",0
台北市中山區長安東路二段,57.8年,透天,建坪 90.79,主建物85.98,5廳4衛(含加蓋1廳),1-4樓/4樓,"13,000",0
台北市中山區長春路,55.8年,店面/辦公,建坪 28.65,主 + 陽28.66,1廳1衛,2樓/4樓,"4,290",0
台北市中山區林森北路,18.2年,店面,建坪 72.74,主建物18.63,4廳2衛(含加蓋2廳1衛),1樓/7樓,"7,800",2
台北市中山區吉林路,39.4年,店面,建坪 30.51,主建物11.65,1廳1衛1室(含加蓋1室),1樓/7樓,"2,990",0
台北市中山區吉林路,51.6年,公寓,建坪 26.54,主建物26.54,5房1衛,3樓/4樓,"2,200",0
台北市中山區南京東路三段,23.1年,辦公/大樓,建坪 236.54,主 + 陽125.36,1廳9室(含加蓋1室),6樓/11樓,"24,000",3
台北市中山區吉林路,51.6年,公寓,建坪 26.54,主建物26.54,3房1廳1衛,2樓/4樓,"2,255",0
台北市中山區林森北路,60.5年,公寓,建坪 30.79,主建物30.79,7房6衛(含加蓋2房1衛),4樓/4樓,"2,488",0
台北市中山區林森北路,47.8年,公寓/辦公,建坪 23.97,主 + 陽21.96,2房2廳2衛,4樓/5樓,"1,650",0
台北市中山區中山北路二段,48.5年,店面,建坪 19.45,主建物13.72,1廳1衛3室,1樓/11樓,"2,500",0
台北市中山區吉林路,預售,華廈,建坪 36.93,主+附 17.62,2房1廳2衛,7樓/7樓,"3,688",1
台北市中山區民生東路一段,預售,大樓,建坪 41.73,主+附 21.04,2房1廳2衛,10樓/15樓,"4,980",1
台北市中山區新生北路二段,35.1年,華廈,建坪 19.09,主 + 陽14.26,1房2廳1衛,4樓/9樓,"2,200",0
台北市中山區松江路,41.2年,辦公/大樓,建坪 19.12,主建物14.1,1房1廳,7樓/12樓,"1,980",0
台北市中山區北安路,48.4年,店面,建坪 34.09,主建物22.6,2廳1衛,1樓/6樓,"10,000",0
台北市中山區南京東路三段,預售,大樓,建坪 16.95,主+附 8.17,1房1廳1衛,12樓/15樓,"2,230",1
台北市中山區新生北路三段,45.6年,店面/辦公,建坪 22.4,主建物18.72,2房2廳1衛(含加蓋1房),1樓/10樓,"2,800",0
台北市中山區民生東路二段,46.0年,店面,建坪 30.47,主建物21.08,5房5衛(含加蓋2衛),1樓/7樓,"3,580",0
台北市中山區建國北路一段,59.9年,公寓/辦公,建坪 28.28,主建物28.28,2房2廳1衛1室,1樓/4樓,"2,980",0
台北市中山區北安路,3.9年,大樓,建坪 46.98,主 + 陽22.01,2房2廳2衛,15樓/16樓,"6,500",1
台北市中山區中山北路二段,預售,大樓,建坪 61.19,主+附 31.39,3房2廳2衛1室,3樓/12樓,"6,789",1
台北市中山區明水路,18.0年,辦公/大樓,建坪 16.58,主 + 陽10.19,3廳1衛,3樓/12樓,"1,890",0
台北市中山區南京東路三段,50.5年,辦公/大樓,建坪 280.86,主建物271.81,2廳2衛,3樓/11樓,"32,000",0
台北市中山區長春路,29.7年,店面,建坪 23.23,主建物15.31,1廳1衛,1樓/16樓,"4,580",0
台北市中山區民生東路三段,45.5年,辦公/大樓,建坪 41.28,主 + 陽35.13,1房3廳1衛,9樓/12樓,"3,750",0
台北市中山區農安街,59.8年,店面,建坪 60.91,主建物55.51,3廳3衛,1-3樓/3樓,"8,800",0
台北市中山區中山北路二段,40.1年,其它,建坪 124.19,主 + 陽101.44,13房1廳15衛,3樓/7樓,"12,800",0
台北市中山區明水路,24.5年,辦公,建坪 308.69,主 + 陽166.77,1廳,4樓/10樓,"22,000",5
台北市中山區松江路,53.2年,公寓,建坪 46.03,主 + 陽46.04,11房11衛(含加蓋5房5衛),5樓/5樓,"3,980",0
台北市中山區錦州街,41.5年,大樓,建坪 15.16,主 + 陽12.44,1房1廳1衛1室,13樓/13樓,"1,580",0
台北市中山區德惠街,48.5年,店面,建坪 29.19,主建物22,2房1廳1衛(含加蓋1房),1樓/8樓,"4,880",0
台北市中山區新生北路二段,47.2年,大樓,建坪 11.68,主建物8.2,1房1衛,3樓/14樓,710,0
台北市中山區農安街,16.7年,大樓,建坪 16.1,主 + 陽8.66,1房1廳1衛,7樓/14樓,"1,800",0
台北市中山區新生北路二段,31.3年,華廈,建坪 11.94,主 + 陽8.01,1房1廳1衛,3樓/8樓,"1,300",0
台北市中山區松江路,46.3年,店面/辦公,建坪 52.37,主建物45.31,1廳1衛2室,1樓/7樓,"7,990",0
台北市中山區中原街,41.0年,店面,建坪 25.28,主建物19.24,2房2廳1衛,1樓/7樓,"4,300",0
台北市中山區建國北路一段,預售,大樓,建坪 49.76,主+附 25.18,2房2廳2衛,8樓/20樓,"6,288",1
台北市中山區中山北路二段,26.5年,店面,建坪 141.29,主 + 陽62.62,2廳3室,1樓/16樓,"16,988",8
台北市中山區中山北路二段,43.6年,華廈,建坪 32.03,主 + 陽24.11,4房4衛,4樓/6樓,"2,698",0
台北市中山區雙城街,45.6年,店面/辦公,建坪 62.13,主建物21.76,2房2廳4衛3室(含加蓋1廳1衛3室),1樓/6樓,"3,788",0
台北市中山區中山北路一段,59.4年,公寓,建坪 32.66,主建物32.66,3廳1衛1室(含加蓋1廳),4樓/4樓,"2,680",0
台北市中山區新生北路二段,53.9年,大樓/辦公,建坪 15.11,主建物15.11,2房1廳2衛,10樓/12樓,"1,680",0
台北市中山區中山北路二段,40.3年,公寓,建坪 24.23,主 + 陽20.43,9房9衛(含加蓋5房5衛),5樓/5樓,"3,280",0
台北市中山區民生東路一段,43.1年,辦公/大樓,建坪 149.32,主 + 陽119.95,18房1廳17衛(含加蓋4房4衛),12樓/12樓,"10,450",0
台北市中山區大直街,45.4年,公寓,建坪 87.93,主建物42.03,12房12衛,B1-1樓/5樓,"8,100",0
台北市中山區民生東路一段,43.1年,辦公/大樓,建坪 298.64,主 + 陽239.91,32房2廳30衛(含加蓋4房4衛),11-12樓/12樓,"20,900",0
台北市中山區龍江路,41.4年,店面,建坪 58.54,主建物24.45,2房1廳1衛1室(含加蓋1室),1樓/7樓,"6,300",0
台北市中山區建國北路三段,45.5年,公寓,建坪 29.93,主 + 陽29.93,5房2廳2衛(含加蓋2房1衛),5樓/5樓,"1,930",0
台北市中山區南京東路三段,預售,大樓,建坪 20.55,主+附 10.43,1房1廳1衛,9樓/15樓,"2,658",1
台北市中山區林森北路,14.3年,華廈,建坪 11.42,主建物6.28,1房1廳1衛(含加蓋1房),5樓/7樓,"1,180",0
台北市中山區南京東路一段,50.9年,華廈,建坪 59.53,主 + 陽42.93,5房4廳5衛(含加蓋2房1衛),7樓/7樓,"4,890",0
台北市中山區中山北路二段,1.5年,大樓,建坪 27.2,主 + 陽18.63,1房2廳2衛,2樓/15樓,"3,368",0
台北市中山區復興北路,預售,大樓,建坪 12.8,主+附 8.49,1房1廳1衛,3樓/15樓,"1,950",0
台北市中山區農安街,46.9年,華廈/辦公,建坪 12.14,主建物9.5,1房1廳1衛,4樓/10樓,938,0
台北市中山區德惠街,47.7年,華廈,建坪 17.35,主 + 陽15.87,2房1廳1衛,8樓/8樓,"1,950",0
台北市中山區林森北路,37.4年,辦公/大樓,建坪 51.64,主 + 陽43.02,1廳1衛,6樓/12樓,"3,800",0
台北市中山區民權西路,61.1年,辦公/公寓,建坪 44.77,主建物44.77,3廳1衛,3樓/4樓,"9,500",0
台北市中山區新生北路二段,47.2年,大樓,建坪 9.67,主建物6.82,1房1衛,12樓/14樓,580,0
台北市中山區新生北路二段,47.2年,大樓,建坪 10.42,主建物7.3,1房1衛,14樓/14樓,625,0
台北市中山區新生北路二段,47.2年,大樓,建坪 8.76,主建物6.18,1房1衛,7樓/14樓,526,0
台北市中山區新生北路二段,47.2年,大樓,建坪 8.47,主建物5.97,1房1衛,9樓/14樓,508,0
台北市中山區新生北路二段,47.2年,大樓,建坪 8.47,主建物5.97,1房1衛,5樓/14樓,508,0
台北市中山區新生北路二段,47.2年,大樓,建坪 8.76,主建物6.18,1房1衛,12樓/14樓,526,0
台北市中山區撫順街,49.4年,店面,建坪 166.57,主建物148.02,1廳1衛3室,1樓/8樓,"13,000",0
台北市中山區新生北路二段,47.2年,大樓,建坪 8.63,主建物6.05,1房1衛,5樓/14樓,518,0
台北市中山區新生北路二段,47.2年,大樓,建坪 7.79,主建物5.47,1房1衛,7樓/14樓,468,0
台北市中山區新生北路二段,47.2年,大樓,建坪 8.69,主建物6.1,1房1衛,12樓/14樓,522,0
台北市中山區新生北路二段,47.2年,大樓,建坪 9.39,主建物6.63,1房1衛,6樓/14樓,564,0
台北市中山區植福路,10.4年,辦公,建坪 99.96,主 + 陽50.52,1廳2室,5樓/10樓,"11,550",2
台北市中山區新生北路二段,28.3年,大樓/辦公,建坪 21.33,主 + 陽12.96,2房1廳1衛(含加蓋1房),11樓/12樓,"2,000",0
台北市中山區雙城街,66.1年,透天,建坪 41.39,主建物40.52,3房3廳3衛1室(含加蓋1房1廳1衛),1-2樓/2樓,"9,988",0
台北市中山區明水路,32.0年,華廈,建坪 89.68,主建物36.68,6房3廳3衛1室,B1-1樓/9樓,"12,000",2
台北市中山區中山北路二段,20.6年,大樓,建坪 15.2,主建物9.35,2房2廳2衛(含加蓋2房1衛),2樓/12樓,"2,580",0
台北市中山區新生北路三段,33.5年,辦公,建坪 21.47,主 + 陽14.53,2房1廳1衛,2樓/6樓,"1,598",0
台北市中山區雙城街,37.2年,套房,建坪 11.16,主 + 陽7.64,1房1廳1衛,3樓/7樓,"1,180",0
台北市中山區伊通街,7.9年,華廈,建坪 34.02,主 + 陽13.95,3房1廳1衛(含加蓋1房),3樓/9樓,"3,480",1
台北市中山區中山北路二段,45.7年,透天/店面,建坪 163.3,主 + 陽139.2,11房3廳13衛(含加蓋3房3衛),B1-5樓/5樓,"21,000",0
台北市中山區松江路,30.1年,華廈/辦公,建坪 75.97,主建物24.94,2房2廳2衛4室(含加蓋1衛4室),1樓/5樓,"7,580",0
台北市中山區長安東路一段,31.3年,華廈,建坪 9.73,主建物6.16,1廳1衛,1樓/5樓,"1,366",0
台北市中山區中山北路二段,41.4年,店面,建坪 33.6,主建物28.65,2廳2衛1室,1樓/7樓,"4,380",1
台北市中山區植福路,10.4年,辦公,建坪 803.37,主 + 陽388.5,10廳,10樓/10樓,"100,000",20
台北市中山區敬業二路,18.2年,辦公,建坪 15.48,主 + 陽9.27,2房1廳1衛(含加蓋1房),7樓/10樓,"2,180",0
台北市中山區吉林路,40.8年,華廈,建坪 19.41,主 + 陽15.59,4房3廳2衛(含加蓋2房1廳1衛),7樓/7樓,"2,288",0
台北市中山區新生北路二段,35.1年,華廈,建坪 11.2,主 + 陽8.59,2廳1衛,5樓/9樓,"1,200",0
台北市中山區新生北路二段,0.9年,華廈,建坪 24,主 + 陽16.02,2房2廳1衛,9樓/10樓,"2,788",0
台北市中山區新生北路三段,48.1年,店面/辦公/大樓,建坪 41.99,主建物20.5,1廳1衛1室(含加蓋1室),1樓/11樓,"3,900",0
台北市中山區伊通街,36.9年,店面/辦公,建坪 21.87,主建物8.4,1房2廳1.5衛(含加蓋1房1衛),1樓/8樓,"6,908",0
台北市中山區松江路,48.3年,辦公/大樓,建坪 36.8,主建物30.56,1廳1衛4室,8樓/12樓,"3,680",0
台北市中山區松江路,34.0年,華廈,建坪 47.77,主建物0,1房2廳2衛(含加蓋1廳),-1樓/5樓,"2,400",0
台北市中山區林森北路,43.8年,大樓/辦公,建坪 20.98,主 + 陽13.67,3房1廳1衛,11樓/12樓,"1,200",0
台北市中山區林森北路,47.9年,店面,建坪 136.1,主建物99.07,1廳1衛1室(含加蓋1衛1室),1樓/12樓,"28,750",0
台北市中山區建國北路三段,43.0年,公寓,建坪 35.87,主 + 陽29.99,5房3廳3衛(含加蓋2房1廳1衛),5樓/5樓,"2,398",0
台北市中山區林森北路,61.1年,店面,建坪 22.41,主建物22.41,1廳2衛2室,1樓/3樓,"3,150",0
台北市中山區建國北路二段,41.1年,店面,建坪 44,主建物35.16,1廳2衛,1樓/12樓,"13,800",0
台北市中山區龍江路,43.2年,公寓,建坪 30.98,主 + 陽28.64,3房2廳2衛,5樓/5樓,"1,788",0
台北市中山區明水路,31.6年,華廈/辦公,建坪 86.6,主建物30.43,4房2廳2衛1室,B1-1樓/8樓,"6,800",1
台北市中山區五常街,10.2年,大樓,建坪 18.32,主 + 陽10.33,2房1廳1衛(含加蓋1房),5樓/12樓,"2,298",0
台北市中山區松江路,45.4年,辦公/大樓,建坪 202.99,主 + 陽166.86,1廳2衛,6樓/11樓,"22,323",1
台北市中山區新生北路二段,預售,大樓,建坪 31.13,主+附 14.82,2房1廳1.5衛,2樓/15樓,"3,268",1
台北市中山區大直街,46.1年,公寓,建坪 35.96,主 + 陽35.96,4房4衛,4樓/5樓,"3,870",0
台北市中山區林森北路,37.4年,店面,建坪 50.24,主建物20.62,1廳1衛,1樓/12樓,"9,850",0
台北市中山區林森北路,41.5年,大樓,建坪 25.6,主 + 陽21.47,3房3衛,4樓/13樓,"1,850",0
台北市中山區龍江路,41.6年,大樓/辦公,建坪 56.05,主 + 陽47.27,3房2廳2衛,3樓/14樓,"4,688",0
台北市中山區八德路二段,66.7年,透天,建坪 50.87,主建物45.44,6房4廳2.5衛2室(含加蓋2房1廳),1-2樓/2樓,"8,200",0
台北市中山區植福路,10.4年,辦公,建坪 65.95,主建物29.76,1廳,5樓/10樓,"7,998",2
台北市中山區農安街,43.3年,華廈,建坪 32.23,主 + 陽27.63,3房1廳3衛,3樓/7樓,"2,788",0
台北市中山區復興北路,45.2年,店面,建坪 44.62,主建物27.45,2廳1衛1室(含加蓋1衛),1樓/12樓,"9,250",0
台北市中山區中山北路二段,26.9年,店面/辦公/大樓,建坪 15.82,主 + 陽9.72,1廳1衛,1樓/14樓,"2,988",0
台北市中山區松江路,55.9年,店面,建坪 10.95,主建物10.57,1廳,-1樓/11樓,800,0
台北市中山區遼寧街,56.7年,公寓,建坪 39.19,主建物39.19,4房2廳2衛(含加蓋1廳),2樓/4樓,"3,300",0
台北市中山區吉林路,57.9年,公寓,建坪 29.74,主 + 陽29.73,6房6衛,3樓/5樓,"2,788",0
台北市中山區松江路,53.9年,公寓,建坪 43.69,主 + 陽43.69,4房2廳2衛2室(含加蓋1室),2樓/5樓,"3,888",0
台北市中山區新生北路二段,28.3年,大樓,建坪 12.57,主 + 陽7.62,1房1廳1衛(含加蓋1房),6樓/12樓,"1,238",0
台北市中山區長春路,45.1年,店面,建坪 27.51,主建物15.96,2廳1衛1室,1樓/12樓,"3,300",0
台北市中山區中山北路二段,47.8年,公寓,建坪 28.3,主 + 陽28.3,4房4衛,4樓/5樓,"2,388",0
台北市中山區中山北路一段,40.6年,店面,建坪 157.93,主建物0,1廳2衛3室,-1樓/6樓,"6,980",1
台北市中山區長安東路二段,53.4年,店面/辦公/大樓,建坪 31.9,主建物25.36,1廳,1樓/11樓,"3,667",0
台北市中山區龍江路,41.6年,大樓/辦公,建坪 56.05,主 + 陽47.27,1房1廳2衛2室,10樓/14樓,"5,320",0
台北市中山區合江街,55.2年,公寓,建坪 14.25,主建物14.25,3房3衛,4樓/4樓,"1,400",0
台北市中山區林森北路,41.5年,店面/辦公,建坪 4.51,主建物1.6,1廳,1樓/7樓,350,0
台北市中山區大直街,39.9年,店面/公寓,建坪 25.9,主建物21.04,4房4衛,1樓/4樓,"3,180",0
台北市中山區建國北路二段,58.2年,公寓,建坪 26.25,主建物26.25,3房2廳1衛,3樓/4樓,"2,488",0
台北市中山區北安路,55.5年,店面,建坪 21.35,主建物16.53,1房1衛(含加蓋1衛),1樓/4樓,"6,888",0
台北市中山區新生北路二段,43.2年,辦公/大樓,建坪 10.59,主建物8.03,1廳1衛,6樓/12樓,888,0
台北市中山區明水路,29.8年,大樓,建坪 15.17,主 + 陽10.79,2房2廳2衛1室(含加蓋1房1衛),2-3樓/16樓,"1,590",0
台北市中山區新生北路二段,17.5年,套房,建坪 25.73,主 + 陽5.19,1房1廳1衛(含加蓋1房),6樓/12樓,"1,288",2
台北市中山區新生北路二段,69.2年,透天,建坪 26.77,主建物26.77,1房2廳2衛,1-2樓/2樓,"10,888",0
台北市中山區林森北路,22.6年,華廈,建坪 41.2,主 + 陽4.02,1房1廳1衛(含加蓋1房1衛),1樓/7樓,"2,988",10
台北市中山區林森北路,53.4年,華廈,建坪 35.66,主 + 陽33.41,5房5衛,1樓/7樓,"2,298",0
台北市中山區林森北路,44.9年,公寓,建坪 25.99,主建物21.46,3房2廳2衛,1樓/5樓,"2,600",0
台北市中山區敬業二路,15.9年,辦公/大樓,建坪 84.66,主 + 陽49.98,4房2廳2衛,3樓/11樓,"11,668",1
台北市中山區敬業二路,15.9年,辦公/大樓,建坪 78.27,主 + 陽42.74,3房2廳2衛1室,3樓/11樓,"10,708",1
台北市中山區吉林路,53.8年,公寓,建坪 30.28,主 + 陽30.28,5房3廳2衛(含加蓋2房1廳1衛),4樓/4樓,"2,580",0
台北市中山區建國南路一段,43.3年,店面,建坪 19.35,主建物14.2,1廳1衛,1樓/12樓,"2,322",0
台北市中山區八德路二段,29.3年,華廈/辦公,建坪 20.04,主 + 陽6.93,1房1廳1衛,1樓/5樓,"2,200",2
台北市中山區松江路,預售,大樓,建坪 19.45,主+附 9.9,1房1廳1衛,2樓/13樓,"2,150",1
台北市中山區植福路,10.4年,辦公,建坪 65.74,主建物29.65,1廳,6樓/10樓,"6,888",2
台北市中山區北安路,41.2年,公寓,建坪 68.34,主 + 陽62.08,6房3廳4衛,3-4樓/5樓,"6,492",0
台北市中山區林森北路,60.1年,公寓,建坪 21.84,主建物21.84,4房4衛,2樓/4樓,"2,100",0
台北市中山區北安路,41.2年,公寓,建坪 34.17,主 + 陽31.04,3房2廳2衛,4樓/5樓,"3,246",0
台北市中山區明水路,29.8年,大樓,建坪 12.93,主 + 陽9.6,1房1廳1衛1室(含加蓋1房),9-10樓/16樓,"2,088",0
台北市中山區龍江路,47.8年,店面,建坪 40.59,主建物35.17,2房2廳1衛,1樓/5樓,"4,500",0
台北市中山區新生北路二段,58.4年,公寓/店面,建坪 20.28,主建物20.28,2廳1衛,1樓/4樓,"2,400",0
台北市中山區南京東路三段,預售,大樓,建坪 18.99,主+附 9.45,1房1廳1衛,2樓/15樓,"2,450",1
台北市中山區樂群二路,17.3年,辦公/大樓,建坪 79.58,主 + 陽43.91,3房2廳3衛,5樓/11樓,"11,000",1
台北市中山區植福路,10.4年,辦公,建坪 105.37,主 + 陽50.2,1廳,5樓/10樓,"12,900",3
台北市中山區合江街,67.5年,別墅/透天,建坪 49.43,主建物49.43,4房5廳3衛(含加蓋1房),1-2樓/2樓,"9,800",0
台北市中山區遼寧街,41.3年,店面,建坪 9.93,主建物9.06,2廳1衛2室(含加蓋2室),1樓/5樓,"2,680",0
台北市中山區林森北路,34.5年,辦公,建坪 49.08,主建物33.61,5房1廳,6樓/9樓,"3,280",1
台北市中山區中山北路一段,48.5年,套房,建坪 49,主 + 陽49,6房6衛1室(含加蓋1室),2樓/4樓,"3,300",0
台北市中山區龍江路,43.5年,店面/辦公,建坪 26.02,主建物22.81,1廳1室(含加蓋1室),1樓/5樓,"3,480",0
台北市中山區中山北路二段,26.9年,店面,建坪 7.31,主建物4.17,1廳1衛,1樓/14樓,820,0
台北市中山區八德路二段,62.8年,公寓,建坪 32.31,主建物30.38,8房8衛(含加蓋5房4衛),2-3樓/3樓,"3,988",0
台北市中山區新生北路二段,42.2年,店面/透天,建坪 269.9,主 + 陽202.93,17房8廳17衛(含加蓋3房1廳3衛),B1-5樓/5樓,"25,000",0
台北市中山區新生北路一段,61.2年,店面/辦公,建坪 54.84,主建物41.13,1房4廳4衛,B1-3樓/3樓,"6,998",0
台北市中山區中原街,52.0年,店面,建坪 27.93,主建物27.93,4廳3衛(含加蓋1廳1衛),1樓/4樓,"3,999",0
台北市中山區八德路二段,42.0年,華廈,建坪 38.9,主 + 陽37.47,5房5衛,2樓/6樓,"4,488",0
台北市中山區林森北路,41.5年,店面,建坪 4.51,主建物1.6,1廳,1樓/7樓,298,0
台北市中山區中山北路二段,114.3年,透天,建坪 10.65,主建物10.65,6房6衛(含加蓋4房4衛),1-1樓/1樓,"4,288",0
台北市中山區新生北路二段,42.1年,大樓,建坪 35.41,主 + 陽32.63,2廳3衛3室(含加蓋1廳1衛1室),12樓/12樓,"3,188",0
台北市中山區民權東路三段,35.0年,辦公/大樓,建坪 269.48,主 + 陽219.78,1廳2衛3室,5樓/20樓,"26,300",4
台北市中山區錦州街,48.7年,公寓,建坪 34.29,主 + 陽34.29,4房1廳2衛,4樓/5樓,"2,650",0
台北市中山區樂群二路,10.4年,辦公,建坪 100.08,主 + 陽49.86,1廳2室(含加蓋1室),6樓/10樓,"12,980",2
台北市中山區松江路,43.7年,辦公/大樓,建坪 121.91,主 + 陽101.86,14房1廳14衛(含加蓋2房2衛),12樓/12樓,"14,900",0
台北市中山區樂群二路,10.4年,辦公,建坪 200.1,主 + 陽99.67,2廳9室(含加蓋2室),6樓/10樓,"25,960",4
台北市中山區龍江路,34.5年,其它,建坪 3.44,主建物0,--,-2樓/5樓,160,1
台北市中山區中山北路三段,48.2年,辦公/店面/大樓,建坪 6.52,主 + 陽3.96,1房,2樓/14樓,550,0
台北市中山區樂群二路,10.4年,辦公,建坪 100.02,主 + 陽49.81,1廳7室(含加蓋1室),6樓/10樓,"12,980",2
台北市中山區建國北路三段,45.5年,店面/辦公,建坪 47.76,主建物17.11,2房2廳2衛(含加蓋1房1廳1衛),1樓/5樓,"3,980",0
台北市中山區民生東路一段,34.8年,店面/辦公,建坪 25.28,主建物18.49,1廳1衛,1樓/10樓,"4,700",0
台北市中山區樂群三路,21.8年,辦公,建坪 154,主 + 陽70.94,1廳,7樓/8樓,"11,318",2
台北市中山區中山北路三段,48.2年,辦公/店面/大樓,建坪 6.49,主 + 陽3.93,1房,2樓/14樓,550,0
台北市中山區南京東路三段,預售,大樓/套房,建坪 13.47,主+附 8.46,1房1廳1衛,14樓/15樓,"1,999",0
台北市中山區松江路,53.5年,公寓/店面,建坪 19.05,主建物19.05,1廳1衛3室(含加蓋1衛1室),1樓/4樓,"3,498",0
台北市中山區中山北路二段,48.5年,大樓,建坪 16.13,主 + 陽16.13,2房1廳1衛,8樓/11樓,"1,700",0
台北市中山區松江路,45.2年,大樓,建坪 50.51,主 + 陽41.81,3房2廳2衛,2樓/12樓,"4,150",0
台北市中山區樂群三路,21.8年,店面,建坪 143.19,主 + 陽68.74,1廳,1樓/8樓,"18,198",4
台北市中山區明水路,29.4年,店面/辦公/大樓,建坪 58.08,主 + 陽41.05,1廳1衛1室,1樓/11樓,"9,288",1
台北市中山區明水路,22.3年,辦公,建坪 68.41,主 + 陽41.46,1廳2衛,2樓/7樓,"9,800",1
台北市中山區林森北路,57.5年,店面,建坪 118.92,主建物118.92,12房4廳13衛(含加蓋3房),1-4樓/4樓,"8,988",0
台北市中山區長安東路一段,37.2年,大樓,建坪 22.93,主建物15.87,2廳1衛,8樓/12樓,"1,980",0
台北市中山區伊通街,59.8年,公寓,建坪 31.28,主建物24.94,1廳1衛2室(含加蓋1室),1樓/4樓,"7,580",0
台北市中山區八德路二段,59.8年,店面,建坪 27.75,主建物22.76,1廳1衛3室,1樓/4樓,"6,800",0
台北市中山區民權東路二段,56.2年,公寓,建坪 24.9,主建物24.9,2房2廳2衛1室(含加蓋1衛1室),1樓/4樓,"5,288",0
台北市中山區雙城街,46.2年,店面,建坪 79.7,主建物58.36,1廳1衛,1樓/6樓,"5,998",0
台北市中山區民權東路二段,33.9年,華廈,建坪 19.54,主 + 陽10.61,2房2廳1衛1室(含加蓋1房1室),5樓/5樓,"2,080",0
