物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
YS194615,S010天母新光三越開運店面,士林區天母東路,以現場為主,211坪,1/7樓,206年,店面,201萬
YS195604,專任士林捷運庭院一樓,士林區福德路,4房(室)2廳2衛,229坪,1/4樓,224年,住宅,221萬
WS68027,天母名流華廈美裝二房,士林區中山北路七段,2房(室)2廳1衛,42坪,B1/7樓,36年,住宅,25萬
YS194990,松園富堡住辦一樓,士林區天母西路,3房(室)2廳2衛,68坪,1/7樓,62年,住商,56萬
YS192653,正天母大馬路金店,士林區忠義街,開放式,91坪,1/7樓,85年,店面,80萬
WS65787,北士科選擇老天母華廈鼎家,士林區中山北路七段,3房(室)2廳2衛,110坪,7/7樓,104年,住宅,102萬
YS176464,T157美日僑平車新豪邸,士林區天母北路,3房(室)2廳2衛,130坪,5/7樓,125年,住宅,120萬
WS67370,耀明園精品大戶附坡車,士林區中山北路七段,4房(室)2廳2衛,150坪,5/7樓,145年,住宅,141萬
YS195053,天母庭園華廈美三房,士林區天母西路,3房(室)2廳2衛,170坪,2/7樓,164年,住宅,160萬
WS67287,天母國際大樓店面,士林區天母西路,1廳,188坪,1/11樓,183年,店面,179萬
WS67348,興盛【天母上城】頂豪品牌旗艦店,士林區中山北路七段,--房(室)1廳1衛,205坪,1/16樓,200年,店面,196萬
WS67291,天母國際大樓廣場旁店面,士林區天母西路,1廳,214坪,1/11樓,183年,店面,212萬
WS65235,士林官邸多功能豪辦,士林區中山北路五段,以現場為主,42坪,6/12樓,35年,辦公,26萬
YS195797,磺溪景觀兩房美廈,士林區中山北路六段,2房(室)2廳1.5衛,74坪,4/7樓,68年,住宅,58萬
WS65454,天母新光三越旁正馬路金店,士林區天母東路,以現場為主,94坪,1/7樓,90年,店面,85萬
YS195307,天母市集醒目金店面,士林區中山北路七段,--房(室)1廳1衛,116坪,1/12樓,110年,店面,104萬
YS191814,T181天母紘琚尊爵景觀宅,士林區中山北路七段,4房(室)2廳4衛,137坪,10/22樓,132年,住宅,126萬
YS195644,T299社子店面重建預定案,士林區延平北路六段,開放式,151坪,1/3樓,155年,店面,149萬
WS67815,天母仰格三房車位,士林區中山北路五段,3房(室)2廳2衛,180坪,6/17樓,174年,住宅,170萬
WS66730,天母東路地標店,士林區天母東路,OPEN,200坪,1/5樓,195年,店面,191萬
YS195440,T296士林夜市正小南街店面,士林區小南街,--房(室)1廳1衛,218坪,1/1樓,213年,店面,210萬
WS68835,芝山電梯3房+車位,士林區福華路,3房(室)2廳2衛,237坪,4/9樓,93年,住宅,229萬
YS195664,S012天母商圈面寬金店面,士林區天母東路,開放式,40坪,1/5樓,34年,住宅,25萬
YS195952,T302運動公園好停車一樓,士林區芝玉路二段,3房(室)2廳1衛,63坪,1/5樓,58年,住宅,53萬
YS196036,天母庭院大戶四房車,士林區中山北路七段,5房(室)2廳2衛,88坪,1/7樓,82年,住宅,74萬
YS195640,天母新光面寬優選店辦,士林區天母東路,2房(室)2廳1衛,108坪,1/10樓,104年,住商,99萬
YS195918,芝山福國漂亮屋況4+5好收租,士林區福國路,5房(室)3廳4衛,122坪,4/4樓,125年,住宅,120萬
YS195438,T295士林夜市正安平街店面,士林區安平街,--房(室)1廳--衛,152坪,1/2樓,147年,店面,141萬
WS67548,陽明山下的天母豪宅,士林區天母東路,4房(室)3廳3.5衛,175坪,7/7樓,168年,住宅,164萬
WS68373,陽明山幸福田園居,士林區平菁街,14室4廳7衛,198坪,B1-3/3樓,193年,住宅,186萬
YS195956,T303天玉街面寬店面,士林區天玉街,4房(室)3廳2衛,219坪,1/6樓,214年,店面,209萬
YS196109,忠誠路靜巷邊間面寬一樓,士林區德行東路,4房(室)2廳1.5衛,242坪,1/4樓,236年,住宅,231萬
WS68705,陽明御邸,士林區永公路,--房(室)--廳--衛,27坪,1-2/2樓,34年,住宅,25萬
YS196225,綠園山莊大四房,士林區永公路,4房(室)2廳2衛,65坪,B1/3樓,60年,住宅,52萬
YS196062,天母美麗境界景觀名邸,士林區中山北路七段,4房(室)2廳3衛,88坪,1/5樓,84年,住宅,77萬
YS192804,面公園電梯美屋,士林區天母東路,1房(室)1廳1衛,112坪,6/8樓,107年,住宅,99萬
WS69017,陽明山菁山尋隱別墅,士林區菁山路,OPEN,134坪,1-2/2樓,129年,農舍,123萬
WS66703,士林石油新村旁雅寓,士林區德行東路,3房(室)2廳2衛,153坪,3/5樓,149年,住宅,145萬
WS69421,富邦 ‧ 天母藏曜,士林區中山北路七段,3房2廳4衛1室,174坪,7/16樓,169年,住宅,163萬
WS64320,天母新光美妝三房車,士林區中山北路七段,3房(室)2廳2衛,190坪,1/7樓,186年,住宅,184萬
WS69383,幸福溫馨一樓美裝帶車位,士林區中山北路七段,3房(室)2廳2衛,190坪,1/7樓,186年,住宅,184萬
YS196747,士林捷運頂級制震豪邸,士林區中山北路五段,3房(室)2廳2衛,220坪,7/17樓,214年,住宅,210萬
WS70096,士林紙廠透天店面,士林區福德路,3房2廳3衛(1樓空地增建),27坪,1-2/2樓,34年,店面,25萬
ZS200506,天母新光三越金店面,士林區天母東路,--房(室)2廳1衛,67坪,1/7樓,62年,店面,54萬
YS197122,士林夜市黃金收租店面,士林區基河路,開放式,92坪,1/11樓,86年,店面,79萬
WS67415,天母士東精裝三房車,士林區士東路,3房(室)2廳2衛,115坪,2/8樓,110年,住宅,104萬
WS54742,稀有釋出天母摘星+大車位,士林區忠義街,4房(室)2廳2衛,138坪,4/15樓,134年,住宅,127萬
WS58640,陽明山菁山邸全新房含車一,士林區菁山路,2房2廳2&#34910;3陽台,157坪,4/4樓,153年,住宅,149萬
YS197124,士林夜市黃金好店面,士林區基河路,開放式,173坪,1/11樓,86年,店面,167萬
WS59884,葫蘆國小 一樓住.辦.店,士林區葫蘆街,3房(室)2廳1.5衛,197坪,1/5樓,192年,住商,184萬
WS67895,天母廣場三房華廈,士林區中山北路七段,3房(室)2廳1衛,216坪,5/7樓,212年,住宅,208萬
gWB01513,劍潭經典好屋稀有釋出,士林區承德路四段,2房(室)1廳1衛,241坪,3/5樓,233年,住宅,228萬
gTB04637,陽明山建地+別墅古厝,士林區平菁街,19,19坪,19/19樓,30年,土地,25萬
gTB06679,士林高投報收租屋,士林區重慶北路四段,依現況6房1廳5衛,52坪,3/3樓,57年,住宅,50萬
gQB01890,鄰近市場社子街透天,士林區社子街,--房(室)--廳1衛,74坪,1/19樓,78年,住宅,71萬
gOB18007,B19 劍潭捷運樓中樓,士林區文林路,--房(室)--廳2衛,106坪,5/5樓,100年,住宅,93萬
gQB01891,社子街美透天,士林區社子街,--房(室)--廳2衛,114坪,1-3/4樓,117年,住宅,113萬
gCB16879,陽明山瀑布大地坪莊園別墅,士林區平菁街,19,131坪,19/19樓,30年,土地,25萬
gQB03312,陽明山超值土地,士林區力行段三小段,19,19坪,19/19樓,19年,土地,140萬
gQB03278,士林區靜巷超大使用地下室,士林區承德路四段,--房(室)--廳--衛,165坪,B1/7樓,160年,住宅,154萬
gQB03256,近士北科超值辦公大樓1,士林區大南路,--房(室)--廳--衛,187坪,2-7/13樓,182年,辦公,175萬
gQB03357,天母臨路農用土地保護區,士林區天玉段二小段,19,19坪,19/19樓,19年,土地,196萬
gTB10590,陽明山莊園別墅,士林區菁山路,15房(室)3廳11衛,19坪,3-B1/3樓,19年,土地,25萬
gQB01889,社子街美店面,士林區社子街,--房(室)--廳1衛,55坪,1/4樓,61年,店面,52萬
gTB07500,陽明山仰德大道泳池庭園別,士林區仰德大道三段,6房(室)3廳5衛,78坪,1-2/19樓,82年,住宅,75萬
gZB02137,欣翰士林官邸大商辦A,士林區中山北路五段,開放式,109坪,6/12樓,104年,辦公,95萬
gXB09366,士林區持分道路用地,士林區溪洲段三小段,19,19坪,19/19樓,19年,土地,118萬
gQB03847,陽明山絕美渡假森活小木屋,士林區新安段五小段,19,19坪,19/19樓,19年,土地,131萬
gXB08169,天母東新光商圈店面,士林區天母東路,開放式,152坪,1/7樓,148年,店面,143萬
gWB01316,陽明一會景觀豪邸,士林區菁山路,4房(室)2廳4衛,173坪,5/6樓,169年,住宅,163萬
gQB03848,陽明山-文大整棟收租套房,士林區格致路,開放式,191坪,B1-5/5樓,187年,獨立套房,182萬
gYB05456,天母靜巷一樓旺三房加車位,士林區中山北路七段,3房(室)2廳2衛,211坪,1/7樓,207年,住宅,203萬
gCB16880,全新陽明山漂亮電梯農舍花園,士林區平菁街,--房(室)--廳--衛,40坪,B1-3/3樓,34年,農舍,25萬
gQB03620,天母黃金店面｜國際生活圈,士林區天母西路,開放式,70坪,B1-2/7樓,65年,店面,56萬
