物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS70240,捷運面公園美寓,中山區新生北路二段,2+1房2廳1衛,243坪,3/4樓,237年,住宅,230萬
WS69715,卡爾頓大陽台充電車位,中山區建國北路三段,OPEN,44坪,2/14樓,36年,住宅,26萬
WS69928,422遼寧夜市商圈2樓,中山區遼寧街,4房(室)2廳2衛,62坪,2/4樓,67年,住宅,59萬
WS69647,大直小西華三房,中山區敬業三路,3房(室)2廳2衛,97坪,3/7樓,91年,住宅,84萬
WS69902,T13農安街透天金店,中山區農安街,--房(室)3廳3衛,109坪,1-3/3樓,113年,住宅,107萬
WS70196,439雙捷運高樓溫馨4房,中山區林森北路,4房(室)2廳2衛,137坪,12/13樓,132年,住宅,127萬
WS70066,民權西捷運住店辦,中山區民權西路,3廳1衛,151坪,3/4樓,154年,辦公,149萬
WS70442,&中正國小全新六樓三房車,中山區龍江路,3房(室)2廳2衛,179坪,6/9樓,174年,住宅,169萬
WS70237,雙城低總價漂亮三房,中山區雙城街,3房(室)2廳1衛,194坪,4/4樓,196年,住宅,191萬
WS70336,鎮金殿高樓三房大露台,中山區撫順街,3房(室)2廳2衛,220坪,12/14樓,215年,住宅,212萬
YS196640,中山核心高樓靜謐,中山區建國北路二段,1房(室)--廳1衛,243坪,10/14樓,237年,住商,231萬
WS70437,&中正國小全新八樓三房車,中山區龍江路,3房(室)2廳2衛,44坪,8/9樓,37年,住宅,26萬
YS196728,雙捷運合江街華廈,中山區合江街,2房(室)2廳2衛,71坪,3/7樓,65年,住宅,58萬
WS70576,合江三陽蘭園,中山區合江街,3房2廳2衛2陽台,93坪,2/7樓,87年,住宅,83萬
WS69831,南京東路三段優質商辦樓,中山區南京東路三段,5房(室)2廳2衛,105坪,5/8樓,109年,辦公,102萬
WS70709,捷運南京復興電梯高樓景觀三房,中山區興安街,3房(室)2廳2衛,135坪,12/15樓,129年,住宅,123萬
WS70684,松江民權三角窗可店可住辦,中山區松江路,2房(室)2廳1.5衛,149坪,1/4樓,155年,住宅,146萬
OS222954,V63入住中山區電梯三房超值選,中山區林森北路,3房(室)1廳1衛,181坪,8/12樓,176年,住宅,171萬
WS71350,榮星花園國泰三房,中山區建國北路三段,3房(室)2廳2衛,200坪,4/8樓,194年,住宅,191萬
WS71419,中山國小捷運典雅二室,中山區新生北路三段,2房(室)1廳1衛,223坪,4/12樓,218年,住商,213萬
ZS189140,晴光商圈高樓美屋,中山區德惠街,1房(室)1廳1衛,244坪,8/10樓,239年,住宅,234萬
YS181766,獨家溫馨明亮美妝大套房B,中山區中山北路一段,1房(室)1廳1衛,43坪,3/9樓,36年,住宅,26萬
WS67021,B4中山國小低總質感宅9,中山區新生北路二段,開放式,70坪,12/14樓,64年,住宅,58萬
WS68498,P01香榭緣機械平面車位,中山區民族東路,--房(室)--廳--衛,19坪,B2/9樓,87年,車位,79萬
QS45295,中山國小捷運民權米勒車位,中山區民權東路一段,--房(室)--廳--衛,111坪,1/14樓,105年,車位,100萬
WS59464,南京林森電梯低總價兩房,中山區林森北路,2房(室)1廳1衛,133坪,3/7樓,127年,住宅,122萬
WS59043,110行天宮站中庭花園,中山區民生東路二段,1房(室)1廳1衛,157坪,2/7樓,151年,住宅,147萬
WS55728,中山捷運低總價電梯精裝兩房,中山區林森北路,2房(室)1廳1衛,133坪,3/7樓,127年,住宅,122萬
OS211034,V79新婚首選緻美華廈,中山區林森北路,2房(室)1廳1衛,133坪,3/7樓,127年,住宅,122萬
WS54450,台版涉谷精品２房,中山區林森北路,2房(室)1廳1衛,133坪,3/7樓,127年,住宅,122萬
WS63270,松江南京站挑高電梯華廈,中山區松江路,2房(室)2廳2衛,214坪,B1/5樓,207年,住宅,201萬
WS67055,B4中山國小低總質感宅8,中山區新生北路二段,開放式,42坪,3/14樓,35年,住宅,26萬
ZS180288,華爾道夫美三房,中山區長春路,3房(室)2廳2衛,71坪,5/14樓,64年,住宅,58萬
ZS173056,南京復興都更透天厝,中山區建國北路一段,5房(室)3廳2衛,87坪,1-2/2樓,92年,住宅,84萬
ZS175917,中山國小捷運商辦,中山區錦州街,15室1衛,122坪,12/13樓,116年,辦公,109萬
WS34476,中山雙捷時尚精緻小宅+車位,中山區中山北路一段,1房(室)1廳1衛,146坪,12/13樓,132年,住宅,135萬
ZS179487,興盛【國賓飯店】鈔集金店面,中山區中山北路二段,3房(室)2廳1衛,162坪,1-2/11樓,166年,店面,160萬
WS20154,龍江人潮金店,中山區龍江路,1房(室)1廳1衛,195坪,1-B1/7樓,189年,店面,183萬
WS19721,中山北角窗面寬金店面,中山區中山北路二段,--房(室)--廳--衛,217坪,1/5樓,212年,店面,207萬
ZS187825,南京松江捷運低有邊間電梯頂佳,中山區建國北路二段,7房(室)2廳3衛,237坪,6-7/7樓,231年,住宅,226萬
ZS189794,松江靜巷捷運電梯兩房,中山區民權東路二段,2房(室)2廳1衛,262坪,5/5樓,255年,住宅,251萬
XS125022,3486大直永安棟距美三房車,中山區北安路,3房(室)2廳2衛,44坪,3/13樓,37年,住宅,26萬
OS199428,松江南京電梯美3房,中山區新生北路一段,3房(室)1廳1衛,74坪,8/12樓,67年,住宅,59萬
ZS184375,272松江南京站車庫1樓,中山區松江路,2房(室)2廳1衛,100坪,1/5樓,93年,住宅,86萬
YS173556,方便看屋忠孝復興金店面,中山區龍江路,--房(室)3廳1衛,128坪,1/9樓,120年,店面,113萬
ZS183523,大直邊間三角金透天,中山區崇實路,4房(室)2廳5衛,156坪,1-4/4樓,149年,住宅,26萬
ZS182906,華固明水御頂樓豪宅,中山區明水路,4房(室)2廳5衛,179坪,11/11樓,172年,住宅,168萬
ZS183417,正晴光市場人潮錢潮金透天,中山區農安街,6房(室)4廳4衛,203坪,1-4/4樓,196年,住宅,192萬
ZS182376,台北大學黃金店面,中山區合江街,開放式,216坪,1/4樓,218年,店面,214萬
ZS148576,京硯帝景豪邸,中山區建國北路一段,3房(室)2廳3衛,245坪,11/13樓,238年,住宅,234萬
ZS185073,"松江大空間,收租自用皆宜",中山區松江路,1房(室)1廳1衛,264坪,1/5樓,258年,店面,255萬
WS20559,興盛【長春晶華】雙捷運景觀宅,中山區長春路,2房(室)2廳1衛,45坪,12/12樓,37年,住宅,26萬
WS33712,合江收租金店面,中山區合江街,4+1室2廳1衛,75坪,1/4樓,68年,店面,60萬
WS34041,&大直豐匯金店面,中山區樂群二路,OPEN,98坪,1/11樓,93年,店面,87萬
ZS184829,龍江鑽石金店面,中山區龍江路,開放式,119坪,1/27樓,113年,店面,109萬
ZS183472,龍江金店面,中山區龍江路,1室/2廳/1衛,119坪,1/9樓,113年,店面,109萬
ZS185542,條通金店面,中山區林森北路,開放式格局,151坪,1/3樓,154年,住宅,149萬
WS38957,專任凱宴露台+車位,中山區新生北路二段,1房(室)1廳1衛,182坪,12/12樓,176年,住宅,172萬
ZS189807,長安一品臻藏戶雙車位,中山區長安東路二段,3房(室)2廳2衛,207坪,9/15樓,201年,住宅,196萬
ZS188349,傳家堡裝潢正三房,中山區明水路,3房(室)2廳2衛,230坪,5/5樓,223年,住宅,219萬
TS133233,明水華廈三房車好宅,中山區明水路,3房(室)2廳2衛,251坪,3/9樓,244年,住宅,242萬
ZS187248,興盛【中山市場】臨路角間旺鋪,中山區長安東路一段,--房(室)1廳--衛,45坪,1/9樓,37年,店面,26萬
ZS189314,Y96農安雙城金店面,中山區農安街,1房(室)1廳1衛,74坪,1/9樓,67年,店面,62萬
WS31787,龍江挑高金店面,中山區龍江路,開放式,99坪,1/9樓,92年,店面,86萬
YS184154,善導寺電梯陽台3房,中山區長安東路一段,3房1廳1衛1室,126坪,6/7樓,119年,住宅,113萬
YS172245,中山區收租賺錢大廈,中山區林森北路,6房(室)6廳6衛,151坪,3/12樓,145年,辦公,138萬
YS181646,近捷運僑大住辦精華地段,中山區民權東路三段,2室1廳1衛,179坪,5/15樓,172年,住商,165萬
YS181768,獨家溫馨明亮美妝大套房A,中山區中山北路一段,1房(室)1廳1衛,199坪,3/9樓,193年,住宅,190萬
QS36749,中山國小捷運大兩房,中山區新生北路三段,2房(室)2廳1衛,223坪,4/11樓,216年,住宅,210萬
WS60215,松江南京邊間3房2衛,中山區林森北路,3房(室)2廳2衛,244坪,5/12樓,237年,住宅,234萬
WS43591,民權公園捷運住辦,中山區民權東路三段,5房(室)2廳3衛,267坪,13/15樓,172年,住商,256萬
WS43204,BZ5中山國小捷運精選美房,中山區錦州街,1房(室)1廳1衛,43坪,4/7樓,36年,住宅,26萬
WS38787,龍江八德雙層挑高金店,中山區龍江路,--房(室)--廳1衛,75坪,1/9樓,68年,店面,60萬
WS44971,松江南京邊間高樓景觀三房車,中山區建國北路二段,3房(室)2廳2衛,102坪,13/13樓,95年,住宅,89萬
WS50775,387中山捷運電梯3房(大陽台,中山區長安東路一段,3房(室)2廳1衛,127坪,6/7樓,120年,住宅,115萬
ZS195690,近榮星花園都更一樓稀有釋出,中山區龍江路,2房(室)1廳1衛,142坪,1/4樓,144年,住宅,140萬
WS45930,中山波麗露邊間,中山區林森北路,3室1廳1衛,172坪,4/7樓,165年,住宅,161萬
WS44848,長春建國北電梯2房,中山區長春路,2房(室)1廳1衛,193坪,4/10樓,187年,住宅,114萬
WS45520,中山國小捷運方正住辦,中山區林森北路,開放式,215坪,4/10樓,208年,住商,204萬
WS46204,晶華商圈三房,中山區林森北路,3房(室)1廳1衛,235坪,8/12樓,230年,住宅,225萬
ZS192589,稀有高樓後棟安家宅,中山區建國北路三段,2房(室)2廳1衛,260坪,11/14樓,253年,住宅,247萬
WS42941,捷運中山國小優質好屋,中山區林森北路,1廳1衛,44坪,4/10樓,36年,住商,26萬
WS46846,072民生東路華泰財經大樓,中山區民生東路一段,3房(室)1廳4衛,76坪,10/11樓,69年,辦公,61萬
ZS185135,民權電梯裝潢三房,中山區民權東路二段,3房(室)2廳2衛,103坪,2/7樓,96年,住宅,89萬
WS47144,榮星花園公寓頂樓大空間,中山區龍江路,9房(室)--廳9衛,130坪,5/5樓,123年,住宅,116萬
WS50511,吉林農安美套,中山區吉林路,1房(室)1廳1衛,152坪,4/7樓,145年,住宅,141萬
WS48301,林森條通金店面,中山區林森北路,--房(室)1廳1衛,175坪,1/7樓,169年,店面,164萬
WS48337,民生雙併管理精美住辦,中山區民生東路三段,1房(室)3廳1衛,201坪,9/12樓,194年,住商,187萬
WS48628,381双捷運.黃金辦公大樓,中山區南京西路,2房(室)1廳1衛,224坪,5/12樓,218年,辦公,214萬
WS57585,中山國小捷運皇宮電梯二房,中山區新生北路三段,2房(室)2廳1衛,249坪,3/11樓,242年,住宅,237萬
WS49833,松江御苑名邸（二）,中山區建國北路二段,3房(室)2廳2衛,273坪,4/15樓,266年,住宅,261萬
WS52333,匯泰鴻景觀2房休旅車,中山區建國北路二段,2房(室)2廳1衛,44坪,11/13樓,37年,住宅,26萬
WS52883,匯泰鴻景觀2房+休旅充電車位,中山區建國北路二段,2房(室)2廳1衛,44坪,11/13樓,37年,住宅,26萬
WS52363,雙捷運電梯採光美宅,中山區林森北路,1房(室)1廳1衛,84坪,3/7樓,77年,住宅,69萬
WS53040,匯泰鴻景觀2房+休旅充電車位,中山區建國北路二段,2房(室)2廳1衛,44坪,11/13樓,37年,住宅,26萬
YS187347,晴光商圈雙城發發發黃金三角窗店面,中山區雙城街,5房(室)--廳5衛,115坪,2/8樓,110年,住宅,103萬
WS55243,宏普文華麗舍挑高精緻美宅,中山區南京東路三段,3房(室)2廳2衛,138坪,4/10樓,131年,住宅,125萬
WS61973,雙捷低總精美2室陽台,中山區林森北路,2室1廳1衛,161坪,2/5樓,155年,住宅,150萬
WS53382,大坪數三角窗店面,中山區林森北路,--房(室)--廳--衛,184坪,B1-2/10樓,178年,店面,173萬
WS52791,長春路黑金透天屋,中山區長春路,15房(室)7廳10衛,199坪,1-3/3樓,203年,店面,194萬
WS59311,長安學區三面採光美妝,中山區長安東路一段,3房(室)1廳1衛,231坪,5/7樓,225年,住宅,221萬
WS59448,312中山捷運全新裝潢美三房,中山區長安東路一段,3房2廳1衛1陽台,43坪,5/7樓,35年,住宅,25萬
WS59279,長安學區三面採光美妝,中山區長安東路一段,3房(室)1廳1衛,43坪,5/7樓,35年,住宅,59萬
WS60803,長安雙語學區管理電梯三房,中山區長安東路一段,3房(室)1廳1衛,43坪,5/7樓,35年,住宅,25萬
YS187951,中山國中捷運旁黃金店面,中山區復興北路,--房(室)--廳1衛,99坪,1-B1/7樓,93年,店面,87萬
WS60829,冠堤B棟美宅車,中山區民生東路一段,OPEN/1衛,123坪,3/7樓,117年,住宅,111萬
WS62320,大直國小旁三角窗都更透天厝,中山區崇實路,4房(室)2廳5衛,150坪,1-4/4樓,144年,住宅,136萬
WS65330,大直捷運電梯三房,中山區北安路,3房(室)2廳2衛,173坪,2/7樓,167年,住宅,162萬
OS216263,長安學區精裝電梯三房,中山區長安東路一段,3房(室)1廳1衛,43坪,5/7樓,35年,住宅,59萬
YS194650,捷運美妝小坪辦公低總價,中山區林森北路,開放式,207坪,9/26樓,201年,辦公,194萬
WS55186,晴光商圈中山美錄機械車位,中山區農安街,--房(室)--廳--衛,26坪,B1/13樓,225年,車位,218萬
WS61828,榮星三面採光低單價便宜美寓,中山區龍江路,3房(室)2廳2衛,43坪,5/5樓,36年,住宅,26萬
YS190667,大直優質收租店面,中山區北安路,開放式,60坪,1-B1/5樓,64年,店面,57萬
YS192046,Y588榮星低總價百坪地下室,中山區建國北路三段,--房(室)1廳--衛,83坪,B1/7樓,88年,住宅,80萬
YS192146,昌承辦-來當高投報家樂福房東,中山區北安路,開放式,106坪,B1-1/5樓,64年,店面,57萬
WS48368,吉林路多功能商辦,中山區吉林路,--房(室)2廳2衛,126坪,B1/7樓,120年,辦公,115萬
WS48511,吉林路多功能商辦,中山區吉林路,--房(室)2廳2衛,126坪,B1/7樓,120年,辦公,115萬
WS51379,大直傑座獨立車位,中山區明水路,停車位,25坪,B2/15樓,149年,車位,140萬
WS67342,108中山國小捷運收租屋,中山區錦州街,1房(室)1廳1衛,177坪,10/13樓,171年,住宅,164萬
WS68724,松江南京大2房低總美寓,中山區新生北路二段,2房(室)2廳1衛,198坪,4/5樓,193年,住宅,188萬
WS48088,抗通膨穩收租地下室,中山區中山北路一段,2房(室)1廳2衛,211坪,B1/5樓,213年,店面,209萬
WS57349,北安近捷運美宅,中山區北安路,5房(室)1廳2衛,44坪,5/5樓,37年,住宅,26萬
WS58581,208双捷運溫馨電梯2房,中山區林森北路,2房(室)1廳1衛,73坪,9/12樓,66年,住宅,59萬
WS63137,431榮星建北採光方正鼎佳,中山區建國北路三段,5房(室)3廳3衛,95坪,5/5樓,89年,住宅,85萬
WS64961,新生北低總邊間住辦,中山區新生北路一段,5室1廳1衛,118坪,4/12樓,113年,住商,107萬
WS69495,行天宮松江靜巷電梯兩房,中山區民權東路二段,2房(室)2廳1衛,141坪,5/5樓,135年,住宅,130萬
WS69266,善導寺捷運長安學區電梯三房,中山區長安東路一段,3房(室)1廳1衛,163坪,6/7樓,158年,住宅,152萬
WS69693,行天宮庭院雙車位一樓,中山區民權東路二段,3房(室)3廳2衛,183坪,1/7樓,178年,住宅,174萬
WS69439,中山國小明亮美宅,中山區吉林路,1房(室)1廳1衛,201坪,5/7樓,178年,住宅,193萬
WS69727,行天宮站共構高樓景觀套房,中山區松江路,1房(室)1廳1衛,221坪,11/13樓,215年,住宅,210萬
WS69612,CZ9(預售)日安吉林7樓A2,中山區,2房(室)2廳2衛,241坪,7/7樓,237年,住宅,232萬
WS69501,$民權中山捷運金店,中山區民權東路一段,OPEN(1廳1衛),40坪,1/12樓,34年,店面,25萬
TS142962,582BS民生東路金店面III,中山區民生東路一段,1房(室)1廳1衛,69坪,B1/10樓,63年,店面,55萬
WS69743,十勝悅庭院樓中樓,中山區建國北路一段,2房(室)2廳2衛,95坪,1-2/7樓,89年,住宅,81萬
YS196542,中山國小捷運站低總價美妝2房,中山區新生北路三段,2房1廳1衛1陽台,116坪,9/9樓,111年,住宅,106萬
WS69395,J6大直時代廣場頂級辦公3B,中山區植福路,--房(室)1廳--衛,141坪,3/10樓,135年,辦公,129萬
WS69731,榮星花園住店辦一樓,中山區建國北路三段,2房(室)3廳1衛,159坪,1/7樓,155年,店面,151萬
WS69371,J6大直時代廣場頂級辦公3A,中山區植福路,--房(室)1廳--衛,171坪,3/10樓,135年,辦公,168萬
WS69699,川普菁棧機能美宅,中山區敬業一路,1房(室)--廳1衛,191坪,7/7樓,185年,辦公,181萬
WS69362,J6大直時代廣場頂級辦公4C,中山區植福路,--房(室)1廳--衛,141坪,4/10樓,135年,辦公,200萬
WS69908,大直長虹豪邸面公園,中山區北安路,4房(室)2廳3衛,222坪,6/14樓,218年,住宅,211萬
WS69966,大直北安低總價店面,中山區北安路,OPEN,28坪,1/6樓,35年,店面,26萬
QS46096,A108松江南京挑高美屋,中山區長安東路二段,1房(室)1廳1衛,72坪,9/13樓,66年,住宅,56萬
WS69300,南京復興捷運站商業用一樓,中山區龍江路,4房(室)3廳2衛,97坪,1/5樓,91年,其他,83萬
WS65964,中崙大廈辦公大樓,中山區八德路二段,開放式,117坪,9/12樓,113年,辦公,107萬
WS71294,松江明珠景觀戶(附車位),中山區松江路,1房(室)1廳1衛,138坪,10/11樓,133年,住宅,128萬
WS69518,中山龍江路店面,中山區龍江路,開放式,158坪,1/15樓,152年,店面,149萬
WS71889,中山國小黃金店面,中山區新生北路三段,開放式,178坪,1/9樓,172年,店面,169萬
WS55544,C29基泰之星置產坡平車位,中山區農安街,--房(室)--廳--衛,25坪,-5/14樓,195年,車位,188萬
WS57420,121晴光商圈低總價美屋,中山區農安街,1房(室)1廳1衛,216坪,5/10樓,210年,住宅,208萬
WS62555,中山國小景觀美套,中山區新生北路三段,1房(室)1廳1衛,235坪,9/9樓,172年,獨立套房,227萬
YS187823,中山國小捷運商辦,中山區林森北路,開放式,42坪,5/13樓,35年,住商,26萬
YS187816,中山國小捷運邊間住辦,中山區林森北路,2房(室)1廳1衛,60坪,5/13樓,35年,辦公,55萬
WS59956,捷運高樓純辦美屋,中山區林森北路,開放式,76坪,9/13樓,35年,辦公,71萬
QS33373,A885春暉新世界之8,中山區林森北路,依現場實際情況為主,60坪,5/13樓,35年,辦公,55萬
WS65769,中山國小站電梯大兩房,中山區林森北路,2房(室)2廳1衛,109坪,8/12樓,103年,住宅,97萬
WS65945,中山國小站電梯大兩房,中山區林森北路,2房(室)2廳1衛,109坪,8/12樓,103年,住宅,97萬
WS44844,427中山捷運電梯4房住辦,中山區林森北路,4房(室)1廳2衛,141坪,3/12樓,134年,住宅,128萬
WS62207,合江近公園電梯三房,中山區合江街,3房(室)2廳1衛,167坪,7/7樓,160年,住宅,155萬
WS49786,中山國小捷運陽光大戶,中山區德惠街,3房(室)2廳2衛,188坪,8/10樓,182年,住宅,177萬
QS41949,T004林森北路大套房,中山區林森北路,1房(室)1廳1衛,207坪,4/11樓,203年,住宅,198萬
WS65403,306晴光商圈溫馨3房,中山區農安街,3房(室)2廳2衛,44坪,7/12樓,37年,住宅,26萬
WS62493,興盛【中山民生】捷運漂亮辦公,中山區林森北路,3房(室)1廳1衛,71坪,4/12樓,65年,辦公,57萬
WS65086,中山國小捷運高投報美屋,中山區林森北路,3房(室)--廳3衛,90坪,4/12樓,85年,住商,81萬
YS194725,晴光商圈金磚密碼挑高精品宅,中山區雙城街,1房(室)1廳1衛,113坪,4/14樓,11年,住宅,102萬
WS65174,台北京宴邊間大露台戶,中山區林森北路,1室2廳1衛,135坪,2/14樓,129年,辦公,125萬
OS216712,W59近中山捷運電梯套房,中山區德惠街,1房(室)1廳1衛,156坪,7/11樓,150年,住宅,146萬
WS70793,捷運松江南京B1商用,中山區松江路,1室2廳2衛,183坪,B1/5樓,176年,住商,169萬
WS08642,官景面花博綠景樓中樓,中山區民族東路,OPEN,204坪,4/6樓,198年,住宅,193萬
ZS135589,建北長安11獨立車位,中山區建國北路一段,OPEN,224坪,B2/14樓,219年,辦公,214萬
WS07517,大直金元泰商業大樓,中山區樂群三路,OPEN,246坪,B1-8/8樓,241年,辦公,236萬
WS21004,華泰飯店旁一樓可住可店,中山區新生北路二段,2室2廳1衛,42坪,1/8樓,35年,住商,26萬
WS20789,官景獨戶樓中樓豪邸雙車位,中山區民族東路,--房(室)2廳--衛,69坪,4-5/6樓,63年,住宅,56萬
WS01411,官景一層一戶山景樓中樓II,中山區民族東路,--房(室)--廳--衛,69坪,4/6樓,63年,住宅,56萬
WS42957,123雙捷運收租屋,中山區林森北路,1房(室)1廳1衛,107坪,2/5樓,101年,住宅,92萬
WS57204,117晶華商圈欣欣公園華廈,中山區南京東路一段,1房(室)1廳1衛,130坪,5/6樓,124年,住宅,121萬
WS53908,164捷運電梯邊間大套,中山區林森北路,1房(室)--廳1衛,149坪,7/8樓,144年,住宅,140萬
WS61731,晴光商圈低總價亮麗美屋,中山區農安街,開放式,169坪,5/10樓,163年,住宅,140萬
OS210084,晴光商圈挑高店、住、辦,中山區農安街,開放式,189坪,1/4樓,183年,店面,179萬
WS56047,林森北低總價百萬裝潢電梯二房,中山區林森北路,2房(室)1廳1衛,212坪,3/7樓,205年,住宅,201萬
WS64499,222南西電梯1+1房,中山區林森北路,2房(室)1廳1衛,212坪,3/7樓,205年,住宅,201萬
WS68544,雙連捷運收租聖品(一),中山區民生東路一段,1房(室)--廳1衛,43坪,7/12樓,36年,住商,26萬
WS53899,163捷運電梯低總小資首選,中山區林森北路,1房(室)1廳1衛,68坪,7/8樓,62年,住宅,56萬
WS54895,松江御苑（三）,中山區建國北路二段,3房(室)2廳2衛,93坪,3/15樓,87年,住宅,80萬
WS52224,興盛【中山捷運】透天金店面,中山區中山北路一段,2房(室)3廳3衛,119坪,1-3/3樓,112年,店面,105萬
WS46306,面寬三角窗金店面(一),中山區吉林路,開放式,144坪,B1-1/7樓,138年,店面,132萬
WS46712,公車站牌前低總店面(五),中山區吉林路,開放式,160坪,B1-1/7樓,138年,店面,155萬
WS56517,南京御邸高樓層露臺戶2,中山區南京東路三段,open,183坪,15/20樓,177年,住宅,172萬
WS46699,公車站牌前低總店面(四),中山區吉林路,開放式,198坪,B1-1/7樓,138年,店面,155萬
AS134090,專任龍江路大面寬一樓店住,中山區龍江路,3房(室)2廳2衛,210坪,1/4樓,215年,住宅,209萬
WS46625,三角窗稀有低總店面(二),中山區吉林路,開放式,233坪,B1/7樓,138年,店面,155萬
WS47289,德惠街商圈▲窗金店,中山區吉林路,開放式,42坪,B1-1/7樓,35年,店面,26萬
WS56539,南京御邸高樓層露臺戶1,中山區南京東路三段,OPEN,75坪,15/20樓,68年,住宅,59萬
WS46687,公車站牌前面寬金店(七),中山區吉林路,開放式,90坪,B1-1/7樓,35年,店面,26萬
OS207745,中山國小捷運美妝電梯,中山區新生北路三段,3房(室)1廳1衛,118坪,5/12樓,111年,辦公,103萬
WS58939,獨家明水皇普低總首選,中山區明水路,1房(室)1廳1衛,141坪,3/16樓,136年,住宅,130萬
YS186325,農安吉林壹樓美寓,中山區農安街,2房(室)2廳1衛,155坪,1/4樓,160年,住宅,153萬
YS190054,"興安裝潢三房,面中庭.車位可抽",中山區遼寧街,3房(室)2廳1衛,186坪,4/15樓,180年,住宅,176萬
ZS196012,大直峰閣金店面,中山區敬業一路,--房(室)--廳1衛,208坪,1/8樓,202年,店面,197萬
WS46282,合江大面寬店住辦,中山區合江街,3房(室)2廳2衛,228坪,1/4樓,222年,店面,218萬
YS189661,林森低總全新裝潢電梯2房,中山區林森北路,2房(室)1廳1衛,252坪,3/7樓,245年,住宅,241萬
YS191439,金磚密碼低總挑高美宅,中山區雙城街,1房1廳1衛1陽台,42坪,5/14樓,11年,住宅,26萬
WS48543,中山國小電梯兩房,中山區林森北路,1房(室)1廳1衛,74坪,4/10樓,66年,住商,57萬
WS60890,冠德龍門大苑景觀露台2房,中山區龍江路,2房(室)2廳1衛,98坪,9/9樓,92年,住宅,87萬
YS190809,南京復興&新潤朗格景觀大二房雙坡平車位,中山區南京東路三段,2房2廳3衛2陽台,120坪,9/14樓,115年,住宅,111萬
WS59309,善導寺站三房綠蔭美妝,中山區長安東路一段,3房(室)1廳1衛,145坪,6/7樓,139年,住宅,133萬
WS59272,善導寺站三房綠蔭美妝,中山區長安東路一段,3房(室)1廳1衛,145坪,6/7樓,139年,住宅,133萬
WS60208,中山國小捷運管理美2房,中山區新生北路三段,2房(室)2廳1衛,175坪,3/11樓,168年,住宅,163萬
WS57615,456行天宮捷運華廈鼎佳,中山區松江路,4房(室)2廳3衛,201坪,7/7樓,193年,住宅,188萬
WS47770,56光華三創旁雙店面,中山區市民大道三段,見附件,227坪,B1/19樓,220年,店面,214萬
WS50466,吉林路邊間金店面(全),中山區吉林路,2房(室)1廳1衛,168坪,B1-1/7樓,243年,店面,238萬
WS60758,冠德龍門大苑景觀3房(A),中山區龍江路,3房(室)2廳2衛,45坪,7/9樓,38年,住宅,26萬
WS62271,松江南京新東京宅高樓邊間戶,中山區南京東路二段,1房(室)1廳1衛,76坪,15/18樓,69年,住宅,60萬
WS60896,冠德龍門大苑景觀3房(A),中山區龍江路,3房(室)2廳2衛,45坪,7/9樓,38年,住宅,26萬
ZS197389,美麗華大直捷運美3樓,中山區北安路,4房(室)--廳1衛,113坪,3/4樓,106年,住宅,98萬
WS60748,冠德龍門大苑景觀露台2房,中山區龍江路,2房(室)2廳1衛,128坪,9/9樓,38年,住宅,124萬
WS50460,吉林路邊間金店面(二),中山區吉林路,1廳1衛,153坪,B1-1/7樓,146年,店面,140萬
WS52859,富富話合精裝兩房平車,中山區中山北路二段,2房(室)2廳2衛,177坪,2/12樓,172年,住宅,166萬
WS55639,宏普文華麗舍挑高精緻美宅,中山區南京東路三段,3房(室)2廳2衛,199坪,4/10樓,192年,住宅,188萬
WS50445,吉林路邊間金店面(一),中山區吉林路,1廳1衛,214坪,B1-1/7樓,146年,店面,140萬
WS60752,冠德龍門大苑景觀3房(B),中山區龍江路,3房(室)2廳2衛,226坪,7/9樓,38年,住宅,223萬
WS60892,冠德龍門大苑景觀3房(B),中山區龍江路,3房(室)2廳2衛,45坪,7/9樓,38年,住宅,26萬
WS50461,吉林路邊間金店面(三),中山區吉林路,1廳1衛,74坪,B1-1/7樓,67年,店面,60萬
WS62012,榮星花園優質美三房,中山區建國北路二段,3房(室)2廳2衛,101坪,8/14樓,94年,住宅,88萬
WS48958,濱江市場金店面,中山區建國北路三段,3房(室)2廳1衛,126坪,1-B1/7樓,119年,店面,113萬
WS62523,244中山捷運新妝2室,中山區長春路,2室1廳1衛,152坪,11/11樓,145年,住商,139萬
WS50463,吉林路邊間金店面(四),中山區吉林路,1廳1衛,167坪,B1-1/7樓,67年,店面,60萬
WS62748,專約-興安華城捷運美三房,中山區復興北路,3房(室)2廳2衛,188坪,4/14樓,182年,住宅,178萬
WS53606,中山國小捷運美妝3室美廈,中山區新生北路三段,3室1廳1衛,125坪,5/12樓,207年,其他,200萬
WS62681,中山捷運晶華電梯2室,中山區長春路,2室/1廳/1衛,152坪,11/11樓,145年,住宅,139萬
WS62273,新東京宅高樓邊間美宅,中山區南京東路二段,1房(室)1廳1衛,249坪,15/18樓,242年,住宅,236萬
WS62669,華山長安雙語方正美居,中山區新生北路一段,1房(室)2廳1衛,45坪,7/7樓,37年,住宅,26萬
WS62120,長安雙語學區收租宅(三),中山區新生北路一段,2房(室)2廳2衛,65坪,7/7樓,37年,住宅,60萬
WS62243,松江南京新東京宅高樓邊間戶,中山區南京東路二段,1房(室)1廳1衛,88坪,15/18樓,82年,住宅,75萬
WS62113,長安雙語學區收租宅(二),中山區新生北路一段,1房(室)1廳1衛,103坪,7/7樓,37年,住宅,99萬
