物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
獨家溫馨明亮美妝大套房B,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,43.0,0,1.0,1.0,1.0,1.0,0,9.0,3.0,3.0,1.0,0,0,1,0,0
B4中山國小低總質感宅9,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,70.0,0,,,,,0,14.0,12.0,12.0,1.0,0,1,0,0,0
P01香榭緣機械平面車位,民族東路,1,0,0,0,0,0,0,0,0,0,0,0,19.0,1,,,,,0,9.0,-2.0,-2.0,1.0,0,0,0,0,0
中山國小捷運民權米勒車位,民權東路一段,1,0,0,0,0,0,0,0,0,0,0,0,111.0,1,,,,,0,14.0,1.0,1.0,1.0,0,0,0,0,0
南京林森電梯低總價兩房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,133.0,0,2.0,1.0,1.0,2.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
110行天宮站中庭花園,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,157.0,0,1.0,1.0,1.0,1.0,0,7.0,2.0,2.0,1.0,0,1,0,0,0
中山捷運低總價電梯精裝兩房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,133.0,0,2.0,1.0,1.0,2.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
V79新婚首選緻美華廈,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,133.0,0,2.0,1.0,1.0,2.0,0,7.0,3.0,3.0,1.0,0,0,0,1,0
台版涉谷精品２房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,133.0,0,2.0,1.0,1.0,2.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
松江南京站挑高電梯華廈,松江路,1,0,0,0,0,0,0,0,0,0,0,0,214.0,0,2.0,2.0,2.0,2.0,0,5.0,-1.0,-1.0,1.0,0,0,0,1,0
B4中山國小低總質感宅8,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,42.0,0,,,,,0,14.0,3.0,3.0,1.0,0,1,0,0,0
華爾道夫美三房,長春路,1,0,0,0,0,0,0,0,0,0,0,0,71.0,0,3.0,2.0,2.0,3.0,0,14.0,5.0,5.0,1.0,0,1,0,0,0
南京復興都更透天厝,建國北路一段,1,0,0,0,0,0,0,0,0,0,0,0,87.0,0,5.0,3.0,2.0,5.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
中山國小捷運商辦,錦州街,1,0,0,0,0,0,0,0,0,0,0,0,122.0,0,,,1.0,,0,13.0,12.0,12.0,1.0,0,0,0,0,0
中山雙捷時尚精緻小宅+車位,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,146.0,1,1.0,1.0,1.0,1.0,0,13.0,12.0,12.0,1.0,0,1,0,0,0
興盛【國賓飯店】鈔集金店面,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,162.0,0,3.0,2.0,1.0,3.0,0,11.0,1.0,2.0,2.0,0,0,0,0,0
龍江人潮金店,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,195.0,0,1.0,1.0,1.0,1.0,0,7.0,,,,0,0,0,0,0
中山北角窗面寬金店面,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,217.0,0,,,,,0,5.0,1.0,1.0,1.0,0,0,0,0,0
南京松江捷運低有邊間電梯頂佳,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,237.0,0,7.0,2.0,3.0,7.0,0,7.0,6.0,7.0,2.0,0,1,0,0,0
松江靜巷捷運電梯兩房,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,262.0,0,2.0,2.0,1.0,2.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
3486大直永安棟距美三房車,北安路,1,0,0,0,0,0,0,0,0,0,0,0,44.0,0,3.0,2.0,2.0,3.0,0,13.0,3.0,3.0,1.0,0,1,0,0,0
松江南京電梯美3房,新生北路一段,1,0,0,0,0,0,0,0,0,0,0,0,74.0,0,3.0,1.0,1.0,3.0,0,12.0,8.0,8.0,1.0,0,1,0,0,0
272松江南京站車庫1樓,松江路,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0,2.0,2.0,1.0,2.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
方便看屋忠孝復興金店面,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,128.0,0,,3.0,1.0,,0,9.0,1.0,1.0,1.0,0,0,0,0,0
大直邊間三角金透天,崇實路,1,0,0,0,0,0,0,0,0,0,0,0,156.0,0,4.0,2.0,5.0,4.0,0,4.0,1.0,4.0,4.0,0,0,0,0,1
華固明水御頂樓豪宅,明水路,1,0,0,0,0,0,0,0,0,0,0,0,179.0,0,4.0,2.0,5.0,4.0,0,11.0,11.0,11.0,1.0,0,1,0,0,0
正晴光市場人潮錢潮金透天,農安街,1,0,0,0,0,0,0,0,0,0,0,0,203.0,0,6.0,4.0,4.0,6.0,0,4.0,1.0,4.0,4.0,0,0,0,0,1
台北大學黃金店面,合江街,1,0,0,0,0,0,0,0,0,0,0,0,216.0,0,,,,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
京硯帝景豪邸,建國北路一段,1,0,0,0,0,0,0,0,0,0,0,0,245.0,0,3.0,2.0,3.0,3.0,0,13.0,11.0,11.0,1.0,0,1,0,0,0
"松江大空間,收租自用皆宜",松江路,1,0,0,0,0,0,0,0,0,0,0,0,264.0,0,1.0,1.0,1.0,1.0,0,5.0,1.0,1.0,1.0,0,0,0,0,0
興盛【長春晶華】雙捷運景觀宅,長春路,1,0,0,0,0,0,0,0,0,0,0,0,45.0,0,2.0,2.0,1.0,2.0,0,12.0,12.0,12.0,1.0,0,1,0,0,0
合江收租金店面,合江街,1,0,0,0,0,0,0,0,0,0,0,0,75.0,0,,2.0,1.0,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
&大直豐匯金店面,樂群二路,1,0,0,0,0,0,0,0,0,0,0,0,98.0,0,,,,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
龍江鑽石金店面,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,119.0,0,,,,,0,27.0,1.0,1.0,1.0,0,0,0,0,0
龍江金店面,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,119.0,0,,2.0,1.0,,0,9.0,1.0,1.0,1.0,0,0,0,0,0
條通金店面,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,151.0,0,,,,,0,3.0,1.0,1.0,1.0,0,1,0,0,0
專任凱宴露台+車位,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,182.0,1,1.0,1.0,1.0,1.0,0,12.0,12.0,12.0,1.0,0,1,0,0,0
長安一品臻藏戶雙車位,長安東路二段,1,0,0,0,0,0,0,0,0,0,0,0,207.0,1,3.0,2.0,2.0,3.0,0,15.0,9.0,9.0,1.0,0,1,0,0,0
傳家堡裝潢正三房,明水路,1,0,0,0,0,0,0,0,0,0,0,0,230.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
明水華廈三房車好宅,明水路,1,0,0,0,0,0,0,0,0,0,0,0,251.0,0,3.0,2.0,2.0,3.0,0,9.0,3.0,3.0,1.0,0,0,0,1,0
興盛【中山市場】臨路角間旺鋪,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,45.0,0,,1.0,,,0,9.0,1.0,1.0,1.0,0,0,0,0,0
Y96農安雙城金店面,農安街,1,0,0,0,0,0,0,0,0,0,0,0,74.0,0,1.0,1.0,1.0,1.0,0,9.0,1.0,1.0,1.0,0,0,0,0,0
