物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
健康國小3房,三民路,0,0,0,0,0,0,0,0,0,0,1,0,70.0,0,3.0,2.0,1.0,3.0,0,4,2.0,2.0,1.0,0,1,0,0,0
市中心超值停車塔,八德路四段,0,0,0,0,0,0,0,0,0,0,1,0,95.0,1,,,,,0,9,-1.0,1.0,3.0,0,0,0,0,0
健安新城E區美3房,三民路,0,0,0,0,0,0,0,0,0,0,1,0,116.0,0,,2.0,2.0,,0,13,5.0,5.0,1.0,0,1,0,0,0
民生圓環都更席,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,130.0,0,,,,,0,7,-1.0,-1.0,1.0,0,0,0,0,0
小巨蛋邊間學區3房,南京東路四段,0,0,0,0,0,0,0,0,0,0,1,0,160.0,0,3.0,2.0,2.0,3.0,0,7,2.0,2.0,1.0,0,1,0,0,0
Y642松山新城第十區兩房,健康路,0,0,0,0,0,0,0,0,0,0,1,0,182.0,0,2.0,2.0,1.0,2.0,0,13,4.0,4.0,1.0,0,1,0,0,0
Y643延壽國宅稀有釋出,三民路,0,0,0,0,0,0,0,0,0,0,1,0,199.0,0,2.0,2.0,2.0,2.0,0,7,7.0,7.0,1.0,0,1,0,0,0
敦化介壽學區精裝坡車,八德路三段,0,0,0,0,0,0,0,0,0,0,1,0,218.0,0,,2.0,2.0,,0,12,2.0,2.0,1.0,0,1,0,0,0
大空間名人大廈,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,241.0,0,4.0,2.0,2.0,4.0,0,15,5.0,5.0,1.0,0,0,0,0,0
超美裝潢!民生社區低公設-四房,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,44.0,0,4.0,2.0,2.0,4.0,0,15,5.0,5.0,1.0,0,1,0,0,0
名人邊間四房美廈,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,44.0,0,4.0,2.0,2.0,4.0,0,15,5.0,5.0,1.0,0,0,0,0,0
$中崙京華景觀四房,八德路四段,0,0,0,0,0,0,0,0,0,0,1,0,79.0,0,4.0,2.0,2.0,4.0,0,7,6.0,6.0,1.0,0,1,0,0,0
民生社區稀有大坪數質感3F,塔悠路,0,0,0,0,0,0,0,0,0,0,1,0,104.0,0,3.0,2.0,2.0,3.0,0,4,3.0,3.0,1.0,0,1,0,0,0
小巨蛋捷運敦化學區宅,寧安街,0,0,0,0,0,0,0,0,0,0,1,0,117.0,0,3.0,2.0,1.0,3.0,0,4,3.0,3.0,1.0,0,1,0,0,0
敦北琢賦豪邸,敦化北路,0,0,0,0,0,0,0,0,0,0,1,0,146.0,0,,,,,0,13,13.0,13.0,1.0,0,1,0,0,0
雙敦三房美寓,寧安街,0,0,0,0,0,0,0,0,0,0,1,0,117.0,0,3.0,2.0,1.0,3.0,0,4,3.0,3.0,1.0,0,1,0,0,0
民生社區美妝三房,新東街,0,0,0,0,0,0,0,0,0,0,1,0,172.0,0,3.0,2.0,2.0,3.0,0,4,4.0,4.0,1.0,0,1,0,0,0
小巨蛋捷運敦化學區宅,寧安街,0,0,0,0,0,0,0,0,0,0,1,0,117.0,0,3.0,2.0,1.0,3.0,0,4,3.0,3.0,1.0,0,1,0,0,0
建成花園溫馨套房,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,197.0,0,1.0,1.0,1.0,1.0,0,20,10.0,10.0,1.0,0,0,1,0,0
323南京復興站大兩房,八德路二段,0,0,0,0,0,0,0,0,0,0,1,0,42.0,0,2.0,1.0,1.0,2.0,0,12,9.0,9.0,1.0,0,1,0,0,0
松站商三收租美寓,八德路四段,0,0,0,0,0,0,0,0,0,0,1,0,67.0,0,3.0,2.0,2.0,3.0,0,5,5.0,5.0,1.0,0,1,0,0,0
民生東路金店面,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,81.0,0,,,,,0,4,1.0,1.0,1.0,0,0,0,0,0
松山民生公園美寓,撫遠街,0,0,0,0,0,0,0,0,0,0,1,0,105.0,0,5.0,,5.0,5.0,0,4,4.0,4.0,1.0,0,0,0,0,0
K024高興商辦風水宅,基隆路一段,0,0,0,0,0,0,0,0,0,0,1,0,137.0,0,,,,,0,18,12.0,12.0,1.0,0,1,0,0,0
