物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS61513,近六張犁捷運電梯美套房,大安區和平東路三段,開放式,227坪,3/10樓,222年,住宅,219萬
WS61727,六張犁雅致美居,大安區和平東路三段,1室1廳1衛,41坪,3/10樓,34年,住宅,25萬
CS179751,大安區整修漂亮套房,大安區和平東路三段,1房(室)1廳1衛,41坪,3/10樓,34年,住宅,25萬
WS60058,成功國宅辦公室2,大安區四維路,--房(室)--廳--衛,22坪,2/19樓,76年,辦公,68萬
WS60057,成功國宅辦公室,大安區四維路,--房(室)--廳--衛,92坪,2/19樓,76年,辦公,25萬
WS59893,13信義謙華豪邸,大安區信義路四段,4房(室)2廳2衛,116坪,8/15樓,110年,住宅,102萬
WS41780,羅斯福路古亭捷運站商務旅店,大安區羅斯福路二段,54房8廳62衛3室,140坪,1-9/12樓,134年,其他,127萬
WS63786,金山南路聚財金店面+平面車位,大安區金山南路二段,--房(室)--廳--衛,162坪,1/6樓,157年,店面,151萬
YS192843,古亭捷運高效益商旅,大安區羅斯福路二段,62房3室8廳62衛,140坪,1-9/12樓,134年,其他,127萬
WS63255,潮州街一樓前後院,大安區潮州街,4房(室)2廳2衛,195坪,1/7樓,189年,住宅,185萬
YS196330,國館巨蛋.仁愛國中電梯頂加,大安區光復南路,5房3廳3衛2陽台,213坪,7/7樓,189年,住宅,205萬
ZS200249,金華師大商圈黑土收租,大安區泰順街,11房(室)2廳6衛,30坪,4/4樓,36年,住宅,25萬
YS196602,新生金華青田高樓明亮方正大三房,大安區和平東路一段,3房(室)2廳2衛,68坪,9/12樓,62年,住宅,55萬
WS69845,敦南樹海美2房,大安區敦化南路二段,2房(室)1廳1衛,93坪,9/16樓,87年,住宅,81萬
WS69075,敦南林肯美兩房,大安區敦化南路二段,2房(室)1廳1衛,93坪,9/16樓,87年,住宅,81萬
YS196086,東區三角窗金店面,大安區大安路一段,--房(室)1廳1衛,117坪,2/11樓,121年,住宅,115萬
WS69918,敦南樹海景觀邊間高4米8,大安區敦化南路二段,7房(室)1廳2衛,144坪,15/16樓,87年,住宅,136萬
WS69224,捷運大安釀,大安區復興南路二段,1房(室)2廳2衛,165坪,7/15樓,159年,住宅,153萬
YS186900,忠孝東路四段地下城,大安區忠孝東路四段,--房(室)1廳--衛,177坪,B1/7樓,182年,店面,175萬
WS65044,&東區景觀鼎加美廈,大安區市民大道四段,1房(室)3廳2衛,208坪,7/7樓,201年,住宅,197萬
ZS159935,【古亭站｜金華國中・師大一樓】,大安區和平東路一段,3室2廳2衛另加蓋2室1廳,230坪,1/5樓,225年,住宅,220萬
ZS121503,永康文青面寬店,大安區永康街,1廳2衛,27坪,1/4樓,34年,店面,25萬
ZS119064,敦南國泰一品高樓,大安區敦化南路一段,3房(室)2廳2衛,69坪,11/14樓,64年,住宅,55萬
ZS93878,安和遠企收租金店面,大安區安和路二段,開放式,94坪,B1-1/12樓,88年,店面,82萬
ZS89929,133敦南遠企黃金店面,大安區敦化南路二段,開放房+1衛浴,118坪,1/19樓,112年,店面,106萬
ZS114419,&仁愛帝寶,大安區仁愛路三段,4房(室)2廳4衛,139坪,9/18樓,135年,住宅,128萬
YS110093,東區三角金店面,大安區忠孝東路三段,店面,161坪,1-B1/12樓,155年,店面,151萬
YS108850,東區統領大三角黃金店霸,大安區敦化南路一段,--房(室)3廳2衛,174坪,1/4樓,175年,店面,172萬
ZS148950,台大土地整棟傳家寶,大安區和平東路二段,25房(室)--廳22衛,192坪,2-3/3樓,34年,住宅,188萬
ZS102093,通化錢潮金店面,大安區通化街,OPEN,220坪,1-B1/5樓,214年,店面,209萬
ZS155167,明日博山景高樓雙車,大安區市民大道三段,4房(室)2廳3衛,240坪,11/23樓,235年,住宅,230萬
ZS122524,忠孝延吉金店,大安區延吉街,OPEN,41坪,1/7樓,34年,店面,25萬
ZS113132,SOGO收租金店面I,大安區敦化南路一段,OPEN/1衛,57坪,1/4樓,61年,店面,55萬
ZS112628,忠孝敦化商用收租一樓,大安區忠孝東路四段,OPEN,85坪,1/7樓,80年,辦公,76萬
ZS125799,師大經典時尚店面,大安區浦城街,1廳2衛,108坪,1/5樓,102年,店面,97萬
ZS121941,忠孝216金店面,大安區忠孝東路四段,OPEN,127坪,1/7樓,122年,店面,120萬
ZS136253,忠孝ZARA名店,大安區敦化南路一段,OPEN,144坪,1/4樓,139年,店面,137萬
ZS144946,明日博高樓朝南,大安區市民大道三段,4房(室)2廳3衛,170坪,12/23樓,165年,住宅,155萬
ZS122234,正臨江街危老透天,大安區臨江街,4房(室)4廳3衛,183坪,1-3/3樓,188年,住宅,181萬
ZS150148,師大店面,大安區師大路,OPEN,213坪,1-2/4樓,207年,住宅,203萬
WS19151,獨賣正通化街超派店面,大安區通化街,1廳/1衛,233坪,1/7樓,80年,店面,224萬
ZS160983,仁愛御品高樓雅居,大安區忠孝東路四段,2房(室)2廳2衛,41坪,12/14樓,34年,住宅,24萬
ZS139060,遠企敦南金店面,大安區敦化南路二段,--房(室)1廳1衛,69坪,1/19樓,64年,店面,55萬
ZS129775,敦南遠企面寬金店,大安區敦化南路二段,1廳1衛,69坪,1/19樓,64年,辦公,55萬
ZS66788,ZARA統領店面,大安區敦化南路一段,--房(室)--廳--衛,108坪,1/4樓,103年,店面,97萬
ZS151092,東區角間優質店面,大安區忠孝東路四段,1衛+OPEN,129坪,1/5樓,124年,住宅,120萬
ZS131046,安和遠企收租金店,大安區安和路二段,OPEN,150坪,1-B1/12樓,145年,辦公,140萬
ZS149756,泰順街面寬大店面,大安區泰順街,OPEN,173坪,B1-1/7樓,168年,店面,162萬
ZS148118,遠企安和收租黃金店面,大安區安和路二段,--房(室)--廳2衛,150坪,1/12樓,145年,店面,140萬
ZS140171,遠企敦南收租金店,大安區敦化南路二段,OPEN,69坪,1/19樓,64年,店面,55萬
ZS130301,056-仁愛路帝寶旁金店面,大安區仁愛路三段,開放式,218坪,1/12樓,212年,住商,207萬
ZS128860,信義光南三角窗金店,大安區光復南路,OPEN,41坪,1-B1/12樓,34年,辦公,25萬
OS167082,敦南新鑽石林蔭尊邸,大安區敦化南路二段,5房(室)2廳4衛,69坪,23/24樓,65年,住宅,55萬
ZS120887,敦南遠企金店面,大安區敦化南路二段,--房(室)--廳1衛,93坪,1/17樓,88年,店面,81萬
YS132738,E18國父紀念館捷運店辦,大安區光復南路,4房(室)2廳2衛,118坪,1/7樓,111年,辦公,106萬
ZS115764,光復南路收租透天厝,大安區光復南路,9房(室)2廳4衛,134坪,1-2/2樓,138年,住宅,131萬
ZS123513,170-信義光南三角窗金店,大安區光復南路,OPEN,154坪,1-B1/12樓,34年,店面,25萬
ZS169965,大安敦南黃金一樓,大安區四維路,OPEN/1衛,166坪,1/4樓,170年,住宅,164萬
ZS164514,信義光復三角窗金店,大安區光復南路,OPEN,154坪,B1-1/12樓,34年,店面,25萬
ZS162397,忠孝敦化潮店II,大安區忠孝東路四段,2廳2衛,207坪,1/6樓,202年,店面,197萬
ZS175056,師大路三角窗旗艦金店面,大安區師大路,--房(室)--廳--衛,229坪,1-B1/6樓,224年,其他,218萬
ZS162392,忠孝敦化潮店I,大安區忠孝東路四段,1室1廳1衛,41坪,1/6樓,34年,店面,25萬
ZS164531,敦南遠企黃金店,大安區敦化南路二段,OPEN,68坪,1/19樓,63年,店面,57萬
ZS157217,東區精華金店面(A),大安區忠孝東路四段,OPEN/1衛,41坪,1/6樓,34年,店面,25萬
ZS167093,安和雙橡園華廈3房,大安區安和路二段,3房(室)2廳3衛,105坪,2/7樓,99年,住宅,92萬
ZS165503,光南延吉靜巷美寓,大安區光復南路,OPEN,127坪,2/5樓,121年,住宅,116萬
WS33467,北科大黃金店面,大安區市民大道三段,2廳1衛,147坪,1/5樓,142年,店面,138萬
WS27556,森林公園金華九野豪邸,大安區金華街,3房2廳3衛2室,170坪,3/11樓,165年,住宅,158萬
WS30836,台大商圈面寬店面,大安區新生南路三段,--房(室)2廳2衛,192坪,1/6樓,187年,店面,183萬
ZS126746,016-敦南安和收租店面,大安區安和路二段,0/0/1 開放式,213坪,1/12樓,208年,店面,204萬
ZS168309,臨江夜市低總旺店,大安區通化街,1室1廳1衛,232坪,1/3樓,227年,店面,223萬
WS22661,光南靜巷黃金2樓美寓,大安區光復南路,--房(室)--廳--衛,41坪,2/5樓,34年,住宅,25萬
WS22655,信義光南三角窗金店,大安區光復南路,--房(室)--廳--衛,65坪,1/12樓,60年,店面,54萬
WS22681,敦南遠企收租金店,大安區敦化南路二段,--房(室)--廳--衛,85坪,1/19樓,80年,其他,75萬
ZS172218,東區精華金店面(B),大安區忠孝東路四段,OPEN/1衛,109坪,1/6樓,104年,店面,98萬
WS26219,首泰信義捷運鋼骨制震豪邸,大安區信義路四段,3室2廳3衛,134坪,8/34樓,128年,住商,120萬
ZS133421,瑞安大空間店辦,大安區瑞安街,2廳2衛,157坪,B1-1/7樓,152年,店面,146萬
ZS179095,忠孝東路大巨蛋金店面,大安區忠孝東路四段,開放式,179坪,1/12樓,173年,店面,170萬
ZS176459,E39台電捷運收租透天厝,大安區師大路,8房(室)--廳8衛,24坪,1-5/24樓,24年,土地,192萬
ZS163177,信義光南三角金店,大安區光復南路,OPEN,65坪,B1-1/12樓,60年,店面,54萬
WS24487,國館大面寬庭院金店辦,大安區光復南路,3室3廳2.5衛,232坪,B1-1/7樓,227年,店面,224萬
WS28394,敦化南路遠企金店面,大安區敦化南路二段,1廳1衛,41坪,1/26樓,34年,店面,25萬
QS25719,僑福三角窗金店面,大安區安和路一段,--房(室)--廳1衛,67坪,1/14樓,62年,其他,55萬
WS30552,大安四維漂亮住辦二樓,大安區四維路,--房(室)2廳1衛,79坪,2/4樓,85年,住商,77萬
ZS109373,002-遠企安和收租店面,大安區安和路二段,OPEN,112坪,1/12樓,106年,店面,101萬
WS21184,仁愛復興透天金店面,大安區仁愛路四段,--房(室)3廳2衛,125坪,1-2/2樓,129年,店面,123萬
ZS180102,忠孝東路年收近400萬金店,大安區忠孝東路三段,2廳1衛,156坪,1-B1/12樓,150年,店面,145萬
WS33547,大安區仁愛圓環旁精華地段建地,大安區仁愛路四段,24,176坪,1/0樓,24年,土地,168萬
WS29762,統領百貨商辦,大安區忠孝東路四段,4房(室)2廳2衛,199坪,9/14樓,194年,辦公,187萬
WS32781,通化邊間一樓車,大安區通化街,1房(室)2廳1衛,218坪,1/5樓,214年,店面,209萬
ZS185103,明日博,大安區市民大道三段,4房(室)2廳3衛,242坪,11/23樓,236年,住宅,228萬
WS32912,台大龍門大面寬店面,大安區新生南路三段,3廳2衛1室,41坪,B1-1/6樓,34年,辦公,25萬
ZS175961,大安吉美花園新豪宅,大安區大安路二段,開放式,71坪,2/21樓,65年,住宅,56萬
WS46484,信義安和捷運電梯四房,大安區延吉街,3房2廳2衛1室,96坪,6/7樓,90年,住宅,84萬
WS44667,忠孝復興華廈,大安區大安路一段,3房(室)2廳2衛,119坪,5/7樓,113年,住宅,108萬
WS36627,敦南寓邸豪華4房,大安區敦南街,4房(室)2廳4衛,140坪,2/27樓,135年,住宅,129萬
OS197114,忠孝復興SOGO金店面,大安區忠孝東路四段,--房(室)1廳1衛,166坪,1/12樓,160年,住宅,152萬
WS35203,大巨蛋捷運4房,大安區延吉街,4房(室)2廳2衛,188坪,4/7樓,182年,住宅,178萬
WS35344,安和捷運都更美廈,大安區安和路二段,1房(室)1廳--衛,208坪,1/10樓,202年,住宅,197萬
WS38375,忠孝敦化賺錢金店面,大安區忠孝東路四段,--房(室)--廳1衛,228坪,1/7樓,224年,店面,220萬
TS134097,C210大安區面寬住辦店,大安區延吉街,依現況,247坪,1/7樓,241年,其他,238萬
WS40073,明曜神旺面寬金店,大安區忠孝東路四段,OPEN,41坪,1/7樓,34年,店面,25萬
ZS123234,信義安和危老透天,大安區通安街,1房(室)2廳1衛,60坪,1/1樓,64年,住宅,57萬
WS42470,捷運SOGO面寬餐飲金店,大安區復興南路一段,OPEN,91坪,1/6樓,85年,店面,81萬
WS42816,忠孝ZARA住辦平車,大安區忠孝東路四段,6室2廳2衛,115坪,3/11樓,110年,辦公,102萬
WS40277,仁愛圓環三角窗旗艦店霸,大安區四維路,5房(室)1廳5衛,137坪,1-2/7樓,131年,店面,125萬
QS34703,ZARA店王,大安區敦化南路一段,--房(室)--廳1衛,159坪,1/7樓,153年,店面,149萬
WS43422,E94信義安和稀有都更透天,大安區通安街,1房(室)2廳1衛,60坪,1/1樓,171年,其他,57萬
TS96003,信義光復三角窗金店面,大安區光復南路,彈性空間,193坪,B1-1/12樓,187年,店面,181萬
WS43434,通化街人潮透店,大安區通化街,OPEN(2廳2衛),204坪,1-2/2樓,207年,店面,202萬
WS43418,E95忠孝敦化金店面,大安區忠孝東路四段,開放式,226坪,1/7樓,34年,店面,25萬
WS33747,附中高樓可住辦有坡車,大安區復興南路一段,1房(室)1廳2衛,41坪,9/14樓,35年,住宅,24萬
ZS170669,金華龍門泰順鼎加,大安區泰順街,5房(室)2廳2衛,57坪,4/4樓,62年,住宅,55萬
ZS130813,六張犁大馬路上傳家金店面,大安區和平東路三段,--房(室)--廳1衛,86坪,1/12樓,82年,店面,75萬
YS183118,古亭捷運正馬路稀有透天,大安區羅斯福路二段,--房(室)4廳2衛,110坪,1-4/18樓,9年,店面,98萬
TS135859,台大精華三角窗店面,大安區羅斯福路三段,--房(室)1廳1衛,132坪,1/6樓,127年,店面,121萬
ZS138652,國父紀念館庭院店面,大安區光復南路,--房(室)2廳1衛,153坪,1/7樓,149年,店面,144萬
WS42389,明日博高樓朝南,大安區市民大道三段,4/2/3,176坪,12/24樓,170年,住宅,165萬
WS62333,中正國中古亭庭院1樓,大安區潮州街,1房(室)--廳1衛,197坪,1/6樓,191年,住宅,187萬
WS35890,統創緻次頂樓景觀戶I,大安區復興南路一段,1房(室)1廳1衛,217坪,14/15樓,211年,住宅,207萬
ZS190529,公館商圈黃金店面,大安區新生南路三段,開放式,238坪,1/5樓,232年,店面,227萬
YS184644,金華龍門學區公寓三樓,大安區新生南路三段,3房2廳1衛/加蓋:1房/0廳/0衛,40坪,3/4樓,34年,住宅,25萬
WS62554,大安邊間面公園雙捷美房,大安區和平東路三段,3房(室)--廳3衛,66坪,3/4樓,60年,住宅,56萬
WS05320,J12信義安和三角窗店面,大安區光復南路,開放式,92坪,1/12樓,86年,店面,78萬
WS36017,東區增值餐飲店面,大安區東豐街,OPEN,116坪,1/6樓,110年,店面,104萬
WS46286,&敦南璞真毛胚美宅,大安區敦化南路二段,OPEN,138坪,7/12樓,133年,住宅,128萬
YS183993,"台電大樓站,泰順面寬一樓",大安區泰順街,4房1室2廳2衛,161坪,1/5樓,156年,住宅,150萬
WS05094,J16安和特力屋收租金店,大安區安和路二段,開放式,178坪,1/12樓,174年,店面,171萬
WS48828,E17公館捷運店辦,大安區羅斯福路四段,3房(室)1廳1衛,202坪,1/7樓,196年,住商,190萬
WS50459,金華龍門美寓三樓,大安區新生南路三段,3房(室)2廳1衛,40坪,3/4樓,34年,住宅,25萬
WS49124,EZ7和平大苑傳家之最,大安區和平東路一段,3房(室)3廳4衛,238坪,7/38樓,233年,住宅,228萬
WS48754,仁愛國館面寬金店,大安區仁愛路四段,OPEN,41坪,1-B1/14樓,34年,店面,25萬
WS48379,仁愛學區林蔭鑽石名宅,大安區仁愛路四段,4房(室)2廳2衛,70坪,2/12樓,64年,住商,57萬
YS184880,台大商圈角間超寬金店面,大安區羅斯福路三段,--房(室)1廳1衛,96坪,1/6樓,91年,住宅,82萬
YS186569,屋主讓利桓桓溫州B1-14樓雙龍金華學區高樓,大安區雲和街,1房1廳1衛1陽台,116坪,14/15樓,113年,住宅,108萬
WS61095,大安MONEY頂樓景觀小豪宅,大安區羅斯福路三段,1房(室)1廳1衛,132坪,15/15樓,113年,住宅,126萬
YS186989,森林公園面公園金華國中庭院極美四房,大安區新生南路一段,4房(室)2廳2衛,149坪,1/7樓,145年,住宅,141萬
WS48517,仁愛學區林蔭鑽石名宅,大安區仁愛路四段,4房(室)2廳2衛,70坪,2/12樓,64年,住宅,57萬
WS48061,紀念館人潮金店,大安區忠孝東路四段,OPEN,177坪,1/7樓,172年,店面,168萬
WS50144,信義安和都更透天厝,大安區通安街,1房(室)2廳1衛,190坪,1/1樓,193年,住宅,188萬
WS44060,敦化南面樹海美廈,大安區敦化南路二段,5房/2廳/2衛/1室,218坪,7/12樓,213年,住宅,209萬
WS49921,大巨蛋面寬金店面,大安區敦化南路一段,--房(室)--廳--衛,41坪,1/7樓,34年,住宅,25萬
WS51544,仁愛林蔭金店面,大安區仁愛路四段,OPEN,69坪,1/12樓,64年,店面,56萬
WS51414,E26大安住辦高樓美廈,大安區復興南路二段,4房(室)2廳2衛,93坪,10/12樓,87年,住商,80萬
WS50993,大安捷運高樓美屋,大安區復興南路二段,4室2廳2衛,93坪,10/12樓,87年,辦公,80萬
WS54559,信義安和電梯空中花園大戶,大安區信義路四段,3房(室)3廳4衛,126坪,7/7樓,120年,住宅,116萬
YS188739,忠孝敦化金店面,大安區仁愛路四段,開放式,147坪,B1-1/7樓,141年,店面,137萬
WS58573,東區全家聚寶盆二樓,大安區忠孝東路四段,5房(室)1廳2衛,171坪,2/7樓,166年,住宅,159萬
WS64088,國館捷運收租雅室,大安區忠孝東路四段,1室1衛,192坪,6/9樓,187年,住宅,182萬
WS62917,溫州街靜巷庭院車庫一樓,大安區溫州街,4房(室)2廳2衛,211坪,1/6樓,206年,住宅,203萬
WS63274,溫州街梅花庭院車庫一樓,大安區溫州街,4房(室)2廳2衛,211坪,1/6樓,206年,住宅,203萬
WS65051,大安御邸低調隱密宅,大安區瑞安街,OPEN,41坪,2/7樓,34年,住宅,25萬
TS141602,C024溫州四房大壹樓,大安區溫州街,4房(室)2廳2衛,70坪,1/6樓,64年,住宅,56萬
WS63247,溫州街庭院一樓,大安區溫州街,4房(室)2廳2衛,70坪,1/6樓,64年,住宅,56萬
WS62178,專任忠孝復興捷運美屋,大安區復興南路一段,1房(室)1廳1衛,106坪,4/7樓,101年,住宅,95萬
WS58496,科技捷運邊間面寬黃金二樓店,大安區復興南路二段,可隔間,130坪,2/8樓,124年,辦公,118萬
WS58478,科技捷運黃金二樓店,大安區復興南路二段,可隔間,143坪,2/8樓,124年,辦公,140萬
WS61812,瑞安街捷運電梯精裝四房,大安區瑞安街,4房(室)2廳2衛,160坪,6/6樓,156年,住宅,153萬
WS62309,仁愛學區邊間一樓可停車,大安區信義路四段,3房(室)2廳2衛,179坪,1/7樓,175年,住宅,171萬
WS61672,大安森林公園.瑞安街電梯四房,大安區瑞安街,4房(室)2廳2衛,160坪,6/6樓,156年,住宅,153萬
WS65034,&忠敦簡約新裝宅,大安區市民大道四段,1房(室)1廳1衛,210坪,5/7樓,205年,住宅,201萬
ZS199096,瑞安精裝四房*科技大樓捷運站,大安區瑞安街,4房(室)2廳2衛,41坪,6/6樓,35年,住宅,25萬
WS66069,E19捷運科技大樓站~美妝4房,大安區瑞安街,4房(室)2廳2衛,41坪,6/6樓,35年,住宅,25萬
WS63929,瑞安豪宅芳鄰美妝四房,大安區瑞安街,4房(室)2廳2衛,41坪,6/6樓,35年,住宅,25萬
YS194560,小靜優選-瑞安街巷電梯華廈大四房美裝潢,大安區瑞安街,4房(室)2廳2衛,41坪,6/6樓,35年,住宅,25萬
WS61792,瑞安靜巷電梯美四房,大安區瑞安街,4房(室)2廳2衛,41坪,6/6樓,35年,住宅,25萬
WS66476,大安公園電梯漂亮4房,大安區瑞安街,4房(室)2廳2衛,41坪,6/6樓,35年,住宅,25萬
WS57404,世貿101商圈華廈壹樓,大安區信義路四段,3房(室)2廳2衛,116坪,1/7樓,110年,住宅,104萬
ZS199589,大安坡心大空間,大安區臨江街,商業空間,139坪,2/8樓,134年,店面,127萬
WS43401,E92信義安和站電梯邊間3房,大安區文昌街,3房(室)2廳2衛,156坪,2/7樓,151年,住宅,148萬
WS54719,安居樂業金鑽三角窗店面,大安區樂業街,4房(室)2廳2衛,177坪,B1-1/7樓,171年,店面,167萬
YS189320,信義安和三角窗金店$,大安區信義路四段,開放式,41坪,1/7樓,34年,店面,25萬
WS58310,敦南忠孝捷運雙拼美屋,大安區敦化南路一段,4房(室)4廳4衛,70坪,6/8樓,64年,住宅,56萬
WS56748,&忠孝美裝潢鼎佳,大安區忠孝東路四段,6房(室)3廳3衛,94坪,7/7樓,87年,住宅,83萬
ZS193989,大安美妝三房大庭院,大安區延吉街,3房(室)2廳2衛,114坪,1/7樓,108年,住宅,104萬
QS40769,敦南忠孝捷運4房,大安區敦化南路一段,4房(室)2廳2衛,70坪,6/8樓,64年,住宅,56萬
WS58267,師大路隔套收租超值金雞母,大安區師大路,3房(室)1廳3衛,146坪,5/6樓,140年,住宅,135萬
WS63307,青田莊園高樓邊間景觀戶,大安區青田街,4房(室)2廳2衛,167坪,6/6樓,161年,住宅,158萬
YS193545,101美景車位樓中樓,大安區通化街,2房(室)2廳1衛,191坪,9-10/10樓,185年,住宅,178萬
WS62451,忠孝復興捷運國泰電梯3房,大安區忠孝東路三段,3房(室)2廳2衛,211坪,2/6樓,205年,住宅,201萬
WS59294,師大路隔套收租超值金雞母,大安區師大路,3房(室)1廳3衛,146坪,5/6樓,140年,住宅,135萬
OS215578,信義安和電梯精裝三房,大安區文昌街,3房(室)2廳2衛,43坪,2/7樓,36年,住宅,25萬
WS63219,敦南車庫一樓住辦店,大安區基隆路三段,3室3廳3衛,69坪,B1/7樓,63年,住商,57萬
WS63743,敦南~富邦藝樹/高樓景觀,大安區敦化南路一段,3房(室)2廳2衛,97坪,12/20樓,90年,住宅,83萬
YS194540,S1461忠孝統領捷運高樓商辦,大安區忠孝東路四段,--房(室)5廳--衛,121坪,12/12樓,115年,辦公,109萬
WS64376,敦南綠意精緻二房,大安區敦化南路二段,2房(室)1廳1衛,147坪,9/16樓,140年,住宅,133萬
WS63733,敦南~富邦藝樹/高樓景觀1,大安區敦化南路一段,3房(室)2廳2衛,164坪,12/20樓,90年,住宅,83萬
WS45390,雙仁愛學區忠孝統領商圈華廈,大安區忠孝東路四段,3房(室)2廳2衛,187坪,4/7樓,180年,住宅,177萬
WS61814,商三土地復興南穩定收租,大安區復興南路二段,開放式,212坪,1/12樓,206年,店面,200萬
WS66059,忠孝敦化穩健保值商辦,大安區忠孝東路四段,開放式,227坪,5/12樓,115年,辦公,222萬
YS194569,北科大光華都更金店面,大安區八德路二段,--房(室)--廳1衛,251坪,1/4樓,244年,店面,239萬
QS42809,(245)忠孝敦化精緻辦公室,大安區忠孝東路四段,4房(室)2廳--衛,42坪,12/12樓,35年,住宅,25萬
WS64873,敦南首都捷運臻品套房,大安區和平東路三段,1房(室)1廳1衛,70坪,5/12樓,63年,辦公,56萬
WS62982,敦南黃金一樓,大安區敦化南路二段,4房(室)1廳1衛,99坪,1/4樓,92年,店面,84萬
ZS198821,敦南綠蔭美妝兩房,大安區敦化南路二段,2房(室)1廳1衛,125坪,9/16樓,118年,住宅,113萬
OS216128,科技大樓站商三店面,大安區復興南路二段,開放式,148坪,B1/12樓,142年,店面,137萬
WS65414,忠孝敦化統領商辦空間,大安區忠孝東路四段,2房(室)1廳1衛,161坪,5/12樓,35年,住商,157萬
WS65671,敦化安和捷運金店,大安區安和路二段,1房(室)1廳1衛,181坪,1/7樓,176年,店面,171萬
WS67468,【金華龍門・新生南靜巷庭院宅】,大安區新生南路三段,2房2廳2衛1室,201坪,1/4樓,196年,住商,192萬
WS63941,忠孝敦化景觀辦公,大安區忠孝東路四段,OPEN,42坪,12/12樓,35年,辦公,212萬
WS65418,師大商圈面寬金店面,大安區師大路,開放式,233坪,1/5樓,227年,店面,224萬
WS65754,忠孝敦化統領商業大樓Ⅱ,大安區忠孝東路四段,--房(室)1廳--衛,42坪,5/12樓,35年,辦公,25萬
YS195702,近忠孝新生!坡平4房華廈,大安區新生南路一段,4房(室)2廳2衛,69坪,5/7樓,64年,住宅,56萬
WS67953,SOGO大安名人巷景園,大安區復興南路一段,5房(室)--廳5衛,93坪,5/12樓,87年,住宅,82萬
WS66237,SOGO人潮店面,大安區復興南路一段,--房(室)1廳1衛,116坪,1/7樓,110年,店面,104萬
WS66882,忠孝SOGO國泰景園,大安區復興南路一段,5房(室)--廳5衛,130坪,5/12樓,87年,住宅,82萬
WS68175,忠孝復興站 華廈邊間美4房,大安區仁愛路三段,4房(室)2廳2衛,152坪,3/7樓,145年,住宅,141萬
WS65521,忠孝敦化統領收租辦公,大安區忠孝東路四段,1房(室)1廳1衛,42坪,5/12樓,35年,辦公,25萬
WS66896,忠孝統領投資精選,大安區忠孝東路四段,OPEN,42坪,5/12樓,35年,辦公,25萬
WS68687,頂好名店二樓3%收租,大安區忠孝東路四段,OPEN(2廳),194坪,2/15樓,189年,店面,184萬
OS221716,仁愛安和鑽石景觀4房豪邸,大安區仁愛路四段,4房(室)2廳3衛,215坪,10/12樓,209年,住宅,204萬
ZS199948,信義路四段．大安核心．景觀大戶,大安區信義路四段,4房(室)2廳3衛,42坪,14/23樓,35年,住宅,24萬
WS68234,大安捷運電梯三房,大安區復興南路二段,3房2廳2衛1室,67坪,7/12樓,62年,住宅,55萬
OS220719,東區忠孝統領高樓,大安區忠孝東路四段,4房(室)1廳--衛,91坪,12/12樓,62年,辦公,80萬
WS63848,成功國宅高樓3房面中庭,大安區和平東路二段,3房(室)2廳1.5衛,115坪,8/17樓,109年,住宅,102萬
WS68956,信義安和四房鼎佳,大安區通化街,4房(室)2廳2衛,139坪,5/5樓,133年,住宅,127萬
MS154339,敦南遠企三角窗店王,大安區敦化南路二段,--房(室)1廳1衛,164坪,1/16樓,158年,店面,151萬
WS64069,永康麗水一樓前後院可停車,大安區潮州街,4房(室)2廳2衛,185坪,1/7樓,179年,住宅,175萬
WS66869,正仁愛安和獨立進出店辦,大安區安和路一段,OPEN,206坪,B1/12樓,200年,店面,195萬
WS68504,&上青田露臺戶,大安區永康街,4房2廳3衛3室,227坪,2/8樓,222年,住宅,217萬
WS69245,&忠孝復興高樓3房,大安區復興南路一段,3房(室)2廳2衛,247坪,9/16樓,243年,住宅,238萬
WS68201,忠孝復興捷運站電梯三房雙衞,大安區復興南路一段,3房2廳2&#34910;2陽台,39坪,9/16樓,33年,住宅,24萬
WS63330,永康電梯鼎佳,大安區信義路二段,6房(室)4廳2衛,67坪,6/6樓,62年,住宅,54萬
WS67886,忠孝敦化秒殺電梯宅,大安區忠孝東路四段,--房(室)1廳1衛,82坪,2/7樓,86年,住宅,79萬
WS66873,敦南大戶,大安區敦化南路二段,開放式,115坪,B1-1/7樓,109年,店面,102萬
YS196219,捷運台北新家住辦,大安區基隆路二段,5室1廳1衛2陽台,138坪,7/17樓,133年,住商,127萬
WS68858,忠孝復興稀有分租商辦,大安區復興南路一段,5房(室)--廳5衛,161坪,9/11樓,33年,其他,150萬
WS65078,秒殺瑞安超美一樓,大安區復興南路二段,3房(室)2廳2衛,185坪,1/7樓,179年,住宅,173萬
WS67378,捷運大安瑞安住辦一樓,大安區瑞安街,OPEN,205坪,B1-1/7樓,200年,住宅,196萬
YS196141,台大 Schuman精緻文藝歐式美屋,大安區羅斯福路三段,2房(室)2廳1衛,223坪,4/6樓,219年,住宅,214萬
WS66658,新生和平三角窗地下樓,大安區新生南路三段,OPEN,243坪,B1/12樓,238年,店面,233萬
WS44150,近捷運信義安和透天,大安區通安街,1房(室)2廳1衛,29坪,1/1樓,35年,住宅,25萬
WS63910,古亭站金華學區宅,大安區和平東路一段,1房(室)1廳1衛,66坪,4/12樓,61年,住宅,54萬
ZS195495,大安森林公園捷運飯店,大安區信義路三段,73房(室)--廳--衛,89坪,B3-11/11樓,84年,住宅,76萬
