物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
北醫光靜寓所,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,121.0,0,3.0,2.0,3.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
北醫面寬大器金店,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,142.0,0,,,,,0,6.0,1.0,1.0,1.0,0,0,0,0,0
後山埤華廈一樓住辦附車位,中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,169.0,1,5.0,3.0,5.0,5.0,0,7.0,-1.0,1.0,3.0,0,0,0,1,0
皇家名宮都更洽談中,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,191.0,0,5.0,3.0,3.0,5.0,0,15.0,15.0,15.0,1.0,0,1,0,0,0
永春博愛美妝三樓,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,213.0,0,3.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
永春捷運信義區精裝美寓,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,235.0,0,2.0,2.0,1.0,2.0,0,5.0,3.0,3.0,1.0,0,1,0,0,0
獨家~廣慈博愛公園一層一戶黃金三樓,大道路,0,0,1,0,0,0,0,0,0,0,0,0,254.0,0,3.0,2.0,2.0,3.0,0,5.0,3.0,3.0,1.0,0,1,0,0,0
信義光復黃金路邊店面,信義路四段,0,0,1,0,0,0,0,0,0,0,0,0,42.0,0,,,,,0,12.0,1.0,1.0,1.0,0,0,0,0,0
信義計劃-松雍4A,松勇路,0,0,1,0,0,0,0,0,0,0,0,0,68.0,0,,,,,0,16.0,4.0,4.0,1.0,0,1,0,0,0
信義計劃-松雍4B,松勇路,0,0,1,0,0,0,0,0,0,0,0,0,68.0,0,,,,,0,16.0,4.0,4.0,1.0,0,1,0,0,0
花蓮市建地,花蓮市主權段,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,,,,,0,0.0,0.0,0.0,1.0,0,0,0,0,0
信義基隆聚富商辦,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,125.0,0,,2.0,,,0,21.0,2.0,2.0,1.0,0,0,0,0,0
北醫芳鄰收租二樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,148.0,0,4.0,,4.0,4.0,0,5.0,2.0,2.0,1.0,0,1,0,0,0
獨家市府捷運旁邊間住辦春秋大廈,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,175.0,0,,,,,0,14.0,6.0,6.0,1.0,0,0,0,0,0
國際名紳豪邸,松德路,0,0,1,0,0,0,0,0,0,0,0,0,202.0,0,3.0,2.0,3.0,3.0,0,24.0,8.0,8.0,1.0,0,1,0,0,0
101高第景觀樓中樓,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,224.0,0,2.0,2.0,2.0,2.0,0,14.0,14.0,14.0,1.0,0,1,0,0,0
北醫新收租一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,246.0,0,7.0,4.0,4.0,7.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
信義區六張犁捷運美宅,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,46.0,0,3.0,2.0,1.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
北醫庭院三房一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,75.0,0,3.0,2.0,2.0,3.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
K694五股御史路保護區林地,五股區五股坑一段,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,,,,,0,0.0,0.0,0.0,1.0,0,0,0,0,0
Y560北醫成家景觀大空間,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,114.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
E03北醫旁公園景觀3房美寓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,114.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
信義松菸北城世貿辦公大樓,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,156.0,0,3.0,1.0,,3.0,0,19.0,11.0,11.0,1.0,0,1,0,0,0
哥德堡綠意名邸,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,176.0,0,3.0,2.0,2.0,3.0,0,15.0,3.0,3.0,1.0,0,1,0,0,0
國父紀念館黃金店面,仁愛路四段,0,0,1,0,0,0,0,0,0,0,0,0,202.0,0,,1.0,1.0,,0,12.0,1.0,1.0,1.0,0,0,0,0,0
市府永吉透天+店,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,216.0,0,3.0,2.0,2.0,3.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
吳興國小庭院車庫一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,248.0,0,6.0,3.0,5.0,6.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
莊敬黃金3樓美寓,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,46.0,0,3.0,2.0,5.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
信義豪宅露台戶5房平車,松德路,0,0,1,0,0,0,0,0,0,0,0,0,74.0,0,5.0,3.0,3.0,5.0,0,12.0,2.0,2.0,1.0,0,1,0,0,0
市府捷運永吉路30巷透天店辦,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,89.0,0,2.0,2.0,2.0,2.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
富陽街靜巷美寓四房,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,125.0,0,4.0,2.0,2.0,4.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
永春站一樓+坡平車位,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,151.0,1,3.0,2.0,2.0,3.0,0,7.0,1.0,1.0,1.0,0,1,0,0,0
忠孝家美金融永春站辦公,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,174.0,0,5.0,2.0,2.0,5.0,0,28.0,11.0,11.0,1.0,0,0,0,0,0
忠孝世貿IC永春站辦公,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,194.0,0,4.0,,2.0,4.0,0,17.0,10.0,10.0,1.0,0,0,0,0,0
信義邊間一樓雙層,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,214.0,0,3.0,3.0,5.0,3.0,0,5.0,-1.0,1.0,3.0,0,0,0,0,0
永春站旺店面,松山路,0,0,1,0,0,0,0,0,0,0,0,0,235.0,0,,,,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
永春捷運四季台北倉儲車位,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,256.0,1,,,,,0,9.0,-3.0,-3.0,1.0,0,0,0,0,0
基隆路二段坡機車位,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,42.0,1,,,,,0,15.0,-6.0,-6.0,1.0,0,0,0,0,0
挹翠甫園大套房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,71.0,0,1.0,1.0,1.0,1.0,0,7.0,-1.0,-1.0,1.0,0,0,1,0,0
信義香榭景觀兩房車,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,95.0,0,2.0,2.0,1.0,2.0,0,19.0,9.0,9.0,1.0,0,1,0,0,0
四四東村+車位,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,121.0,1,3.0,2.0,5.0,3.0,0,13.0,6.0,6.0,1.0,0,1,0,0,0
太陽磁場四房坡平車,信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,147.0,0,4.0,2.0,2.0,4.0,0,16.0,2.0,2.0,1.0,0,1,0,0,0
信義區土地含獨棟透天,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,25.0,0,3.0,3.0,5.0,3.0,0,25.0,1.0,2.0,2.0,0,0,0,0,1
海華稀有邊間一樓+坡車,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,193.0,0,,2.0,2.0,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
信義區持份土地,,0,0,1,0,0,0,0,0,0,0,0,0,203.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
台北市信義區土地,?和段一小段,0,0,1,0,0,0,0,0,0,0,0,0,25.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
255北市信義區農地,和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,25.0,0,,,,,0,0.0,0.0,0.0,1.0,0,0,0,0,0
海華邊間住辦一樓坡車,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,45.0,0,3.0,2.0,2.0,3.0,0,7.0,1.0,1.0,1.0,0,0,0,0,0
D202信義區千坪保護農地,,0,0,1,0,0,0,0,0,0,0,0,0,27.0,0,,,,,0,27.0,27.0,27.0,1.0,0,0,0,0,0
101象山站邊間三房一手屋美寓,信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,90.0,0,3.0,2.0,1.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
潤泰極品商用大戶,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,118.0,0,,3.0,3.0,,0,14.0,2.0,2.0,1.0,0,0,0,0,0
信義香榭美2房+車位,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,142.0,1,2.0,1.0,1.0,2.0,0,19.0,12.0,12.0,1.0,0,1,0,0,0
忠駝店面,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,163.0,0,,,1.0,,0,12.0,1.0,1.0,1.0,0,0,0,0,0
超優一樓低總美宅,嘉興街,0,0,1,0,0,0,0,0,0,0,0,0,184.0,0,3.0,2.0,2.0,3.0,0,4.0,1.0,1.0,1.0,0,1,0,0,0
信義區中式典藏壹樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,202.0,0,3.0,2.0,2.0,3.0,0,5.0,1.0,1.0,1.0,0,0,0,0,0
忠孝店辦住一樓美屋,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,223.0,0,,,,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
宏觀天廈帝景樓中樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,247.0,0,5.0,3.0,3.0,5.0,0,11.0,10.0,11.0,2.0,0,0,0,0,0
財經世紀景觀辦公,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,44.0,0,4.0,,2.0,4.0,0,12.0,8.0,8.0,1.0,0,0,0,0,0
挹翠101花園別墅,祥雲街,0,0,1,0,0,0,0,0,0,0,0,0,76.0,0,6.0,2.0,4.0,6.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
信義市府捷運店面,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,102.0,0,,,2.0,,0,12.0,-1.0,1.0,3.0,0,0,0,0,0
世貿北醫連鎖店,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,127.0,0,,3.0,2.0,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
世貿北醫獨棟大戶,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,144.0,0,,,,,0,7.0,4.0,5.0,2.0,0,1,0,0,0
市府捷運百坪金店,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,157.0,0,,,,,0,12.0,,,,0,0,0,0,0
祥雲千萬尊貴獨棟別墅,祥雲街,0,0,1,0,0,0,0,0,0,0,0,0,175.0,0,5.0,2.0,4.0,5.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
信義區五分埔精華店面,松山路,0,0,1,0,0,0,0,0,0,0,0,0,202.0,0,,,,,0,5.0,1.0,1.0,1.0,0,1,0,0,0
市府捷運黃金店,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,102.0,0,,,2.0,,0,12.0,-1.0,1.0,3.0,0,0,0,0,0
信義香榭Ⅰ,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,231.0,0,2.0,2.0,1.0,2.0,0,19.0,8.0,8.0,1.0,0,1,0,0,0
047-信義市府捷運黃金店面,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,40.0,0,,,2.0,,0,12.0,-1.0,1.0,3.0,0,0,0,0,0
聯合大哲高樓豪景一層一戶頂豪,忠孝東路四段,0,0,1,0,0,0,0,0,0,0,0,0,72.0,0,3.0,2.0,4.0,3.0,0,24.0,21.0,21.0,1.0,0,1,0,0,0
永吉收租置產戶,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,96.0,0,,,6.0,,0,12.0,2.0,2.0,1.0,0,0,0,0,0
市府捷運百坪金店,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,113.0,0,,,,,0,12.0,-1.0,1.0,3.0,0,0,0,0,0
皇翔御琚信義計畫區,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,138.0,0,,,,,0,17.0,9.0,9.0,1.0,0,1,0,0,0
世貿101捷運金雞母,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,160.0,0,,,6.0,,0,12.0,2.0,2.0,1.0,0,0,0,0,0
吳興總站店住辦,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,184.0,0,,2.0,1.0,,0,7.0,1.0,1.0,1.0,0,1,0,0,0
信義香榭~101美景+坡平車位,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,209.0,1,2.0,1.0,1.0,2.0,0,19.0,8.0,8.0,1.0,0,1,0,0,0
北醫雅緻二樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,233.0,0,3.0,2.0,2.0,3.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
市府捷運站A級店面,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,113.0,0,,2.0,2.0,,0,12.0,-1.0,1.0,3.0,0,0,0,0,0
未來廣慈捷運公寓二樓方正三房,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,29.0,0,,2.0,1.0,,0,4.0,2.0,2.0,1.0,1,0,0,0,0
永春海華邊間一樓,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,69.0,0,3.0,2.0,1.0,3.0,0,7.0,1.0,1.0,1.0,0,1,0,0,0
世貿101捷運住辦,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,96.0,0,,1.0,2.0,,0,8.0,5.0,5.0,1.0,0,1,0,0,0
101地段整層商辦,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,119.0,0,,,,,0,12.0,5.0,5.0,1.0,0,0,0,0,0
101世貿整層商辦,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,130.0,0,,,,,0,12.0,4.0,4.0,1.0,0,0,0,0,0
捷運市政府站收租起家厝1,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,151.0,0,10.0,,10.0,10.0,0,11.0,2.0,2.0,1.0,0,1,0,0,0
國館大面寬金角店,光復南路,0,0,1,0,0,0,0,0,0,0,0,0,175.0,0,,2.0,1.0,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
上林苑花園別墅,青雲街,0,0,1,0,0,0,0,0,0,0,0,0,201.0,0,,4.0,5.0,,0,3.0,-1.0,3.0,5.0,0,1,0,0,0
超寬金店面松山+市府雙捷運,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,214.0,0,,,,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
永吉五分埔面寬金店,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,242.0,0,,2.0,1.0,,0,5.0,1.0,1.0,1.0,0,0,0,0,0
大巨蛋松菸店面,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,44.0,0,,1.0,1.0,,0,12.0,1.0,1.0,1.0,0,0,0,0,0
永春三角金店,松德路,0,0,1,0,0,0,0,0,0,0,0,0,72.0,0,,,,,0,12.0,1.0,2.0,2.0,0,0,0,0,0
松德傳家金店,松德路,0,0,1,0,0,0,0,0,0,0,0,0,97.0,0,,,,,0,12.0,1.0,1.0,1.0,0,0,0,0,0
信義區六張犁捷運3房,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,119.0,0,3.0,2.0,2.0,3.0,0,12.0,5.0,5.0,1.0,0,0,0,0,0
首善鑽石捷運管理大廈,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,119.0,0,3.0,2.0,2.0,3.0,0,12.0,5.0,5.0,1.0,0,1,0,0,0
信義區黃金地段電梯三房,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,119.0,0,3.0,2.0,2.0,3.0,0,12.0,5.0,5.0,1.0,0,1,0,0,0
永春捷運站空中花園商辦,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,166.0,0,1.0,4.0,2.0,1.0,0,10.0,3.0,3.0,1.0,0,0,0,0,0
獨家環球世貿大樓看101景觀,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,190.0,0,,1.0,,,0,22.0,8.0,8.0,1.0,0,1,0,0,0
吳興361巷大三房寓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,210.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
吳興街金雞母收租一F,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,231.0,0,7.0,4.0,4.0,7.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
信義世貿邊間綠蔭美寓,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,28.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
市府站挑高金店面,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,67.0,0,,,,,0,10.0,,,,0,0,0,0,0
北醫電梯邊間大戶,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,92.0,0,8.0,2.0,3.0,8.0,0,6.0,2.0,2.0,1.0,0,1,0,0,0
信義區靜巷一樓有車位,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,116.0,1,,2.0,2.0,,0,5.0,1.0,1.0,1.0,0,1,0,0,0
E15梨富公園旁都更華廈,和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,141.0,0,3.0,2.0,1.0,3.0,0,7.0,6.0,6.0,1.0,0,0,0,1,0
信義一品精美小豪宅,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,163.0,0,2.0,1.0,1.0,2.0,0,6.0,4.0,4.0,1.0,0,1,0,0,0
信義三角窗金店面,信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,182.0,0,,1.0,1.0,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
194仁愛林蔭-樹海之境信義核心靜謐大宅,仁愛路四段,0,0,1,0,0,0,0,0,0,0,0,0,204.0,0,3.0,2.0,2.0,3.0,0,15.0,3.0,3.0,1.0,0,1,0,0,0
信義誠家高樓路台,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,224.0,0,,2.0,2.0,,0,10.0,9.0,9.0,1.0,0,1,0,0,0
北醫284巷稀有坡平車位,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,39.0,1,,,,,0,19.0,-3.0,-3.0,1.0,0,0,0,0,0
8105新世界坡平車位,松勤街,0,0,1,0,0,0,0,0,0,0,0,0,19.0,1,,,,,0,19.0,-4.0,-4.0,1.0,0,0,0,0,0
(369)3甲台北聯絡線旁土地,?和段一小段,0,0,1,0,0,0,0,0,0,0,0,0,19.0,0,,,,,0,,,,,0,0,0,0,0
A200吳興街低總價二樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,86.0,0,3.0,1.0,1.0,3.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
B7信義區Yes世貿車位,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.0,1,,,,,0,14.0,,,,0,0,0,0,0
富陽邊間面寬店辦車庫,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,121.0,0,3.0,3.0,2.0,3.0,0,4.0,1.0,1.0,1.0,0,0,0,0,0
信義永吉艾蜜麗,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,158.0,0,2.0,1.0,1.0,2.0,0,8.0,1.0,1.0,1.0,0,1,0,0,0
吳興靜巷方正大3房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,179.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
忠孝東路廣慈美寓2樓,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,193.0,0,3.0,2.0,1.0,3.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
捷運市政府站收租起家厝2,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,223.0,0,11.0,,11.0,11.0,0,11.0,3.0,3.0,1.0,0,0,0,0,0
秒殺永吉路稀有溫馨三房,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,241.0,0,3.0,2.0,2.0,3.0,0,11.0,4.0,4.0,1.0,0,1,0,0,0
國館忠駝明亮3房,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,43.0,0,3.0,2.0,2.0,3.0,0,12.0,7.0,7.0,1.0,0,1,0,0,0
信義高樓大套房,光復南路,0,0,1,0,0,0,0,0,0,0,0,0,70.0,0,,1.0,1.0,,0,12.0,12.0,12.0,1.0,0,0,1,0,0
E08世貿101邊間美妝3房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,93.0,0,3.0,2.0,2.0,3.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
廣慈雙捷運三樓寓,中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,120.0,0,2.0,2.0,1.0,2.0,0,5.0,3.0,3.0,1.0,0,1,0,0,0
六張犁邊間二樓,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,141.0,0,3.0,2.0,2.0,3.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
莊敬路金店面住辦可,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,163.0,0,2.0,2.0,1.0,2.0,0,4.0,1.0,1.0,1.0,0,0,0,0,0
101電梯大戶坡平車,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,190.0,0,4.0,2.0,5.0,4.0,0,9.0,5.0,5.0,1.0,0,0,0,0,0
Y579信義世貿高樓商辦２,信義路四段,0,0,1,0,0,0,0,0,0,0,0,0,215.0,0,5.0,1.0,,5.0,0,14.0,14.0,14.0,1.0,0,0,0,0,0
台北京華景觀商辦大樓,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,234.0,0,,2.0,3.0,,0,12.0,9.0,9.0,1.0,0,1,0,0,0
永春捷運景觀華廈,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,256.0,0,3.0,2.0,2.0,3.0,0,7.0,6.0,6.0,1.0,0,0,0,1,0
信義區豪景大辦公,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,42.0,0,,2.0,2.0,,0,28.0,15.0,15.0,1.0,0,0,0,0,0
仁愛首排大四房,仁愛路四段,0,0,1,0,0,0,0,0,0,0,0,0,71.0,0,4.0,2.0,2.0,4.0,0,12.0,3.0,3.0,1.0,0,1,0,0,0
新川普信義美室,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,97.0,0,,1.0,1.0,,0,19.0,2.0,2.0,1.0,0,0,0,0,0
永吉邊間面寬金店,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,122.0,0,,,,,0,12.0,1.0,1.0,1.0,0,0,0,0,0
松山車站金店面,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,148.0,0,,,,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
世貿公園景觀邊間三房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,173.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
松隆鼎家綠蔭美宅,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,190.0,0,4.0,2.0,2.0,4.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
昌承辦-松隆美寓大空間五樓,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,190.0,0,3.0,2.0,2.0,3.0,0,25.0,5.0,5.0,1.0,0,1,0,0,0
北醫小資精選二房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,221.0,0,2.0,2.0,1.0,2.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
逸仙明珠機械車位,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,240.0,1,,,,,0,6.0,-2.0,-2.0,1.0,0,0,0,0,0
Y578信義世貿高樓商辦１,信義路四段,0,0,1,0,0,0,0,0,0,0,0,0,42.0,0,14.0,2.0,,14.0,0,14.0,14.0,14.0,1.0,0,0,0,0,0
台北京華景觀商辦大樓,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,68.0,0,,2.0,3.0,,0,12.0,9.0,9.0,1.0,0,1,0,0,0
信義大悅精裝雙車位美辦,東興路,0,0,1,0,0,0,0,0,0,0,0,0,90.0,1,,1.0,1.0,,0,11.0,6.0,6.0,1.0,0,0,0,0,0
永春站EAT挑高4米5全新2房,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,116.0,0,,,,,0,11.0,4.0,4.0,1.0,0,1,0,0,0
面101景觀2房車捷運象山站,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,138.0,0,2.0,1.0,1.0,2.0,0,19.0,8.0,8.0,1.0,0,1,0,0,0
永春捷運鼎佳收租,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,151.0,0,6.0,,2.0,6.0,0,4.0,4.0,4.0,1.0,0,1,0,0,0
新世界面101精裝美景,松勤街,0,0,1,0,0,0,0,0,0,0,0,0,178.0,0,1.0,1.0,1.0,1.0,0,19.0,6.0,6.0,1.0,0,1,0,0,0
$松菸住辦店一樓,忠孝東路四段,0,0,1,0,0,0,0,0,0,0,0,0,201.0,0,,2.0,2.0,,0,5.0,1.0,1.0,1.0,0,1,0,0,0
信義計劃松雍13A,松勇路,0,0,1,0,0,0,0,0,0,0,0,0,223.0,0,,,,,0,16.0,13.0,13.0,1.0,0,1,0,0,0
信義計劃松雍13B,松勇路,0,0,1,0,0,0,0,0,0,0,0,0,223.0,0,,,,,0,16.0,13.0,13.0,1.0,0,1,0,0,0
台北信義計畫區北城世貿辦公室,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,40.0,0,,,,,0,19.0,11.0,11.0,1.0,0,0,0,0,0
吳興邊間大一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,68.0,0,1.0,3.0,2.0,1.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
B4-101捷運低總置產宅,光復南路,0,0,1,0,0,0,0,0,0,0,0,0,93.0,0,1.0,1.0,1.0,1.0,0,13.0,2.0,2.0,1.0,0,1,0,0,0
冠德遠見好宅,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,118.0,0,,,,,0,27.0,9.0,9.0,1.0,0,1,0,0,0
首善之都必留一居,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,118.0,0,,,,,0,27.0,9.0,9.0,1.0,0,1,0,0,0
冠德遠見2戶打通,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,144.0,0,,,,,0,27.0,9.0,9.0,1.0,0,1,0,0,0
永春捷運一樓,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,167.0,0,3.0,2.0,1.0,3.0,0,7.0,1.0,1.0,1.0,0,0,0,0,0
皇翔御琚名邸,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,188.0,0,,,,,0,17.0,9.0,9.0,1.0,0,1,0,0,0
精品MOMA美宅,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,208.0,0,,1.0,1.0,,0,11.0,4.0,4.0,1.0,0,1,0,0,0
