物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
亞太企業廠辦-1,瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,162.0,0,,1.0,,,0,6.0,3.0,3.0,1.0,0,1,0,0,0
內湖福華商業廣場辦公室,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,184.0,0,1.0,1.0,,1.0,0,12.0,5.0,5.0,1.0,0,0,0,0,0
港墘捷運麗山國小美寓,麗山街,0,0,0,1,0,0,0,0,0,0,0,0,210.0,0,5.0,2.0,4.0,5.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
內湖站景觀戶2房平車,金龍路,0,0,0,1,0,0,0,0,0,0,0,0,44.0,0,2.0,1.0,1.0,2.0,0,12.0,7.0,7.0,1.0,0,1,0,0,0
內湖三總高樓美豪邸,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,73.0,0,3.0,2.0,2.0,3.0,0,10.0,8.0,8.0,1.0,0,1,0,0,0
內科文德捷運店、住、辦,文德路,0,0,0,1,0,0,0,0,0,0,0,0,103.0,0,4.0,3.0,2.0,4.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
內湖港墘路店面,港墘路,0,0,0,1,0,0,0,0,0,0,0,0,127.0,0,1.0,,2.0,1.0,0,10.0,1.0,1.0,1.0,0,0,0,0,0
宏泰巨星高樓景觀收租,成功路四段,0,0,0,1,0,0,0,0,0,0,0,0,150.0,0,7.0,,4.0,7.0,0,16.0,11.0,11.0,1.0,0,1,0,0,0
內湖三總挑高面寬金店面,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,169.0,0,,1.0,1.0,,0,14.0,1.0,1.0,1.0,0,0,0,0,0
典藏精緻景觀2房,內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,191.0,0,2.0,2.0,1.0,2.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
西湖捷運獨棟美辦(1.2),基湖路,0,0,0,1,0,0,0,0,0,0,0,0,214.0,0,,,2.0,,0,7.0,1.0,2.0,2.0,0,0,0,0,0
