區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
信義區,台北市信義區光復南路,3500,公寓,41.9年,建坪36.07,主+陽34.22,2/5樓,3房(室)2廳1.5衛,0,25.0358010631,121.558317481
信義區,台北市信義區和平東路三段,2180,公寓,48.5年,建坪32.56,主+陽32.56,4/5樓,3房(室)2廳2衛,0,25.0212044092,121.558466517
信義區,台北市信義區吳興街,2360,公寓,31.6年,建坪44.13,主+平35.48,1/5樓,3房(室)2廳2衛,0,25.0180421805,121.57261689
信義區,台北市信義區吳興街,3980,公寓,41.3年,建坪40.01,主+平28.54,1/5樓,5房(室)3廳2衛(含加蓋3房(室)1廳--衛),0,25.0253679,121.5660281
信義區,台北市信義區逸仙路,7180,住宅大樓,41.0年,建坪43.06,主+陽33.94,7/12樓,3房(室)2廳2衛,1,25.0401313,121.56175
信義區,台北市信義區富陽街,1988,公寓,51.2年,建坪26.49,主26.49,4/4樓,3房(室)2廳1衛,0,25.0227152553,121.557209702
信義區,台北市信義區松德路,6853,住宅大樓,0.3年,建坪49.76,主+陽27.35,3/14樓,3房(室)2廳2衛,1,25.038022751,121.575407774
信義區,台北市信義區基隆路二段,3676,住宅大樓,11.2年,建坪34.80,主+陽20.91,2/15樓,1房(室)2廳1衛,1,25.0268521909447,121.555604263229
信義區,台北市信義區光復南路,4880,住宅大樓,43.9年,建坪51.18,主+陽44.79,11/12樓,4房(室)2廳2衛,0,25.0323058793442,121.557656817926
信義區,台北市信義區福德街,4380,公寓,49.3年,建坪27.46,主27.46,1/4樓,4房(室)2廳1.5衛(含加蓋1房(室)--廳1.5衛),0,25.0378510159,121.584512396
信義區,台北市信義區虎林街,4980,公寓,43.6年,建坪32.40,主+平30.02,1/5樓,3房(室)2廳1衛,0,25.0447282002,121.576603845
信義區,台北市信義區吳興街,2988,公寓,46.2年,建坪36.29,主+陽36.29,5/5樓,4房(室)2廳3衛(含加蓋1房(室)--廳1衛),0,25.0260947624,121.566941036
信義區,台北市信義區吳興街,1498,公寓,47.9年,建坪21.42,主+陽21.42,4/4樓,2房(室)2廳1衛,0,25.020509294,121.569905964
信義區,台北市信義區中坡南路,2198,公寓,42.7年,建坪23.73,主+陽18.64,3/5樓,2房(室)2廳1衛,0,25.0413671,121.5850656
信義區,台北市信義區吳興街,2800,公寓,49.6年,建坪25.24,主25.24,1/4樓,1房(室)2廳2衛(含加蓋--房(室)1廳1衛),0,25.0261060168,121.565628169
信義區,台北市信義區崇德街,5500,透天厝,60.5年,建坪34.33,主34.33,1~2/2樓,2房(室)3廳1衛(含加蓋--房(室)1廳--衛),1,25.0243009437958,121.553102229672
信義區,台北市信義區富陽街,2200,公寓,51.2年,建坪29.30,主29.30,2/4樓,3房(室)2廳1衛,0,25.0227687931,121.557252898
信義區,台北市信義區松勇路,20438,住宅大樓,1.5年,建坪107.06,主+陽58.52,7/16樓,3房(室)2廳3衛,1,25.0337962645457,121.570187125726
信義區,台北市信義區忠孝東路五段,23800,華廈,27.4年,建坪98.32,主+陽80.74,1/8樓,6房(室)2廳4衛,1,25.0381725035444,121.572342364418
信義區,台北市信義區信義路五段,2500,公寓,49.1年,建坪36.57,主36.57,5/5樓,3房(室)3廳2衛(含加蓋--房(室)1廳--衛),0,25.0238130684,121.570672775
信義區,台北市信義區富陽街,3860,公寓,51.2年,建坪29.67,主29.67,1/4樓,3房(室)2廳1衛,0,25.0226221245,121.557319197
信義區,台北市信義區青雲街,15000,透天厝,40.0年,建坪121.42,主+平+陽97.61,B1~3/3樓,6房(室)4廳5衛(含加蓋3房(室)--廳2.5衛),1,25.0189429,121.577297
信義區,台北市信義區松勇路,20420,住宅大樓,1.5年,建坪93.44,主+陽58.52,13/16樓,--房(室)1廳--衛,1,25.0337105171305,121.570027714955
信義區,台北市信義區松勇路,21500,住宅大樓,1.5年,建坪120.69,主+陽58.52,13/16樓,--房(室)1廳--衛,2,25.0337497085568,121.570008980611
信義區,台北市信義區松勇路,19988,住宅大樓,1.5年,建坪120.69,主+陽58.52,4/16樓,4房(室)1廳--衛,2,25.0337229759273,121.570059942582
